Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-03-11 18:40:21;399302370;43.057;38.75022;7206;5595;13
Облако-облако;2023-03-11 18:40:21;259944693;43.11422;38.84729;-4543;3521;10
Облако-облако;2023-03-11 19:03:21;226062056;43.18469;38.91132;3403;15607;10
Облако-облако;2023-03-11 19:03:21;219209087;43.35266;39.02145;-2834;10446;8
Облако-земля;2023-03-11 19:06:16;199908171;43.25971;38.95376;-8604;0;14
Облако-земля;2023-03-11 19:09:09;321825714;43.302;39.01635;-35640;0;10
Облако-облако;2023-03-11 19:09:09;326126326;43.36606;39.16332;-8100;3079;11
Облако-облако;2023-03-11 19:09:35;877324403;43.27165;39.02547;3089;3147;11
Облако-облако;2023-03-11 19:17:02;638085427;43.3507;39.09113;8976;3038;9
Облако-облако;2023-03-11 19:18:34;921411501;43.36087;39.10935;2671;3016;10
Облако-облако;2023-03-11 19:26:13;667691099;43.45285;39.20818;7444;3002;11
Облако-облако;2023-03-11 19:32:30;792898383;43.47999;39.2036;5851;3000;10
Облако-облако;2023-03-11 19:32:42;211112870;43.72242;38.9258;-13447;5648;9
Облако-земля;2023-03-11 19:32:42;268584592;43.71105;38.79851;-7099;0;16
Облако-облако;2023-03-11 19:42:00;243305037;43.44588;39.20337;6265;3060;12
Облако-земля;2023-03-11 19:46:28;176450825;43.44212;39.21595;48449;0;16
Облако-облако;2023-03-11 19:46:28;153309694;43.60553;39.39051;-3602;4096;11
Облако-облако;2023-03-11 19:47:44;995350528;43.43901;39.23724;2760;3150;10
Облако-облако;2023-03-11 19:47:45;501296831;43.61448;39.3908;2111;3000;9
Облако-облако;2023-03-11 19:48:03;382370955;43.86257;39.1175;-47094;3925;11
Облако-земля;2023-03-11 19:48:03;424645123;43.84884;38.97538;-10262;0;16
Облако-земля;2023-03-11 19:48:47;913677458;43.55266;39.3398899;-32865;0;11
Облако-земля;2023-03-11 19:49:10;856456122;43.83382;39.01054;-15772;0;16
Облако-облако;2023-03-11 19:49:34;545812232;43.45138;39.26242;2491;16548;10
Облако-облако;2023-03-11 19:50:41;462276912;43.47;39.27834;3043;8210;10
