Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-06-02 00:03:05;444169161;41.62269;45.81204;9817;5095;12
Облако-облако;2023-06-02 00:04:28;477828952;41.63562;46.14993;-6443;17320;12
Облако-земля;2023-06-02 07:21:40;812775922;41.38987;43.78523;-10589;0;13
Облако-облако;2023-06-02 07:24:55;888539692;41.07928;42.8251;-8070;13122;13
Облако-облако;2023-06-02 07:26:34;743572253;41.47301;43.86128;-3169;11055;8
Облако-облако;2023-06-02 07:26:34;763393678;41.55904;43.82244;-3769;9902;7
Облако-облако;2023-06-02 07:26:34;739093022;41.40956;43.62995;-5032;6665;7
Облако-облако;2023-06-02 07:28:46;612011323;41.48254;43.63495;-5099;12493;12
Облако-облако;2023-06-02 07:28:46;360860787;41.46403;43.9901399;-8914;3562;8
Облако-облако;2023-06-02 07:29:13;372419068;41.54915;43.24331;-5547;9672;7
Облако-облако;2023-06-02 07:29:13;371928549;41.67113;43.2010999;-3553;18623;8
Облако-облако;2023-06-02 07:30:47;675439500;41.60611;43.88089;-3385;6266;8
Облако-облако;2023-06-02 07:31:46;797801857;41.08683;42.85739;-8696;10985;15
Облако-облако;2023-06-02 07:32:35;682096347;41.65337;43.78908;-3109;5666;7
Облако-облако;2023-06-02 07:36:15;279060682;41.087;42.8599699;-3647;10955;7
Облако-земля;2023-06-02 07:36:18;132536699;41.49303;43.85706;-2355;0;5
Облако-облако;2023-06-02 07:36:18;62455213;41.52879;44.01106;-13396;7560;10
Облако-облако;2023-06-02 07:38:20;839915592;41.13478;42.91192;-5617;12106;15
Облако-облако;2023-06-02 07:41:33;149854974;41.20859;43.14224;-15294;5092;10
Облако-облако;2023-06-02 07:41:50;83222247;41.52911;43.93356;-4546;4191;11
Облако-облако;2023-06-02 07:41:50;84876134;41.5531999;44.1182299;-6888;9959;8
Облако-облако;2023-06-02 07:42:23;592866070;41.16007;42.93453;-9648;11106;12
Облако-облако;2023-06-02 07:42:45;635954848;41.62758;44.03478;-7563;3101;11
Облако-облако;2023-06-02 07:42:59;571330058;41.15993;42.94682;-4031;11782;8
Облако-облако;2023-06-02 07:42:59;572290128;41.21953;43.22234;-7363;4069;13
Облако-облако;2023-06-02 07:43:18;937513967;41.00264;44.74867;-3448;13108;7
Облако-облако;2023-06-02 07:43:54;995925555;41.36709;43.61547;5390;8772;7
Облако-облако;2023-06-02 07:44:08;839527680;41.51263;43.93566;2124;15181;5
Облако-облако;2023-06-02 07:44:11;957120029;41.11482;42.86163;-3564;11812;7
Облако-облако;2023-06-02 07:45:02;284744294;41.14497;42.94916;-2917;12245;6
Облако-облако;2023-06-02 07:45:09;851460886;41.6157899;43.89863;-5221;4073;8
Облако-облако;2023-06-02 07:45:34;515785895;41.54589;43.9448099;-3252;10979;8
Облако-облако;2023-06-02 07:45:34;331618825;41.65687;43.85821;-2633;11810;7
Облако-земля;2023-06-02 07:45:47;652281719;41.5785399;43.89643;-3904;0;6
Облако-облако;2023-06-02 07:45:55;747888308;41.17448;42.9388999;5363;3315;11
Облако-облако;2023-06-02 07:45:55;727068533;41.20113;43.11675;-18591;3087;11
Облако-облако;2023-06-02 07:46:18;46017231;41.56413;44.07938;-7886;3570;7
Облако-облако;2023-06-02 07:46:27;811513430;41.37371;44.05066;-8899;17729;8
Облако-облако;2023-06-02 07:46:34;155055196;41.15935;42.94675;-6237;14118;13
Облако-облако;2023-06-02 07:46:34;154557269;41.18477;43.07978;-4831;19773;7
Облако-облако;2023-06-02 07:46:39;664351580;41.46141;43.94785;-3283;10911;7
Облако-земля;2023-06-02 07:47:00;595510951;41.3735799;43.60583;26226;0;15
Облако-облако;2023-06-02 07:47:03;435117261;41.62895;43.85865;-3158;7586;7
Облако-облако;2023-06-02 07:47:11;833067327;41.16842;42.93826;-5853;6497;11
Облако-облако;2023-06-02 07:47:11;613217055;41.20452;43.07809;-3861;5121;10
Облако-облако;2023-06-02 07:47:25;173570243;41.48223;43.93352;-3171;4061;7
Облако-облако;2023-06-02 07:47:40;640558705;41.56222;43.2282;-4949;10017;14
Облако-облако;2023-06-02 07:47:47;80275284;41.39644;43.8098;-6364;11081;10
Облако-облако;2023-06-02 07:47:56;191823712;41.52901;43.91822;-2509;16238;5
Облако-облако;2023-06-02 07:47:56;279216699;41.62625;43.86536;-2575;11953;7
Облако-облако;2023-06-02 07:48:14;876915403;41.53072;44.12162;-16672;4680;14
Облако-земля;2023-06-02 07:48:15;97740169;41.48749;43.96727;-4647;0;8
Облако-облако;2023-06-02 07:48:18;519655292;41.5171599;43.94545;-6727;12096;13
Облако-облако;2023-06-02 07:48:27;430396889;41.2289699;43.0625799;-18174;4709;17
Облако-облако;2023-06-02 07:48:30;965337648;41.62569;43.46242;-4140;3315;10
Облако-облако;2023-06-02 07:48:31;36429830;41.53534;43.30497;3489;3507;7
Облако-облако;2023-06-02 07:48:52;411871414;41.35425;43.62477;-2291;17837;5
Облако-земля;2023-06-02 07:48:54;890936786;41.50464;43.95968;-3845;0;6
Облако-облако;2023-06-02 07:48:55;3152633;41.65757;43.92604;-3661;5044;8
Облако-облако;2023-06-02 07:49:19;114139916;41.36499;43.55363;-3771;12117;10
Облако-облако;2023-06-02 07:49:23;751766372;41.23666;42.93082;-7176;10411;9
Облако-облако;2023-06-02 07:49:33;257032092;41.53543;43.93743;6786;12238;7
Облако-облако;2023-06-02 07:49:33;214397104;41.49239;44.0579899;-6010;9236;14
Облако-облако;2023-06-02 07:49:33;259018224;41.59056;44.15661;9764;9196;12
