Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-05-29 00:00:07;490611836;45.22037;40.03075;1869;3383;7
Облако-облако;2023-05-29 00:00:21;151291778;45.68783;42.45098;-36212;7306;15
Облако-облако;2023-05-29 00:00:21;387955959;45.60314;42.19475;-2816;8103;6
Облако-облако;2023-05-29 00:00:29;148189636;45.24505;39.98355;-1769;3346;7
Облако-земля;2023-05-29 00:00:56;769272089;45.24084;39.98285;-4544;0;6
Облако-земля;2023-05-29 00:01:11;712648433;45.59221;42.19806;39679;0;13
Облако-земля;2023-05-29 00:01:12;565899675;45.71324;42.12882;-59026;0;15
Облако-облако;2023-05-29 00:01:56;97476179;45.2396;39.95926;-1609;4761;7
Облако-облако;2023-05-29 00:02:02;149747051;47.71765;42.53526;-4620;12884;11
Облако-облако;2023-05-29 00:02:25;414399437;47.89247;42.67083;3132;5806;8
Облако-земля;2023-05-29 00:02:29;286014724;45.58833;42.17149;28126;0;13
Облако-облако;2023-05-29 00:02:55;117040041;45.41695;41.99364;2714;3267;7
Облако-облако;2023-05-29 00:03:23;217191484;45.26779;39.94107;10224;4446;15
Облако-земля;2023-05-29 00:03:25;640846364;45.61909;42.15188;-40976;0;10
Облако-облако;2023-05-29 00:03:34;436391195;45.26303;39.91019;-4767;4147;6
Облако-облако;2023-05-29 00:03:57;458880632;45.26816;39.91194;-1466;3388;6
Облако-облако;2023-05-29 00:04:16;19619847;45.57908;41.82576;-4655;17621;8
Облако-облако;2023-05-29 00:04:16;172795466;45.58685;42.08017;-2225;3638;7
Облако-облако;2023-05-29 00:04:20;889221772;45.26965;39.91002;-3041;4197;7
Облако-облако;2023-05-29 00:04:26;758213141;45.59706;42.23403;1293;4247;6
Облако-облако;2023-05-29 00:04:42;286770528;47.95722;42.52875;-3042;17288;7
Облако-облако;2023-05-29 00:04:53;973249136;45.27412;39.90757;-2607;3044;7
Облако-земля;2023-05-29 00:05:07;470649021;45.58529;42.11824;-3935;0;7
Облако-облако;2023-05-29 00:05:31;784581671;45.51157;40.7577;-2267;7687;7
Облако-облако;2023-05-29 00:05:33;641185570;45.4432;41.95527;2508;3568;7
Облако-земля;2023-05-29 00:05:55;465136837;45.60319;42.18086;-2396;0;7
Облако-земля;2023-05-29 00:06:00;397503991;45.2871499;39.99458;89364;0;14
Облако-облако;2023-05-29 00:06:01;363021753;45.64809;41.9485;3325;4296;6
Облако-облако;2023-05-29 00:06:11;26779328;47.92741;42.6057;-4407;9566;7
Облако-облако;2023-05-29 00:06:39;392012785;45.29009;39.89906;-1817;4721;5
Облако-земля;2023-05-29 00:07:06;776230300;45.26094;39.88377;-7773;0;9
Облако-облако;2023-05-29 00:07:07;194356450;45.63051;42.00765;-2677;3715;7
Облако-земля;2023-05-29 00:07:07;229230224;45.61236;42.23537;-5883;0;7
Облако-облако;2023-05-29 00:07:20;498648146;45.26705;39.88274;-1191;3925;5
Облако-облако;2023-05-29 00:07:31;446050056;45.25513;39.86649;-3095;3097;7
Облако-земля;2023-05-29 00:07:43;312238456;45.2745;39.93437;69604;0;13
Облако-облако;2023-05-29 00:07:59;324998024;45.27042;39.87195;-2276;4408;6
Облако-облако;2023-05-29 00:08:04;998757740;45.62491;41.89674;-3090;3195;7
Облако-облако;2023-05-29 00:08:09;842863013;45.28367;39.88677;-3144;3000;8
Облако-облако;2023-05-29 00:08:15;269531959;47.93643;42.64412;-5757;18248;8
Облако-облако;2023-05-29 00:08:16;235214529;45.23664;39.86227;1630;16504;7
Облако-облако;2023-05-29 00:08:19;248615364;45.27756;39.86197;-1257;3049;6
Облако-облако;2023-05-29 00:08:25;506508311;45.2586;39.86882;-1956;3152;6
Облако-облако;2023-05-29 00:08:28;548887224;45.27984;39.88228;967;3786;5
Облако-земля;2023-05-29 00:08:29;781160978;45.61448;42.16982;-2336;0;7
Облако-облако;2023-05-29 00:08:37;951834137;45.30248;39.91332;2652;4469;6
Облако-облако;2023-05-29 00:08:45;93232149;47.93521;42.64876;-3468;6230;8
Облако-облако;2023-05-29 00:08:46;308394908;45.26474;39.86698;-2474;3002;6
Облако-земля;2023-05-29 00:08:52;89208841;45.53538;40.75587;19121;0;13
Облако-облако;2023-05-29 00:08:56;705473558;45.29025;39.88976;3366;3034;7
Облако-облако;2023-05-29 00:09:07;161706032;45.27535;39.88546;-2521;3076;7
Облако-земля;2023-05-29 00:09:16;213970469;45.60242;42.0623;-11732;0;11
Облако-облако;2023-05-29 00:09:20;840674819;45.27969;39.88753;-2578;3390;7
Облако-земля;2023-05-29 00:09:30;308415050;45.27982;39.88549;-3815;0;7
Облако-облако;2023-05-29 00:09:37;949743478;45.279;39.87964;-4088;3446;7
Облако-облако;2023-05-29 00:09:47;415066473;45.25583;39.85978;-2404;3757;7
Облако-облако;2023-05-29 00:09:51;531375959;45.66012;42.05322;-1869;6274;5
Облако-облако;2023-05-29 00:09:51;565634600;45.63111;41.91066;1731;4227;7
Облако-облако;2023-05-29 00:09:55;375043257;45.27285;39.8569699;-3576;7412;7
Облако-облако;2023-05-29 00:10:05;557103455;45.27826;39.87388;-1543;5402;5
Облако-облако;2023-05-29 00:10:13;774432314;45.28654;39.90561;-1256;4700;5
Облако-облако;2023-05-29 00:10:21;462716943;45.27884;39.87999;-2892;3610;7
Облако-земля;2023-05-29 00:10:29;259798965;45.62115;42.04145;-23669;0;18
Облако-облако;2023-05-29 00:10:34;746191035;45.26812;39.86623;-6186;4846;7
Облако-облако;2023-05-29 00:10:34;833555439;45.22929;39.9896699;3315;3698;6
Облако-облако;2023-05-29 00:10:45;931743202;45.27758;39.86509;-2699;5462;7
Облако-земля;2023-05-29 00:10:50;855807444;45.2795;39.97755;-3806;0;7
Облако-облако;2023-05-29 00:10:53;447512090;45.27783;39.86002;-1667;3100;6
Облако-облако;2023-05-29 00:10:53;445939124;45.50931;40.6833;-1069;6725;5
Облако-облако;2023-05-29 00:11:05;710674947;45.28786;39.8353899;-3944;4570;7
Облако-облако;2023-05-29 00:11:09;751281628;45.24901;39.95424;-1709;5642;7
Облако-облако;2023-05-29 00:11:16;476221216;45.37543;40.05849;-13365;3000;8
Облако-облако;2023-05-29 00:11:21;594267878;45.2679199;39.86586;-1199;3056;5
Облако-облако;2023-05-29 00:11:31;230974752;45.27612;39.86477;-4291;4369;7
