Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-01-06 03:00:45;733091599;44.88173;36.94813;-24880;4758;9
Облако-земля;2023-01-06 03:34:46;333578785;44.76683;36.52937;27330;0;18
Облако-земля;2023-01-06 03:35:30;73002592;44.9097;37.10597;-21284;0;16
Облако-земля;2023-01-06 03:35:41;736259651;44.87307;36.79943;-15945;0;16
Облако-земля;2023-01-06 03:37:23;544289833;44.76352;36.49571;-10259;0;14
Облако-земля;2023-01-06 03:48:35;234207426;44.75644;36.58659;-123999;0;15
Облако-земля;2023-01-06 03:52:25;559007783;44.7517799;36.60204;-43379;0;16
Облако-земля;2023-01-06 03:54:34;762835097;44.73594;36.64033;-64856;0;15
Облако-земля;2023-01-06 03:54:45;995224420;44.93968;37.54427;14112;0;11
Облако-земля;2023-01-06 03:56:22;862222895;44.93882;37.46018;-27624;0;12
Облако-земля;2023-01-06 03:58:59;445006129;44.93592;37.4901399;-38786;0;19
Облако-облако;2023-01-06 03:58:59;443214344;44.94952;37.6322;-30063;6893;7
Облако-земля;2023-01-06 04:08:44;16365051;44.70182;36.78043;206632;0;15
Облако-земля;2023-01-06 04:08:52;866324029;44.71475;36.5263;54039;0;19
Облако-земля;2023-01-06 04:10:39;260406522;44.70908;36.76167;195794;0;25
Облако-земля;2023-01-06 04:10:40;133824585;44.74064;36.57544;68915;0;19
Облако-облако;2023-01-06 04:14:51;328107900;44.74136;36.57781;-7276;9123;6
Облако-земля;2023-01-06 04:16:34;672615242;44.74783;36.776;14521;0;10
Облако-земля;2023-01-06 04:16:34;675873444;44.73782;36.64999;48093;0;20
Облако-земля;2023-01-06 04:18:29;908143000;44.7381;36.7299;-18739;0;8
Облако-земля;2023-01-06 04:19:11;114337425;44.73552;36.7445;-7603;0;11
Облако-облако;2023-01-06 04:23:47;566181376;44.76441;36.9232;19249;16870;8
Облако-облако;2023-01-06 04:32:10;860690369;44.73352;36.77068;11480;12548;14
Облако-облако;2023-01-06 04:32:10;922858136;44.71121;37.02405;22667;5662;17
Облако-земля;2023-01-06 04:32:58;33131454;44.8759;37.45747;76484;0;20
Облако-облако;2023-01-06 04:32:58;211482266;44.82495;37.28825;5540;4440;9
Облако-облако;2023-01-06 04:33:16;722300701;44.69831;36.7966;-24489;7782;16
Облако-земля;2023-01-06 04:34:07;672211906;44.67747;36.81949;-5198;0;12
