Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-09-21 00:00:06;963066596;41.5417;45.24029;-16227;0;11
Облако-земля;2023-09-21 00:00:42;561785651;41.52892;45.22161;-12192;0;11
Облако-земля;2023-09-21 00:02:04;734846773;41.54375;45.22818;-7476;0;12
Облако-земля;2023-09-21 00:02:09;540054090;41.58146;45.06218;-5851;0;7
Облако-земля;2023-09-21 00:03:00;62634585;41.5707;45.19728;-10282;0;9
Облако-земля;2023-09-21 00:04:01;567327500;41.57757;45.1907;-14426;0;10
Облако-земля;2023-09-21 00:04:59;458025919;41.58425;45.08716;-19316;0;10
Облако-земля;2023-09-21 00:05:50;431008262;41.5718;45.23975;-12872;0;13
Облако-земля;2023-09-21 00:07:18;25990812;41.53728;45.27725;-14944;0;13
Облако-земля;2023-09-21 00:08:44;122881339;41.58255;45.24101;-20411;0;12
Облако-земля;2023-09-21 00:10:15;57177000;41.57309;45.2892;-12107;0;5
Облако-земля;2023-09-21 00:11:46;627883729;41.57223;45.25031;-10673;0;8
Облако-земля;2023-09-21 00:13:08;415939000;41.5889;45.2299;-9303;0;7
Облако-земля;2023-09-21 00:14:29;905379585;41.58985;45.2648;-25159;0;14
Облако-облако;2023-09-21 00:18:45;585936477;41.55291;45.17493;10679;17462;11
Облако-земля;2023-09-21 01:54:52;790834897;41.36687;45.77452;-50696;0;16
Облако-облако;2023-09-21 01:54:52;769761475;41.4720299;45.98371;-76022;3022;10
Облако-земля;2023-09-21 01:56:30;62063009;41.38395;45.77681;-26345;0;8
Облако-земля;2023-09-21 01:59:03;658046168;41.35148;45.76825;-17383;0;12
Облако-облако;2023-09-21 02:24:07;391338301;41.57523;46.15569;-7155;14918;8
Облако-облако;2023-09-21 02:24:07;222200983;41.45142;46.33986;17728;17903;10
Облако-облако;2023-09-21 02:24:07;723899236;41.53057;45.98947;6054;18183;8
Облако-облако;2023-09-21 02:24:39;197934023;41.39447;46.08557;-8574;3084;9
Облако-облако;2023-09-21 02:27:25;689747912;41.38013;46.08829;-4485;3016;7
Облако-земля;2023-09-21 02:30:43;369477266;41.43117;46.05247;-13334;0;8
Облако-земля;2023-09-21 02:46:03;899106108;41.4362799;46.28006;-15461;0;15
Облако-облако;2023-09-21 06:36:04;737529912;42.25404;42.40331;4570;7172;9
Облако-облако;2023-09-21 08:10:52;423677302;42.32459;46.6855199;6295;15820;8
Облако-земля;2023-09-21 08:10:52;430075781;42.15839;46.95424;-11405;0;13
Облако-облако;2023-09-21 08:59:43;828050320;41.14223;43.56947;-8100;13520;13
Облако-облако;2023-09-21 08:59:43;828554834;41.2026899;43.6678;-6275;3000;9
Облако-облако;2023-09-21 09:00:27;464596952;41.0989;43.88109;-13197;7289;15
Облако-земля;2023-09-21 09:10:29;495972394;42.96711;42.9887299;-16363;0;12
Облако-облако;2023-09-21 09:15:48;509917501;41.14696;43.56216;-5462;18909;9
Облако-земля;2023-09-21 09:16:08;518191000;41.1177;43.5622;8294;0;5
Облако-облако;2023-09-21 09:19:35;440248244;42.97629;43.16005;26376;18224;7
Облако-облако;2023-09-21 09:19:35;441221715;42.96966;42.99044;9775;6834;13
Облако-облако;2023-09-21 09:20:28;782720347;41.0552;43.6722899;3868;14777;8
Облако-облако;2023-09-21 09:21:02;504591744;41.1255499;43.5909;-8946;9694;16
Облако-облако;2023-09-21 09:22:55;837032041;41.23271;43.5494;-4276;3000;7
Облако-облако;2023-09-21 09:24:54;571663658;43.02311;43.06409;7212;3001;7
Облако-облако;2023-09-21 09:26:33;349344333;42.97669;42.97435;4560;3757;7
Облако-облако;2023-09-21 09:27:56;285200514;43.00004;43.0889;8185;4609;7
Облако-облако;2023-09-21 09:29:39;951157684;42.98023;42.9842299;4150;3191;6
Облако-облако;2023-09-21 09:31:02;74037583;42.97354;42.99901;-10291;14384;9
Облако-земля;2023-09-21 09:34:08;84211816;43.05955;42.96794;12268;0;10
Облако-облако;2023-09-21 09:34:08;83317580;42.9721199;43.14272;14114;3936;8
Облако-облако;2023-09-21 09:34:08;72183338;42.96597;42.98595;3558;3613;6
Облако-облако;2023-09-21 09:35:41;873967043;42.96737;42.98198;3510;16822;5
Облако-земля;2023-09-21 09:43:35;852496922;43.02885;43.04473;-4986;0;7
Облако-облако;2023-09-21 09:47:14;444161982;41.73851;43.67597;-9174;14427;8
Облако-облако;2023-09-21 09:47:47;641586894;41.09811;43.84664;-5518;3214;10
Облако-облако;2023-09-21 09:48:46;768925710;41.0608999;43.81206;-4591;19755;9
Облако-облако;2023-09-21 09:50:32;185233676;41.02437;42.3878;-5717;7977;12
Облако-облако;2023-09-21 09:51:17;384243060;41.0388;43.58824;8782;6570;11
Облако-облако;2023-09-21 09:51:52;441378763;41.07385;42.5105099;-5101;3067;7
Облако-земля;2023-09-21 09:52:11;825848779;41.03347;43.6307199;-5428;0;9
Облако-облако;2023-09-21 09:53:11;811717359;41.0293599;43.65293;4427;19756;7
Облако-облако;2023-09-21 09:53:18;451614350;41.04497;42.53528;-4420;16876;7
Облако-облако;2023-09-21 09:54:04;765528512;42.9692;43.38191;-41091;6837;15
