Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-07-10 00:00:06;143041903;41.84332;46.54542;-6019;19042;8
Облако-земля;2023-07-10 00:00:07;744303035;42.73567;39.67912;-55930;0;18
Облако-облако;2023-07-10 00:00:13;808078007;44.32899;44.65;2410;3747;5
Облако-облако;2023-07-10 00:00:15;658637848;45.52227;44.27849;2720;6995;6
Облако-облако;2023-07-10 00:00:35;45465003;44.36061;44.68244;-2923;3009;7
Облако-земля;2023-07-10 00:00:40;676315000;42.0628;46.3218;-11458;0;7
Облако-облако;2023-07-10 00:00:40;719394186;41.97497;46.08025;5181;6750;8
Облако-облако;2023-07-10 00:00:40;699847925;41.89023;46.46777;9593;6721;7
Облако-облако;2023-07-10 00:00:42;603166638;44.39856;44.71275;-2903;3572;7
Облако-облако;2023-07-10 00:00:46;852112470;46.22839;44.52617;-2034;8607;5
Облако-облако;2023-07-10 00:00:51;313752369;44.3965699;44.65524;4318;6952;6
Облако-земля;2023-07-10 00:00:51;634056550;42.2499899;38.14787;-58043;0;20
Облако-земля;2023-07-10 00:00:58;807018286;41.82606;46.0485;-7507;0;8
Облако-облако;2023-07-10 00:00:59;5800073;41.91503;46.3999499;-19241;6377;16
Облако-облако;2023-07-10 00:01:02;961132089;45.51095;44.26025;-3416;3077;5
Облако-облако;2023-07-10 00:01:03;813676678;44.37633;44.7032;-2410;9321;6
Облако-земля;2023-07-10 00:01:09;542975869;42.74763;41.20915;-80752;0;14
Облако-облако;2023-07-10 00:01:09;573343178;42.97361;41.16881;-4366;13530;7
Облако-облако;2023-07-10 00:01:32;684199001;46.2590999;44.49629;-3527;6860;7
Облако-облако;2023-07-10 00:01:32;329052539;44.36782;44.70173;3221;3040;5
Облако-облако;2023-07-10 00:01:54;983240850;42.75358;41.20991;-23948;4581;15
Облако-земля;2023-07-10 00:01:54;992553649;42.67236;41.0905;-59278;0;16
Облако-облако;2023-07-10 00:01:55;471504875;42.09923;41.13781;5381;19544;10
Облако-облако;2023-07-10 00:01:58;100373051;46.22095;44.51305;1717;6788;5
Облако-облако;2023-07-10 00:02:01;479997286;44.74602;44.45512;-4046;4729;7
Облако-облако;2023-07-10 00:02:01;513218475;44.77108;44.58557;-3050;6173;7
Облако-облако;2023-07-10 00:02:05;864681278;44.40034;44.69898;3194;3386;7
Облако-облако;2023-07-10 00:02:07;139737539;44.48804;44.70837;2625;17297;7
Облако-земля;2023-07-10 00:02:07;840636004;44.37466;44.71556;-19837;0;13
Облако-облако;2023-07-10 00:02:19;336723658;46.26042;44.53087;-3085;7719;7
Облако-облако;2023-07-10 00:02:25;949746924;45.51918;44.26931;8298;3992;8
Облако-земля;2023-07-10 00:02:25;629253957;42.04281;37.98311;-48419;0;19
Облако-облако;2023-07-10 00:02:36;951975901;46.2385;44.51507;3005;6903;7
Облако-облако;2023-07-10 00:02:38;322044720;42.23074;37.9799;14785;14817;18
Облако-земля;2023-07-10 00:02:38;301517237;42.26966;38.18476;16043;0;14
Облако-облако;2023-07-10 00:02:46;458621690;42.80025;39.79958;-5096;4247;7
Облако-облако;2023-07-10 00:02:46;971157810;42.66222;39.81815;9545;16396;13
Облако-земля;2023-07-10 00:02:46;465690230;42.71603;39.66064;-86276;0;16
Облако-земля;2023-07-10 00:02:54;560375614;44.38877;44.78343;-10043;0;10
Облако-земля;2023-07-10 00:03:01;237113104;42.7406999;41.20882;-101093;0;18
Облако-облако;2023-07-10 00:03:15;167461232;46.2792;44.60549;3235;6673;7
Облако-земля;2023-07-10 00:03:26;852489191;41.94837;46.14795;-6792;0;8
