Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-11-22 00:07:58;473448500;45.03952;36.81504;-7059;3672;17
Облако-облако;2023-11-22 00:07:58;379251548;45.00099;36.68232;9013;15492;11
Облако-земля;2023-11-22 00:07:58;296548017;44.8936599;36.60627;124789;0;15
Облако-земля;2023-11-22 00:09:23;976353373;44.89208;36.6313699;24188;0;15
Облако-облако;2023-11-22 00:10:41;291170344;44.87241;36.77457;-6355;5054;13
Облако-земля;2023-11-22 00:10:41;145200626;44.88642;36.52654;52751;0;11
Облако-облако;2023-11-22 00:10:41;322388957;44.98058;36.67389;-5007;8858;12
Облако-земля;2023-11-22 00:11:42;731926607;44.87463;36.62187;50518;0;16
Облако-облако;2023-11-22 00:11:42;664609695;44.87489;36.76608;4816;6728;8
Облако-земля;2023-11-22 00:13:12;926454180;44.8865399;36.63148;38361;0;16
Облако-облако;2023-11-22 00:13:13;388314024;45.00273;36.78055;3422;3517;6
Облако-облако;2023-11-22 00:13:13;252468766;45.03339;37.03043;-4493;6134;7
Облако-облако;2023-11-22 00:13:43;572353097;44.86828;36.86468;2241;8560;7
Облако-земля;2023-11-22 00:15:05;344047831;44.87974;36.65673;54459;0;19
Облако-земля;2023-11-22 00:15:53;623413164;44.88187;36.65878;25179;0;17
Облако-земля;2023-11-22 00:20:11;367148310;44.90445;36.59372;105728;0;15
Облако-облако;2023-11-22 00:28:57;995036928;44.94178;36.90574;3940;3038;7
Облако-земля;2023-11-22 00:28:57;997432304;44.86887;36.73904;83995;0;9
Облако-земля;2023-11-22 00:31:06;719854266;44.89011;36.73557;85509;0;20
Облако-облако;2023-11-22 00:31:06;701537553;45.00868;36.89293;5431;13691;11
Облако-облако;2023-11-22 00:31:06;755861071;44.88041;36.89835;8471;7299;7
Облако-земля;2023-11-22 00:32:50;125460004;44.87673;36.72613;74437;0;21
Облако-земля;2023-11-22 00:36:22;799888839;44.85369;36.71458;54755;0;12
Облако-облако;2023-11-22 00:36:22;632570620;44.78947;36.86592;-6487;5198;7
Облако-земля;2023-11-22 00:38:26;347393615;44.8197;36.91122;-11037;0;11
Облако-земля;2023-11-22 00:38:26;335961063;44.93369;36.81917;-55746;0;11
Облако-земля;2023-11-22 00:38:26;84660214;44.85665;36.74056;30054;0;9
Облако-облако;2023-11-22 00:39:18;913859499;44.88705;36.74799;5669;6838;11
Облако-земля;2023-11-22 00:40:50;721983762;44.87515;36.79531;-7747;0;15
Облако-облако;2023-11-22 00:40:50;710410923;44.81861;36.68763;-15817;13908;21
Облако-облако;2023-11-22 00:42:51;987870288;44.90656;37.06765;-5014;6231;7
Облако-облако;2023-11-22 00:42:52;4187347;44.77816;36.91275;-18930;7902;13
Облако-земля;2023-11-22 00:52:48;835279000;45.0197999;36.9268;17102;0;8
Облако-земля;2023-11-22 00:52:48;511561024;44.85964;36.9747;-9947;0;8
Облако-облако;2023-11-22 00:54:36;409559606;44.86378;36.9032;16054;3003;15
