Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-10-10 01:52:40;394308470;44.07848;38.67956;-7328;0;14
Облако-земля;2023-10-10 01:58:58;75592636;44.08854;38.7054199;-6187;0;12
Облако-земля;2023-10-10 02:45:41;803949082;44.1521199;39.07871;102778;0;22
Облако-земля;2023-10-10 02:51:11;7743581;44.11884;39.09005;-17118;0;16
Облако-земля;2023-10-10 02:53:03;87199917;44.12327;39.09831;-6758;0;13
Облако-облако;2023-10-10 02:55:10;733722489;44.1965999;39.26457;-5457;12674;12
Облако-земля;2023-10-10 03:02:38;596853000;44.0345;39.14;-20518;0;6
Облако-земля;2023-10-10 03:05:31;634087405;44.1569;39.19056;124664;0;17
Облако-облако;2023-10-10 03:05:31;650573735;44.20028;39.31079;12781;3695;8
Облако-земля;2023-10-10 04:13:33;540101866;43.45891;39.4212;64522;0;15
Облако-облако;2023-10-10 04:19:51;386240247;43.38856;39.4899;-2957;12838;5
Облако-земля;2023-10-10 04:21:37;561639164;43.40783;39.50549;-11704;0;17
Облако-земля;2023-10-10 04:56:00;255489443;43.19046;39.18606;-4288;0;10
Облако-земля;2023-10-10 05:10:54;903507994;43.16075;39.2220299;-45920;0;16
Облако-облако;2023-10-10 05:17:13;522408688;43.1692899;39.24749;14149;19213;16
Облако-земля;2023-10-10 05:23:37;347109138;43.17684;39.26774;32278;0;16
Облако-земля;2023-10-10 05:27:28;198834110;43.3269499;39.96302;-9236;0;14
Облако-облако;2023-10-10 05:31:17;588055309;43.37118;39.98633;3453;4496;8
Облако-облако;2023-10-10 05:32:22;55325679;43.32463;39.9392;5047;4773;11
Облако-облако;2023-10-10 05:33:33;511872918;43.32887;39.94591;4285;16400;10
Облако-облако;2023-10-10 06:00:15;33826493;43.26832;40.00044;-10696;3370;14
Облако-земля;2023-10-10 06:26:42;346093791;43.70317;39.23844;-5211;0;13
Облако-земля;2023-10-10 11:04:21;337071916;43.78793;39.2497;66172;0;20
Облако-облако;2023-10-10 22:36:20;525188673;43.97412;39.18665;9566;13075;13
Облако-земля;2023-10-10 22:41:29;248306761;43.95379;39.23901;15908;0;14
