Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-08-01 09:07:46;102902817;47.46167;37.65072;-31074;0;15
Облако-земля;2023-08-01 09:14:14;832979960;47.5267;37.69255;-48417;0;19
Облако-облако;2023-08-01 09:14:14;828907794;47.5863;37.80262;-24815;14726;18
Облако-облако;2023-08-01 09:20:01;293180010;47.51649;37.71032;-10824;3419;7
Облако-облако;2023-08-01 09:20:01;293632570;47.6205799;37.8589;17832;3648;18
Облако-облако;2023-08-01 09:31:17;507730548;47.60799;37.70408;10114;5284;9
Облако-облако;2023-08-01 09:34:27;552313691;47.70904;38.10843;11047;13202;10
Облако-облако;2023-08-01 09:36:20;724454124;47.70899;38.11155;4273;9275;8
Облако-облако;2023-08-01 09:38:39;996941975;47.71204;38.11426;-7923;8209;10
Облако-облако;2023-08-01 09:39:51;9911386;45.23073;36.04132;-3339;12553;9
Облако-облако;2023-08-01 09:40:23;280231546;45.21087;36.06621;2067;13340;6
Облако-облако;2023-08-01 09:40:32;783684042;45.2737;36.12588;-8967;9317;14
Облако-облако;2023-08-01 09:40:32;804079375;45.24119;36.28097;-4658;9752;7
Облако-облако;2023-08-01 09:40:34;415103344;45.1975;36.04808;2221;16224;6
Облако-земля;2023-08-01 09:40:51;234436776;45.23166;36.00854;-5843;0;12
Облако-облако;2023-08-01 09:40:51;251324962;45.27451;36.16949;-6309;11917;12
Облако-облако;2023-08-01 09:41:00;329442406;45.20557;36.06623;1933;10910;6
Облако-облако;2023-08-01 09:41:13;196218833;45.1973;36.04797;3003;8831;7
Облако-облако;2023-08-01 09:41:41;323785038;45.24138;36.08468;-9695;15385;16
Облако-облако;2023-08-01 09:41:53;210247822;45.11969;36.11478;2834;17215;8
Облако-земля;2023-08-01 09:42:13;656674590;45.22849;36.06795;-13850;0;18
Облако-облако;2023-08-01 09:42:23;102195602;45.20296;36.0676;3100;14877;9
Облако-облако;2023-08-01 09:42:31;104224036;45.24545;36.10194;3352;12354;8
Облако-земля;2023-08-01 09:42:37;176935060;47.71602;38.1577399;-7712;0;15
Облако-земля;2023-08-01 09:42:42;505944217;45.22967;36.037;-16230;0;15
Облако-облако;2023-08-01 09:42:58;536366209;45.25138;36.0778;-2986;11417;7
