Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-09-23 09:53:26;679851012;41.28873;43.74638;-8588;3051;10
Облако-облако;2023-09-23 09:53:26;669053047;41.24263;43.57562;6015;6258;10
Облако-земля;2023-09-23 09:53:26;382194038;41.2251;43.45567;-5034;0;12
Облако-облако;2023-09-23 09:59:53;986642932;41.34446;43.34628;5815;19928;12
Облако-облако;2023-09-23 10:07:35;535172053;41.35165;43.30268;-4495;17219;9
Облако-облако;2023-09-23 10:07:35;371559644;41.26435;43.60079;-3609;18883;9
Облако-облако;2023-09-23 10:12:22;740757769;41.2646299;43.5693399;-4545;3001;8
Облако-облако;2023-09-23 10:55:48;993690344;41.4555999;42.7305599;-8897;10979;12
Облако-облако;2023-09-23 11:00:21;691416419;41.49281;42.62215;4256;14315;7
Облако-облако;2023-09-23 11:06:12;692209059;41.41887;42.78245;-7400;10023;7
Облако-земля;2023-09-23 11:12:15;84209707;41.46248;42.77753;-3492;0;6
Облако-облако;2023-09-23 11:17:21;936521252;41.49632;42.8001;-3505;13794;7
Облако-облако;2023-09-23 11:18:09;808480129;41.45077;42.83241;-4137;3020;10
Облако-земля;2023-09-23 12:09:17;49764635;41.00327;42.6818;-4500;0;8
Облако-облако;2023-09-23 12:10:44;551494110;41.05978;42.77872;-3701;18355;7
Облако-облако;2023-09-23 12:10:55;252228281;41.10306;42.69196;-3521;18930;8
Облако-облако;2023-09-23 12:13:28;488915911;41.03495;42.69025;3695;3002;7
Облако-облако;2023-09-23 12:13:43;997480587;41.00607;42.66494;5467;7385;10
Облако-облако;2023-09-23 12:14:49;981126909;41.01196;42.68371;3555;3011;6
Облако-облако;2023-09-23 12:15:21;137557940;41.03437;42.76663;-8072;7114;10
Облако-облако;2023-09-23 12:15:34;371751982;41.01419;42.67059;-7758;3975;10
Облако-облако;2023-09-23 12:15:52;234466037;41.02111;42.67449;-5216;18203;8
Облако-облако;2023-09-23 12:16:07;584882052;41.03708;42.61724;-3300;15160;7
Облако-облако;2023-09-23 12:16:14;661432402;41.11635;42.73082;4082;10309;6
Облако-земля;2023-09-23 12:18:22;410410859;41.11178;42.74982;-4615;0;11
Облако-облако;2023-09-23 12:18:40;195388593;41.03646;42.77975;-4651;3469;7
Облако-облако;2023-09-23 12:19:48;89776858;41.03262;42.80205;-7121;6792;13
Облако-облако;2023-09-23 12:21:20;345133000;41.00759;42.63985;2931;3017;7
Облако-облако;2023-09-23 12:28:00;361938428;41.11086;42.75981;6945;3028;9
Облако-облако;2023-09-23 12:30:35;210235923;41.00956;42.69141;-4213;3134;9
Облако-земля;2023-09-23 12:32:11;311913903;41.00723;42.70967;-7422;0;8
Облако-облако;2023-09-23 12:32:11;335598532;41.02442;42.83906;-7409;7119;7
Облако-облако;2023-09-23 12:36:40;746426714;41.07065;42.60975;3826;11651;7
Облако-облако;2023-09-23 12:38:52;217997339;41.01099;42.68903;-4514;17248;7
Облако-облако;2023-09-23 12:40:38;313201044;41.15841;43.00221;-5095;7233;13
Облако-облако;2023-09-23 12:42:07;553679650;41.0128;42.73805;-4574;18683;9
Облако-облако;2023-09-23 12:43:10;481909148;41.0058;42.80318;-7092;3143;8
Облако-облако;2023-09-23 12:43:49;214452402;41.05921;42.66059;5524;6122;9
