Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-09-20 09:34:36;171489545;41.10882;41.35789;-16831;0;13
Облако-облако;2023-09-20 09:34:36;172697109;41.13776;41.55587;-5628;18745;10
Облако-земля;2023-09-20 09:38:38;462663348;41.10659;41.35206;-11678;0;14
Облако-земля;2023-09-20 09:45:21;212547537;41.09417;42.41974;-11388;0;13
Облако-облако;2023-09-20 09:47:37;24883936;41.13422;41.51655;-5103;4576;8
Облако-земля;2023-09-20 09:47:37;21041589;41.12431;41.35611;-15945;0;16
Облако-облако;2023-09-20 09:49:30;137612355;41.12259;41.37999;4244;7780;9
Облако-облако;2023-09-20 10:09:00;160464818;41.45039;42.60362;-3937;3847;9
Облако-земля;2023-09-20 10:09:31;900482117;41.53811;42.27203;-15881;0;16
Облако-облако;2023-09-20 10:10:16;725540164;41.7165899;42.24623;-6605;15711;8
Облако-земля;2023-09-20 10:12:47;846997184;41.44075;42.67814;-6738;0;8
Облако-земля;2023-09-20 10:12:56;458356305;41.57316;42.2238;-10472;0;13
Облако-облако;2023-09-20 10:14:33;32446989;41.41708;42.7150899;3167;3018;6
Облако-земля;2023-09-20 10:15:08;527992833;41.59874;42.25767;-14521;0;13
Облако-земля;2023-09-20 10:15:40;948415042;41.45637;42.68253;-11055;0;15
Облако-земля;2023-09-20 10:18:39;619992716;41.45471;42.6813999;-14097;0;14
Облако-земля;2023-09-20 10:20:14;870336756;41.44898;42.69652;-18702;0;18
Облако-облако;2023-09-20 10:22:24;631318508;41.43652;42.70432;5243;11832;8
Облако-облако;2023-09-20 10:24:58;99758424;41.44368;42.65218;-10468;11798;11
Облако-облако;2023-09-20 10:25:56;236010577;41.46015;42.697;2429;13478;5
Облако-облако;2023-09-20 10:28:05;975209131;41.42651;42.62534;4299;5016;7
Облако-облако;2023-09-20 10:29:55;186682796;41.43839;42.60165;-6244;12666;12
Облако-облако;2023-09-20 10:31:43;797335280;41.52138;42.69843;-7831;7602;12
Облако-земля;2023-09-20 10:32:37;462866167;41.424;42.67514;-10853;0;13
Облако-земля;2023-09-20 10:33:09;254162056;41.43502;42.63393;-12278;0;10
Облако-земля;2023-09-20 10:34:17;783745057;41.42307;42.63876;-11124;0;11
Облако-облако;2023-09-20 10:34:37;854350427;41.44261;42.63162;6615;7762;11
Облако-облако;2023-09-20 10:35:13;792135484;41.45474;42.6577399;5316;16966;7
