Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-09-02 00:00:01;205857469;41.05746;38.79724;4469;17325;6
Облако-земля;2023-09-02 00:00:10;877149805;41.24213;38.86202;-15650;0;7
Облако-земля;2023-09-02 00:00:11;111110725;41.08704;38.7899699;-24859;0;13
Облако-облако;2023-09-02 00:00:13;384158431;41.07509;38.80923;3054;18421;6
Облако-облако;2023-09-02 00:00:16;437307268;45.27435;36.72805;8746;7660;17
Облако-облако;2023-09-02 00:00:16;436449035;45.32086;36.89352;5195;4362;9
Облако-земля;2023-09-02 00:00:22;543565553;41.2176199;38.5346199;-7273;0;12
Облако-облако;2023-09-02 00:00:24;256829793;41.10732;38.86803;-3354;14756;12
Облако-облако;2023-09-02 00:00:43;836587579;41.0691;38.85375;9043;14292;18
Облако-земля;2023-09-02 00:00:51;183610815;41.07489;38.79388;-14648;0;15
Облако-облако;2023-09-02 00:00:56;580019336;41.10399;38.87746;3806;12738;5
Облако-земля;2023-09-02 00:01:04;224226553;45.32534;36.70209;-21232;0;16
Облако-облако;2023-09-02 00:01:04;184180311;45.26554;36.90341;-3671;13067;6
Облако-облако;2023-09-02 00:01:04;784890362;41.08149;38.80747;4734;13941;7
Облако-земля;2023-09-02 00:01:07;753583186;41.11039;38.8010499;-10074;0;13
Облако-земля;2023-09-02 00:01:20;413837831;42.28457;43.34893;-9560;0;12
Облако-облако;2023-09-02 00:01:23;420285512;41.07811;38.786;-3511;17161;6
Облако-земля;2023-09-02 00:01:35;70245421;41.08742;38.81391;-21546;0;13
Облако-земля;2023-09-02 00:01:35;836928122;45.216;36.62012;16268;0;17
Облако-земля;2023-09-02 00:01:40;310480184;41.24386;38.54698;-12000;0;15
Облако-земля;2023-09-02 00:01:45;998724994;41.09756;38.80336;-30470;0;13
Облако-облако;2023-09-02 00:01:49;247655888;41.07759;38.81365;-6263;3005;11
Облако-земля;2023-09-02 00:02:10;431474735;45.2691;36.72154;-27497;0;16
Облако-земля;2023-09-02 00:02:14;311757121;41.0827;38.81;-16473;0;15
Облако-облако;2023-09-02 00:02:23;262232093;41.05727;38.82934;3690;6555;10
Облако-облако;2023-09-02 00:02:35;898361397;41.04623;38.81117;5838;5283;6
Облако-земля;2023-09-02 00:02:40;204896947;41.09561;38.8043;-15941;0;14
Облако-земля;2023-09-02 00:02:41;869076720;45.19351;36.67609;-10996;0;17
Облако-земля;2023-09-02 00:02:41;684469928;45.24662;36.85452;-7439;0;11
Облако-облако;2023-09-02 00:02:54;643355764;45.28469;36.77606;10691;6687;18
Облако-облако;2023-09-02 00:02:54;644961925;45.23623;37.0261;5837;3000;10
Облако-земля;2023-09-02 00:02:58;543874741;41.0850099;38.79798;-33760;0;16
Облако-облако;2023-09-02 00:03:19;838036341;41.10273;38.81101;4840;16293;9
Облако-облако;2023-09-02 00:03:20;35537218;42.40872;43.31035;12826;3006;8
Облако-облако;2023-09-02 00:03:20;32406000;42.33354;43.64846;10768;3375;14
Облако-земля;2023-09-02 00:03:22;876378445;45.22459;36.67187;-21712;0;19
Облако-земля;2023-09-02 00:03:23;891100889;41.07515;38.84451;-10141;0;11
Облако-земля;2023-09-02 00:03:31;138218359;45.2981;36.71823;-17368;0;18
Облако-облако;2023-09-02 00:03:37;911165765;41.0583699;38.84141;-4275;19786;11
Облако-земля;2023-09-02 00:03:39;522626623;41.13409;38.79066;-12604;0;11
Облако-земля;2023-09-02 00:03:45;348993755;41.12333;38.76571;-8083;0;12
Облако-облако;2023-09-02 00:03:49;207242846;41.11313;38.87539;2588;16072;7
Облако-земля;2023-09-02 00:03:52;316070660;41.08679;38.8312;-18389;0;15
Облако-облако;2023-09-02 00:04:00;456848891;41.09503;38.81115;3572;16498;5
Облако-облако;2023-09-02 00:04:02;279795884;41.09762;38.87146;3511;14408;5
Облако-земля;2023-09-02 00:04:05;569093653;45.2146;36.67888;-18211;0;18
Облако-облако;2023-09-02 00:04:17;561944685;41.18094;38.9336;2316;7012;8
Облако-облако;2023-09-02 00:04:29;691157892;41.08328;38.83675;3815;11376;10
Облако-земля;2023-09-02 00:04:37;911557388;42.26546;43.34594;-12334;0;13
Облако-облако;2023-09-02 00:04:38;621714356;41.06407;38.93023;3014;12290;6
Облако-земля;2023-09-02 00:04:39;874670313;45.29558;36.76789;-11876;0;14
Облако-земля;2023-09-02 00:04:39;873219228;45.3533;36.91617;31016;0;16
Облако-облако;2023-09-02 00:04:41;300643902;41.08599;38.7946;3055;19133;7
Облако-облако;2023-09-02 00:04:45;361087235;41.18912;40.42125;6128;7105;7
Облако-облако;2023-09-02 00:04:47;958547997;41.06854;38.79795;3609;14720;9
Облако-облако;2023-09-02 00:04:53;691257275;41.05772;38.88976;-3777;3412;11
Облако-земля;2023-09-02 00:05:00;954430363;45.22506;36.69703;-31404;0;15
Облако-облако;2023-09-02 00:05:06;288080640;41.1888;40.43306;3223;6604;8
Облако-облако;2023-09-02 00:05:11;730248241;41.06797;38.84799;4297;16119;10
Облако-облако;2023-09-02 00:05:13;790231246;42.28822;43.3587;4709;3044;6
Облако-облако;2023-09-02 00:05:19;988026272;45.30129;36.778;2863;7176;5
Облако-облако;2023-09-02 00:05:21;840311956;41.05112;38.90773;3978;6962;8
Облако-земля;2023-09-02 00:05:27;634902315;41.1854;40.4241;-13864;0;16
Облако-земля;2023-09-02 00:05:38;135350484;41.08866;38.81223;-14795;0;11
Облако-земля;2023-09-02 00:05:48;965382702;45.22245;36.70004;-22539;0;19
Облако-облако;2023-09-02 00:05:49;696277607;41.07716;38.81859;5468;4157;11
Облако-земля;2023-09-02 00:05:54;998656716;42.2495;43.33511;-20833;0;5
Облако-облако;2023-09-02 00:06:00;186151738;41.09761;38.82573;2728;16016;5
Облако-облако;2023-09-02 00:06:02;866543225;41.1858;40.43762;8373;14857;12
Облако-земля;2023-09-02 00:06:13;234680246;45.31962;36.77888;-38832;0;17
Облако-облако;2023-09-02 00:06:13;280048663;45.19921;36.89526;-9784;16022;14
Облако-земля;2023-09-02 00:06:20;432949317;41.0942;38.83678;7516;0;11
Облако-облако;2023-09-02 00:06:25;587617515;42.26392;43.33234;-7727;3018;12
Облако-земля;2023-09-02 00:06:32;726995682;41.15603;40.41897;-37263;0;11
Облако-облако;2023-09-02 00:06:35;300581001;41.10264;38.81638;3602;6683;5
Облако-земля;2023-09-02 00:06:41;538824814;41.22225;38.56967;-4960;0;6
Облако-облако;2023-09-02 00:06:58;182304949;41.08916;38.84203;4344;19785;10
Облако-земля;2023-09-02 00:06:59;85949051;45.20772;36.73086;-43387;0;16
Облако-облако;2023-09-02 00:07:02;666464647;41.15981;40.3713399;6791;11502;10
Облако-облако;2023-09-02 00:07:10;578052175;41.07177;38.82703;3843;6172;10
Облако-облако;2023-09-02 00:07:11;405719207;45.31209;36.78001;6694;11353;9
Облако-облако;2023-09-02 00:07:20;347217908;41.0867099;38.8525;3310;14491;5
Облако-облако;2023-09-02 00:07:28;320033012;41.07579;38.84043;5844;3010;11
Облако-облако;2023-09-02 00:07:28;598885650;41.28943;38.9795;4468;7936;7
Облако-облако;2023-09-02 00:07:28;581904351;41.14217;38.75813;6343;13200;10
Облако-земля;2023-09-02 00:07:34;499379303;41.08196;38.84736;15989;0;13
