Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-11-21 00:36:40;945668947;41.04728;39.01683;5155;5307;7
Облако-земля;2023-11-21 00:38:32;372831441;41.21576;37.56464;-51966;0;14
Облако-облако;2023-11-21 00:38:32;371993333;41.22779;37.7641599;-24427;13855;22
Облако-земля;2023-11-21 00:43:49;841056360;41.2284999;37.51826;-3385;0;11
Облако-облако;2023-11-21 00:45:39;66423526;41.20562;37.53726;-5982;14942;7
Облако-облако;2023-11-21 00:46:34;137262801;41.27014;37.82858;-4506;10682;10
Облако-земля;2023-11-21 00:47:43;793213045;41.23165;37.53473;-7990;0;11
Облако-земля;2023-11-21 00:48:47;205087648;41.22753;37.56087;-5881;0;12
Облако-земля;2023-11-21 03:24:29;585153863;42.23652;41.64943;-8424;0;15
Облако-земля;2023-11-21 03:30:04;278630909;42.3771;41.5966;-17567;0;13
Облако-земля;2023-11-21 03:31:20;540871934;42.37185;41.60665;-14136;0;15
Облако-облако;2023-11-21 03:31:20;535168240;42.22093;41.71497;-5846;5760;12
Облако-земля;2023-11-21 03:51:23;465349872;42.25342;41.92017;43615;0;14
Облако-земля;2023-11-21 04:13:56;68699361;41.33985;38.96901;26121;0;10
Облако-земля;2023-11-21 04:16:16;398724864;42.17793;41.8944;-4084;0;10
Облако-земля;2023-11-21 04:17:02;496445472;41.32731;39.23968;-16032;0;14
Облако-облако;2023-11-21 04:17:32;924688272;42.16634;41.93383;5619;8584;8
Облако-земля;2023-11-21 04:19:12;335190131;42.1423;41.942;16935;0;12
Облако-земля;2023-11-21 04:21:05;641820618;41.30449;39.29381;-21087;0;11
Облако-земля;2023-11-21 04:21:21;145319183;42.15119;41.96029;9923;0;12
Облако-земля;2023-11-21 04:22:53;100922741;41.3047899;39.30792;-24279;0;13
Облако-облако;2023-11-21 04:24:38;903176815;42.16878;41.99842;6297;18498;12
Облако-земля;2023-11-21 04:25:48;718267653;41.58892;41.10017;24011;0;13
Облако-облако;2023-11-21 04:26:04;230493110;41.30354;39.35176;-18005;15098;15
Облако-облако;2023-11-21 04:26:31;923437145;42.19063;42.01631;2548;4087;10
Облако-облако;2023-11-21 04:27:25;352821394;41.57107;41.15675;-16236;5175;13
Облако-облако;2023-11-21 04:29:19;283692998;41.30275;39.41418;-15373;15639;8
Облако-земля;2023-11-21 04:30:17;474598761;41.52647;41.10011;-35193;0;11
Облако-земля;2023-11-21 04:35:11;495129087;41.25339;39.47303;36880;0;9
Облако-земля;2023-11-21 04:42:18;759784779;42.1688;41.8235;-17448;0;11
Облако-земля;2023-11-21 04:46:21;203233363;42.10578;41.85058;29302;0;13
Облако-земля;2023-11-21 06:58:54;460314714;41.90079;41.76543;78428;0;16
Облако-земля;2023-11-21 06:59:43;999116130;41.82077;36.49662;83065;0;19
Облако-земля;2023-11-21 07:00:39;375843741;41.81012;36.52532;16095;0;15
Облако-земля;2023-11-21 08:27:05;771520502;41.5483199;41.083;-53701;0;14
Облако-земля;2023-11-21 08:38:03;441069051;41.53266;41.17678;36630;0;19
Облако-облако;2023-11-21 08:52:54;953435867;41.7165899;41.58288;12372;3700;16
Облако-земля;2023-11-21 08:58:58;629949840;41.72059;41.07595;36828;0;19
Облако-земля;2023-11-21 09:00:34;644057064;41.71552;41.0858599;20283;0;14
Облако-земля;2023-11-21 09:02:13;641564549;41.60705;41.31833;-4143;0;10
Облако-земля;2023-11-21 09:07:15;897921545;41.58856;41.56288;-6003;0;8
Облако-земля;2023-11-21 09:07:15;653376934;41.67493;41.18629;13183;0;14
Облако-земля;2023-11-21 09:08:39;568020473;41.66473;41.22411;22681;0;15
Облако-земля;2023-11-21 09:10:13;901603628;41.68595;41.2401399;-76593;0;16
Облако-облако;2023-11-21 09:11:27;546410172;41.67897;41.24985;6512;12203;10
Облако-облако;2023-11-21 09:12:13;823392835;41.66712;41.27506;-6902;18060;14
Облако-облако;2023-11-21 09:12:14;298429694;41.5775;41.4305499;-3631;19918;10
Облако-земля;2023-11-21 09:12:34;246851654;41.67873;41.226;-10705;0;18
Облако-облако;2023-11-21 09:13:03;190947679;41.67669;41.2647;12129;9890;11
Облако-облако;2023-11-21 09:14:54;68821533;41.67521;41.2829;10658;13407;14
Облако-земля;2023-11-21 09:15:30;8863819;41.83932;40.54595;-39118;0;18
Облако-земля;2023-11-21 09:16:07;668121343;41.68342;41.29804;9238;0;18
Облако-земля;2023-11-21 09:17:55;193750236;41.67906;41.30163;12942;0;15
Облако-земля;2023-11-21 09:20:12;198299960;41.70857;41.46615;-130878;0;7
Облако-облако;2023-11-21 09:20:12;197812855;41.75901;41.32481;-36029;9914;17
Облако-земля;2023-11-21 09:22:27;335783806;41.6791;41.3239;-54712;0;20
Облако-земля;2023-11-21 09:23:24;723597378;41.68428;41.29737;-18011;0;16
Облако-облако;2023-11-21 09:25:04;315940734;41.64631;41.82678;-29268;17658;17
Облако-облако;2023-11-21 09:25:04;306020685;41.70591;41.50791;-117737;12824;11
Облако-облако;2023-11-21 09:25:04;567953934;41.75029;41.20074;-5973;15317;7
Облако-земля;2023-11-21 09:26:04;249515556;41.67481;41.34043;-46941;0;16
Облако-земля;2023-11-21 09:27:02;573281014;41.69086;41.46226;18740;0;11
Облако-земля;2023-11-21 09:28:09;179060008;41.6770799;41.35703;-9471;0;16
Облако-земля;2023-11-21 09:32:53;864345961;41.71096;41.31612;-17786;0;17
Облако-земля;2023-11-21 09:33:26;837410201;41.67453;41.40789;49393;0;15
Облако-облако;2023-11-21 09:34:53;606302352;41.73011;41.5283299;-58928;7317;10
Облако-земля;2023-11-21 09:40:02;571461566;41.67128;41.46697;112967;0;24
Облако-земля;2023-11-21 09:40:02;566673016;41.75851;41.71325;53214;0;10
Облако-облако;2023-11-21 09:40:02;580128093;41.81984;41.23914;-8873;8835;10
Облако-земля;2023-11-21 09:48:55;158350918;41.67875;41.49456;120035;0;22
Облако-облако;2023-11-21 09:48:55;160638445;41.75;42.60944;-12006;3609;16
Облако-земля;2023-11-21 09:49:41;462352477;41.66894;41.47246;57166;0;16
Облако-облако;2023-11-21 09:49:41;476609593;41.60699;41.79684;-7919;6788;16
Облако-земля;2023-11-21 09:51:47;501567662;41.66146;41.49197;55924;0;18
Облако-земля;2023-11-21 09:54:34;524277681;41.6931299;41.62423;62439;0;15
Облако-земля;2023-11-21 09:55:56;489489459;41.71325;41.61628;32724;0;15
Облако-земля;2023-11-21 10:03:43;156377621;41.66792;41.61239;122142;0;16
Облако-земля;2023-11-21 10:04:47;687310201;41.6806;41.6477099;73339;0;15
Облако-земля;2023-11-21 10:05:58;837834828;41.69263;41.67725;72716;0;17
Облако-земля;2023-11-21 10:05:59;25189228;41.67862;41.51356;-7713;0;13
Облако-земля;2023-11-21 10:08:39;54813909;41.72137;42.2729799;21714;0;11
Облако-земля;2023-11-21 10:08:39;66359331;41.70348;41.65318;79852;0;16
Облако-земля;2023-11-21 10:10:55;156357844;41.74565;41.70767;47454;0;14
Облако-земля;2023-11-21 11:40:49;641476844;41.9395499;41.65832;-6025;0;12
Облако-облако;2023-11-21 11:42:18;698525961;42.1667;41.73668;-4554;3984;10
Облако-земля;2023-11-21 11:42:18;703173082;41.94343;41.67521;-9685;0;13
Облако-земля;2023-11-21 12:07:43;28674359;41.77245;41.20937;-116900;0;9
Облако-облако;2023-11-21 14:15:44;681138149;41.29043;40.54422;10954;15164;12
Облако-земля;2023-11-21 16:37:29;177357320;41.8726399;41.78442;-25849;0;12
Облако-земля;2023-11-21 19:10:24;933618169;41.93596;41.92277;-30687;0;14
Облако-земля;2023-11-21 19:12:05;960367000;41.9579;41.9668;-18706;0;8
Облако-земля;2023-11-21 19:12:44;504753031;41.93678;41.94438;-4007;0;11
Облако-облако;2023-11-21 19:15:25;211801099;42.11134;41.9063299;-124305;7116;14
Облако-земля;2023-11-21 23:37:41;835725670;44.87662;36.48665;79833;0;9
