Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-12-10 02:17:49;90767303;41.59342;41.72868;9521;3760;8
Облако-земля;2023-12-10 02:17:49;81040305;41.70061;41.85769;-135591;0;16
Облако-земля;2023-12-10 03:16:04;762192027;42.61988;41.08612;-11992;0;11
Облако-земля;2023-12-10 04:02:34;527183813;43.05827;38.2010099;-5745;0;11
Облако-земля;2023-12-10 04:04:04;106236192;43.3618499;38.84603;-16553;0;7
Облако-облако;2023-12-10 04:11:14;756710354;43.7619;39.19708;-6982;5835;8
Облако-облако;2023-12-10 04:35:27;435204574;43.8197199;39.07331;-4839;3399;6
Облако-облако;2023-12-10 04:35:46;174405196;43.47117;38.83644;-7591;6433;12
Облако-земля;2023-12-10 04:39:08;468236312;43.86632;39.09314;18810;0;13
Облако-земля;2023-12-10 04:41:14;493461089;43.83432;39.1430999;60171;0;7
Облако-земля;2023-12-10 04:42:38;535605191;43.84319;39.0186599;30764;0;5
Облако-земля;2023-12-10 04:43:06;702254896;43.63183;38.89587;-7399;0;11
Облако-земля;2023-12-10 04:43:31;117782102;43.83276;39.01654;-8494;0;8
Облако-земля;2023-12-10 04:44:14;207021029;43.83525;39.01817;-7649;0;11
Облако-земля;2023-12-10 04:44:41;813257919;43.5825;38.87372;-6267;0;13
Облако-земля;2023-12-10 04:45:25;281078754;43.84811;39.01379;-16345;0;9
Облако-земля;2023-12-10 04:45:25;494191355;43.87214;39.15661;66946;0;15
Облако-земля;2023-12-10 04:46:02;915042149;43.6420699;38.90497;-6071;0;9
Облако-земля;2023-12-10 04:47:56;39041442;43.84819;39.01882;-10319;0;14
Облако-облако;2023-12-10 04:50:10;652747069;43.87318;39.01093;-16427;6179;14
Облако-земля;2023-12-10 05:07:46;553562239;43.92352;39.02294;142613;0;18
Облако-облако;2023-12-10 05:13:14;28345534;43.95792;39.02509;6631;15738;11
Облако-земля;2023-12-10 05:17:05;547329834;43.6937;38.92179;26442;0;16
Облако-земля;2023-12-10 05:17:27;567631014;43.68007;39.42485;-16905;0;14
Облако-земля;2023-12-10 05:17:39;102382696;44.0106899;39.05462;63769;0;16
