Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-04-20 00:00:22;596285754;44.00006;38.96588;-4968;3465;14
Облако-облако;2023-04-20 00:00:22;441199347;43.85992;38.93275;-7501;4930;11
Облако-облако;2023-04-20 00:00:51;585647127;44.3543;38.78341;-4810;3697;8
Облако-земля;2023-04-20 00:02:03;226376643;41.62627;36.60146;-14263;0;11
Облако-облако;2023-04-20 00:03:01;136851798;44.30399;38.80422;-5009;3193;7
Облако-облако;2023-04-20 00:03:01;442500939;44.49458;38.66787;2529;3199;6
Облако-земля;2023-04-20 00:03:19;656607486;41.63737;36.60605;-3542;0;8
Облако-земля;2023-04-20 00:03:35;947273116;43.87471;38.80697;-12075;0;9
Облако-облако;2023-04-20 00:04:03;44979167;41.63092;36.55163;-2454;7066;7
Облако-земля;2023-04-20 00:05:00;490311247;44.34371;38.78796;-3065;0;7
Облако-земля;2023-04-20 00:05:17;392891487;41.33841;36.29649;-32806;0;12
Облако-земля;2023-04-20 00:06:28;487243770;43.89031;38.82418;-14770;0;15
Облако-земля;2023-04-20 00:07:28;459863930;44.56019;38.74439;9991;0;10
Облако-земля;2023-04-20 00:08:33;9074446;44.6973;38.78907;-18560;0;16
Облако-земля;2023-04-20 00:08:53;691561881;43.95965;38.8921;-33023;0;16
Облако-земля;2023-04-20 00:09:08;786187266;44.3201899;38.88589;-10359;0;15
Облако-облако;2023-04-20 00:09:08;989292645;44.35438;39.08072;-4643;3000;14
Облако-земля;2023-04-20 00:09:08;129122485;44.30866;39.02696;-5427;0;8
Облако-облако;2023-04-20 00:10:00;996638498;43.8873;38.873;3193;3110;8
Облако-земля;2023-04-20 00:11:03;486342516;44.4417199;38.84978;-13721;0;16
Облако-облако;2023-04-20 00:11:03;870624919;44.29753;38.8727;2358;4591;6
Облако-облако;2023-04-20 00:11:03;672324279;44.5657;38.7489;2467;4164;6
Облако-облако;2023-04-20 00:12:36;128021907;44.73129;38.8100499;-7296;3003;16
Облако-земля;2023-04-20 00:12:49;820177828;44.33597;38.95059;-63029;0;15
Облако-облако;2023-04-20 00:12:49;876209006;44.54624;38.83345;6213;3492;6
Облако-облако;2023-04-20 00:12:49;74006389;44.35184;39.0364;3793;3000;7
Облако-облако;2023-04-20 00:14:41;361004550;41.45762;36.55742;-6693;15423;14
Облако-облако;2023-04-20 00:15:19;347573026;44.76703;38.75407;-23199;6714;15
Облако-земля;2023-04-20 00:15:52;633464552;43.98013;38.89577;-13374;0;12
Облако-облако;2023-04-20 00:15:52;664856616;44.09418;38.92583;13204;9177;15
Облако-облако;2023-04-20 00:15:52;330029340;44.01675;39.06932;-19796;7426;18
Облако-облако;2023-04-20 00:16:45;964774114;44.49444;38.89363;-6019;13320;10
Облако-земля;2023-04-20 00:16:46;5113874;44.35042;38.94169;-10882;0;6
Облако-облако;2023-04-20 00:17:56;607070678;44.01436;39.05601;-5146;3000;14
Облако-земля;2023-04-20 00:17:57;142980595;44.05007;38.89452;-86594;0;16
Облако-облако;2023-04-20 00:17:57;617705771;44.30129;39.12429;-5379;3376;10
Облако-облако;2023-04-20 00:18:45;997693768;41.44876;36.41357;-3789;3919;8
Облако-земля;2023-04-20 00:20:04;926850309;43.96024;38.91729;-23599;0;9
Облако-земля;2023-04-20 00:22:13;381262435;44.04201;38.9418999;-9790;0;9
Облако-облако;2023-04-20 00:22:13;354611225;44.25269;38.95375;3246;4403;8
Облако-облако;2023-04-20 00:22:13;355381473;44.28716;39.11424;5989;3008;9
Облако-земля;2023-04-20 00:23:47;920282908;44.01674;38.9525099;-10734;0;11
Облако-облако;2023-04-20 00:23:47;568018084;44.06998;39.10148;-6250;8228;12
Облако-земля;2023-04-20 00:25:25;948573311;44.02685;38.97256;-18840;0;14
Облако-облако;2023-04-20 00:25:26;551429322;44.24938;38.94397;-3836;5210;7
Облако-земля;2023-04-20 00:27:16;940564092;44.0426;38.99004;-13289;0;11
Облако-земля;2023-04-20 00:27:17;784811925;44.19131;38.99058;-8044;0;8
Облако-земля;2023-04-20 00:27:18;415728006;44.43952;38.95724;-57979;0;15
Облако-облако;2023-04-20 00:27:19;254378420;44.7200599;39.04857;-18104;19125;15
Облако-облако;2023-04-20 00:27:19;146606857;44.63151;38.90399;11773;4700;15
Облако-земля;2023-04-20 00:29:28;156778780;44.05948;38.9936099;-7417;0;12
Облако-облако;2023-04-20 00:33:57;709069137;41.00476;36.0730999;-4935;4508;12
Облако-земля;2023-04-20 00:34:16;561764084;44.18041;39.0175;-5498;0;8
Облако-облако;2023-04-20 00:34:16;411600521;44.08851;39.02646;34615;7436;18
Облако-облако;2023-04-20 00:34:16;353450372;44.18511;39.1618799;-11153;11713;14
Облако-облако;2023-04-20 00:39:47;732417462;41.96531;36.87205;-36519;4427;14
Облако-облако;2023-04-20 00:39:47;760685691;42.00577;37.04613;-21759;3013;14
Облако-земля;2023-04-20 00:57:40;171225931;41.20524;36.24026;21713;0;14
Облако-облако;2023-04-20 01:00:19;651961939;41.2302899;36.2623;-14534;4034;15
Облако-облако;2023-04-20 01:01:24;610415989;41.23692;36.27661;-2713;10623;6
Облако-земля;2023-04-20 01:01:53;301409974;41.1546;36.43291;-9619;0;10
Облако-облако;2023-04-20 01:03:08;248216493;41.20378;36.27919;-19573;6130;9
Облако-облако;2023-04-20 01:05:08;533736440;41.23758;36.23449;-11852;9507;10
Облако-облако;2023-04-20 01:06:35;385789174;41.27229;36.28761;-10792;4117;16
Облако-земля;2023-04-20 01:06:42;518649374;41.0154799;36.06317;26969;0;20
Облако-земля;2023-04-20 01:07:51;152228415;41.18775;36.37388;-35758;0;15
Облако-облако;2023-04-20 01:09:13;854124992;41.1826;36.46675;-2863;19032;7
Облако-облако;2023-04-20 01:09:49;605229237;41.19753;36.38931;-4231;4428;10
Облако-земля;2023-04-20 01:10:48;158507282;41.14808;36.43131;5654;0;8
Облако-облако;2023-04-20 01:11:46;64985195;41.18735;36.47426;-7700;19240;13
Облако-облако;2023-04-20 01:14:43;429548620;41.0505;36.0725399;-6146;15766;16
Облако-земля;2023-04-20 01:21:50;973801216;41.08782;36.04097;-22136;0;15
Облако-земля;2023-04-20 01:22:50;561701534;41.11529;36.14361;6815;0;7
Облако-земля;2023-04-20 01:24:03;267320292;41.30136;36.45785;92777;0;22
Облако-земля;2023-04-20 01:26:48;248119204;41.21196;36.0557299;27362;0;15
Облако-облако;2023-04-20 01:26:51;943433468;41.3251;36.59835;-14216;18136;15
Облако-облако;2023-04-20 01:28:05;166589812;41.3433;36.60856;-8597;3242;7
Облако-облако;2023-04-20 01:28:33;610906145;41.4339;36.5105;-10810;18540;14
Облако-облако;2023-04-20 01:28:34;711287689;41.19393;36.12158;-5700;3944;11
Облако-облако;2023-04-20 01:28:35;83763526;41.10175;36.06533;2336;15956;5
Облако-облако;2023-04-20 01:30:01;181808092;41.3602599;36.64212;-8801;7976;15
Облако-земля;2023-04-20 01:30:15;841010960;41.17794;36.10913;-6720;0;11
Облако-земля;2023-04-20 01:33:21;555217356;41.39056;36.64455;-12652;0;14
Облако-облако;2023-04-20 01:33:21;506083137;41.46423;36.55625;-9941;5439;9
Облако-облако;2023-04-20 01:33:38;873907904;41.52408;36.69399;-6553;19371;7
Облако-земля;2023-04-20 01:34:49;596054136;41.05224;36.58036;-8816;0;10
Облако-облако;2023-04-20 01:34:52;302105224;41.38099;36.63768;2973;12400;9
Облако-земля;2023-04-20 01:35:11;894381694;41.1412;36.0479;29061;0;10
Облако-земля;2023-04-20 01:36:49;339412230;41.06424;36.56815;-9705;0;13
Облако-облако;2023-04-20 01:37:08;933090506;41.21571;36.149;-5395;15407;7
Облако-облако;2023-04-20 01:38:53;916024305;41.40831;36.4466899;-22113;3217;14
Облако-облако;2023-04-20 01:39:29;20400522;41.70524;36.63976;-11296;10589;15
Облако-земля;2023-04-20 01:39:38;906773023;41.09574;36.61354;-18517;0;13
Облако-облако;2023-04-20 01:40:21;296732088;41.04536;36.5125699;5951;14623;7
Облако-облако;2023-04-20 01:41:24;876668603;41.7138599;36.65366;-24870;16505;16
Облако-облако;2023-04-20 01:42:35;370312689;41.11229;36.61471;-15168;19947;15
Облако-облако;2023-04-20 01:43:15;245790743;41.54994;36.52599;4021;4920;10
Облако-облако;2023-04-20 01:44:39;666024316;41.71953;36.67609;-3994;7720;8
Облако-облако;2023-04-20 01:44:43;496128476;41.73212;36.75;-6477;18765;7
Облако-облако;2023-04-20 01:45:22;114233124;41.73804;36.67601;-2499;10909;7
Облако-облако;2023-04-20 01:45:26;647468144;41.6918;36.6844899;-10223;16799;9
Облако-земля;2023-04-20 01:45:26;676219924;41.34244;36.25971;15397;0;12
Облако-земля;2023-04-20 01:46:14;487076120;41.23063;37.32385;9241;0;12
