Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-10-26 14:18:44;657305190;46.03446;40.16795;-13788;0;5
Облако-земля;2023-10-26 15:11:19;740669582;46.15964;40.79629;48643;0;16
Облако-облако;2023-10-26 22:20:59;165523152;44.81803;36.05769;-4592;18285;8
Облако-земля;2023-10-26 22:30:30;262486562;44.8151;36.13895;-10338;0;7
Облако-облако;2023-10-26 22:30:30;262072351;44.97698;36.19761;-8598;7679;10
Облако-земля;2023-10-26 22:31:50;795791948;44.84366;36.00152;-16301;0;14
Облако-облако;2023-10-26 22:33:48;834501884;44.72856;36.05879;-7845;13462;12
Облако-земля;2023-10-26 22:33:49;376053756;44.81844;36.04978;-22793;0;14
Облако-земля;2023-10-26 22:42:09;268020309;44.93564;36.05232;-73610;0;18
Облако-облако;2023-10-26 22:42:09;315279760;45.04683;36.17843;7859;14541;15
Облако-земля;2023-10-26 22:44:01;889843413;44.92989;36.04409;-41927;0;8
Облако-облако;2023-10-26 22:44:01;885403151;44.81726;36.16429;-30775;13294;12
Облако-земля;2023-10-26 22:46:16;374551709;44.97468;36.09367;-108990;0;14
Облако-облако;2023-10-26 22:46:16;403179996;44.98727;36.31608;-10982;6331;8
Облако-облако;2023-10-26 22:55:31;857994860;44.94535;36.5121899;-11953;17129;15
Облако-земля;2023-10-26 22:55:32;240723947;44.89501;36.37031;-18581;0;19
Облако-облако;2023-10-26 23:01:13;472259377;44.9664;36.635;8076;3896;7
Облако-земля;2023-10-26 23:01:13;459172079;44.89038;36.47467;-13635;0;15
Облако-земля;2023-10-26 23:09:22;801866712;45.05539;36.68224;-7859;0;15
Облако-земля;2023-10-26 23:09:22;510186784;44.96075;36.56375;-40021;0;13
