Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-06-12 01:45:24;65487156;43.43812;40.88318;-212758;0;16
Облако-земля;2023-06-12 01:45:24;202934291;43.32294;40.71232;-3196;0;7
Облако-земля;2023-06-12 01:49:20;102540943;43.30239;40.72191;-78489;0;21
Облако-земля;2023-06-12 01:51:17;979547776;43.33816;40.73173;-6808;0;15
Облако-земля;2023-06-12 01:51:17;732497755;43.42237;40.8881;-151578;0;8
Облако-земля;2023-06-12 01:52:50;517483012;43.3542599;40.7029;-30818;0;17
Облако-земля;2023-06-12 01:55:26;737740730;43.37484;40.71341;-52067;0;14
Облако-облако;2023-06-12 01:56:22;852157986;43.11679;40.40562;-10620;10820;14
Облако-земля;2023-06-12 01:58:33;103206354;43.35892;40.73546;32127;0;15
Облако-облако;2023-06-12 01:59:42;32214846;43.1761399;40.38292;-3019;8706;7
Облако-облако;2023-06-12 02:01:31;73579229;43.20465;40.48962;-21609;8827;23
Облако-земля;2023-06-12 02:01:37;42867786;43.40916;40.72511;-3301;0;11
Облако-земля;2023-06-12 02:02:44;208958591;43.33885;40.73966;-14883;0;16
Облако-земля;2023-06-12 02:03:19;683987742;43.17071;40.37154;-6247;0;10
Облако-земля;2023-06-12 02:04:33;889550784;43.37909;40.71835;-7846;0;8
Облако-облако;2023-06-12 02:06:23;424783770;43.17;40.41245;-56624;3121;15
Облако-облако;2023-06-12 02:07:36;261939469;43.3836;40.72475;-2045;7085;8
Облако-облако;2023-06-12 02:07:44;234221027;43.19428;40.42053;3506;3326;10
Облако-земля;2023-06-12 02:09:06;359170406;43.12023;40.32904;-13866;0;17
Облако-земля;2023-06-12 02:10:38;543003960;43.27216;40.35225;-29929;0;16
Облако-облако;2023-06-12 02:12:12;970736272;43.20855;40.43396;2660;12048;6
Облако-облако;2023-06-12 02:12:12;781453544;43.18962;40.81276;-5704;9975;12
Облако-земля;2023-06-12 02:12:51;975265972;43.3976;40.78981;-7038;0;12
Облако-земля;2023-06-12 02:14:34;861159849;43.28551;40.43324;-23584;0;11
Облако-земля;2023-06-12 02:15:09;689633035;43.3964;40.76612;-4138;0;12
Облако-облако;2023-06-12 02:15:56;675489081;43.37088;40.79423;-1445;5539;6
Облако-земля;2023-06-12 02:17:06;482600528;43.38392;40.76968;-4637;0;12
Облако-земля;2023-06-12 02:17:38;333404408;43.23896;40.39818;-8697;0;14
Облако-облако;2023-06-12 02:18:07;451736899;43.41298;40.78535;-3946;3043;11
Облако-земля;2023-06-12 02:20:36;711877340;43.24449;40.41366;-12870;0;15
Облако-облако;2023-06-12 02:21:00;510714713;43.39242;40.7827399;-8561;6668;14
Облако-облако;2023-06-12 02:22:58;402007504;43.39261;40.7675399;-4503;3024;11
Облако-облако;2023-06-12 02:23:43;622482651;43.42369;40.77902;-3995;4852;8
Облако-облако;2023-06-12 02:24:47;400067574;43.41048;40.75409;-4698;13168;13
Облако-земля;2023-06-12 02:25:50;86680408;43.37959;40.74028;-6201;0;14
Облако-земля;2023-06-12 02:27:08;242477005;43.35824;40.32864;-1871;0;6
Облако-облако;2023-06-12 02:28:11;595978914;43.43706;40.77032;-3942;10152;10
Облако-облако;2023-06-12 02:29:53;259851669;43.27209;40.27142;-4203;3008;10
Облако-облако;2023-06-12 02:29:53;325424422;43.39327;40.31541;-2622;4023;8
Облако-земля;2023-06-12 02:30:21;787551004;43.4398399;40.73928;-4654;0;10
Облако-облако;2023-06-12 02:31:11;480562727;43.39637;40.32129;-3073;3019;6
Облако-облако;2023-06-12 02:31:18;154238138;43.19041;40.46277;-7955;14414;8
Облако-облако;2023-06-12 02:31:18;155568767;43.25191;40.61896;-5506;3009;8
Облако-земля;2023-06-12 02:31:44;913547309;43.43783;40.76527;-11053;0;16
Облако-облако;2023-06-12 02:32:56;877215227;43.1743499;40.46214;-4968;4692;12
Облако-облако;2023-06-12 02:33:20;867292859;43.43649;40.77738;-8289;10389;14
Облако-земля;2023-06-12 02:34:30;879359528;43.45276;40.76419;-3412;0;8
Облако-облако;2023-06-12 02:34:52;343635964;43.4048;40.34245;-4478;17203;13
