Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-07-22 00:00:15;361898099;43.09063;46.87029;16781;0;14
Облако-облако;2023-07-22 00:00:15;767659100;42.99826;46.88299;7812;6163;9
Облако-облако;2023-07-22 00:00:29;393046380;43.01853;45.52228;5637;8348;8
Облако-земля;2023-07-22 00:01:39;381107329;42.99594;46.65935;-8254;0;7
Облако-земля;2023-07-22 00:03:07;129740211;42.91001;46.82731;-6600;0;7
Облако-земля;2023-07-22 00:03:57;10444895;43.13188;46.9103;46013;0;15
Облако-облако;2023-07-22 00:04:33;128598705;43.04599;45.50152;5957;5800;7
Облако-облако;2023-07-22 00:04:33;128014022;42.79012;45.94257;7123;8735;7
Облако-облако;2023-07-22 00:04:57;559665376;43.02409;46.64241;-4427;12807;7
Облако-облако;2023-07-22 00:07:16;109264702;42.95356;46.78654;-7105;14036;7
Облако-облако;2023-07-22 00:07:53;823618439;42.89101;46.90684;-7873;16641;7
Облако-земля;2023-07-22 00:07:53;917213989;42.98355;46.77123;-10185;0;7
Облако-земля;2023-07-22 00:07:54;208479985;43.11278;46.42634;-5479;0;8
Облако-облако;2023-07-22 00:07:54;343054829;43.26151;46.48716;-6546;6031;7
Облако-облако;2023-07-22 00:10:10;544187441;42.99322;46.71408;-5125;18816;6
Облако-облако;2023-07-22 00:10:32;777304088;43.0871;46.49395;-3333;11537;7
Облако-земля;2023-07-22 00:11:27;59382263;42.94925;46.92938;-11184;0;9
Облако-земля;2023-07-22 00:12:23;16948330;42.98377;46.73588;-16533;0;9
Облако-земля;2023-07-22 00:13:03;468076735;43.03388;46.86277;42569;0;17
Облако-земля;2023-07-22 00:13:51;312437971;43.09876;46.47726;-8184;0;9
Облако-земля;2023-07-22 00:13:51;366101640;42.98692;46.74748;-10790;0;6
Облако-облако;2023-07-22 00:14:30;67413850;42.98525;46.77705;11788;14676;6
Облако-земля;2023-07-22 00:23:01;305802743;43.0845;46.97168;-5323;0;7
Облако-земля;2023-07-22 00:31:58;483418214;43.24207;46.55521;-4640;0;7
Облако-облако;2023-07-22 10:10:43;578232863;42.14856;46.9715;-4502;18806;8
Облако-земля;2023-07-22 10:19:32;352831526;42.7466;45.76827;-4239;0;7
Облако-облако;2023-07-22 10:21:27;430604504;42.78467;45.66349;-11212;7158;8
Облако-земля;2023-07-22 10:21:27;500272326;42.60077;45.96593;-9330;0;9
Облако-облако;2023-07-22 10:24:43;375936147;42.64534;46.2909099;-30026;12728;8
Облако-земля;2023-07-22 10:25:45;64722721;42.56743;46.03214;-16507;0;17
Облако-земля;2023-07-22 10:26:58;908386086;42.66053;46.30381;-11053;0;8
Облако-земля;2023-07-22 10:26:58;924469904;42.74158;45.74619;-9997;0;7
Облако-земля;2023-07-22 10:26:59;28751556;42.59479;45.9764;-25128;0;13
Облако-земля;2023-07-22 10:27:39;660670688;42.58853;45.99861;-17300;0;14
Облако-земля;2023-07-22 10:27:39;534243910;42.6751;45.8308;-6402;0;7
Облако-облако;2023-07-22 10:28:50;923159293;42.7988;45.66221;-3733;9772;7
