Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-04-12 11:22:34;76502167;41.11714;41.46726;-11201;0;12
Облако-земля;2023-04-12 11:42:27;778192524;43.99906;39.6584;-13765;0;16
Облако-облако;2023-04-12 11:51:49;460138186;43.99148;39.87833;-6619;11809;10
Облако-облако;2023-04-12 12:18:49;272373431;44.23448;39.78505;-3222;5005;6
Облако-земля;2023-04-12 13:51:49;84449424;42.73909;42.53916;-6663;0;8
Облако-земля;2023-04-12 14:04:08;14022028;42.76363;42.47837;-13437;0;13
Облако-облако;2023-04-12 14:06:23;613106340;42.69595;41.82444;-3052;17531;9
Облако-облако;2023-04-12 14:08:34;60181060;42.57942;42.09489;-2629;13837;9
Облако-земля;2023-04-12 14:11:04;656217049;43.60252;40.55725;-8978;0;14
Облако-облако;2023-04-12 14:11:51;791158629;42.56718;41.89165;-3978;9497;10
Облако-облако;2023-04-12 14:12:16;255197875;42.62545;42.121;3270;19884;12
Облако-земля;2023-04-12 14:13:05;22699223;42.2719499;42.48553;10502;0;12
Облако-облако;2023-04-12 14:14:36;785303281;42.64782;42.11311;2913;18367;9
Облако-земля;2023-04-12 14:17:29;441239241;42.88952;42.3085;-11920;0;14
Облако-земля;2023-04-12 14:18:41;609181520;42.61161;42.0692;-10175;0;7
Облако-облако;2023-04-12 14:20:54;107394132;42.6811;42.07011;-30674;19200;10
Облако-земля;2023-04-12 14:22:00;680408716;42.91331;42.54981;-14937;0;15
Облако-облако;2023-04-12 14:22:35;757666358;41.02558;36.10102;9157;15447;14
Облако-земля;2023-04-12 14:23:19;848501300;42.8977099;42.41119;-4063;0;9
Облако-земля;2023-04-12 14:23:46;865397072;42.62842;41.99394;-30548;0;18
Облако-облако;2023-04-12 14:23:46;866001432;42.91264;42.01983;-3794;5731;10
Облако-облако;2023-04-12 14:25:28;80953027;42.69934;42.03263;4191;6521;11
Облако-земля;2023-04-12 14:26:39;236439997;42.91528;42.5467299;-4607;0;11
Облако-облако;2023-04-12 14:26:56;655098538;41.0028999;36.1725;6822;19893;11
Облако-земля;2023-04-12 14:27:52;494779721;42.70234;42.01711;-4094;0;11
Облако-земля;2023-04-12 14:28:36;798243529;42.86748;41.91265;-14744;0;13
Облако-земля;2023-04-12 14:29:28;441120060;42.89071;42.40164;-4096;0;11
Облако-облако;2023-04-12 14:33:35;757806752;41.03698;36.20172;-10136;5028;7
Облако-облако;2023-04-12 14:44:31;551500606;42.37534;41.69403;-8851;17754;15
Облако-земля;2023-04-12 15:16:26;492489068;42.79077;42.54374;-5151;0;7
Облако-облако;2023-04-12 15:19:41;975266630;42.84986;42.56935;1968;18720;6
Облако-земля;2023-04-12 15:19:42;450547534;42.78589;42.46871;-16200;0;12
