Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-02-04 00:20:07;215734201;43.67065;39.7347899;8209;3719;12
Облако-земля;2023-02-04 00:20:07;227856111;43.64034;39.58355;66571;0;9
Облако-земля;2023-02-04 00:23:00;78712901;43.59545;39.6286;-56535;0;16
Облако-земля;2023-02-04 00:23:00;93253000;43.6682;39.5451;-2630;0;12
Облако-облако;2023-02-04 00:31:57;920827741;43.68936;39.662;-7475;5437;11
Облако-земля;2023-02-04 00:31:58;26788324;43.79179;39.72404;84061;0;22
Облако-облако;2023-02-04 00:34:06;51321932;43.60754;39.66063;7114;17559;10
Облако-земля;2023-02-04 00:36:04;340435291;43.61298;39.64434;78290;0;16
Облако-земля;2023-02-04 00:37:56;203282001;43.62635;39.64516;49163;0;18
Облако-земля;2023-02-04 00:45:35;236177000;43.6211;39.6623;67271;0;8
Облако-земля;2023-02-04 00:45:35;362801000;43.7785;39.7389;23573;0;13
Облако-земля;2023-02-04 00:48:06;369232002;43.63467;39.69903;-11370;0;9
Облако-земля;2023-02-04 01:02:21;782084441;43.53242;39.50506;22441;0;16
Облако-земля;2023-02-04 01:03:23;871702419;43.5385599;39.49758;17161;0;10
Облако-земля;2023-02-04 01:06:03;936129533;43.52563;39.51126;13422;0;11
Облако-облако;2023-02-04 01:07:08;195364856;43.53797;39.4935;13775;5119;15
Облако-земля;2023-02-04 01:10:17;208146049;43.55591;39.50963;87957;0;17
Облако-облако;2023-02-04 01:17:03;593583851;43.60899;39.54198;8323;3903;9
Облако-земля;2023-02-04 01:20:46;114052129;43.62484;39.57513;73139;0;16
Облако-земля;2023-02-04 01:24:02;71008774;43.52632;39.4218199;175603;0;14
Облако-земля;2023-02-04 01:25:13;803235950;43.52564;39.4286;88343;0;16
Облако-облако;2023-02-04 01:25:51;751097254;43.57298;39.52844;8229;3417;9
Облако-земля;2023-02-04 01:27:57;319964322;43.52238;39.43617;-16214;0;15
Облако-облако;2023-02-04 01:33:10;241897996;43.57879;39.52329;17515;10054;8
Облако-облако;2023-02-04 01:35:32;77830779;43.51982;39.47313;9158;4024;11
Облако-земля;2023-02-04 01:36:30;378525037;43.60255;39.50105;73409;0;15
