Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-12-24 00:02:03;388007163;42.85567;41.3133;-182107;19951;16
Облако-земля;2023-12-24 00:09:48;735975262;42.91799;41.42524;-24349;0;11
Облако-земля;2023-12-24 00:11:57;838449620;43.60795;38.79601;142274;0;20
Облако-облако;2023-12-24 00:13:32;470643663;43.57868;38.78292;-4456;12093;7
Облако-земля;2023-12-24 00:15:29;401294711;42.75548;41.65911;-13339;0;15
Облако-облако;2023-12-24 00:16:07;977526492;43.7201;38.79709;-10327;5440;9
Облако-земля;2023-12-24 00:16:07;975484146;43.5793899;38.86647;76594;0;13
Облако-облако;2023-12-24 00:17:25;924941510;44.01521;37.77612;6770;15990;13
Облако-облако;2023-12-24 00:17:25;904293764;43.8382999;38.26375;17640;6448;7
Облако-облако;2023-12-24 00:19:10;950183105;43.58507;38.8344;10553;8358;11
Облако-земля;2023-12-24 00:19:21;357350363;42.70386;42.02736;-128051;0;13
Облако-земля;2023-12-24 00:19:26;651314671;42.77785;41.69841;-36409;0;13
Облако-земля;2023-12-24 00:19:31;953283316;42.74383;40.25432;-10821;0;12
Облако-облако;2023-12-24 00:20:02;297399498;42.79681;40.33823;-11585;4589;9
Облако-земля;2023-12-24 00:20:12;884868182;43.6200199;38.83963;33130;0;14
Облако-земля;2023-12-24 00:20:40;329345607;42.79837;40.31404;-28827;0;7
Облако-земля;2023-12-24 00:21:12;468313045;43.57424;38.85716;30077;0;19
Облако-земля;2023-12-24 00:22:54;187802779;42.82903;41.6847;24588;0;13
Облако-облако;2023-12-24 00:23:20;780445044;44.07544;38.01731;17599;6582;7
Облако-земля;2023-12-24 00:23:35;516806468;43.99532;37.22912;-96774;0;18
Облако-облако;2023-12-24 00:24:47;9601869;43.58823;38.91648;3618;6192;11
Облако-облако;2023-12-24 00:25:06;104789576;42.8265;41.93848;-22428;3025;13
Облако-земля;2023-12-24 00:25:06;89707462;42.78861;41.79369;-19131;0;14
Облако-облако;2023-12-24 00:25:16;60230763;44.10148;38.06361;14434;3723;7
Облако-земля;2023-12-24 00:25:16;75497334;44.04524;37.87458;106179;0;14
Облако-земля;2023-12-24 00:26:54;947286378;42.8889799;41.78931;-30618;0;6
Облако-земля;2023-12-24 00:27:27;409082928;44.03458;37.8883;-15116;0;11
Облако-облако;2023-12-24 00:27:27;480386686;44.16368;38.03789;4433;3556;5
Облако-облако;2023-12-24 00:29:09;725851994;44.03271;37.9577699;11079;7732;13
Облако-земля;2023-12-24 00:29:09;702981448;43.91679;38.05299;38816;0;13
Облако-земля;2023-12-24 00:30:20;358569932;44.12273;38.03873;-24722;0;16
Облако-облако;2023-12-24 00:30:20;411509883;44.1636;38.21902;-3106;5688;7
Облако-облако;2023-12-24 00:30:20;108347536;44.04379;37.95177;7490;3039;11
Облако-земля;2023-12-24 00:31:24;716708746;43.93051;38.06156;54074;0;13
Облако-земля;2023-12-24 00:31:24;800585977;44.02403;37.9345799;-10381;0;13
Облако-земля;2023-12-24 00:31:51;995640724;42.72403;41.95015;-10799;0;11
Облако-облако;2023-12-24 00:31:52;2001361;42.76198;42.07983;-60163;3222;12
Облако-облако;2023-12-24 00:33:10;764857911;44.12235;38.28737;7691;10875;13
Облако-земля;2023-12-24 00:33:11;186327696;44.15225;37.99136;-42796;0;14
Облако-облако;2023-12-24 00:33:11;59249695;44.15357;38.12628;-3204;8884;6
Облако-облако;2023-12-24 00:33:11;74988467;44.03504;38.21423;-10559;5296;10
Облако-земля;2023-12-24 00:34:04;825681474;41.71671;41.95662;-4840;0;10
Облако-земля;2023-12-24 00:35:10;316259194;42.73563;40.57036;-26585;0;18
Облако-облако;2023-12-24 00:35:39;164624304;42.80104;40.48215;3504;4416;9
Облако-облако;2023-12-24 00:35:39;58363829;42.85393;40.69527;7334;4297;13
Облако-земля;2023-12-24 00:36:22;321240904;42.77531;40.48814;-37631;0;14
Облако-облако;2023-12-24 00:37:47;998469995;42.78834;40.6089399;8980;4028;13
Облако-земля;2023-12-24 00:41:18;720871061;44.04366;38.0277;45368;0;16
Облако-земля;2023-12-24 00:41:18;689459992;44.09751;38.22521;73515;0;11
Облако-земля;2023-12-24 00:41:24;485524255;42.77604;40.44798;-9431;0;14
Облако-земля;2023-12-24 00:42:14;717056159;43.53859;39.10648;-34779;0;9
Облако-облако;2023-12-24 00:42:14;613750851;43.64974;39.27228;12768;3000;13
Облако-земля;2023-12-24 00:46:13;453535192;42.82161;40.76663;36467;0;14
Облако-облако;2023-12-24 00:46:13;439977601;42.9579;40.87035;4738;4546;7
Облако-земля;2023-12-24 00:46:50;305763306;43.9336;37.32235;119920;0;23
Облако-земля;2023-12-24 00:49:26;635240393;42.82455;40.67382;-28117;0;15
Облако-облако;2023-12-24 00:49:26;547950337;42.81206;40.79721;5277;3607;11
