Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-04-29 00:00:00;249008442;46.11345;42.09763;-4852;0;8
Облако-земля;2023-04-29 00:00:02;683922855;46.15535;42.06072;-12416;0;11
Облако-облако;2023-04-29 00:00:05;125739381;46.15692;42.00917;-3148;8684;8
Облако-облако;2023-04-29 00:00:06;298546156;46.16727;42.17933;2637;3623;7
Облако-земля;2023-04-29 00:00:07;768629221;46.19774;42.0915;-2525;0;7
Облако-облако;2023-04-29 00:00:07;902290282;46.15104;42.25659;-1351;3834;6
Облако-облако;2023-04-29 00:00:11;960262922;46.15647;42.10718;-2569;9362;7
Облако-облако;2023-04-29 00:00:11;65207173;46.16297;42.0208299;-3397;9264;7
Облако-земля;2023-04-29 00:00:15;114108764;46.1565299;42.12918;-9371;0;10
Облако-облако;2023-04-29 00:00:17;298921751;46.13218;42.14449;2863;6288;7
Облако-облако;2023-04-29 00:00:18;576139454;46.15768;41.79125;-4525;7120;8
Облако-облако;2023-04-29 00:00:20;225575987;46.17043;42.0581;-2641;3284;7
Облако-облако;2023-04-29 00:00:20;294655490;46.1995999;41.76861;-3711;3018;10
Облако-облако;2023-04-29 00:00:23;588292261;46.16391;42.01709;-2946;8989;7
Облако-облако;2023-04-29 00:00:26;186324815;46.17904;42.14825;-2416;3507;7
Облако-облако;2023-04-29 00:00:28;430421340;46.1525;42.09054;-3457;4654;8
Облако-облако;2023-04-29 00:00:30;754539337;46.13284;42.02339;-2490;4863;7
Облако-облако;2023-04-29 00:00:32;658720613;46.19013;42.10216;-4466;10576;5
Облако-земля;2023-04-29 00:00:33;699821090;46.14375;42.13723;-4454;0;7
Облако-земля;2023-04-29 00:00:36;792582110;46.1688;42.07042;-4162;0;8
Облако-облако;2023-04-29 00:00:39;268993850;46.15294;42.09742;-2642;4249;7
Облако-облако;2023-04-29 00:00:41;329090496;46.15228;42.00164;-2518;16627;7
Облако-земля;2023-04-29 00:00:43;358058536;46.16489;42.058;-3528;0;7
Облако-земля;2023-04-29 00:00:45;285699742;46.17566;42.09779;-4517;0;7
Облако-облако;2023-04-29 00:00:46;432656536;46.15413;42.05857;-2141;15339;6
Облако-земля;2023-04-29 00:00:49;340805303;46.16758;42.03984;-3120;0;8
Облако-облако;2023-04-29 00:00:51;6910958;46.16015;42.09209;-2278;7722;7
