Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-11-25 00:11:51;626892471;42.99513;40.35428;-15166;14394;9
Облако-облако;2023-11-25 00:47:29;888544242;44.41136;38.4079;-6245;3027;6
Облако-земля;2023-11-25 00:47:29;640555018;44.492;38.30604;134187;0;19
Облако-земля;2023-11-25 00:49:32;56344056;44.50781;38.28514;99517;0;16
Облако-облако;2023-11-25 00:49:32;32956651;44.26939;38.29624;-5303;3507;13
Облако-земля;2023-11-25 00:51:35;377787773;44.51496;38.29628;-26174;0;9
Облако-земля;2023-11-25 01:01:24;425599758;43.23751;41.23086;-9239;0;12
Облако-облако;2023-11-25 01:02:00;979469634;43.31583;41.03522;-2908;16314;7
Облако-земля;2023-11-25 01:02:01;382526771;43.43582;41.07511;-31633;0;14
Облако-облако;2023-11-25 01:03:11;545699331;43.30249;41.0557;-8344;15850;10
Облако-земля;2023-11-25 01:07:26;710889533;43.28543;41.27991;-2591;0;6
Облако-земля;2023-11-25 01:20:06;128876942;43.7998;36.05413;-51622;0;7
Облако-облако;2023-11-25 01:22:19;920786358;43.79014;36.09747;14782;7250;8
Облако-земля;2023-11-25 01:24:02;427072269;43.3135;41.0386;-5330;0;9
Облако-земля;2023-11-25 01:25:04;914869488;43.31697;41.03917;-4477;0;7
Облако-земля;2023-11-25 01:25:40;214264982;43.91153;36.02049;-16947;0;7
Облако-облако;2023-11-25 01:26:41;871878727;43.89173;36.12142;-5598;11094;10
Облако-облако;2023-11-25 01:27:02;514296068;43.85094;36.03497;2880;16291;11
Облако-земля;2023-11-25 01:27:57;354259282;43.7450199;36.02945;-27125;0;14
Облако-земля;2023-11-25 01:28:16;103598437;43.75721;36.03271;-15626;0;12
Облако-земля;2023-11-25 01:29:06;170585829;43.30165;41.06847;-4416;0;7
Облако-земля;2023-11-25 01:29:51;719184800;43.28063;41.58569;-4191;0;7
Облако-облако;2023-11-25 01:29:56;855582304;43.30381;41.1186;-2309;16495;6
Облако-земля;2023-11-25 01:30:15;518447999;43.94504;36.07946;29041;0;8
