Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-09-24 01:16:07;319416768;41.02293;44.98459;-6723;5333;7
Облако-земля;2023-09-24 01:16:07;832303651;41.01544;45.1731399;-10045;0;11
Облако-облако;2023-09-24 01:17:56;807725059;41.01171;45.11037;-4635;4015;7
Облако-земля;2023-09-24 01:20:11;314690626;41.07596;45.27211;-14596;0;10
Облако-облако;2023-09-24 01:20:11;753085262;41.05538;45.53195;6744;17921;8
Облако-земля;2023-09-24 01:22:07;985627777;41.04239;45.46952;-15063;0;7
Облако-облако;2023-09-24 01:23:48;642440938;41.07825;45.18042;-5734;5634;8
Облако-земля;2023-09-24 01:26:02;398985000;41.0471;45.1644999;-21279;0;5
Облако-земля;2023-09-24 01:27:03;521042000;41.0907;45.2147;-17638;0;7
Облако-земля;2023-09-24 01:34:06;977830538;41.14204;45.29828;-9302;0;10
Облако-облако;2023-09-24 01:34:07;278228177;41.07575;45.07565;-5953;5215;8
Облако-земля;2023-09-24 01:35:40;50582447;41.12109;45.32441;-6942;0;8
Облако-земля;2023-09-24 01:38:33;182588213;41.12726;45.29816;-16700;0;11
Облако-земля;2023-09-24 02:00:57;820149130;41.03687;45.46123;-15074;0;10
Облако-земля;2023-09-24 02:41:27;619096795;41.02079;45.38327;-5118;0;7
Облако-облако;2023-09-24 02:42:49;390751663;41.03261;45.45765;-9324;3797;7
Облако-земля;2023-09-24 02:49:18;165724205;41.03533;45.53807;-8281;0;6
Облако-земля;2023-09-24 02:53:47;933882435;41.03035;46.0099;-11223;0;11
Облако-облако;2023-09-24 02:55:00;170041478;41.04153;45.5844499;9183;4775;11
Облако-облако;2023-09-24 03:21:00;277743025;41.0317099;45.49445;-4919;18944;13
Облако-облако;2023-09-24 03:21:53;972894026;41.02731;45.90448;-7239;3081;11
Облако-земля;2023-09-24 03:27:17;978616289;41.00264;45.53751;-17070;0;12
Облако-земля;2023-09-24 03:34:45;731848000;41.0641;45.3742;-63704;0;5
Облако-облако;2023-09-24 03:35:38;610723336;41.08585;45.97861;-6757;17954;12
Облако-земля;2023-09-24 03:36:40;376728358;41.01852;45.54838;13128;0;9
Облако-облако;2023-09-24 03:38:16;241398385;41.04111;45.64781;6729;3765;9
Облако-земля;2023-09-24 03:40:33;980340807;41.08336;45.63528;-48982;0;12
Облако-земля;2023-09-24 03:43:51;435069934;41.04141;45.91162;-4505;0;8
Облако-облако;2023-09-24 03:50:28;72414217;41.07618;45.72497;-4401;7974;6
Облако-облако;2023-09-24 03:55:58;9464898;41.04432;45.45715;3940;6137;7
Облако-облако;2023-09-24 04:00:55;156877898;41.10226;45.7256799;-7245;5754;10
Облако-облако;2023-09-24 04:00:55;106166889;41.15648;45.92358;-8291;7257;7
Облако-земля;2023-09-24 04:10:22;483999422;41.08038;45.68001;-3671;0;7
Облако-облако;2023-09-24 04:22:46;824314857;41.01496;45.91861;-4564;18239;7
Облако-облако;2023-09-24 10:00:03;94305502;42.9744699;43.0824799;6435;7818;9
Облако-облако;2023-09-24 10:00:54;353970845;41.18155;41.56115;2764;3670;6
Облако-облако;2023-09-24 10:02:21;245536736;41.18178;41.58038;3185;5612;6
Облако-облако;2023-09-24 10:26:19;632785090;41.4572999;42.72011;-4001;17516;7
Облако-облако;2023-09-24 10:28:31;445370820;41.45368;42.67597;-6303;3565;11
Облако-земля;2023-09-24 10:33:21;811284712;41.48126;42.63071;-3952;0;11
Облако-земля;2023-09-24 10:39:19;512820023;41.14696;41.50374;-7009;0;13
Облако-облако;2023-09-24 10:39:30;519568671;41.44178;42.65676;-6375;19798;14
Облако-облако;2023-09-24 10:44:34;631467939;41.4711799;42.67445;5091;7518;7
Облако-земля;2023-09-24 10:46:12;874096317;41.44579;42.68583;63385;0;17
Облако-земля;2023-09-24 10:47:44;5626000;41.4652;42.6244;-6185;0;5
Облако-облако;2023-09-24 10:48:15;587439398;41.71264;42.70878;-8055;4715;8
Облако-земля;2023-09-24 10:49:42;598324567;41.42855;42.68945;20483;0;17
Облако-облако;2023-09-24 10:51:13;5501655;41.49588;42.66233;-4181;4031;6
Облако-земля;2023-09-24 10:51:48;735827348;43.50146;41.14256;-20140;0;13
Облако-облако;2023-09-24 10:52:36;934722639;41.53808;42.73891;-4533;15152;7
Облако-облако;2023-09-24 10:53:07;40333110;41.39694;42.68905;-4231;17841;6
Облако-облако;2023-09-24 10:53:30;740117733;41.41408;42.6387;5055;3305;7
Облако-облако;2023-09-24 10:55:15;720102597;41.51824;42.63521;-4562;3005;10
Облако-облако;2023-09-24 10:55:15;932153073;41.48692;42.75512;-3950;16564;7
Облако-облако;2023-09-24 10:56:05;397044501;41.46072;42.74476;-5358;3947;8
Облако-облако;2023-09-24 10:56:31;598292938;41.50065;42.66974;7507;13980;11
Облако-земля;2023-09-24 10:56:50;483582244;43.47623;41.1194599;-26594;0;16
Облако-земля;2023-09-24 10:57:03;579414376;41.4471;42.64139;19875;0;16
Облако-облако;2023-09-24 10:57:55;952226926;41.53542;42.68621;-3731;11505;6
Облако-облако;2023-09-24 11:01:59;592443350;41.53033;42.69183;-3631;16645;6
Облако-земля;2023-09-24 11:02:31;109849800;41.4316699;42.68587;20369;0;16
Облако-земля;2023-09-24 11:04:04;784910344;41.4115899;42.70171;21570;0;13
Облако-облако;2023-09-24 11:04:05;139980169;41.53391;42.8256299;-8622;7062;7
Облако-облако;2023-09-24 11:05:20;945521446;41.41381;42.70668;-2845;15651;6
Облако-облако;2023-09-24 11:07:13;925436291;43.25779;41.43944;9563;11465;9
Облако-облако;2023-09-24 11:07:25;752385326;43.41273;41.27651;3086;18771;6
Облако-облако;2023-09-24 11:09:11;310972692;43.53044;41.24638;8905;10052;13
Облако-облако;2023-09-24 11:09:19;25224623;41.52751;42.71645;-5317;3546;7
Облако-земля;2023-09-24 11:09:31;715439944;41.3659899;42.7415;16364;0;12
Облако-облако;2023-09-24 11:10:02;163982764;41.14593;41.61058;5883;4624;11
Облако-облако;2023-09-24 11:10:02;164816774;41.11107;41.48787;5253;14233;10
Облако-земля;2023-09-24 11:10:57;927562592;43.42105;41.26773;-39163;0;14
Облако-облако;2023-09-24 11:10:59;450217098;41.53019;42.70179;-3905;8893;9
Облако-облако;2023-09-24 11:11:19;35629920;41.14852;41.47896;-5452;3564;7
Облако-облако;2023-09-24 11:12:03;57127945;43.2653;41.44182;2760;13242;6
Облако-облако;2023-09-24 11:12:05;358001342;41.13756;41.4224;5426;15877;12
Облако-облако;2023-09-24 11:12:50;928241873;43.41371;41.26443;5545;16319;9
Облако-облако;2023-09-24 11:13:00;320251888;41.13191;41.52877;-6395;5336;14
