Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-03-09 11:42:59;801872344;46.42976;39.6353;-6884;0;13
Облако-облако;2023-03-09 11:53:18;326404121;46.16581;40.03472;-15096;3023;8
Облако-земля;2023-03-09 12:21:45;695584558;46.64466;40.08208;-5919;0;12
Облако-облако;2023-03-09 12:24:14;154348578;46.8782799;40.30748;1950;6116;6
Облако-облако;2023-03-09 12:28:25;354228892;46.89603;40.31031;-2133;4184;6
Облако-облако;2023-03-09 12:28:25;352256294;46.7653;40.2948;-5465;3000;10
Облако-земля;2023-03-09 12:29:59;204068236;46.8701999;40.33019;7015;0;12
Облако-облако;2023-03-09 12:43:30;686415964;46.09746;39.79797;-20520;18087;14
Облако-облако;2023-03-09 12:43:30;692561237;46.12235;39.31255;-14334;5654;15
Облако-облако;2023-03-09 13:00:24;317597477;46.47968;41.05533;5068;14800;11
Облако-облако;2023-03-09 13:05:02;323113178;46.46136;40.72499;-6188;15466;7
Облако-земля;2023-03-09 13:06:37;763612822;46.16507;39.41139;105600;0;19
Облако-облако;2023-03-09 13:06:40;980198352;46.40628;40.71222;3092;5895;7
Облако-облако;2023-03-09 13:06:40;744721983;46.47852;41.01953;-25947;13629;17
Облако-облако;2023-03-09 13:08:29;748448304;46.17084;39.4228499;-10582;7650;11
Облако-облако;2023-03-09 13:08:30;400614789;46.41687;40.73525;2131;11704;6
Облако-земля;2023-03-09 13:08:58;110287523;46.60064;41.18303;-10588;0;12
Облако-облако;2023-03-09 13:09:44;52797997;46.15636;39.40513;-4805;3076;9
Облако-облако;2023-03-09 13:10:07;585585902;46.62135;41.18254;-8826;5266;11
Облако-облако;2023-03-09 13:10:16;830008834;46.4189999;40.76357;-8759;5382;8
Облако-облако;2023-03-09 13:10:28;397080133;46.16878;39.41025;-1909;7533;6
Облако-облако;2023-03-09 13:11:11;926399104;46.42175;40.7708299;-4106;12219;9
Облако-облако;2023-03-09 13:11:14;196778224;46.21528;39.34173;-6699;7560;11
Облако-облако;2023-03-09 13:12:11;887072288;46.42571;40.7774;-3598;4085;7
Облако-земля;2023-03-09 13:14:47;870787478;46.43537;40.78945;17050;0;11
Облако-облако;2023-03-09 13:51:12;604805636;47.07023;40.4682;3369;5403;8
Облако-облако;2023-03-09 13:54:06;982497471;47.05164;40.49983;-8956;8347;6
Облако-земля;2023-03-09 13:57:09;94876903;47.06509;40.51399;14583;0;11
Облако-земля;2023-03-09 14:17:05;373994092;46.93341;41.94936;-18257;0;14
Облако-земля;2023-03-09 14:37:26;316154461;46.97126;42.13067;-27101;0;14
Облако-облако;2023-03-09 15:03:14;168418623;47.28167;42.11658;-4145;19364;8
Облако-земля;2023-03-09 15:03:57;254782257;47.05357;42.27835;-11624;0;11
Облако-облако;2023-03-09 15:06:19;690201559;47.03433;42.30065;-5854;7248;8
Облако-земля;2023-03-09 15:08:16;612514894;47.03038;42.32499;-4730;0;7
Облако-земля;2023-03-09 15:08:16;551442111;47.11256;42.60213;-37511;0;15
