Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-05-16 07:55:29;706781981;45.16217;42.77151;-1791;3855;7
Облако-облако;2023-05-16 07:55:50;300062808;43.71357;43.62976;-4660;3094;7
Облако-облако;2023-05-16 07:56:14;853517106;45.17176;42.78472;-1409;3246;7
Облако-облако;2023-05-16 07:57:32;257090436;43.70651;43.62877;-3408;4244;7
Облако-земля;2023-05-16 07:57:32;257799248;43.79365;43.57241;-7639;0;8
Облако-облако;2023-05-16 07:57:51;394841959;45.16712;42.78876;-2929;3365;7
Облако-облако;2023-05-16 08:01:00;927233292;43.71546;43.82457;-14983;6803;9
Облако-облако;2023-05-16 08:01:01;119243484;43.71696;43.6350399;-5084;16871;12
Облако-облако;2023-05-16 08:05:47;594711725;43.45852;45.81178;-4274;8088;6
Облако-облако;2023-05-16 08:05:47;609113577;43.52605;45.65988;-16394;5489;11
Облако-облако;2023-05-16 08:05:51;8858942;45.14769;42.78403;-4669;4556;9
Облако-облако;2023-05-16 08:06:30;763260509;43.51301;45.6342;-7803;4010;7
Облако-облако;2023-05-16 08:07:20;664549395;43.43294;45.88362;-7070;8564;8
Облако-облако;2023-05-16 08:07:20;665260851;43.6134;45.43739;-5765;14871;8
Облако-облако;2023-05-16 08:07:32;610534331;43.44608;45.8592;-3618;8651;6
Облако-облако;2023-05-16 08:07:42;54447554;43.53027;45.62618;-3043;6998;7
Облако-облако;2023-05-16 08:07:53;652403579;43.45252;45.83421;-4756;8475;6
Облако-земля;2023-05-16 08:08:14;287053000;43.4480999;45.8658;-3235;0;6
Облако-облако;2023-05-16 08:08:31;90724709;45.16073;42.79024;-2578;3539;7
Облако-облако;2023-05-16 08:09:16;276669791;43.59142;45.50292;-3602;5986;8
Облако-облако;2023-05-16 08:09:16;410982373;43.4572;45.83557;-2656;8427;5
Облако-облако;2023-05-16 08:10:31;510642216;43.4507;45.86477;-5140;17800;7
Облако-облако;2023-05-16 08:10:53;723827029;43.4280199;45.87935;-4612;8232;6
Облако-облако;2023-05-16 08:11:41;270382857;43.49428;45.73503;-3474;7583;7
Облако-облако;2023-05-16 08:11:48;674065828;43.43265;45.86634;-4307;8363;6
Облако-облако;2023-05-16 08:12:10;531377942;43.55317;45.45305;-2547;7948;6
Облако-земля;2023-05-16 08:12:10;203332961;43.43238;45.91864;-8477;0;8
Облако-облако;2023-05-16 08:12:28;677661132;43.40654;45.9255;3157;9263;7
Облако-облако;2023-05-16 08:12:29;550779851;45.59276;43.38492;-2000;4454;7
Облако-облако;2023-05-16 08:12:48;589946446;43.4235;45.95671;-3709;9036;5
Облако-земля;2023-05-16 08:13:40;284818000;43.4273;45.9316;7060;0;6
Облако-облако;2023-05-16 08:13:40;300541651;43.5712;45.61936;7873;3105;8
Облако-облако;2023-05-16 08:14:41;825158578;45.59329;43.39834;-3091;17821;7
Облако-облако;2023-05-16 08:14:46;697565411;43.59151;45.5004599;-3746;7103;8
Облако-земля;2023-05-16 08:14:46;489752720;43.45165;45.91479;-4043;0;6
Облако-облако;2023-05-16 08:15:16;746749994;43.4544;45.91204;-4425;8514;6
Облако-облако;2023-05-16 08:15:47;99872858;43.41464;45.89683;-3211;8200;5
Облако-облако;2023-05-16 08:16:00;490864025;43.44607;45.94054;3575;9969;6
Облако-облако;2023-05-16 08:16:00;398198751;43.59925;45.54148;-5056;5411;10
Облако-облако;2023-05-16 08:16:42;428981589;43.42819;45.96399;-7375;7174;10
Облако-земля;2023-05-16 08:16:42;621375443;43.60862;45.48465;-3729;0;7
Облако-облако;2023-05-16 08:16:49;88828764;45.57937;43.39598;-2959;3271;7
Облако-облако;2023-05-16 08:17:05;928309154;43.39896;45.99797;-2761;9265;5
Облако-облако;2023-05-16 08:17:06;56366113;43.35072;46.17342;-3187;11370;7
Облако-облако;2023-05-16 08:17:12;677910810;43.39981;46.06087;-3850;9642;7
Облако-земля;2023-05-16 08:17:26;79005774;43.5364999;45.60682;-4630;0;7
Облако-облако;2023-05-16 08:17:40;770050928;43.40811;45.95937;-4097;9119;5
Облако-облако;2023-05-16 08:18:07;522347234;45.57535;43.41048;3110;3783;7
Облако-облако;2023-05-16 08:18:12;230405508;43.43583;45.96118;-2490;8752;6
Облако-облако;2023-05-16 08:18:23;781268055;43.45078;45.91848;-3854;8535;6
Облако-земля;2023-05-16 08:18:44;779031120;43.42974;45.93069;-3937;0;6
Облако-облако;2023-05-16 08:19:03;89648168;43.44783;45.93284;-7919;8253;6
Облако-земля;2023-05-16 08:19:18;282238755;43.41321;46.01699;-6142;0;7
Облако-облако;2023-05-16 08:19:34;729435601;45.57458;43.42288;-2240;4391;6
Облако-облако;2023-05-16 08:19:44;232480569;43.37689;45.85134;-3423;8165;5
Облако-облако;2023-05-16 08:19:44;255945410;43.49179;46.10234;-8204;3023;7
Облако-облако;2023-05-16 08:19:46;275677805;43.44263;45.9350499;-6015;8582;6
Облако-земля;2023-05-16 08:20:02;925090049;43.40245;46.0285;-3033;0;6
Облако-облако;2023-05-16 08:20:29;176317151;45.57703;43.43084;-3354;3089;7
Облако-земля;2023-05-16 08:20:59;302103510;43.41851;45.95755;-5245;0;5
Облако-земля;2023-05-16 08:21:19;781369359;43.35439;45.83062;49778;0;16
Облако-облако;2023-05-16 08:21:43;667398492;43.4339299;45.95534;-4318;8807;6
Облако-земля;2023-05-16 08:22:32;869126094;43.42214;45.94138;-3421;0;6
Облако-земля;2023-05-16 08:22:44;188965277;45.57489;43.4424599;-12591;0;8
Облако-облако;2023-05-16 08:22:57;369538952;44.80634;42.70953;-1450;3552;7
Облако-земля;2023-05-16 08:24:19;184401000;43.4223;46.0408;-5460;0;5
Облако-облако;2023-05-16 08:25:40;344809179;45.55241;43.47548;-2398;3917;7
Облако-земля;2023-05-16 08:26:26;361129000;43.415;45.999;24437;0;17
Облако-облако;2023-05-16 08:26:26;598696567;43.3632;46.17136;3218;9694;6
Облако-облако;2023-05-16 08:26:26;334242990;43.57063;45.59916;-9269;17140;8
Облако-облако;2023-05-16 08:27:32;309219369;44.80134;42.73934;-3946;3735;7
Облако-облако;2023-05-16 08:27:40;332583458;44.01743;45.7039199;-3364;7913;6
Облако-облако;2023-05-16 08:27:58;210638871;43.55154;46.30008;-8887;13898;8
Облако-земля;2023-05-16 08:27:58;311360033;43.43923;46.07472;69192;0;18
Облако-облако;2023-05-16 08:28:28;658972687;45.55823;43.4832899;3788;3880;9
Облако-земля;2023-05-16 08:29:12;777468989;47.04118;43.56713;-4553;0;8
Облако-облако;2023-05-16 08:29:23;419753781;44.79411;42.71696;-2808;4665;7
Облако-облако;2023-05-16 08:29:38;829928709;43.45116;46.00709;-4346;8966;6
Облако-облако;2023-05-16 08:29:55;956471206;45.53409;43.47378;-2378;3318;7
Облако-облако;2023-05-16 08:29:55;647923247;47.0689;43.69321;-5911;8135;8
Облако-земля;2023-05-16 08:30:34;53412446;47.07449;43.68904;-3061;0;8
