Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-05-01 00:04:09;340105211;41.94384;46.7439899;-12777;0;12
Облако-земля;2023-05-01 00:08:41;510112181;41.86346;46.75583;-13371;0;7
Облако-облако;2023-05-01 00:09:29;689714575;41.97335;46.70803;-4680;18241;6
Облако-земля;2023-05-01 00:19:03;670916050;41.96092;46.82018;-9512;0;11
Облако-земля;2023-05-01 00:32:53;398495000;41.8061;46.9431;-6960;0;5
Облако-земля;2023-05-01 00:40:51;275065131;41.51421;46.97103;48497;0;14
Облако-облако;2023-05-01 00:42:14;114839549;41.47412;46.89531;-7482;16776;9
Облако-облако;2023-05-01 00:46:48;212167864;41.50048;46.73036;-4594;6915;7
Облако-земля;2023-05-01 00:49:30;612526068;41.94582;46.96838;-9286;0;10
Облако-земля;2023-05-01 00:49:30;598943013;42.11543;46.75177;-4568;0;7
Облако-земля;2023-05-01 00:52:41;987743714;41.5159;46.94783;46281;0;15
Облако-земля;2023-05-01 00:53:31;290958465;41.5096;46.6834599;-7445;0;8
Облако-земля;2023-05-01 00:55:20;323652485;41.56359;46.98734;13735;0;12
Облако-облако;2023-05-01 00:57:38;286715169;41.60031;46.9836;-5127;16974;7
Облако-земля;2023-05-01 01:01:23;215320027;41.56615;46.84028;-5374;0;7
Облако-земля;2023-05-01 01:24:29;19421000;41.6413;46.9971;-4767;0;9
Облако-земля;2023-05-01 01:32:41;24082127;41.73664;46.9244;-5816;0;12
Облако-земля;2023-05-01 01:36:19;249778475;41.7697999;46.89103;-10574;0;13
Облако-земля;2023-05-01 02:16:05;585867847;41.24088;45.2871;-8759;0;9
Облако-земля;2023-05-01 02:19:46;970912054;41.29687;45.25041;-14578;0;15
Облако-земля;2023-05-01 02:20:51;75084926;41.28576;45.26802;-7407;0;12
Облако-облако;2023-05-01 02:49:12;640441057;41.51079;46.98412;-5679;3018;10
Облако-облако;2023-05-01 03:01:57;91275528;41.4993399;46.98587;6529;13125;8
Облако-облако;2023-05-01 03:01:57;102253388;41.73431;46.68359;-4663;6633;9
Облако-облако;2023-05-01 03:15:53;878678123;41.68948;46.85534;-3704;17016;7
Облако-облако;2023-05-01 03:27:18;840948807;41.6151399;46.96732;-3699;11517;8
Облако-облако;2023-05-01 03:38:19;124945023;41.70272;46.97831;-4244;18514;7
Облако-облако;2023-05-01 03:42:27;799731660;41.66492;46.72238;-5042;17642;7
Облако-облако;2023-05-01 03:43:57;354688792;41.33813;46.85721;-7924;19466;10
Облако-земля;2023-05-01 03:45:06;18863288;41.74469;46.9623;-5659;0;10
Облако-облако;2023-05-01 03:52:49;243381037;41.57358;46.97248;4436;17898;7
Облако-земля;2023-05-01 04:31:47;901641879;41.68334;46.93282;46816;0;15
Облако-земля;2023-05-01 04:48:13;636920611;41.86102;46.91321;-8784;0;12
Облако-земля;2023-05-01 04:49:51;409730348;41.86152;46.90458;-9632;0;12
Облако-земля;2023-05-01 04:50:42;260373889;41.7256799;46.9587999;-6693;0;8
Облако-земля;2023-05-01 04:53:04;473683827;41.85884;46.90359;-9754;0;12
Облако-земля;2023-05-01 04:57:17;667060469;41.86743;46.86808;-8125;0;12
Облако-земля;2023-05-01 05:03:54;23922394;41.88966;46.79914;-5440;0;8
Облако-облако;2023-05-01 05:17:55;248853101;41.07565;46.51161;-10918;7619;11
Облако-облако;2023-05-01 05:25:24;868506282;41.47938;46.15452;-5187;16541;7
