Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-07-06 21:59:19;609885726;41.22579;39.28853;-16527;4081;8
Облако-земля;2023-07-06 21:59:19;731878747;41.11132;39.19287;-7197;0;11
Облако-облако;2023-07-06 22:03:27;489473855;41.17655;39.19833;8717;3022;8
Облако-облако;2023-07-06 22:03:27;476145303;41.22988;39.32954;-14000;14561;17
Облако-облако;2023-07-06 22:05:54;607227638;41.17494;39.18883;-4073;3063;8
Облако-облако;2023-07-06 22:14:30;150678071;41.18462;39.2592799;2929;12587;6
Облако-облако;2023-07-06 22:17:57;754889123;41.2094499;39.23789;2890;15220;7
Облако-земля;2023-07-06 22:27:41;526472000;41.2592;39.2194;-14344;0;10
Облако-облако;2023-07-06 22:43:41;84467732;41.31965;39.29553;6497;9052;12
Облако-облако;2023-07-06 22:43:41;86521632;41.37973;39.44903;-7119;3008;18
Облако-облако;2023-07-06 22:48:46;381643642;41.34162;39.3142;5053;6189;10
Облако-облако;2023-07-06 22:49:02;446141761;41.4917;39.53175;-5158;11518;10
Облако-облако;2023-07-06 22:51:52;76197368;41.50711;39.56814;2898;5737;10
Облако-облако;2023-07-06 22:52:46;534337898;41.32915;39.30806;-3659;15655;6
Облако-облако;2023-07-06 22:54:41;147583851;41.51294;39.58134;-3827;10418;9
Облако-облако;2023-07-06 22:57:57;934217027;41.60794;39.68331;-4993;14619;10
Облако-облако;2023-07-06 22:57:57;983691131;41.48382;39.49664;-3654;9629;8
Облако-земля;2023-07-06 22:59:10;997847655;41.48589;39.52953;-6515;0;11
Облако-облако;2023-07-06 23:02:08;486463592;41.52578;39.56769;-7797;9621;12
Облако-облако;2023-07-06 23:05:51;174408562;41.52226;39.54864;5934;19330;6
Облако-облако;2023-07-06 23:09:02;288217984;41.53897;39.57805;5155;10758;10
Облако-облако;2023-07-06 23:12:33;818930600;41.61965;39.70277;5620;8612;12
Облако-облако;2023-07-06 23:12:33;797147185;41.4886399;39.56001;7592;11236;8
Облако-облако;2023-07-06 23:12:33;813033285;41.43389;39.6677;8136;9342;9
Облако-облако;2023-07-06 23:21:15;742046832;41.59623;39.5835;5752;10358;9
Облако-облако;2023-07-06 23:27:47;524358231;41.52507;39.47668;-5751;7518;10
Облако-земля;2023-07-06 23:28:37;750468554;41.61517;39.60401;-32817;0;12
Облако-облако;2023-07-06 23:31:49;36404444;41.7059799;39.64867;-3539;8615;7
Облако-облако;2023-07-06 23:41:45;371137289;41.57321;39.5317099;-4690;9974;9
Облако-облако;2023-07-06 23:42:04;481909486;41.6079999;39.57488;5230;3056;9
Облако-облако;2023-07-06 23:52:26;861636823;41.73006;39.68415;-9291;8001;7
Облако-земля;2023-07-06 23:52:26;872497059;41.65556;39.53272;-10998;0;10
Облако-земля;2023-07-06 23:56:56;500379567;41.65544;39.5815399;-11603;0;12
Облако-облако;2023-07-06 23:56:56;394636495;41.70416;39.74098;-4800;8977;13
Облако-облако;2023-07-06 23:59:40;666115074;41.65989;39.59129;2057;9419;5
Облако-облако;2023-07-06 23:59:40;442005543;41.75871;39.67483;9424;5086;9
