Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-02-21 16:09:26;47336113;45.89419;37.91651;-5749;0;14
Облако-земля;2023-02-21 16:09:26;7490880;45.74935;37.98925;-80536;0;14
Облако-облако;2023-02-21 16:29:41;161731628;45.70743;40.34904;-2244;5068;6
Облако-облако;2023-02-21 16:32:29;396940827;45.70566;40.39493;-6792;5511;15
Облако-земля;2023-02-21 16:33:51;950930835;45.69401;40.40626;-9030;0;15
Облако-облако;2023-02-21 16:33:51;951925902;45.74239;40.72848;-4114;6093;12
Облако-облако;2023-02-21 16:40:19;794794303;45.79235;40.59554;-44613;16036;21
Облако-земля;2023-02-21 16:40:20;186128634;45.67568;40.39594;-33586;0;16
Облако-облако;2023-02-21 16:40:34;141340742;45.99272;40.88778;-10100;10414;13
Облако-облако;2023-02-21 16:40:36;938297809;45.90379;39.7505;-7395;3559;9
Облако-облако;2023-02-21 16:40:37;537042437;45.80679;40.0352;5152;8406;11
Облако-облако;2023-02-21 16:41:40;451443345;45.99224;40.91756;-3509;3031;7
Облако-земля;2023-02-21 16:43:47;403998400;45.99009;40.98428;36494;0;16
Облако-облако;2023-02-21 16:45:25;253468527;45.78295;40.48811;-5499;10944;8
Облако-облако;2023-02-21 16:45:25;186225175;45.87053;40.10483;1572;4550;6
Облако-облако;2023-02-21 16:46:46;997786218;45.98508;41.01731;2327;3175;7
Облако-облако;2023-02-21 16:47:05;711699294;46.36848;40.64356;2537;3913;8
Облако-земля;2023-02-21 16:47:15;997853403;45.78023;40.39889;-3792;0;7
Облако-земля;2023-02-21 16:47:16;670556683;45.6878;40.64417;-98286;0;18
Облако-облако;2023-02-21 16:48:11;145499157;46.01994;40.97731;1469;5445;6
Облако-облако;2023-02-21 16:49:18;901087290;45.71223;40.63818;-2131;5994;7
Облако-земля;2023-02-21 16:49:18;250503716;45.79094;40.39205;-3656;0;9
Облако-земля;2023-02-21 16:50:37;439974175;45.98745;41.12715;27646;0;12
Облако-земля;2023-02-21 16:51:31;837405708;46.36164;40.768;43697;0;18
Облако-земля;2023-02-21 16:53:00;680505692;46.0279;41.0064;-15447;0;17
Облако-облако;2023-02-21 16:53:58;28281050;46.35518;40.79702;-3334;5636;9
Облако-земля;2023-02-21 16:55:22;662013187;45.97564;41.25806;-2235;0;8
Облако-земля;2023-02-21 16:55:22;349110188;46.01932;41.0897999;17175;0;14
Облако-земля;2023-02-21 17:02:36;55382218;45.93057;39.32508;-10198;0;15
Облако-земля;2023-02-21 17:08:28;569390712;45.93164;39.4550399;-3631;0;8
Облако-земля;2023-02-21 17:10:03;820765316;45.92856;39.50629;-3563;0;11
Облако-облако;2023-02-21 17:10:51;438418256;44.33553;39.29137;-1844;7200;6
Облако-облако;2023-02-21 17:11:31;777688221;45.77984;40.73886;7239;5202;10
Облако-земля;2023-02-21 17:11:31;363870490;45.83769;40.25344;63092;0;14
Облако-земля;2023-02-21 17:11:32;28522347;45.76854;40.9281999;-80924;0;15
Облако-облако;2023-02-21 17:11:32;110969469;45.7419;41.06458;3559;5930;7
Облако-облако;2023-02-21 17:12:13;897204846;45.8418599;40.3272;2538;10533;7
Облако-облако;2023-02-21 17:12:27;948518038;45.9951;39.69128;-62325;3773;14
Облако-облако;2023-02-21 17:12:28;141863210;45.9179699;39.53863;-2017;3504;6
Облако-облако;2023-02-21 17:14:04;712333466;45.8311;40.28607;-7508;6483;11
Облако-земля;2023-02-21 17:14:05;93416520;45.84431;40.11178;-14508;0;15
Облако-земля;2023-02-21 17:18:24;258284091;45.84482;40.61436;-16765;0;15
Облако-земля;2023-02-21 17:20:08;719431127;45.80295;40.48165;-6531;0;10
Облако-облако;2023-02-21 17:21:02;815081324;45.82458;40.4969899;-9550;3000;9
Облако-земля;2023-02-21 17:22:16;568542249;45.82457;40.46952;-3990;0;10
Облако-облако;2023-02-21 17:22:16;859434838;45.78559;40.94107;1329;4660;5
Облако-земля;2023-02-21 17:23:36;540582327;45.85863;39.98909;-40371;0;23
Облако-облако;2023-02-21 17:23:36;933688227;45.87866;40.1727;1658;5601;6
Облако-земля;2023-02-21 17:24:02;128838337;45.81691;40.57027;-6439;0;14
Облако-земля;2023-02-21 17:25:08;116311122;45.80753;40.5100399;-2921;0;8
Облако-земля;2023-02-21 17:26:29;916433465;45.79744;40.60296;-5577;0;8
Облако-земля;2023-02-21 17:28:39;904571439;45.8349199;40.76287;-69246;0;17
Облако-облако;2023-02-21 17:28:39;707913801;45.80244;40.92108;-2898;6017;6
Облако-облако;2023-02-21 17:28:40;356135979;45.82181;40.13399;-3700;3000;7
Облако-земля;2023-02-21 17:42:43;50030454;45.84466;40.29328;-23620;0;12
Облако-облако;2023-02-21 17:45:59;961516564;45.86571;40.64412;1771;17625;6
Облако-земля;2023-02-21 17:45:59;582477021;45.84789;40.34275;-28043;0;15
Облако-облако;2023-02-21 17:46:00;90414520;45.88191;40.06584;4179;12821;7
Облако-земля;2023-02-21 17:56:04;845084843;45.7327;39.68413;-20754;0;8
Облако-земля;2023-02-21 17:56:04;832996367;45.73317;39.54314;-93597;0;14
Облако-земля;2023-02-21 17:57:40;949421443;45.73119;39.80332;-8177;0;7
Облако-земля;2023-02-21 17:58:17;569353130;45.73461;39.77172;-11168;0;9
Облако-облако;2023-02-21 17:58:41;918862533;45.74658;39.87193;-8354;3971;7
Облако-земля;2023-02-21 17:59:21;866280917;45.75668;39.8021;-8689;0;9
