"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-облако;"2022-11-01 00:33:10";922667977;41.85454;41.84557;21322;5829;20
Облако-облако;"2022-11-01 00:33:10";921797765;41.77764;41.6884;3794;18339;7
Облако-земля;"2022-11-01 00:33:16";582980433;41.78223;42.04182;-8408;0;8
Облако-земля;"2022-11-01 00:34:00";859692181;41.98258;41.67753;17408;0;12
Облако-облако;"2022-11-01 00:34:00";858420418;41.78679;41.70441;-15494;12928;10
Облако-облако;"2022-11-01 00:34:37";574209746;42.30941;41.4172;-5535;16175;8
Облако-земля;"2022-11-01 00:34:37";427641751;41.37735;40.72505;-22325;0;12
Облако-облако;"2022-11-01 00:34:50";103820548;41.82257;41.89721;4393;5715;10
Облако-земля;"2022-11-01 00:34:50";104641776;41.79433;41.70932;-10577;0;14
Облако-облако;"2022-11-01 00:34:50";107388588;41.89974;41.79943;8620;8233;11
Облако-земля;"2022-11-01 00:35:12";30073695;42.3121;41.42312;15390;0;13
Облако-облако;"2022-11-01 00:35:57";92619662;41.77459;41.57673;-8317;3013;14
Облако-облако;"2022-11-01 00:36:07";412897776;41.40734;40.81751;10465;5581;12
Облако-облако;"2022-11-01 00:36:47";418872876;41.40584;40.82636;5810;10325;10
Облако-земля;"2022-11-01 00:37:29";944349027;42.29499;41.44353;-18503;0;11
Облако-облако;"2022-11-01 00:37:29";775667248;42.30231;41.73574;-9633;3977;14
Облако-земля;"2022-11-01 00:38:13";529561855;41.75646;41.85667;-13155;0;17
Облако-земля;"2022-11-01 00:38:14";397065219;41.74707;41.6903099;-76485;0;9
Облако-облако;"2022-11-01 00:39:02";484796352;41.77857;41.47323;-11985;15887;9
Облако-облако;"2022-11-01 00:39:13";123382282;41.73322;41.68311;-4558;17061;7
Облако-земля;"2022-11-01 00:39:22";628785254;41.42448;40.82646;-19280;0;7
Облако-земля;"2022-11-01 00:39:42";838321204;41.74825;41.7848;-37136;0;10
Облако-облако;"2022-11-01 00:39:57";138997782;42.41204;41.51674;4899;4750;7
Облако-земля;"2022-11-01 00:40:30";665955410;41.75577;41.80637;-34173;0;10
Облако-облако;"2022-11-01 00:40:30";672667905;41.8645;41.9258499;-7480;13996;11
Облако-земля;"2022-11-01 00:41:20";606169127;41.76086;41.8300399;-14981;0;11
Облако-облако;"2022-11-01 00:41:20";822582160;41.81367;42.03907;-6001;5742;10
Облако-облако;"2022-11-01 00:41:34";910329979;41.7864099;41.64185;-19408;4193;12
Облако-облако;"2022-11-01 00:41:34";909733539;41.85759;41.94417;-7656;16748;9
Облако-облако;"2022-11-01 00:42:03";860477450;41.98528;42.25996;-5597;3017;20
Облако-облако;"2022-11-01 00:42:10";571934480;41.40908;40.87211;4629;17197;9
Облако-земля;"2022-11-01 00:42:33";493878183;41.7979399;41.82283;-38469;0;15
Облако-облако;"2022-11-01 00:42:46";646653077;41.80715;41.8798;9045;5222;10
Облако-облако;"2022-11-01 00:42:46";646114885;41.75363;41.6688199;9391;5930;8
Облако-земля;"2022-11-01 00:43:01";91728628;41.40814;40.86877;21682;0;12
Облако-облако;"2022-11-01 00:43:13";32057632;41.79732;42.07042;-5242;6877;8
Облако-облако;"2022-11-01 00:43:39";356514085;41.8597899;42.01655;16667;4149;17
Облако-облако;"2022-11-01 00:43:39";357380008;41.71505;41.72628;6583;15381;7
Облако-облако;"2022-11-01 00:44:25";159562174;41.4744;40.85899;-4288;14138;7
Облако-облако;"2022-11-01 00:45:25";70987201;41.84737;42.01291;23576;3006;8
Облако-земля;"2022-11-01 00:45:25";72310334;41.7948;41.86323;12994;0;9
Облако-облако;"2022-11-01 00:46:46";257233300;41.72824;42.02335;-5190;3043;12
Облако-облако;"2022-11-01 00:46:46";250912431;41.75674;41.90449;9922;7341;9
Облако-земля;"2022-11-01 00:46:54";885281876;41.77459;41.677;-13431;0;12
Облако-облако;"2022-11-01 00:46:54";628307146;41.90405;41.7341;5957;16672;9
Облако-облако;"2022-11-01 00:46:54";628925039;41.81756;41.84722;4995;4491;7
Облако-облако;"2022-11-01 00:46:55";30947141;41.71083;41.79839;4704;9816;10
Облако-облако;"2022-11-01 00:47:34";976720039;41.66556;41.46769;9879;6223;14
Облако-земля;"2022-11-01 00:48:10";977530000;41.8479;41.88219;-8008;0;6
Облако-земля;"2022-11-01 00:48:10";763818420;41.84104;42.10404;-258492;0;18
Облако-облако;"2022-11-01 00:48:49";17077363;41.74496;41.80212;5172;8481;11
Облако-земля;"2022-11-01 00:48:49";545383399;41.8125;41.67818;-15771;0;15
Облако-земля;"2022-11-01 00:50:16";804593833;41.7405199;41.7725099;-20788;0;8
Облако-облако;"2022-11-01 00:50:23";699582289;41.82577;42.09442;-24271;7619;9
Облако-земля;"2022-11-01 00:50:23";700024000;41.6848;41.9538;-85373;0;7
Облако-облако;"2022-11-01 00:51:14";696895505;41.75475;41.81279;3609;4772;6
Облако-облако;"2022-11-01 00:51:57";351973438;41.7533;41.81395;3372;10289;8
Облако-земля;"2022-11-01 00:52:00";164293056;41.81648;41.64994;-151810;0;8
Облако-облако;"2022-11-01 00:53:33";454596369;41.96164;42.07888;-11101;19518;6
Облако-земля;"2022-11-01 00:53:34";128634659;41.73051;41.92249;-14000;0;10
Облако-земля;"2022-11-01 00:54:56";619640072;41.7336;41.88218;-3386;0;6
Облако-облако;"2022-11-01 00:54:56";240714002;41.87826;41.90538;6149;4581;7
Облако-земля;"2022-11-01 00:55:59";341490568;41.59469;41.41626;-5166;0;9
Облако-облако;"2022-11-01 00:55:59";359532868;41.6528;41.59923;9893;3009;18
Облако-облако;"2022-11-01 00:57:22";92313544;41.81955;42.09138;8046;6244;11
Облако-облако;"2022-11-01 00:57:22";77547968;41.75238;41.8722;4260;17030;8
Облако-облако;"2022-11-01 00:57:23";356632832;41.43781;41.07177;7897;14157;10
Облако-земля;"2022-11-01 00:58:11";970683207;41.6094099;41.43015;-22580;0;7
Облако-облако;"2022-11-01 00:58:54";855224736;41.89368;41.9084;4842;14252;8
Облако-облако;"2022-11-01 00:58:54";836395977;41.7498999;41.89085;7184;10659;9
Облако-облако;"2022-11-01 00:58:55";388231086;41.74499;42.21837;7871;6968;13
Облако-облако;"2022-11-01 00:58:55";346681192;41.78407;42.0818299;-5446;18690;12
Облако-земля;"2022-11-01 01:00:31";859956796;41.34812;40.9793;-7508;0;14
Облако-земля;"2022-11-01 01:00:39";79284393;41.76815;41.79941;-4883;0;8
Облако-облако;"2022-11-01 01:00:39";163778706;41.73016;41.95494;-8771;4979;10
Облако-земля;"2022-11-01 01:00:39";452009887;41.76758;42.1059399;-3905;0;7
Облако-земля;"2022-11-01 01:01:40";453675337;41.6033199;41.46817;-3927;0;9
Облако-облако;"2022-11-01 01:02:22";727879235;41.72028;41.83887;-5134;10723;9
Облако-земля;"2022-11-01 01:02:59";121588000;41.3853;40.9498;-7196;0;6
Облако-облако;"2022-11-01 01:03:02";47061685;41.72031;41.52341;-9225;9852;10
Облако-земля;"2022-11-01 01:04:15";360402000;41.6657;41.9234;-42275;0;9
Облако-облако;"2022-11-01 01:04:15";89563711;41.77998;42.13046;11560;4940;10
Облако-земля;"2022-11-01 01:04:15";63266000;41.7612;41.8714;-21260;0;10
Облако-земля;"2022-11-01 01:05:22";285692800;41.60515;41.49072;-7099;0;9
Облако-облако;"2022-11-01 01:05:22";279966150;41.68328;41.28673;-23150;11408;14
Облако-облако;"2022-11-01 01:05:53";629421263;41.29665;40.76418;-4154;19873;8
Облако-облако;"2022-11-01 01:05:53";559361018;41.3584;41.0077799;-69624;10131;17
Облако-облако;"2022-11-01 01:08:06";494436360;41.52702;41.46625;-11539;5439;8
Облако-облако;"2022-11-01 01:08:06";678060175;41.58069;41.58207;12182;4493;10
Облако-облако;"2022-11-01 01:08:38";982439596;41.80377;42.16435;15852;6743;16
Облако-облако;"2022-11-01 01:09:05";975445336;41.60607;41.51565;-4626;19839;6
Облако-облако;"2022-11-01 01:11:09";2889577;41.59019;41.5403;-9127;16489;11
Облако-земля;"2022-11-01 01:14:26";692087945;41.76117;41.79331;-38678;0;13
Облако-земля;"2022-11-01 01:17:28";652887363;41.80314;41.81158;-25588;0;9
Облако-облако;"2022-11-01 01:17:28";587265399;41.89464;41.85145;6404;3019;9
Облако-облако;"2022-11-01 01:17:29";58587315;41.70425;41.9413;13502;19148;8
Облако-облако;"2022-11-01 01:17:29";54888844;41.71505;42.07981;24031;12786;11
Облако-облако;"2022-11-01 01:17:29";8669998;41.88371;42.09776;-6286;14065;8
Облако-облако;"2022-11-01 01:18:10";715512041;41.86039;41.97569;-8853;6073;10
Облако-облако;"2022-11-01 01:19:30";619855083;41.91353;41.8892499;3953;18115;7
Облако-земля;"2022-11-01 01:19:30";820524487;41.81226;41.76917;-12656;0;9
Облако-облако;"2022-11-01 01:20:17";62236650;41.75761;41.86024;-8313;6410;9
Облако-облако;"2022-11-01 01:21:16";21139327;41.821;42.04586;15310;3287;16
Облако-облако;"2022-11-01 01:21:16";20101599;41.75855;41.87479;-8020;12549;11
Облако-земля;"2022-11-01 01:21:16";150836806;41.9786;41.88932;-24818;0;9
Облако-земля;"2022-11-01 01:22:25";892911857;41.70775;42.06393;19561;0;12
Облако-облако;"2022-11-01 01:22:25";356034153;41.74864;41.88731;-8016;14483;8
Облако-земля;"2022-11-01 01:23:58";116730878;41.8079899;41.87544;-13588;0;9
Облако-земля;"2022-11-01 01:25:02";139340840;41.86212;42.31553;-9855;0;10
Облако-облако;"2022-11-01 01:25:31";252719034;41.73851;41.92231;8561;19437;9
Облако-облако;"2022-11-01 01:25:31";607555600;41.69736;42.06163;16227;3013;7
Облако-земля;"2022-11-01 01:25:53";604882439;41.7431;41.74113;-5850;0;7
Облако-облако;"2022-11-01 01:25:53";566833120;41.79534;42.20187;-7628;19856;15
Облако-земля;"2022-11-01 01:27:53";934414211;41.8651399;42.3136;-12230;0;8
Облако-земля;"2022-11-01 01:30:03";639409720;41.79358;41.91427;-28958;0;9
Облако-облако;"2022-11-01 01:30:03";579270860;41.82213;42.1771699;18953;5924;14
Облако-земля;"2022-11-01 01:30:53";216631251;41.89629;41.87967;-134729;0;7
Облако-облако;"2022-11-01 01:31:03";423771164;41.76006;42.12692;-6355;3007;12
Облако-облако;"2022-11-01 01:31:03";422117867;41.75858;41.95297;4953;3003;8
Облако-земля;"2022-11-01 01:33:32";682363820;41.29421;40.94464;-11539;0;13
Облако-земля;"2022-11-01 01:33:32";785657780;41.57655;40.99827;12268;0;9
Облако-земля;"2022-11-01 01:33:32";698953069;41.46068;40.95433;-9717;0;11
Облако-облако;"2022-11-01 01:34:54";773232501;41.7123;42.07565;5796;15178;9
Облако-земля;"2022-11-01 01:34:54";374830000;41.7028;41.8853;-6184;0;10
Облако-облако;"2022-11-01 01:34:54";374333495;41.7143;42.2275599;-21031;7659;17
Облако-облако;"2022-11-01 01:37:03";509291658;41.79616;41.9178799;-5539;5435;7
Облако-облако;"2022-11-01 01:37:03";899832362;41.5566;41.90647;11683;14965;14
Облако-облако;"2022-11-01 01:39:54";325493802;41.6854299;41.79971;-4923;4808;7
Облако-облако;"2022-11-01 01:40:14";126832282;41.8094899;42.24582;-55055;3595;12
Облако-земля;"2022-11-01 01:41:02";897193192;41.70385;41.61791;-5994;0;7
Облако-облако;"2022-11-01 01:42:57";864371768;41.77576;42.24844;-9860;4140;8
Облако-облако;"2022-11-01 01:42:57";863427538;41.67699;41.69051;-6317;17882;10
Облако-земля;"2022-11-01 01:44:09";344373259;41.6704099;41.65885;-22517;0;11
Облако-земля;"2022-11-01 01:45:52";135545481;41.6653;41.71811;-10995;0;10
Облако-земля;"2022-11-01 01:47:27";31020000;41.6529;41.7341;-30918;0;7
Облако-земля;"2022-11-01 01:49:11";277678035;41.66358;41.73472;-16397;0;8
Облако-земля;"2022-11-01 01:50:47";946675836;41.69909;42.08626;-4366;0;8
Облако-земля;"2022-11-01 01:52:15";706029732;41.65641;41.78337;-38454;0;14
Облако-облако;"2022-11-01 01:56:34";697932994;41.64829;41.76278;-3899;7297;8
Облако-земля;"2022-11-01 02:01:22";40586002;41.70548;41.84486;-22931;0;14
Облако-облако;"2022-11-01 02:02:41";344856705;41.7798299;42.13407;-3985;3139;7
Облако-земля;"2022-11-01 02:04:27";772832917;41.78335;42.1415;-5691;0;10
Облако-облако;"2022-11-01 02:07:44";869697248;41.7881;42.15021;-67610;12174;11
Облако-облако;"2022-11-01 02:10:17";953671345;41.78513;42.18429;-18687;6403;12
Облако-земля;"2022-11-01 02:19:13";434117494;41.58375;41.50078;25845;0;7
Облако-облако;"2022-11-01 02:23:12";213283426;41.36959;41.08126;-7650;19378;9
Облако-земля;"2022-11-01 02:24:05";492828131;41.96275;41.43083;-10197;0;10
Облако-облако;"2022-11-01 02:24:05";467351087;42.08332;41.44603;-8008;4786;10
Облако-облако;"2022-11-01 02:27:16";29770905;41.59959;41.49641;-3670;15977;7
Облако-земля;"2022-11-01 02:27:51";321768911;41.37125;41.17328;-6435;0;10
Облако-облако;"2022-11-01 02:27:51";313095392;41.27996;41.58927;-29110;13182;18
Облако-облако;"2022-11-01 02:32:44";913299135;41.78195;41.27861;-4234;8569;8
Облако-облако;"2022-11-01 02:32:57";482280068;41.58065;41.51085;5374;4384;8
Облако-облако;"2022-11-01 02:34:38";146630387;41.91559;41.5042199;-11920;3638;8
Облако-облако;"2022-11-01 02:37:36";522698950;41.36301;41.20496;6584;18733;11
Облако-земля;"2022-11-01 02:37:38";38839478;41.57932;41.5381;-6998;0;9
Облако-земля;"2022-11-01 02:40:08";705835788;41.60072;41.54795;-5151;0;10
Облако-облако;"2022-11-01 03:01:52";377164306;42.06447;41.7866;11017;18540;13
Облако-земля;"2022-11-01 03:04:28";156502504;42.11178;41.7390199;-11893;0;12
Облако-земля;"2022-11-01 03:05:40";657916191;41.63682;41.87715;-17086;0;10
Облако-облако;"2022-11-01 03:05:44";487612185;41.59645;41.44825;-10462;12162;13
Облако-земля;"2022-11-01 03:06:01";122709000;42.0864;41.7608;-16607;0;7
Облако-облако;"2022-11-01 03:07:33";472321846;42.0648;41.83752;-10363;11136;13
Облако-земля;"2022-11-01 03:07:43";3310438;41.58515;41.47483;-10314;0;12
Облако-земля;"2022-11-01 03:08:28";850041955;41.59559;41.4331;-6332;0;12
Облако-земля;"2022-11-01 03:08:49";292240391;41.99775;41.78541;-4789;0;8
Облако-облако;"2022-11-01 03:08:49";25125640;42.18588;41.87301;4759;9786;8
Облако-земля;"2022-11-01 03:09:18";513984379;41.61564;41.49907;-7051;0;11
Облако-облако;"2022-11-01 03:09:18";438743104;41.70745;41.51124;-3603;9185;7
Облако-земля;"2022-11-01 03:10:10";161945000;42.0767;41.7877;-13250;0;9
Облако-облако;"2022-11-01 03:10:10";51211623;42.18349;41.87637;4138;10762;7
Облако-облако;"2022-11-01 03:10:54";6135548;42.05135;41.86872;4007;7459;9
Облако-земля;"2022-11-01 03:11:42";645671070;41.59274;41.4783199;-8267;0;10
Облако-облако;"2022-11-01 03:13:32";205617402;42.06004;41.86469;-5532;17072;8
Облако-земля;"2022-11-01 03:14:29";767063308;41.76856;41.83637;-8397;0;7
Облако-земля;"2022-11-01 03:15:25";351451637;41.7761799;41.84425;-7309;0;10
Облако-облако;"2022-11-01 03:15:25";396388289;41.98496;41.84943;-5882;15334;7
Облако-земля;"2022-11-01 03:15:28";938547072;41.59359;41.54921;-38497;0;14
Облако-облако;"2022-11-01 03:16:22";458915336;42.055;41.91539;-76774;5415;14
Облако-земля;"2022-11-01 03:17:04";755937379;41.77024;41.86714;-14826;0;11
Облако-облако;"2022-11-01 03:21:00";680181552;41.5601399;41.54981;4151;3017;8
Облако-земля;"2022-11-01 03:22:02";543756552;41.59209;41.54875;-6576;0;11
Облако-земля;"2022-11-01 03:23:08";390548948;41.71491;41.85806;-6136;0;8
Облако-земля;"2022-11-01 03:24:02";971837445;41.97508;42.2583;-5792;0;10
Облако-облако;"2022-11-01 03:24:12";1519253;41.67299;41.58944;-3838;5977;8
Облако-земля;"2022-11-01 03:24:12";3575491;41.57214;41.55702;-5085;0;10
Облако-облако;"2022-11-01 03:26:44";84418712;41.78027;42.06743;-15834;13247;16
Облако-облако;"2022-11-01 03:27:33";555101643;41.55536;41.61829;10812;6510;8
Облако-земля;"2022-11-01 03:29:01";402511306;41.91427;41.94068;-6539;0;9
Облако-облако;"2022-11-01 03:29:01";392581426;41.78513;42.08349;-15810;15038;14
Облако-земля;"2022-11-01 03:30:45";225584046;41.53893;41.74175;-12055;0;12
Облако-земля;"2022-11-01 04:06:57";972592272;41.76865;41.8115;-17814;0;9
Облако-земля;"2022-11-01 04:07:39";592657607;41.82162;41.88368;-17478;0;15
Облако-земля;"2022-11-01 04:09:33";8894039;41.79484;41.72286;-7049;0;12
Облако-облако;"2022-11-01 04:09:39";385785758;41.72266;41.77699;3260;4496;7
Облако-земля;"2022-11-01 04:10:17";241755713;41.79243;41.73949;-6500;0;11
Облако-облако;"2022-11-01 04:11:34";764721006;41.79011;41.77841;6824;13436;9
Облако-облако;"2022-11-01 04:12:43";359598064;41.78096;41.77785;-10935;4448;11
Облако-земля;"2022-11-01 04:13:55";800635546;41.84949;41.81057;-17519;0;14
Облако-земля;"2022-11-01 04:15:34";734205962;41.84395;41.82658;-17363;0;15
Облако-земля;"2022-11-01 04:15:35";239835986;41.82652;41.99131;-18323;0;16
Облако-земля;"2022-11-01 04:18:18";842390721;41.75101;41.77827;-4141;0;8
Облако-облако;"2022-11-01 04:18:18";854264520;41.86286;41.81535;-2838;11348;7
Облако-земля;"2022-11-01 04:21:49";11799648;41.67076;41.72904;-19949;0;10
Облако-облако;"2022-11-01 04:21:49";449836938;41.73335;41.8642899;3625;12187;9
Облако-земля;"2022-11-01 04:24:08";646044862;41.67422;41.76183;-16343;0;11
Облако-облако;"2022-11-01 04:24:36";497744494;41.72439;41.8823999;-3948;4395;9
Облако-облако;"2022-11-01 04:25:56";833481360;41.6132599;41.51061;-4361;16099;9
Облако-земля;"2022-11-01 04:25:57";225149047;41.71815;41.8836;-8573;0;11
Облако-облако;"2022-11-01 04:28:10";946174423;41.7499899;41.87945;-56420;8260;14
Облако-облако;"2022-11-01 04:28:39";128547689;41.60673;41.53178;-8195;6836;12
Облако-земля;"2022-11-01 04:29:35";698767784;41.61826;41.5383799;-4868;0;9
Облако-земля;"2022-11-01 04:31:50";120343482;41.66666;41.8393299;-3706;0;7
Облако-облако;"2022-11-01 04:33:35";367010790;41.84939;41.91266;-7714;3022;9
Облако-облако;"2022-11-01 04:34:42";162966219;41.14424;40.0473;-3438;4485;10
Облако-облако;"2022-11-01 04:41:57";766913698;41.22426;40.72898;-5325;12145;10
Облако-облако;"2022-11-01 04:43:22";544346616;41.65281;41.31997;-5785;13305;10
Облако-облако;"2022-11-01 04:43:22";552717496;41.57137;41.37449;-4186;16958;8
Облако-облако;"2022-11-01 04:47:14";609113796;41.61593;41.82797;-5081;14279;8
Облако-облако;"2022-11-01 04:53:21";974112399;41.56038;41.69496;-9646;19997;12
Облако-земля;"2022-11-03 09:28:29";554038974;41.06545;40.8660799;-6801;0;9
Облако-облако;"2022-11-03 09:28:29";476877969;41.1571799;40.95674;-35711;13767;16
Облако-земля;"2022-11-03 09:30:16";457696781;41.11068;40.9463;-5630;0;12
Облако-земля;"2022-11-03 09:31:36";953109930;41.06921;41.00798;-5404;0;12
Облако-облако;"2022-11-03 09:32:38";562082126;41.14071;40.9879;3451;16512;9
Облако-облако;"2022-11-03 09:33:28";495454278;41.41227;41.32435;-39679;19745;16
Облако-земля;"2022-11-03 09:33:28";519153750;41.36563;41.20797;-4843;0;11
Облако-земля;"2022-11-03 10:04:57";948460855;41.12975;41.3108999;-8644;0;12
Облако-земля;"2022-11-03 10:16:56";75425841;41.1271;41.42262;8102;0;11
Облако-земля;"2022-11-03 12:23:43";186139924;42.07091;39.35869;-51656;0;16
Облако-облако;"2022-11-03 12:23:43";182172603;42.28237;39.54028;-12223;9465;12
Облако-облако;"2022-11-03 12:24:17";351690242;42.04858;39.38678;12609;6831;14
Облако-земля;"2022-11-03 12:25:34";204738496;42.06029;39.40408;-65208;0;15
Облако-земля;"2022-11-03 12:27:11";352256151;42.11391;39.4846999;-14840;0;12
Облако-земля;"2022-11-03 12:28:52";551313162;42.05891;39.41485;-51932;0;14
Облако-облако;"2022-11-03 12:30:35";93734161;42.04428;39.45209;8647;6814;13
Облако-земля;"2022-11-03 12:33:08";194030417;42.12198;39.54663;15146;0;10
Облако-земля;"2022-11-03 12:33:08";345384835;41.9363699;39.50544;-21485;0;13
Облако-облако;"2022-11-03 12:35:01";771572687;42.2059799;39.19746;-5520;3215;16
Облако-земля;"2022-11-03 12:35:14";522482906;42.11225;39.45364;-21605;0;15
Облако-земля;"2022-11-03 12:37:52";734586952;42.09758;39.49796;-26521;0;16
Облако-земля;"2022-11-03 12:40:15";430295710;42.05027;39.5242;-43008;0;10
Облако-облако;"2022-11-03 12:54:17";328829312;42.02464;39.62107;10691;8247;13
Облако-земля;"2022-11-03 12:58:18";171766008;42.02691;39.66402;-53849;0;18
Облако-земля;"2022-11-03 13:00:17";431028005;42.02806;39.65747;-23927;0;16
Облако-земля;"2022-11-03 13:04:03";992765032;42.02685;39.70449;-27072;0;16
Облако-земля;"2022-11-03 13:10:50";424929493;42.00962;39.77659;-59902;0;16
Облако-облако;"2022-11-03 13:12:37";170000578;41.9953999;39.80377;12293;10478;13
Облако-земля;"2022-11-03 13:19:07";436077692;41.9722099;39.83229;32023;0;16
Облако-земля;"2022-11-03 13:19:31";362279034;42.03201;39.60991;-66215;0;13
Облако-земля;"2022-11-03 13:21:05";210309039;41.99207;38.95659;-5704;0;14
Облако-земля;"2022-11-03 13:22:12";363169946;41.9540099;39.9946;32122;0;16
Облако-земля;"2022-11-03 13:24:22";762875850;41.9482799;40.03005;-9455;0;14
Облако-земля;"2022-11-03 13:25:29";923782080;41.98315;39.92922;29190;0;14
Облако-земля;"2022-11-03 13:28:16";254118519;41.97008;39.077;-27814;0;19
Облако-земля;"2022-11-03 13:31:41";95722320;41.94299;39.0959999;-6614;0;16
Облако-земля;"2022-11-03 13:31:57";36643981;41.97313;39.97408;-5237;0;9
Облако-земля;"2022-11-03 13:32:26";250439146;41.97389;39.10338;-12643;0;18
Облако-земля;"2022-11-03 13:33:21";135563810;41.98857;39.93814;-6173;0;14
Облако-земля;"2022-11-03 13:33:26";715644260;41.94784;39.10293;-15577;0;12
Облако-земля;"2022-11-03 13:34:07";986534170;41.98509;39.93084;-9502;0;13
Облако-земля;"2022-11-03 13:34:30";59365504;41.95403;39.09852;-13153;0;18
Облако-земля;"2022-11-03 13:36:10";448245246;41.93869;39.11283;-39221;0;19
Облако-земля;"2022-11-03 13:38:22";935228663;41.94987;39.13555;-53861;0;17
Облако-земля;"2022-11-03 13:41:25";118385818;41.92645;39.16669;-24084;0;15
Облако-облако;"2022-11-03 13:45:21";616818496;41.94203;40.00509;10188;17385;13
Облако-земля;"2022-11-03 13:47:56";950606485;43.93564;38.74559;-9149;0;16
Облако-земля;"2022-11-03 13:49:12";774738145;43.9291399;38.71881;-18638;0;18
Облако-земля;"2022-11-03 13:50:17";295677388;43.93883;38.74208;-16470;0;16
Облако-земля;"2022-11-03 13:51:41";330649868;43.94392;38.73642;-17895;0;17
Облако-земля;"2022-11-03 13:53:07";844350669;43.93515;38.75464;-11059;0;15
Облако-земля;"2022-11-03 13:54:09";762390838;43.93588;38.74254;-14440;0;17
Облако-земля;"2022-11-03 13:56:04";50419608;41.95567;40.0633;-23080;0;17
Облако-облако;"2022-11-03 13:57:39";367579216;41.88704;40.17343;3110;9197;8
Облако-земля;"2022-11-03 13:59:15";489701191;41.89701;40.15357;22444;0;16
Облако-земля;"2022-11-03 14:00:21";912552962;41.91044;40.13715;-8973;0;15
Облако-облако;"2022-11-03 14:01:05";309794595;41.89052;40.17682;-3105;16226;5
Облако-земля;"2022-11-03 14:02:22";404719835;41.91131;40.1389;-24050;0;14
Облако-земля;"2022-11-03 14:02:58";437412712;41.9088;40.14954;-28452;0;13
