Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-11-02 13:18:55;40803661;41.41288;39.36004;-15583;0;15
Облако-облако;2023-11-02 13:29:43;344783350;41.23572;39.414;-16990;5697;14
Облако-земля;2023-11-02 13:32:24;49163329;41.23465;39.41443;-6255;0;10
Облако-земля;2023-11-02 13:45:32;357926243;41.33442;39.47338;-37117;0;10
Облако-облако;2023-11-02 13:50:38;407056949;41.35373;37.63097;-8967;19826;12
Облако-земля;2023-11-02 18:19:02;70164238;44.4643;39.14918;34359;0;10
Облако-земля;2023-11-02 18:34:33;873138418;42.76189;38.30657;40736;0;11
Облако-земля;2023-11-02 18:36:55;932592167;42.7376099;38.18639;-51600;0;15
Облако-земля;2023-11-02 18:36:55;933422765;42.78343;38.3478;22744;0;8
Облако-земля;2023-11-02 18:38:17;98432235;42.78746;38.32008;42202;0;9
Облако-земля;2023-11-02 18:40:32;982425995;42.73446;38.20255;15633;0;7
Облако-облако;2023-11-02 18:49:03;758127271;41.86398;36.69974;-13485;19316;10
Облако-облако;2023-11-02 18:50:42;458622550;41.85481;36.62236;-5601;3022;13
Облако-облако;2023-11-02 18:54:51;337793250;41.72068;36.63501;-12612;3000;12
Облако-земля;2023-11-02 18:54:59;648562928;42.79375;38.36437;20068;0;7
Облако-земля;2023-11-02 19:01:46;470546831;42.82672;38.41072;12494;0;8
Облако-облако;2023-11-02 19:01:58;544847130;41.73816;36.72211;-20786;5237;8
Облако-облако;2023-11-02 19:03:23;720626;41.83168;36.77025;-5382;15914;8
Облако-земля;2023-11-02 19:03:32;975524924;42.82685;38.41908;22445;0;7
Облако-земля;2023-11-02 19:05:05;380732635;41.89634;36.74532;-23281;0;13
Облако-земля;2023-11-02 19:05:33;519176331;42.78475;38.30648;-13621;0;12
Облако-земля;2023-11-02 19:06:13;285303077;41.89757;36.8093;-5151;0;6
Облако-земля;2023-11-02 19:07:34;685782;41.72394;37.0860399;-11669;0;9
Облако-земля;2023-11-02 19:07:39;552371758;42.77971;38.28655;-16753;0;5
Облако-облако;2023-11-02 19:09:03;261656241;42.84902;38.46638;10599;10498;7
Облако-земля;2023-11-02 19:09:16;107019866;41.82151;36.89211;-14032;0;10
Облако-облако;2023-11-02 19:09:16;98282203;41.81565;37.11085;-5452;9572;9
Облако-земля;2023-11-02 19:09:28;738971508;41.70458;37.1159;-4075;0;6
Облако-земля;2023-11-02 19:09:58;799107284;41.90386;36.80948;-6307;0;9
Облако-облако;2023-11-02 19:10:54;87962714;41.86343;36.82559;-6211;6736;10
Облако-облако;2023-11-02 19:11:24;515757942;42.77851;38.24911;-10140;3012;7
Облако-земля;2023-11-02 19:11:45;424714783;41.9596;36.8159599;-8209;0;9
Облако-земля;2023-11-02 19:11:58;243387775;41.76349;37.0601;-4326;0;5
Облако-земля;2023-11-02 19:12:32;94905061;42.83229;38.3154899;-14926;0;12
Облако-земля;2023-11-02 19:12:46;744503328;41.8999;36.82534;-7542;0;9
Облако-облако;2023-11-02 19:13:59;328498608;42.82953;38.34417;9583;7588;5
Облако-облако;2023-11-02 19:14:37;296807177;42.84216;38.51867;-7805;12537;11
Облако-облако;2023-11-02 19:14:40;504416551;41.69118;37.33022;-14088;3010;12
Облако-облако;2023-11-02 19:15:56;530960160;42.8749899;38.48062;-7486;13174;7
Облако-земля;2023-11-02 19:15:56;676759279;42.79186;38.4131;-16967;0;12
Облако-земля;2023-11-02 19:16:47;336579315;41.92086;36.75625;-9152;0;11
Облако-земля;2023-11-02 19:17:47;844196749;41.91466;36.79735;-7462;0;12
Облако-земля;2023-11-02 19:18:15;410031099;41.5784499;37.52761;-10206;0;11
Облако-земля;2023-11-02 19:18:17;695214045;42.80889;38.43617;-17041;0;8
Облако-облако;2023-11-02 19:19:59;278507030;42.83055;38.39975;-3940;10268;7
Облако-облако;2023-11-02 19:19:59;267612009;42.8701;38.53729;11361;5592;9
Облако-облако;2023-11-02 19:20:21;642324339;41.89896;36.89231;10765;4108;9
Облако-земля;2023-11-02 19:20:45;305738901;41.83462;37.01748;-101387;0;20
Облако-облако;2023-11-02 19:21:40;845285002;42.89965;38.5698099;5073;8676;10
Облако-земля;2023-11-02 19:22:41;8522559;41.8108;37.09207;-5350;0;10
Облако-земля;2023-11-02 19:23:56;273918514;41.92926;36.85129;-6053;0;8
Облако-облако;2023-11-02 19:25:33;297773041;42.02239;36.98801;-37400;3010;14
Облако-земля;2023-11-02 19:25:33;376005162;41.98578;36.85663;-8470;0;10
Облако-земля;2023-11-02 19:25:41;364262824;41.77514;37.1681;-6948;0;9
Облако-земля;2023-11-02 19:26:26;680022581;41.96526;36.8606;-7478;0;10
Облако-земля;2023-11-02 19:27:42;524324798;41.96525;36.90193;-10046;0;10
Облако-земля;2023-11-02 19:29:10;346763229;41.9662;36.90888;-6265;0;11
Облако-земля;2023-11-02 19:30:51;166338892;41.96516;36.92395;-6775;0;9
Облако-облако;2023-11-02 19:32:14;941294333;42.0879199;36.93377;-11529;6183;9
Облако-земля;2023-11-02 19:35:21;345847194;41.9766;36.94324;-7347;0;12
Облако-облако;2023-11-02 19:35:38;816669057;41.90668;37.24834;-22764;5208;17
Облако-земля;2023-11-02 19:40:29;814198398;42.69783;39.89638;25824;0;7
Облако-облако;2023-11-02 19:40:29;826577246;42.73782;40.04511;5978;9610;13
Облако-земля;2023-11-02 19:41:03;89324131;41.90576;37.05066;-8738;0;10
Облако-земля;2023-11-02 19:44:53;997865681;41.90746;37.19126;-13031;0;7
Облако-земля;2023-11-02 19:47:06;526228161;42.68829;39.90822;-11863;0;7
Облако-земля;2023-11-02 19:47:31;299549713;41.9121;37.11516;-9527;0;11
Облако-облако;2023-11-02 19:51:09;81002027;41.9902299;37.28761;-49802;14367;15
Облако-земля;2023-11-02 19:54:26;839252375;42.81342;40.06156;-34020;0;7
Облако-облако;2023-11-02 19:54:26;864673426;42.85404;40.21394;14299;3177;16
Облако-земля;2023-11-02 19:55:34;888512924;42.09397;37.13519;-30247;0;12
Облако-облако;2023-11-02 19:55:34;298936929;42.12474;37.25947;-27373;3283;15
Облако-земля;2023-11-02 19:57:57;872655698;42.06809;37.0977;-5871;0;9
Облако-земля;2023-11-02 19:59:19;951942905;42.11367;37.13683;-4811;0;6
Облако-земля;2023-11-02 20:01:30;536816801;42.04529;37.15749;-7719;0;10
Облако-земля;2023-11-02 20:03:55;587096756;42.05828;37.1943;-5593;0;11
Облако-земля;2023-11-02 20:05:04;879291881;42.12094;37.22855;-6445;0;9
Облако-земля;2023-11-02 20:06:43;881613828;42.09312;37.32638;31212;0;15
Облако-земля;2023-11-02 20:08:02;123431104;42.20494;37.31545;-17086;0;8
Облако-облако;2023-11-02 20:09:16;838853030;42.18497;37.36;-40658;3395;15
Облако-земля;2023-11-02 20:09:16;992948706;42.1927;37.2243;-5650;0;7
Облако-облако;2023-11-02 20:10:45;96323774;42.09818;37.2445;-5925;19580;7
Облако-облако;2023-11-02 20:12:36;893806523;42.11171;37.24239;-4512;4391;6
Облако-облако;2023-11-02 20:12:36;546012879;42.1938;37.29239;-15096;6271;18
Облако-облако;2023-11-02 20:13:10;549097752;42.14118;37.22688;-3336;3109;5
Облако-облако;2023-11-02 20:14:54;814470369;42.2468999;37.3965;-6178;4386;10
Облако-земля;2023-11-02 20:14:55;15449371;42.12651;37.23365;-7220;0;5
Облако-земля;2023-11-02 20:16:15;802488039;42.18495;37.24876;-11772;0;13
Облако-земля;2023-11-02 20:19:40;566526687;42.1729399;37.25396;-7077;0;7
Облако-земля;2023-11-02 20:22:33;877190876;42.16177;37.24679;29172;0;10
Облако-земля;2023-11-02 20:29:30;510480142;42.19731;37.30166;-5588;0;8
Облако-облако;2023-11-02 20:40:56;985676468;43.04796;38.67176;9664;5769;7
Облако-облако;2023-11-02 20:40:57;4726701;43.10299;38.79951;5319;8891;13
Облако-облако;2023-11-02 20:46:50;59692697;43.11623;38.8258;6326;8893;11
Облако-земля;2023-11-02 20:58:17;538473587;43.11833;38.72164;-84227;0;7
Облако-облако;2023-11-02 20:58:17;533679416;43.22601;38.83676;2690;9356;8
Облако-облако;2023-11-02 21:04:21;580850295;43.14117;38.73743;3493;8002;6
Облако-облако;2023-11-02 21:06:32;768261835;43.14829;38.76979;-7735;7909;7
Облако-земля;2023-11-02 21:08:05;947674849;43.13884;38.76513;-18407;0;7
Облако-облако;2023-11-02 21:09:52;156011665;43.22289;38.89579;5317;4503;11
Облако-земля;2023-11-02 21:09:52;156619986;43.12368;38.84939;-12839;0;12
Облако-земля;2023-11-02 21:11:13;695569265;43.16925;38.8009;15644;0;13
Облако-земля;2023-11-02 21:12:20;967229480;42.40093;37.52358;-6133;0;9
Облако-облако;2023-11-02 21:13:11;819139424;43.21833;38.91684;-14834;8168;12
Облако-земля;2023-11-02 21:13:11;895920206;43.16569;38.78505;-9891;0;9
Облако-облако;2023-11-02 21:14:00;733781841;42.37758;37.55882;5555;6813;7
Облако-облако;2023-11-02 21:16:29;200058387;43.1517;38.85795;-19546;7726;10
Облако-земля;2023-11-02 21:22:23;721137553;42.3801;37.43965;27542;0;8
Облако-облако;2023-11-02 21:29:21;969890721;44.54398;38.49691;3771;4798;6
Облако-облако;2023-11-02 21:29:22;53644573;44.59974;38.64596;-5541;4773;14
Облако-земля;2023-11-02 21:57:58;941258237;43.40205;38.93604;-6239;0;11
Облако-земля;2023-11-02 21:59:13;102146873;43.38534;38.955;-19226;0;10
Облако-земля;2023-11-02 22:01:38;548930936;43.38855;38.96924;-8590;0;8
Облако-земля;2023-11-02 22:01:58;962313866;43.22261;39.11526;20790;0;8
Облако-земля;2023-11-02 22:02:01;743183038;43.3724599;38.46331;-33882;0;10
Облако-земля;2023-11-02 22:04:05;20718532;43.39703;38.9803;-21050;0;5
Облако-земля;2023-11-02 22:07:19;86066844;43.42602;39.00656;13172;0;5
Облако-облако;2023-11-02 22:10:56;779073636;43.18255;38.88524;-18350;8919;15
Облако-земля;2023-11-02 22:12:15;265444809;43.00361;38.85125;24471;0;8
Облако-земля;2023-11-02 22:16:19;51308817;43.0989;38.98378;-15852;0;11
Облако-облако;2023-11-02 22:18:09;437158100;43.0433;39.28466;10562;6488;8
Облако-земля;2023-11-02 22:23:08;324948479;43.25552;39.14763;-24272;0;8
Облако-земля;2023-11-02 22:24:50;961719143;43.1478899;38.98983;48319;0;14
Облако-облако;2023-11-02 22:24:50;984836303;43.09469;38.86963;5879;8282;9
Облако-земля;2023-11-02 22:34:45;107095000;44.042;39.30149;-38321;0;12
Облако-земля;2023-11-02 22:34:45;132751929;43.92116;39.26993;-12581;0;11
Облако-облако;2023-11-02 22:37:25;23982590;43.33278;39.19051;6633;6107;7
Облако-облако;2023-11-02 22:38:44;965740580;43.30388;39.24998;6460;6005;6
Облако-облако;2023-11-02 22:40:32;696907714;43.32394;39.26606;-5057;5931;6
Облако-облако;2023-11-02 22:41:32;959066222;43.31908;39.24604;3381;4138;5
Облако-земля;2023-11-02 22:42:49;418379125;43.26724;39.2816199;52062;0;6
Облако-земля;2023-11-02 22:42:49;316758030;43.29456;39.42526;-97545;0;10
Облако-облако;2023-11-02 22:50:16;433832010;43.35443;39.40857;-41516;3014;9
Облако-облако;2023-11-02 22:53:12;471511542;43.30966;39.36546;-2800;5667;6
Облако-земля;2023-11-02 22:59:56;896054148;43.36535;39.41998;17230;0;7
Облако-земля;2023-11-02 22:59:57;324418894;43.20132;39.31132;-8004;0;7
