"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-земля;"2020-11-01 00:04:15";66597000;42.5826;39.7162;15290;0;8
Облако-земля;"2020-11-01 00:04:28";648908000;42.4626;39.7204;41621;0;7
Облако-земля;"2020-11-01 00:04:28";687212000;42.5032;39.7474;34092;0;11
Облако-земля;"2020-11-01 00:04:28";830355000;42.5754;39.7492;28350;0;7
Облако-земля;"2020-11-01 00:04:28";895506000;42.5148;39.7185;-12856;0;6
Облако-земля;"2020-11-01 00:04:28";960660000;42.5168;39.7263;25199;0;6
Облако-земля;"2020-11-01 00:04:28";733926000;42.4824;39.7331999;56434;0;6
Облако-земля;"2020-11-01 00:04:28";777051000;42.4951;39.7141;21246;0;6
Облако-земля;"2020-11-01 00:04:29";6206000;42.5113;39.7295;16155;0;9
Облако-облако;"2020-11-01 00:04:29";69936337;42.47442;39.69051;11568;15268;8
Облако-земля;"2020-11-01 00:04:31";674991000;42.391;41.0486999;23239;0;7
Облако-земля;"2020-11-01 00:04:31";746821000;42.6124;41.1399;15543;0;5
Облако-облако;"2020-11-01 00:04:31";976533163;42.40053;41.03062;12247;13987;9
Облако-облако;"2020-11-01 00:04:36";989931496;41.7222;38.96853;-5200;17239;6
Облако-земля;"2020-11-01 00:04:42";838926000;42.0342;39.2906;-13349;0;7
Облако-земля;"2020-11-01 00:04:42";789428000;41.88206;39.18999;-22603;0;10
Облако-земля;"2020-11-01 00:04:43";622739000;41.9685;39.1662;-10330;0;8
Облако-земля;"2020-11-01 00:04:43";357360000;41.9266;39.1637;15184;0;7
Облако-земля;"2020-11-01 00:04:43";818753000;41.8739;39.2378;20484;0;6
Облако-земля;"2020-11-01 00:04:43";685031000;41.8102;39.2266;-1587;0;7
Облако-земля;"2020-11-01 00:04:54";775267602;42.49871;39.67065;-61978;0;20
Облако-облако;"2020-11-01 00:04:54";796889066;42.55896;39.82664;22589;7391;7
Облако-облако;"2020-11-01 00:05:04";844249162;41.73955;39.22833;-4472;11584;6
Облако-земля;"2020-11-01 00:05:06";192500000;42.425;41.0351;-14935;0;5
Облако-земля;"2020-11-01 00:05:09";263080000;42.4726;40.9774;-5054;0;5
Облако-земля;"2020-11-01 00:05:14";361968000;42.5926;39.7224999;25817;0;6
Облако-земля;"2020-11-01 00:05:14";750079000;42.4689;39.6985;-10938;0;5
Облако-земля;"2020-11-01 00:05:14";460694000;42.5212999;39.728;17839;0;6
Облако-земля;"2020-11-01 00:05:14";404067000;42.6391;39.6052;19696;0;6
Облако-облако;"2020-11-01 00:05:14";587011286;42.44144;39.75773;9369;13411;8
Облако-облако;"2020-11-01 00:05:24";963941080;41.9058;39.15076;15130;19184;5
Облако-земля;"2020-11-01 00:05:25";16756000;41.9289;39.1757;17316;0;6
Облако-облако;"2020-11-01 00:05:34";879657917;41.67746;38.84622;-12367;12537;5
Облако-земля;"2020-11-01 00:05:37";855254000;41.645;38.7749;19540;0;6
Облако-земля;"2020-11-01 00:05:37";934219000;41.583;38.8159;-11489;0;8
Облако-облако;"2020-11-01 00:05:43";574426313;42.52426;39.76646;10340;17803;8
Облако-облако;"2020-11-01 00:06:05";875386918;41.64052;38.93157;-23555;13163;8
Облако-облако;"2020-11-01 00:06:12";262706768;42.49478;40.96971;10675;15204;6
Облако-земля;"2020-11-01 00:06:21";748968000;42.5325;39.7194;40750;0;8
Облако-земля;"2020-11-01 00:06:21";667049000;42.6734;39.7907;137302;0;7
Облако-земля;"2020-11-01 00:06:21";687919053;42.5306;39.64023;-26848;0;17
Облако-земля;"2020-11-01 00:06:21";949270562;42.40607;40.99437;-15233;0;8
Облако-земля;"2020-11-01 00:06:21";925345629;42.51024;41.1811099;-15494;0;7
Облако-земля;"2020-11-01 00:06:22";59021000;42.626;39.6791;21606;0;9
Облако-облако;"2020-11-01 00:06:27";777681652;42.5101;39.6912;4743;14665;6
Облако-земля;"2020-11-01 00:06:36";363658000;42.0187;39.2997;18596;0;7
Облако-земля;"2020-11-01 00:06:36";394547000;41.9147;39.1728;-12249;0;5
Облако-облако;"2020-11-01 00:06:36";340240973;41.89098;39.23935;-14317;18592;6
Облако-облако;"2020-11-01 00:06:38";614138203;41.68689;39.17448;-4111;13500;5
Облако-земля;"2020-11-01 00:06:54";439497000;42.7413;39.7184;21496;0;7
Облако-облако;"2020-11-01 00:06:54";462258850;42.54022;39.68203;12576;13882;5
Облако-облако;"2020-11-01 00:06:59";107061468;41.81246;39.1966899;10774;16815;8
Облако-облако;"2020-11-01 00:06:59";982567702;42.43006;41.06755;-10008;13647;5
Облако-облако;"2020-11-01 00:07:08";645480222;42.41031;41.01065;10697;15548;6
Облако-облако;"2020-11-01 00:07:22";147746877;42.01932;39.24435;-14282;15599;6
Облако-облако;"2020-11-01 00:07:22";376215067;41.68336;39.32578;-11942;14412;7
Облако-облако;"2020-11-01 00:07:23";119663835;42.43517;40.96609;-5027;13555;5
Облако-земля;"2020-11-01 00:07:25";562421000;42.6171999;39.722;-14982;0;9
Облако-облако;"2020-11-01 00:07:38";701463344;42.43349;41.05211;-9614;12338;8
Облако-облако;"2020-11-01 00:07:40";198521240;42.67797;39.96494;13807;19643;7
Облако-земля;"2020-11-01 00:07:53";523764000;41.7476;39.1422;21247;0;7
Облако-земля;"2020-11-01 00:07:53";578940000;41.8264;39.1495;-13360;0;6
Облако-земля;"2020-11-01 00:07:53";470244000;41.7832999;39.1546;25202;0;6
Облако-облако;"2020-11-01 00:07:53";451938604;41.79443;39.20124;-3437;9808;6
Облако-облако;"2020-11-01 00:07:55";574917987;42.51113;39.7192099;-4616;15716;5
Облако-земля;"2020-11-01 00:07:56";640153634;41.67035;38.77711;-12107;0;6
Облако-облако;"2020-11-01 00:08:03";393275245;42.48175;41.13168;11826;11091;7
Облако-земля;"2020-11-01 00:08:05";16606000;42.5150999;41.1226;-2565;0;8
Облако-земля;"2020-11-01 00:08:05";482058000;42.1808;39.5499;-12625;0;6
Облако-облако;"2020-11-01 00:08:05";462901544;42.19543;39.61196;11156;11857;7
Облако-облако;"2020-11-01 00:08:07";627398522;42.42133;41.13343;-5666;17048;6
Облако-земля;"2020-11-01 00:08:17";936095000;42.5436;39.723;38608;0;9
Облако-земля;"2020-11-01 00:08:17";958304000;42.6721999;39.6079999;20981;0;6
Облако-облако;"2020-11-01 00:08:17";966084946;42.51974;39.78109;7718;9891;5
Облако-земля;"2020-11-01 00:08:25";545713000;42.4831999;41.0887;-8298;0;8
Облако-облако;"2020-11-01 00:08:25";625181741;42.42953;41.13599;-10939;19019;5
Облако-земля;"2020-11-01 00:08:36";359379000;41.6663;38.9486;25070;0;8
Облако-земля;"2020-11-01 00:08:42";155600000;42.33;39.5408;48159;0;5
Облако-земля;"2020-11-01 00:08:42";194548000;42.5544;39.7568;26534;0;6
Облако-земля;"2020-11-01 00:08:56";307049000;41.8957;39.2171;-13104;0;9
Облако-облако;"2020-11-01 00:08:56";325197344;41.77958;39.15751;25069;17380;7
Облако-земля;"2020-11-01 00:09:02";176429000;42.3622;41.0376;18920;0;7
Облако-земля;"2020-11-01 00:09:02";458308000;42.4376;41.0459;22493;0;6
Облако-земля;"2020-11-01 00:09:02";392276024;42.46084;41.11303;-32660;0;9
Облако-земля;"2020-11-01 00:09:21";526417000;42.552;39.7573;-14871;0;5
Облако-земля;"2020-11-01 00:09:21";432173000;42.5114;39.72;98722;0;5
Облако-земля;"2020-11-01 00:09:21";456069000;42.5062;40.0987;31682;0;5
Облако-земля;"2020-11-01 00:09:21";483864000;42.5805999;39.775;31682;0;6
Облако-земля;"2020-11-01 00:09:21";447982477;42.52662;39.74936;-36054;0;10
Облако-облако;"2020-11-01 00:09:23";986653226;41.64106;38.9321;-7530;10833;7
Облако-земля;"2020-11-01 00:09:27";865801000;42.3927;41.0015;-9648;0;6
Облако-земля;"2020-11-01 00:09:50";90628000;42.5881;39.7831;94776;0;5
Облако-земля;"2020-11-01 00:09:50";164124000;41.9973;39.0197;23710;0;7
Облако-земля;"2020-11-01 00:09:50";112835000;42.5362;39.7438;25156;0;6
Облако-земля;"2020-11-01 00:09:50";148207000;42.7049;39.7482;32582;0;7
Облако-земля;"2020-11-01 00:09:52";31749000;42.6653;39.9299;25760;0;8
Облако-земля;"2020-11-01 00:09:52";71968000;42.6931;39.9949;-8619;0;7
Облако-облако;"2020-11-01 00:09:52";19102499;42.66239;39.92104;11487;15992;8
Облако-земля;"2020-11-01 00:09:56";332004000;41.9309;39.2251;-12928;0;6
Облако-земля;"2020-11-01 00:10:04";695505000;42.4804;40.9745;-12746;0;5
Облако-земля;"2020-11-01 00:10:04";733143000;42.5687;40.9795;25618;0;9
Облако-земля;"2020-11-01 00:10:04";879121000;42.4938999;41.0504;20036;0;8
Облако-земля;"2020-11-01 00:10:07";668934000;42.4253;41.0942999;-9961;0;6
Облако-земля;"2020-11-01 00:10:08";65067000;42.5068;41.0971;39288;0;9
Облако-земля;"2020-11-01 00:10:08";195048000;42.5274;41.1291;22722;0;7
Облако-земля;"2020-11-01 00:10:10";684294609;41.65488;38.99996;-53640;0;8
Облако-земля;"2020-11-01 00:10:18";48369000;42.455;40.9901;-13851;0;5
Облако-земля;"2020-11-01 00:10:18";20823000;42.4521;41.0223;55007;0;8
Облако-земля;"2020-11-01 00:10:24";141306000;42.5481;39.8173;103711;0;7
Облако-земля;"2020-11-01 00:10:24";273910000;42.688;39.7522;38374;0;9
Облако-земля;"2020-11-01 00:10:24";216061000;42.5546;39.7997;20376;0;6
Облако-земля;"2020-11-01 00:10:24";309552000;42.6534;39.6858999;21067;0;7
Облако-земля;"2020-11-01 00:10:24";185080000;42.5615;39.7764;20705;0;5
Облако-облако;"2020-11-01 00:10:26";546132637;42.18991;41.05139;-17858;18913;5
Облако-облако;"2020-11-01 00:10:30";906293048;41.78195;39.23217;4942;19740;6
Облако-земля;"2020-11-01 00:10:35";893194000;42.4806;41.0434;27063;0;8
Облако-земля;"2020-11-01 00:10:36";22109000;42.4279;41.0614;28704;0;8
Облако-облако;"2020-11-01 00:10:52";651273555;41.65081;38.95603;9357;16366;7
Облако-облако;"2020-11-01 00:11:02";719040181;42.46354;40.8960099;-4879;15877;5
Облако-земля;"2020-11-01 00:11:14";331503000;42.526;41.0158;-8994;0;6
Облако-земля;"2020-11-01 00:11:14";333995000;42.4313999;41.0224;-1714;0;8
Облако-облако;"2020-11-01 00:11:14";479839444;42.41316;41.0554;8206;18314;5
Облако-облако;"2020-11-01 00:11:16";778007133;42.56577;39.79679;-11888;11445;5
Облако-облако;"2020-11-01 00:11:31";928554925;42.44247;41.2144199;-4957;13909;5
Облако-земля;"2020-11-01 00:11:35";607453000;41.7477;39.1989;16298;0;6
Облако-облако;"2020-11-01 00:11:40";940575924;42.40999;41.22066;-8255;17913;6
Облако-земля;"2020-11-01 00:11:43";5165000;42.7797;39.8325;23004;0;7
Облако-облако;"2020-11-01 00:11:46";319203123;42.48303;41.06114;22958;18441;9
Облако-земля;"2020-11-01 00:11:50";486587000;42.7414;39.811;-9711;0;7
Облако-земля;"2020-11-01 00:11:51";26923000;42.5408;39.7288;36402;0;5
Облако-облако;"2020-11-01 00:11:58";158065955;41.67042;38.9936099;-5861;15733;6
Облако-земля;"2020-11-01 00:11:59";885760000;42.5841;40.9689;40916;0;7
Облако-облако;"2020-11-01 00:11:59";935503842;42.53798;41.02447;12625;8364;9
Облако-земля;"2020-11-01 00:12:00";58971000;42.6924;41.1492999;15100;0;5
Облако-земля;"2020-11-01 00:12:00";343214000;42.4858;40.8437;-13209;0;5
Облако-облако;"2020-11-01 00:12:08";416482035;41.91171;39.25729;-7355;19032;5
Облако-земля;"2020-11-01 00:12:14";194975000;42.5615;39.7614;24769;0;8
Облако-облако;"2020-11-01 00:12:18";699382949;42.42959;41.06366;-6402;8660;6
Облако-облако;"2020-11-01 00:12:23";448762959;42.49295;41.13018;-12155;19716;6
Облако-земля;"2020-11-01 00:12:43";313774365;41.64925;38.92808;-10107;0;8
Облако-земля;"2020-11-01 00:12:45";329031000;42.6843999;39.6937;28742;0;8
Облако-земля;"2020-11-01 00:12:45";385834000;42.7327;39.851;21270;0;8
Облако-облако;"2020-11-01 00:12:47";747519227;42.39116;41.01827;10183;17183;6
Облако-земля;"2020-11-01 00:12:56";972084000;41.8293;38.842;-11684;0;5
Облако-облако;"2020-11-01 00:13:03";831519296;41.53789;38.75366;10174;18260;6
Облако-земля;"2020-11-01 00:13:25";814092932;42.51035;41.13673;-5325;0;7
Облако-земля;"2020-11-01 00:13:26";556718000;42.6469;41.1567999;18860;0;7
Облако-земля;"2020-11-01 00:13:26";431866000;42.5227999;41.0825;34546;0;7
Облако-облако;"2020-11-01 00:13:26";823022256;42.51468;41.13996;10362;18966;8
Облако-облако;"2020-11-01 00:13:26";630869300;42.67788;39.97981;6714;11289;5
Облако-земля;"2020-11-01 00:13:30";583143000;41.9548;39.1509;-4485;0;8
Облако-облако;"2020-11-01 00:13:45";890475633;42.5437299;39.83791;6408;15603;6
Облако-облако;"2020-11-01 00:13:56";991435589;41.66805;39.01139;-5261;17777;6
Облако-земля;"2020-11-01 00:14:05";532393000;42.4452;41.0873;-9731;0;5
Облако-земля;"2020-11-01 00:14:05";876439000;42.6415;41.1609;-8988;0;6
Облако-земля;"2020-11-01 00:14:05";704546700;42.45359;41.08461;-57146;0;9
Облако-земля;"2020-11-01 00:14:23";349558000;42.5866;39.8174;48226;0;7
Облако-земля;"2020-11-01 00:14:23";396631000;42.6378;39.7443;31184;0;11
Облако-земля;"2020-11-01 00:14:23";425586000;42.6059;39.8068;20476;0;6
Облако-земля;"2020-11-01 00:14:23";307150000;42.6247;39.8395;59343;0;5
Облако-земля;"2020-11-01 00:14:35";720733141;42.40244;41.17444;-38945;0;11
Облако-земля;"2020-11-01 00:14:48";315133000;42.8326;39.8444999;-14101;0;7
Облако-облако;"2020-11-01 00:14:48";330915269;42.71688;39.9732;8715;15005;6
Облако-облако;"2020-11-01 00:14:51";528874004;41.78716;39.21544;-13227;19869;8
Облако-земля;"2020-11-01 00:14:55";135394000;42.6723;39.705;38859;0;8
Облако-земля;"2020-11-01 00:14:55";187816000;42.7212;39.6699;32944;0;5
Облако-земля;"2020-11-01 00:15:15";713475000;42.5426;41.1177;-8967;0;6
Облако-земля;"2020-11-01 00:15:19";863426592;42.47573;41.12372;-4077;0;5
Облако-земля;"2020-11-01 00:15:28";247035000;42.5818;39.8221;46637;0;5
Облако-земля;"2020-11-01 00:15:28";276245000;42.6141999;39.8641;-13500;0;6
Облако-облако;"2020-11-01 00:15:28";803450704;42.4486599;41.18253;-4799;16544;6
Облако-облако;"2020-11-01 00:15:31";931299335;42.75566;41.11512;-12942;8897;5
Облако-земля;"2020-11-01 00:15:57";595019845;42.00376;39.76455;-39690;0;14
Облако-облако;"2020-11-01 00:16:05";933212910;42.46284;41.17071;-5576;19028;6
Облако-земля;"2020-11-01 00:16:23";420085000;42.6251;39.8255;21593;0;10
Облако-земля;"2020-11-01 00:16:23";394268000;42.6101;39.8769;73032;0;7
Облако-земля;"2020-11-01 00:16:27";513151000;41.8649;38.9906999;-8446;0;8
Облако-земля;"2020-11-01 00:16:27";917010000;41.7289;39.028;-1554;0;7
Облако-земля;"2020-11-01 00:16:27";499744092;41.69244;38.9975499;-33774;0;7
Облако-облако;"2020-11-01 00:16:31";961612815;42.47659;41.12029;10601;17559;6
Облако-земля;"2020-11-01 00:16:31";755899195;42.43178;41.2373;-34685;0;7
Облако-облако;"2020-11-01 00:16:34";734200452;42.49674;41.10299;-12801;17143;9
Облако-земля;"2020-11-01 00:16:47";843325000;42.586;41.0086;-12222;0;7
Облако-земля;"2020-11-01 00:17:02";798661000;42.5071;41.2396;33661;0;5
Облако-земля;"2020-11-01 00:17:10";850540000;41.7852;38.9759;-2488;0;7
Облако-земля;"2020-11-01 00:17:10";812999000;41.7301;38.9685;38714;0;6
Облако-облако;"2020-11-01 00:17:10";880351403;41.69705;39.08613;15334;12695;8
Облако-облако;"2020-11-01 00:17:17";712017241;41.75185;39.28892;-13624;14903;7
Облако-земля;"2020-11-01 00:17:22";385659000;42.6731;39.7511;20028;0;7
Облако-земля;"2020-11-01 00:17:22";358450000;42.7745;39.9159999;61629;0;6
Облако-земля;"2020-11-01 00:17:38";336129744;42.52353;41.11058;-34749;0;9
Облако-земля;"2020-11-01 00:17:38";485987000;42.5419;41.0371;41275;0;7
Облако-облако;"2020-11-01 00:17:40";765037812;41.81104;39.2411;7672;17089;7
Облако-земля;"2020-11-01 00:17:53";793231000;42.5991;39.8624;66767;0;7
Облако-земля;"2020-11-01 00:17:53";870298000;42.6081;39.8058;-14616;0;6
Облако-земля;"2020-11-01 00:17:53";830394000;42.6138;39.8163;35214;0;6
Облако-облако;"2020-11-01 00:18:02";443218742;42.4993;40.74715;-12332;18309;5
Облако-земля;"2020-11-01 00:18:13";826056461;42.10963;39.41841;-31578;0;8
Облако-облако;"2020-11-01 00:18:18";440234132;42.46987;41.1807;-7692;10408;5
Облако-облако;"2020-11-01 00:18:25";759396539;42.49007;41.13183;-7191;18749;6
Облако-земля;"2020-11-01 00:18:26";683201000;41.7099;39.0127;-14981;0;6
Облако-облако;"2020-11-01 00:18:26";701717650;41.6965999;38.9523;14939;13863;10
Облако-облако;"2020-11-01 00:18:30";629811707;42.49315;41.1214;-5653;17294;8
Облако-облако;"2020-11-01 00:18:31";568272483;41.96194;39.78566;8343;19125;8
Облако-земля;"2020-11-01 00:18:34";885859000;42.8260999;39.9941;17677;0;7
Облако-земля;"2020-11-01 00:18:38";45460000;42.5939;39.8043;28971;0;5
Облако-земля;"2020-11-01 00:19:06";417091000;42.5364;41.2268;18039;0;8
Облако-земля;"2020-11-01 00:19:06";578853000;42.6055;41.1599;16199;0;7
Облако-земля;"2020-11-01 00:19:06";675393000;42.6141;41.1199;23021;0;9
Облако-земля;"2020-11-01 00:19:09";141332000;42.4886;41.1133;-3253;0;6
Облако-земля;"2020-11-01 00:19:09";15750964;42.50202;41.00442;-11329;0;6
Облако-земля;"2020-11-01 00:19:37";468063000;42.619;39.8322999;73997;0;7
Облако-облако;"2020-11-01 00:19:38";10097705;42.10199;39.40126;-9007;17601;6
Облако-облако;"2020-11-01 00:19:42";218079968;41.85591;39.28676;5782;19487;6
Облако-облако;"2020-11-01 00:19:56";875060456;42.4403099;41.23097;-8513;9338;6
Облако-земля;"2020-11-01 00:20:01";242458000;43.2954;41.5526;-6396;0;5
Облако-земля;"2020-11-01 00:20:01";351413000;43.2881;41.5471;-3706;0;5
Облако-земля;"2020-11-01 00:20:01";277329000;43.2519;41.5391;-2793;0;6
Облако-облако;"2020-11-01 00:20:10";417118603;41.97584;39.80031;11787;19371;9
Облако-облако;"2020-11-01 00:20:20";646133614;42.46541;41.21939;-12655;17886;7
Облако-земля;"2020-11-01 00:20:27";811254000;41.7015;39.0117;-9587;0;5
Облако-земля;"2020-11-01 00:20:27";778240329;41.72158;39.08371;16277;0;8
Облако-земля;"2020-11-01 00:20:31";142912000;42.651;39.831;15739;0;8
Облако-земля;"2020-11-01 00:20:31";52847000;42.6980999;39.8555;75603;0;7
Облако-земля;"2020-11-01 00:20:31";69628032;42.65621;39.9139399;-20764;0;9
Облако-земля;"2020-11-01 00:20:35";740078000;42.7823;40.0232;-1894;0;7
Облако-земля;"2020-11-01 00:20:35";951781000;42.9525;40.0146;-14518;0;6
Облако-земля;"2020-11-01 00:20:35";844177043;42.78667;40.03221;-25935;0;17
Облако-земля;"2020-11-01 00:20:41";891321000;42.5514;41.1834;-4389;0;6
Облако-облако;"2020-11-01 00:20:41";357571745;42.52049;41.20721;-19391;9552;7
Облако-земля;"2020-11-01 00:20:48";21861000;41.8808;38.924;28481;0;8
Облако-земля;"2020-11-01 00:20:55";197362000;42.5045;41.1669;-5913;0;6
Облако-земля;"2020-11-01 00:21:01";586869000;43.3969;41.7433;-13257;0;5
Облако-облако;"2020-11-01 00:21:01";832443571;43.18972;41.61819;22154;13936;7
Облако-земля;"2020-11-01 00:21:02";115633000;43.1819;41.6019999;-5936;0;6
Облако-земля;"2020-11-01 00:21:08";427920382;41.57984;38.89584;-21101;0;7
Облако-облако;"2020-11-01 00:21:16";979683312;41.72783;39.07779;-21506;12900;5
Облако-земля;"2020-11-01 00:21:23";431410000;42.6206;39.8367999;80113;0;5
Облако-земля;"2020-11-01 00:21:23";488039000;42.6432;39.9684;28169;0;5
Облако-облако;"2020-11-01 00:21:23";510012832;42.65961;40.01263;10935;13255;7
Облако-земля;"2020-11-01 00:21:27";254386000;42.562;41.1134;-11116;0;7
Облако-земля;"2020-11-01 00:21:27";337409000;42.5959999;41.2048;-5021;0;6
Облако-земля;"2020-11-01 00:21:27";528390000;42.5316;41.0467;34406;0;10
Облако-земля;"2020-11-01 00:21:27";903913000;42.5144;41.0476;-12789;0;5
Облако-облако;"2020-11-01 00:21:27";676972821;42.55355;41.11007;11674;4539;11
Облако-земля;"2020-11-01 00:21:29";569061455;42.52352;41.11589;-4503;0;8
Облако-земля;"2020-11-01 00:21:33";144826000;42.1246;39.3492;37896;0;7
Облако-земля;"2020-11-01 00:21:39";442201000;41.6883;38.9445;-10734;0;5
Облако-земля;"2020-11-01 00:21:39";882481000;41.7624;38.9863;-10684;0;6
Облако-земля;"2020-11-01 00:21:40";501335000;42.0566;39.805;-11687;0;6
Облако-облако;"2020-11-01 00:21:40";834273367;42.00741;39.8434;9844;14257;8
Облако-земля;"2020-11-01 00:21:43";788986866;42.5259;41.12492;-14431;0;8
Облако-земля;"2020-11-01 00:22:01";534630000;42.5389;41.1826999;-5456;0;9
Облако-земля;"2020-11-01 00:22:02";451782000;42.8403;39.7336;58636;0;5
Облако-облако;"2020-11-01 00:22:02";503422358;42.59885;39.90378;10350;10387;8
