Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-10-03 00:00:00;394743025;42.32804;41.21655;-3183;17720;10
Облако-облако;2023-10-03 00:00:00;704653893;42.2266;41.67015;-7729;12620;13
Облако-облако;2023-10-03 00:00:00;708024969;42.25136;41.83914;4428;18625;8
Облако-облако;2023-10-03 00:00:00;456177470;42.2907;41.41762;-7052;18831;10
Облако-земля;2023-10-03 00:00:01;227600683;42.39619;41.27268;-24327;0;17
Облако-земля;2023-10-03 00:00:01;350956867;42.44415;41.57833;-6236;0;7
Облако-облако;2023-10-03 00:00:01;542814133;42.48951;41.3581;-9259;16419;8
Облако-земля;2023-10-03 00:00:05;521377365;41.75031;40.49243;-32160;0;13
Облако-облако;2023-10-03 00:00:05;512958337;41.72854;40.7615;-5174;3028;9
Облако-облако;2023-10-03 00:00:06;62371855;42.38543;41.35439;4725;19880;9
Облако-облако;2023-10-03 00:00:08;458579750;41.75305;40.63366;-6026;19909;11
Облако-земля;2023-10-03 00:00:08;834523354;42.50592;41.51466;-4865;0;7
Облако-земля;2023-10-03 00:00:09;728012558;42.39321;41.39884;-16007;0;14
Облако-облако;2023-10-03 00:00:09;65604980;42.17949;41.67622;-7129;19562;12
Облако-облако;2023-10-03 00:00:10;56627965;42.23055;37.0506699;-9358;7654;8
Облако-земля;2023-10-03 00:00:12;688472837;42.42997;41.31893;-10517;0;6
Облако-облако;2023-10-03 00:00:12;257225472;42.5176299;41.40958;-6833;14927;8
Облако-облако;2023-10-03 00:00:17;411429852;42.2412599;41.69999;7094;3000;8
Облако-земля;2023-10-03 00:00:19;681655272;42.16285;41.63996;-20464;0;15
Облако-облако;2023-10-03 00:00:19;824436160;42.28545;41.68218;-3158;6637;7
Облако-облако;2023-10-03 00:00:20;121218386;42.15234;41.79576;-7178;3310;7
Облако-облако;2023-10-03 00:00:20;815385527;42.49709;41.33935;2187;15733;5
Облако-облако;2023-10-03 00:00:20;556154008;42.16469;41.96466;-6764;3048;11
