Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-09-09 00:00:13;129469637;41.32656;46.27112;-10190;0;7
Облако-облако;2023-09-09 00:00:13;227918545;41.31365;45.86635;15142;17578;12
Облако-земля;2023-09-09 00:00:14;859511837;43.24607;39.52349;-6014;0;8
Облако-облако;2023-09-09 00:00:46;956711591;42.42732;40.67577;-10489;6419;13
Облако-облако;2023-09-09 00:00:46;958084770;42.54399;40.7513;5552;6720;7
Облако-земля;2023-09-09 00:00:46;463108916;42.46182;40.06917;-19855;0;10
Облако-облако;2023-09-09 00:01:11;721037983;43.312;39.65414;8124;6952;10
Облако-облако;2023-09-09 00:01:11;935958621;42.5319999;40.1186999;5112;8710;8
Облако-земля;2023-09-09 00:01:50;737613914;43.23058;39.42457;-11081;0;14
Облако-облако;2023-09-09 00:01:50;702761229;43.34429;39.63138;-3858;14481;8
Облако-земля;2023-09-09 00:01:56;526787000;42.4153;40.6937;-13465;0;5
Облако-облако;2023-09-09 00:01:56;510491840;42.4796;40.81138;-40885;3364;19
Облако-облако;2023-09-09 00:02:27;899601277;43.31059;39.66296;16528;5950;11
Облако-облако;2023-09-09 00:02:31;569984529;43.37179;39.64091;14667;17925;12
Облако-облако;2023-09-09 00:02:51;36464504;43.28904;39.56504;4440;3000;5
Облако-земля;2023-09-09 00:03:01;365900435;42.43284;40.67741;-17217;0;11
Облако-облако;2023-09-09 00:03:01;367313515;42.51331;40.79943;14293;17544;15
Облако-облако;2023-09-09 00:03:06;88529471;43.26241;39.5535799;2044;4618;5
Облако-облако;2023-09-09 00:03:36;451214386;43.3065;39.69493;-3329;7213;7
Облако-облако;2023-09-09 00:03:36;244297550;43.25951;39.52382;-5758;15307;9
Облако-облако;2023-09-09 00:04:02;434431835;43.26324;39.5277699;-4310;6822;6
Облако-облако;2023-09-09 00:04:02;458802100;43.29636;39.66131;8946;18685;10
Облако-облако;2023-09-09 00:04:13;161408163;42.51908;40.39828;5302;3325;8
Облако-облако;2023-09-09 00:04:25;313574045;43.25309;39.54032;-9362;5352;14
Облако-земля;2023-09-09 00:04:41;194946479;42.42722;40.70029;-41517;0;17
Облако-облако;2023-09-09 00:04:41;187737138;42.50349;40.793;-37928;4884;14
Облако-земля;2023-09-09 00:05:09;621254985;43.2881;39.53347;-48594;0;6
Облако-облако;2023-09-09 00:05:17;60798505;42.57616;40.52621;8782;19480;8
Облако-земля;2023-09-09 00:05:59;811169760;43.30905;39.66635;27734;0;10
Облако-земля;2023-09-09 00:05:59;810452371;43.25254;39.53956;-13561;0;14
Облако-облако;2023-09-09 00:06:12;874746791;42.5263;40.44298;-5431;6841;16
Облако-земля;2023-09-09 00:06:16;641964477;42.44797;40.15443;-32036;0;15
Облако-земля;2023-09-09 00:06:52;636259723;43.25139;39.54089;24439;0;9
Облако-облако;2023-09-09 00:06:52;636751809;43.30102;39.67643;18749;3790;15
Облако-земля;2023-09-09 00:07:11;731762807;43.32636;39.48082;-14070;0;15
Облако-облако;2023-09-09 00:08:10;886675939;42.52834;40.4323;2481;11706;6
Облако-облако;2023-09-09 00:08:11;818585505;43.31229;39.68653;8544;6049;15
Облако-облако;2023-09-09 00:08:11;815121527;43.26044;39.53561;6431;19851;11
Облако-облако;2023-09-09 00:08:49;756333956;42.64233;41.47014;-3745;19885;7
Облако-облако;2023-09-09 00:08:49;371354870;42.68977;41.69154;-7907;3766;12
Облако-облако;2023-09-09 00:09:33;565785133;42.40629;40.61077;2419;18891;9
Облако-облако;2023-09-09 00:09:56;990399155;42.31031;40.52498;4364;14724;11
Облако-облако;2023-09-09 00:09:56;983416686;42.3499;40.72988;-4532;13342;14
Облако-облако;2023-09-09 00:09:57;817057061;42.52726;40.46441;5909;5148;12
Облако-облако;2023-09-09 00:09:57;818155131;42.60872;40.5767;9730;18334;16
Облако-облако;2023-09-09 00:10:32;135914544;42.30731;40.52474;4034;10978;7
Облако-облако;2023-09-09 00:10:32;152982713;42.39964;40.62605;3754;11768;8
Облако-облако;2023-09-09 00:10:44;306808642;42.2932599;40.53843;3407;17557;6
Облако-облако;2023-09-09 00:10:45;496658459;43.26497;39.55151;-4752;4857;8
Облако-облако;2023-09-09 00:11:12;346858327;42.53192;40.4706;3534;5557;7
Облако-облако;2023-09-09 00:11:24;672939050;42.47724;40.83837;8915;17891;8
Облако-облако;2023-09-09 00:11:24;643923728;42.43602;40.71056;17863;6877;14
Облако-облако;2023-09-09 00:11:43;364308929;42.30919;40.51596;7790;7883;13
Облако-облако;2023-09-09 00:11:43;373760963;42.40853;40.61965;6154;13285;6
Облако-облако;2023-09-09 00:11:55;829980218;42.30561;40.53498;2662;4045;6
Облако-облако;2023-09-09 00:12:14;675464861;42.35889;40.67601;8489;3922;15
Облако-облако;2023-09-09 00:12:14;685423717;42.30627;40.54016;2717;19391;7
Облако-облако;2023-09-09 00:12:33;895359208;42.39903;40.61648;4885;3406;7
Облако-облако;2023-09-09 00:12:33;876675632;42.30506;40.54193;5613;5425;7
Облако-облако;2023-09-09 00:12:48;485619951;42.38897;40.6196399;3363;7056;7
Облако-облако;2023-09-09 00:13:18;48335326;43.36072;39.5238;3135;5396;8
Облако-облако;2023-09-09 00:13:18;56717960;43.39477;39.66528;9354;5145;9
Облако-облако;2023-09-09 00:13:22;158152277;42.35216;40.70267;5799;6034;8
Облако-облако;2023-09-09 00:13:22;187852537;42.30601;40.54365;1641;9835;6
Облако-облако;2023-09-09 00:13:22;156397563;42.41684;40.6150499;4090;4634;8
Облако-облако;2023-09-09 00:13:33;670455314;43.35036;39.54363;3566;15539;5
Облако-облако;2023-09-09 00:13:37;282497415;42.30231;40.55191;6624;7184;10
