Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-06-16 02:55:54;831351999;47.45475;37.29557;-28335;0;19
Облако-земля;2023-06-16 03:00:11;673253755;47.40861;37.25482;-5566;0;15
Облако-земля;2023-06-16 03:04:14;959140431;47.40825;37.29205;-19362;0;18
Облако-земля;2023-06-16 03:08:54;874706792;47.41796;37.11303;-20308;0;20
Облако-земля;2023-06-16 03:08:54;428973966;47.49748;37.38161;-11047;0;18
Облако-земля;2023-06-16 03:16:57;209840587;47.3897199;37.28768;-72311;0;29
Облако-земля;2023-06-16 03:18:16;534432214;47.40723;37.3899199;-15214;0;22
Облако-земля;2023-06-16 03:20:53;679222689;47.40385;37.38494;-25222;0;21
Облако-земля;2023-06-16 03:23:19;145518765;47.41893;37.39444;-34891;0;24
Облако-земля;2023-06-16 03:25:50;178396047;47.41381;37.39547;20556;0;21
Облако-облако;2023-06-16 03:27:45;412937086;47.41852;37.3921599;6126;13040;14
Облако-земля;2023-06-16 03:29:24;797984098;47.3989199;37.33799;-8830;0;19
Облако-облако;2023-06-16 03:30:56;78245126;47.41665;37.41069;11480;6979;18
Облако-земля;2023-06-16 03:32:22;431103063;47.40663;37.40495;-6461;0;15
Облако-облако;2023-06-16 03:33:37;389071169;47.39844;37.37453;-6746;7674;13
Облако-земля;2023-06-16 03:35:09;264852465;47.4077399;37.3562299;13130;0;15
Облако-облако;2023-06-16 03:37:45;743855463;47.39926;37.42888;13632;9226;9
Облако-земля;2023-06-16 03:40:31;76297091;47.4496899;37.4866699;-17789;0;20
Облако-облако;2023-06-16 06:43:26;597668786;46.05193;38.57773;-3109;3869;7
Облако-облако;2023-06-16 06:44:46;873066718;46.0485;38.57139;-2562;3948;7
Облако-облако;2023-06-16 07:01:41;914714002;46.60965;38.8928299;-7138;10302;7
Облако-облако;2023-06-16 07:04:58;56792533;46.60466;38.88792;7361;5194;11
Облако-облако;2023-06-16 07:05:11;416158532;45.21616;37.97748;-14465;3259;17
Облако-облако;2023-06-16 07:05:56;985377436;46.59518;38.89219;10517;7069;15
Облако-земля;2023-06-16 07:06:27;190568529;46.60098;38.90228;-35715;0;18
Облако-земля;2023-06-16 07:06:53;570900583;46.57634;38.91037;-30929;0;18
Облако-земля;2023-06-16 07:07:28;91009803;46.60062;38.91255;-58688;0;16
Облако-земля;2023-06-16 07:07:56;80760273;45.17476;37.95038;-16659;0;14
Облако-земля;2023-06-16 07:08:01;647605574;46.60361;38.90197;-50760;0;15
Облако-земля;2023-06-16 07:08:54;429841245;46.59283;38.90373;-82398;0;16
Облако-земля;2023-06-16 07:09:38;240825977;46.58302;38.91367;-47281;0;20
Облако-земля;2023-06-16 07:10:37;898811941;46.58285;38.91443;-76993;0;16
Облако-облако;2023-06-16 07:10:37;889839913;46.63779;39.04646;-16193;14550;25
Облако-земля;2023-06-16 07:11:39;272169599;45.21943;37.99586;14010;0;11
