Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-07-12 00:00:04;179768767;44.16906;38.8436499;-4103;3000;8
Облако-облако;2023-07-12 00:00:05;72193674;46.46061;36.26896;6072;15221;10
Облако-облако;2023-07-12 00:00:05;4414139;46.40519;36.42682;7051;16946;9
Облако-облако;2023-07-12 00:00:05;14732367;46.53975;36.47318;13471;7777;13
Облако-облако;2023-07-12 00:00:09;334028097;44.31966;38.97927;-2123;3639;6
Облако-облако;2023-07-12 00:00:09;26460460;44.3857;39.16078;6189;14850;7
Облако-облако;2023-07-12 00:00:11;668557507;46.66479;36.34929;9021;17887;14
Облако-облако;2023-07-12 00:00:12;48136433;44.26429;38.93107;1885;4357;6
Облако-облако;2023-07-12 00:00:17;578985821;44.10265;38.7565;5683;6558;8
Облако-облако;2023-07-12 00:00:17;724230423;44.20853;38.88897;-2722;3000;8
Облако-облако;2023-07-12 00:00:20;296855262;46.45192;36.26923;11653;16422;10
Облако-облако;2023-07-12 00:00:26;942988679;44.25224;38.81929;3827;4541;7
Облако-облако;2023-07-12 00:00:26;940525951;43.54659;38.9585999;4267;4007;9
Облако-земля;2023-07-12 00:00:30;730375363;44.10836;38.78942;-4645;0;10
Облако-облако;2023-07-12 00:00:36;141233865;46.25564;36.38368;2965;15459;6
Облако-земля;2023-07-12 00:00:41;895678144;46.30997;36.26679;-28801;0;17
Облако-облако;2023-07-12 00:00:42;472166016;46.42244;36.60667;-4457;9236;7
Облако-облако;2023-07-12 00:00:42;471660374;46.50206;36.54169;-8157;19981;12
Облако-облако;2023-07-12 00:00:42;350267475;46.6736099;36.39275;-9315;4012;12
Облако-облако;2023-07-12 00:00:43;665256164;44.32514;39.0846;-5307;3000;11
Облако-облако;2023-07-12 00:00:44;341440435;44.11098;38.75453;13180;5025;14
Облако-облако;2023-07-12 00:00:44;322784009;44.15996;38.91228;13278;3771;10
Облако-облако;2023-07-12 00:00:57;664598281;46.4563;36.27987;6927;14510;9
Облако-облако;2023-07-12 00:01:00;144462530;44.30304;39.04654;12297;3523;15
Облако-облако;2023-07-12 00:01:08;158590645;44.2488699;38.81616;2366;4946;5
Облако-облако;2023-07-12 00:01:14;408295039;45.84004;37.60785;15398;4117;21
Облако-облако;2023-07-12 00:01:14;417771834;45.78131;37.45492;4208;11713;9
Облако-облако;2023-07-12 00:01:17;845566729;44.32886;38.94778;12663;13060;15
Облако-облако;2023-07-12 00:01:17;835366371;44.38495;39.11315;3651;3000;9
Облако-облако;2023-07-12 00:01:18;868721128;44.13961;38.76829;4825;4994;9
Облако-облако;2023-07-12 00:01:18;869797220;44.1796999;38.91661;5201;4110;10
Облако-облако;2023-07-12 00:01:20;556451461;44.25457;38.80382;2920;3145;6
Облако-облако;2023-07-12 00:01:22;211835595;46.6216099;36.38844;15704;18088;12
Облако-облако;2023-07-12 00:01:22;178328007;46.48639;36.42256;4665;5015;9
Облако-облако;2023-07-12 00:01:22;331345617;46.39532;36.4476299;-4204;13127;6
Облако-облако;2023-07-12 00:01:22;256057688;46.45273;36.29013;18496;4667;16
Облако-облако;2023-07-12 00:01:25;505696216;46.6636499;36.35732;10720;13898;15
Облако-облако;2023-07-12 00:01:25;516802131;46.68218;36.5225099;-4910;7314;12
Облако-облако;2023-07-12 00:01:25;515485617;46.80286;36.40177;8204;14085;8
Облако-облако;2023-07-12 00:01:27;225382028;44.31362;39.05254;-2370;3000;8
Облако-облако;2023-07-12 00:01:27;261991284;44.28524;38.88827;-2230;4572;6
Облако-облако;2023-07-12 00:01:30;411469908;44.38879;39.03259;3889;3589;8
Облако-земля;2023-07-12 00:01:38;967111005;46.34355;36.3055;-40355;0;17
Облако-земля;2023-07-12 00:01:38;666639431;46.33109;36.53109;-3266;0;12
Облако-облако;2023-07-12 00:01:39;270517145;46.47571;36.49513;-6110;17559;6
Облако-облако;2023-07-12 00:01:47;117170056;44.2947599;38.8394199;10260;10201;16
Облако-облако;2023-07-12 00:01:47;142382064;44.43191;39.12283;-2505;5335;10
Облако-облако;2023-07-12 00:01:48;373029806;44.32074;38.96478;10644;13118;8
Облако-земля;2023-07-12 00:01:54;913514070;46.44501;36.26061;-5866;0;10
Облако-облако;2023-07-12 00:01:57;500552047;44.15964;38.8971;8026;3416;13
Облако-облако;2023-07-12 00:02:00;35281267;44.26016;38.82336;2613;3745;6
Облако-облако;2023-07-12 00:02:04;346934983;44.38521;39.1008;-5283;3000;12
Облако-облако;2023-07-12 00:02:05;693543202;46.29113;36.27223;3189;3002;5
Облако-облако;2023-07-12 00:02:05;689727827;46.39172;36.421;7555;7786;12
Облако-облако;2023-07-12 00:02:14;933829393;46.50979;36.4564499;10205;13930;14
Облако-облако;2023-07-12 00:02:14;946244260;46.44865;36.27924;4930;11183;6
Облако-земля;2023-07-12 00:02:15;862826022;44.27443;38.85659;-16947;0;17
