Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-02-13 00:34:55;813517105;41.99178;41.7308;-10435;3000;13
Облако-облако;2023-02-13 00:34:55;560647129;42.09424;41.8921;-8548;4125;14
Облако-облако;2023-02-13 02:50:48;230225426;41.8403;41.6657;-27665;3907;10
Облако-земля;2023-02-13 02:50:48;236638498;41.81804;41.5086299;-4980;0;8
Облако-облако;2023-02-13 04:50:20;534130824;41.05568;39.40609;-7187;15017;13
Облако-земля;2023-02-13 04:52:51;430517196;41.03568;39.37238;-27650;0;15
Облако-земля;2023-02-13 05:39:04;780862462;41.79504;41.82852;19492;0;15
Облако-облако;2023-02-13 05:40:11;720650239;41.82692;41.90383;-1821;14243;5
Облако-облако;2023-02-13 05:44:47;234911793;41.80822;41.91251;-4299;18527;12
Облако-облако;2023-02-13 06:51:57;933794646;41.65104;41.77488;-11305;3177;11
Облако-облако;2023-02-13 06:58:07;325017262;41.62123;41.77886;-4282;17962;9
Облако-облако;2023-02-13 06:59:24;907034495;41.56621;41.6385099;-10117;18708;16
Облако-облако;2023-02-13 06:59:24;905293473;41.64016;41.71112;-105742;3004;13
Облако-облако;2023-02-13 07:09:20;668276956;41.50701;41.59302;-6676;18816;11
Облако-облако;2023-02-13 07:48:47;859169129;41.41538;41.52038;-7324;19414;15
Облако-земля;2023-02-13 11:30:59;633201790;41.56913;46.47767;-6613;0;11
Облако-земля;2023-02-13 11:34:35;25268522;41.37313;41.37592;-14659;0;17
Облако-облако;2023-02-13 11:35:32;725065501;41.36691;41.38495;-4902;18466;9
Облако-облако;2023-02-13 13:20:45;32591289;41.71185;41.87838;-5837;13980;12
