Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-11-26 12:33:51;331676680;41.27269;36.00401;-6423;12140;14
Облако-облако;2023-11-26 12:36:30;548557036;41.27457;36.00665;-5892;12145;11
Облако-облако;2023-11-26 12:40:02;646721433;41.34782;36.10657;-10904;15386;16
Облако-земля;2023-11-26 12:40:21;823292561;41.84094;36.10805;-46225;0;18
Облако-облако;2023-11-26 12:41:35;778252074;41.58419;36.27702;-8228;16192;9
Облако-облако;2023-11-26 12:42:15;882236027;41.85766;36.0291;-9273;14281;11
Облако-облако;2023-11-26 12:43:54;447238402;41.41172;36.2206199;-7932;7714;9
Облако-земля;2023-11-26 12:44:00;677496954;41.59828;36.03017;-13596;0;11
Облако-земля;2023-11-26 12:44:34;358467500;41.80735;36.26187;17791;0;10
Облако-облако;2023-11-26 12:44:34;362484298;41.88214;36.14626;-6648;15931;10
Облако-облако;2023-11-26 12:44:57;924823704;41.2987899;36.0608999;6440;18873;14
Облако-облако;2023-11-26 12:45:50;724579178;41.87244;36.17071;-10321;18119;13
Облако-земля;2023-11-26 12:46:08;682410107;41.23737;36.01668;-4883;0;10
Облако-земля;2023-11-26 12:46:15;803202056;41.49208;36.00948;-12091;0;14
Облако-облако;2023-11-26 12:46:15;229783652;41.40122;36.12324;7718;11955;12
Облако-облако;2023-11-26 12:47:10;100903336;41.24166;36.08434;-12284;17177;12
Облако-облако;2023-11-26 12:47:10;810569374;41.4971;36.05823;-6306;16225;9
Облако-облако;2023-11-26 12:47:15;506322480;41.2047;36.0149;-4488;5341;11
Облако-облако;2023-11-26 12:47:19;387292385;41.82725;36.09034;-7090;3006;7
Облако-земля;2023-11-26 12:47:19;558889622;41.92631;36.17272;-3625;0;8
Облако-земля;2023-11-26 12:47:40;664837025;41.65141;36.0215;-19043;0;14
Облако-облако;2023-11-26 12:47:40;655312239;41.5573;36.16475;-5840;19393;8
Облако-облако;2023-11-26 12:48:16;678216827;41.87906;36.2328;-6711;14398;13
Облако-земля;2023-11-26 12:48:18;235174935;41.40609;36.0222;-21539;0;16
Облако-земля;2023-11-26 12:48:55;540533463;41.60873;36.08414;-16758;0;15
Облако-земля;2023-11-26 12:49:08;326249554;41.22516;36.02859;-3831;0;7
Облако-земля;2023-11-26 12:49:21;222219502;41.40302;36.03623;-6330;0;13
Облако-облако;2023-11-26 12:49:21;213939429;41.29613;36.16754;-7309;12923;16
Облако-облако;2023-11-26 12:49:21;207905814;41.48624;36.14128;-7952;12940;7
Облако-облако;2023-11-26 12:49:23;476947629;41.76701;36.18289;-32056;5763;7
Облако-облако;2023-11-26 12:49:39;498751243;41.93234;36.19376;-4612;15545;10
Облако-облако;2023-11-26 12:49:41;353883486;41.37913;36.06844;-6869;17233;10
Облако-земля;2023-11-26 12:50:10;81780928;41.42234;36.08688;-7526;0;11
Облако-облако;2023-11-26 12:50:11;328814901;41.57198;36.15085;-8573;19257;11
Облако-земля;2023-11-26 12:50:31;102824128;41.41155;36.08888;-16142;0;15
Облако-земля;2023-11-26 12:50:51;947146162;41.36883;36.07485;-10731;0;12
Облако-облако;2023-11-26 12:50:52;399063509;41.98185;36.21252;2633;12981;7
Облако-земля;2023-11-26 12:51:01;839096725;41.63702;36.02942;-15066;0;14
Облако-облако;2023-11-26 12:51:02;260220670;41.51894;36.09536;3470;3442;8
Облако-облако;2023-11-26 12:51:03;158165386;42.01293;36.04684;4555;12943;11
Облако-облако;2023-11-26 12:51:04;727566520;41.39587;36.09399;-3829;3876;9
Облако-облако;2023-11-26 12:51:21;149937465;41.98216;36.2014;-5178;6171;12
Облако-земля;2023-11-26 12:51:21;886662721;41.36498;36.04775;-7504;0;13
Облако-земля;2023-11-26 12:51:24;564093279;41.26269;36.05044;-18295;0;12
Облако-земля;2023-11-26 12:51:28;935989615;41.41856;36.05453;-27505;0;14
Облако-земля;2023-11-26 12:51:41;300586605;41.38789;36.08272;-16837;0;13
Облако-облако;2023-11-26 12:51:42;85996460;41.61293;36.1802599;-4857;19946;11
Облако-земля;2023-11-26 12:51:47;617458281;41.90131;36.28954;-4958;0;9
Облако-земля;2023-11-26 12:51:53;684281295;41.38755;36.06332;-9060;0;12
