Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-10-18 10:25:05;369643236;41.0517899;43.42458;3419;15373;7
Облако-облако;2023-10-18 10:40:43;600370175;41.02176;43.66341;-4885;17574;12
Облако-земля;2023-10-18 10:42:52;310250852;41.0131299;43.66203;-9921;0;12
Облако-земля;2023-10-18 10:44:21;264626337;41.02155;43.69371;-6263;0;9
Облако-земля;2023-10-18 10:46:11;520830693;41.04539;43.6833699;-6068;0;10
Облако-облако;2023-10-18 10:51:52;257969154;41.05841;43.76973;-8903;16939;11
Облако-облако;2023-10-18 10:51:52;374880370;41.10572;43.65062;3504;16938;7
Облако-земля;2023-10-18 10:54:11;106022172;41.0651;43.7117099;-4500;0;10
Облако-земля;2023-10-18 11:00:45;995555052;41.06868;43.8680499;-6174;0;12
Облако-земля;2023-10-18 11:03:28;687022967;41.07764;43.84875;-7232;0;13
Облако-земля;2023-10-18 11:10:08;526069225;41.08102;43.93453;-7198;0;15
Облако-земля;2023-10-18 11:18:31;461379866;41.09596;43.98401;-5384;0;8
Облако-облако;2023-10-18 11:49:38;918463476;41.00552;38.82383;7389;8538;12
Облако-облако;2023-10-18 11:53:19;798335494;41.02695;38.84964;5622;18070;11
Облако-облако;2023-10-18 12:02:39;541352658;41.07456;38.90306;4919;16290;11
Облако-облако;2023-10-18 12:06:48;771998123;41.09455;38.96267;-7217;9629;12
Облако-облако;2023-10-18 12:08:51;454800671;41.11015;39.04434;-3940;3345;7
Облако-облако;2023-10-18 12:10:12;630987190;41.10869;38.99303;-2992;15131;8
Облако-земля;2023-10-18 12:41:12;671882252;41.21128;39.30055;-14289;0;14
Облако-облако;2023-10-18 14:08:31;299903441;41.10851;39.74612;-5213;16426;10
