Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-05-02 04:02:34;842899259;42.9856399;40.50458;-7907;17407;12
Облако-облако;2023-05-02 04:08:15;440490885;43.00811;40.52106;-2694;3271;11
Облако-земля;2023-05-02 04:10:46;560118791;43.02202;40.50537;-2623;0;6
Облако-земля;2023-05-02 04:17:08;231466279;42.96577;40.5095699;-3184;0;11
Облако-земля;2023-05-02 04:18:40;756927519;43.00015;40.52014;-3066;0;11
Облако-земля;2023-05-02 04:20:03;371054050;42.95761;40.52236;-5745;0;12
Облако-облако;2023-05-02 04:22:02;548454289;42.9882599;40.50109;-4267;12802;13
Облако-облако;2023-05-02 04:25:03;517349047;42.96887;40.48839;-21080;4230;12
Облако-земля;2023-05-02 04:27:09;669930120;43.05048;40.58666;3652;0;8
Облако-облако;2023-05-02 04:27:09;695455550;42.97307;40.4967;1660;7883;5
Облако-облако;2023-05-02 04:28:53;982755957;42.97918;40.51797;3754;18985;9
Облако-облако;2023-05-02 04:29:34;982323394;42.97526;40.51108;-7046;14536;15
Облако-облако;2023-05-02 04:32:12;405635540;42.97824;40.51001;4333;7915;7
Облако-земля;2023-05-02 04:34:04;833547119;42.96596;40.48295;-2088;0;7
Облако-облако;2023-05-02 04:36:53;751980874;42.9719;40.48609;14243;19615;15
Облако-облако;2023-05-02 04:37:24;45269111;42.97148;40.48452;-3320;4716;7
Облако-облако;2023-05-02 04:39:02;432714706;42.97905;40.48966;3132;4174;10
Облако-облако;2023-05-02 08:38:09;439086527;44.15122;41.24671;6056;3100;11
Облако-облако;2023-05-02 08:40:16;305789785;44.0706;41.15705;-2234;4574;7
Облако-земля;2023-05-02 08:41:58;194044799;44.19294;40.98866;5398;0;13
Облако-облако;2023-05-02 08:44:51;940833461;44.21169;40.99656;1379;4142;6
Облако-земля;2023-05-02 08:46:01;743533825;44.27429;40.74987;-21602;0;8
Облако-облако;2023-05-02 08:50:06;599738855;43.91181;41.16817;2130;8001;7
Облако-земля;2023-05-02 08:51:08;823940078;44.08412;41.26533;-16506;0;16
Облако-облако;2023-05-02 08:51:23;226156908;44.17272;41.00658;-4632;4564;9
Облако-облако;2023-05-02 08:53:10;159575761;44.06949;41.16339;-3145;7025;7
Облако-земля;2023-05-02 08:53:18;765152869;44.00381;41.43767;-11096;0;11
Облако-земля;2023-05-02 08:53:20;384286950;44.1542699;41.01035;-10578;0;12
Облако-земля;2023-05-02 08:53:35;453549730;44.29347;40.55956;-9190;0;12
Облако-облако;2023-05-02 08:55:38;425442937;44.07292;41.1704099;18464;5409;16
Облако-облако;2023-05-02 08:58:59;773369028;44.12262;41.24985;-4423;10559;10
Облако-земля;2023-05-02 09:00:49;734608880;43.91104;41.20841;-2774;0;7
Облако-земля;2023-05-02 09:01:16;957445206;44.0871;41.20573;53554;0;7
Облако-облако;2023-05-02 09:01:21;444969439;44.39387;40.78683;9694;3007;15
Облако-облако;2023-05-02 09:02:14;690333892;43.9136;41.22376;-1787;6794;6
Облако-облако;2023-05-02 09:02:45;714164470;44.29262;40.99611;-8014;5326;7
Облако-земля;2023-05-02 09:03:03;812625936;44.30891;40.77337;68145;0;14
Облако-облако;2023-05-02 09:03:10;615976982;43.91624;41.2114;-1815;7849;7
Облако-облако;2023-05-02 09:04:24;183475766;44.06071;41.29228;-13412;19159;12
Облако-земля;2023-05-02 09:04:24;334957963;43.92691;41.18427;-1224;0;5
Облако-облако;2023-05-02 09:05:01;962432409;44.2827;41.28925;-8594;3000;11
Облако-облако;2023-05-02 09:05:01;955436472;44.2827;40.9976;-12719;3000;12
Облако-земля;2023-05-02 09:05:01;73411368;44.36353;40.67945;-11157;0;14
Облако-земля;2023-05-02 09:05:02;46588033;44.66705;40.5133;-19536;0;12
Облако-облако;2023-05-02 09:05:12;698085078;44.3257199;41.30497;-41486;7949;11
Облако-земля;2023-05-02 09:05:13;108698442;44.05745;41.1494799;9299;0;10
Облако-облако;2023-05-02 09:05:51;861739893;43.93253;41.207;-8958;3296;14
Облако-облако;2023-05-02 09:06:37;748556657;44.10934;41.25198;-7645;4218;7
Облако-облако;2023-05-02 09:06:53;849734509;44.3152199;41.08676;-5935;5002;12
Облако-облако;2023-05-02 09:07:16;428398357;43.9271699;41.21098;-14843;7454;12
Облако-облако;2023-05-02 09:07:20;267813807;44.40482;40.79605;-8081;5931;17
Облако-облако;2023-05-02 09:07:20;247763079;44.20435;41.28974;-30430;15868;12
