"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-земля;"2021-02-04 23:12:38";137326858;43.54249;40.44953;-58522;0;14
Облако-облако;"2021-02-04 23:13:59";786376067;42.3591;39.52132;-7729;8194;8
Облако-земля;"2021-02-04 23:21:20";343176477;42.35315;39.55665;-37098;0;7
Облако-облако;"2021-02-04 23:22:56";633742197;42.40674;39.6470399;11362;14227;11
Облако-земля;"2021-02-04 23:23:32";521441000;42.046;39.3128;-14033;0;8
Облако-облако;"2021-02-04 23:25:15";238549570;42.00137;39.34203;14607;6327;16
Облако-земля;"2021-02-04 23:26:46";396149000;43.4191;40.5108;-11241;0;9
Облако-облако;"2021-02-04 23:27:24";256417373;42.01073;39.36887;-6926;17976;9
Облако-земля;"2021-02-04 23:30:23";365645000;43.2995;40.5865;-5628;0;5
Облако-земля;"2021-02-04 23:30:23";334706000;43.4118;40.556;-11783;0;9
Облако-земля;"2021-02-04 23:31:20";590129000;43.2741;40.5912999;-12508;0;5
Облако-земля;"2021-02-04 23:33:36";162820000;43.2738;40.6473;-18061;0;7
Облако-облако;"2021-02-04 23:33:36";158176868;43.2909999;40.68973;-7980;20048;9
Облако-облако;"2021-02-04 23:40:24";817378330;43.32912;40.73064;10494;18660;16
Облако-земля;"2021-02-04 23:51:43";591005000;43.5101;40.6476;-7494;0;6
Облако-земля;"2021-02-04 23:56:12";78900000;43.0522;40.5379;84498;0;8
Облако-земля;"2021-02-05 00:00:17";290071000;42.8251;40.7828;133849;0;5
Облако-земля;"2021-02-05 00:00:17";254325000;42.7931;40.8056;-24219;0;5
Облако-земля;"2021-02-05 00:04:59";582635000;42.827;40.5967;24223;0;6
Облако-облако;"2021-02-05 00:07:59";830303907;42.84657;40.67226;-8899;10621;8
Облако-облако;"2021-02-05 00:12:41";971004839;42.85345;40.74213;18366;18110;17
Облако-земля;"2021-02-05 00:12:42";316117000;42.8703999;40.7066;-11757;0;6
Облако-земля;"2021-02-05 00:12:42";282836000;43.0519;40.6781;-8930;0;6
Облако-облако;"2021-02-05 00:12:42";798244082;43.0016;40.84676;-6757;16065;12
Облако-облако;"2021-02-05 00:14:03";416980736;43.27005;41.07222;7617;9827;7
Облако-земля;"2021-02-05 00:14:45";106247000;42.8335999;40.6795;-14131;0;6
Облако-земля;"2021-02-05 00:14:45";402789000;42.975;40.7296;-8917;0;6
Облако-облако;"2021-02-05 00:14:45";201967276;42.87056;40.77427;-5825;16914;9
Облако-земля;"2021-02-05 00:21:35";127420133;42.88946;40.79009;-29483;0;9
Облако-земля;"2021-02-05 00:34:32";689648000;43.0692;40.8198;-4371;0;5
Облако-земля;"2021-02-05 00:34:32";807631000;43.1198;40.9129;-9888;0;5
Облако-земля;"2021-02-05 00:34:32";913382000;43.402;41.0897;57648;0;6
Облако-облако;"2021-02-05 00:34:32";748220575;42.97283;41.02425;-5167;19384;5
Облако-облако;"2021-02-05 00:34:32";751501765;43.11166;41.24531;-5491;17226;6
Облако-облако;"2021-02-05 00:34:32";974077082;43.23767;41.0362099;5304;11906;6
Облако-земля;"2021-02-05 00:34:33";12864000;43.0404;40.9355;-13019;0;6
Облако-земля;"2021-02-05 00:34:33";405610000;43.2859;41.0195;-8456;0;8
Облако-земля;"2021-02-05 00:34:33";381940000;43.1009;40.8813;-14137;0;9
Облако-земля;"2021-02-05 00:47:09";576271000;43.2097;41.1175;-11661;0;7
Облако-земля;"2021-02-05 00:47:09";229977000;43.21;41.3138999;-13133;0;7
Облако-облако;"2021-02-05 00:51:06";554171094;42.95627;41.33631;-13011;17737;14
Облако-земля;"2021-02-05 00:55:10";487840252;42.84319;41.26978;-13558;0;10
Облако-земля;"2021-02-05 02:07:30";498303000;42.8559;42.2729;-12858;0;7
Облако-земля;"2021-02-05 02:09:05";844683000;41.6415;41.6456;19391;0;5
Облако-земля;"2021-02-05 02:11:16";943088000;42.8168;42.1918999;-9278;0;7
Облако-земля;"2021-02-05 04:43:55";430897000;43.8389;39.8285;-12874;0;5
Облако-земля;"2021-02-05 04:52:51";156818000;41.0668999;37.2192;-7928;0;6
Облако-земля;"2021-02-05 04:52:51";560394000;41.0422;37.2396;-29457;0;6
Облако-облако;"2021-02-05 04:52:51";667513154;41.1076;37.34827;10803;16289;8
Облако-земля;"2021-02-05 04:56:41";485460000;44.6606;38.2876;-24666;0;8
Облако-земля;"2021-02-05 05:15:20";917870026;44.915;38.4006;61675;0;19
Облако-земля;"2021-02-05 05:16:39";361810000;44.8919;38.3387;-17132;0;9
Облако-земля;"2021-02-05 05:17:52";537775000;44.9929;38.2974;-7501;0;10
Облако-облако;"2021-02-05 05:18:42";423943993;44.85731;38.34723;-13664;17888;8
Облако-облако;"2021-02-05 05:20:36";915301963;44.87353;38.36969;-6680;19574;6
Облако-земля;"2021-02-05 05:21:29";860791000;45.1256;38.4465999;-19100;0;5
Облако-земля;"2021-02-05 05:21:29";596188582;44.88709;38.36074;-17312;0;6
Облако-земля;"2021-02-05 05:22:19";845323000;45.0867999;38.4928;-7382;0;7
Облако-земля;"2021-02-05 05:22:19";881917000;45.0042;38.377;15375;0;6
Облако-земля;"2021-02-05 05:22:19";264102000;44.9124;38.3444;-5530;0;5
Облако-облако;"2021-02-05 05:22:19";755604706;44.94945;38.49336;8510;15944;9
Облако-земля;"2021-02-05 05:23:29";274744596;44.90511;38.4266;-15169;0;11
Облако-земля;"2021-02-05 05:29:33";276538000;44.8954;38.4345;-19051;0;6
Облако-земля;"2021-02-05 05:30:29";977177102;44.87535;38.4770899;-7638;0;8
Облако-земля;"2021-02-05 05:32:42";724901000;44.9015;38.5252;-22173;0;8
Облако-земля;"2021-02-05 05:32:42";625529000;44.9418999;38.5743;-86674;0;13
Облако-земля;"2021-02-05 05:34:14";323127000;44.6685;38.1961;204839;0;5
Облако-земля;"2021-02-05 05:38:10";533402000;44.5417;38.3493;64527;0;10
Облако-земля;"2021-02-05 05:38:10";549644000;44.5692;38.5364999;65606;0;5
Облако-облако;"2021-02-05 05:38:10";505810101;44.50464;38.4887;6072;15722;5
Облако-земля;"2021-02-05 05:39:55";110375000;44.4863;38.334;25525;0;7
Облако-земля;"2021-02-05 05:39:55";171281000;44.4154;38.4144999;40602;0;6
Облако-земля;"2021-02-05 05:40:32";916459000;44.7025999;38.6926;20824;0;6
Облако-земля;"2021-02-05 05:40:32";883151659;44.88834;38.69346;-45237;0;18
Облако-земля;"2021-02-05 05:41:34";656010672;44.46839;38.3297;-5574;0;6
Облако-земля;"2021-02-05 05:41:55";385166386;44.89225;38.68696;-56023;0;5
Облако-облако;"2021-02-05 05:42:30";844150187;44.45198;38.38598;-9112;17901;5
Облако-земля;"2021-02-05 05:42:31";40576000;44.391;38.4540999;26338;0;7
Облако-земля;"2021-02-05 05:43:34";415208000;44.4238;38.4202;-31866;0;5
Облако-земля;"2021-02-05 05:43:34";448805000;44.6049;38.4583;-9153;0;6
Облако-облако;"2021-02-05 05:43:34";439943163;44.42039;38.40408;-7353;18117;6
Облако-земля;"2021-02-05 05:45:46";850870102;44.42648;38.46841;-42636;0;6
Облако-земля;"2021-02-05 05:45:47";184887000;44.6509;38.405;-6580;0;7
Облако-земля;"2021-02-05 05:46:07";290750000;44.9936;38.6545;-12533;0;9
Облако-земля;"2021-02-05 05:46:07";279478000;45.1184;38.7076;-9787;0;8
Облако-облако;"2021-02-05 05:46:07";166707811;44.91133;38.68664;-11397;10711;8
Облако-земля;"2021-02-05 05:48:33";46041000;44.9042;38.6629;-17201;0;8
Облако-земля;"2021-02-05 05:49:46";380881000;44.6276;38.5513;-14510;0;5
Облако-земля;"2021-02-05 05:49:46";256315836;44.42892;38.54173;-45517;0;9
Облако-земля;"2021-02-05 05:51:10";308077000;44.4471;38.4346;-29350;0;8
Облако-земля;"2021-02-05 05:51:10";591525000;44.5626;38.478;23711;0;9
Облако-земля;"2021-02-05 05:51:10";291502000;44.6333;38.3843;-35263;0;5
Облако-земля;"2021-02-05 05:52:43";152620000;44.393;38.3439;63008;0;5
Облако-земля;"2021-02-05 05:52:43";177609000;44.5038;38.4303;23843;0;8
Облако-земля;"2021-02-05 05:52:43";235870000;44.4775;38.4432;-6485;0;9
Облако-земля;"2021-02-05 05:53:28";583186000;44.9034;38.7482;-14779;0;10
Облако-земля;"2021-02-05 05:54:32";460849000;41.4669;36.2173;-6352;0;5
Облако-земля;"2021-02-05 05:54:32";513757000;41.188;36.0324;-11487;0;6
Облако-облако;"2021-02-05 05:54:32";573702258;41.32664;36.00587;-2854;19885;7
Облако-земля;"2021-02-05 05:54:57";753200000;44.408;38.404;-75472;0;9
Облако-земля;"2021-02-05 05:54:57";771128000;44.6316;38.4614;-17578;0;5
Облако-земля;"2021-02-05 05:54:58";169213000;44.6354;38.6677;-9445;0;5
Облако-земля;"2021-02-05 05:54:58";962342000;44.748;38.7993;-17252;0;9
Облако-земля;"2021-02-05 05:58:11";174317000;44.5643;38.7061;-16158;0;5
Облако-земля;"2021-02-05 05:59:44";202532000;44.3019;38.5596;28120;0;5
Облако-земля;"2021-02-05 05:59:44";306773924;44.42739;38.56627;-16829;0;7
Облако-земля;"2021-02-05 06:01:57";810585069;44.39043;38.57258;-74936;0;18
Облако-облако;"2021-02-05 06:01:58";290940833;44.45333;38.79446;6667;18577;5
Облако-земля;"2021-02-05 06:03:53";333086000;44.4917;38.5775;-15662;0;8
Облако-земля;"2021-02-05 06:03:53";751064124;44.35261;38.60685;-6886;0;7
Облако-земля;"2021-02-05 06:04:59";854961000;44.4816;38.6365;-2047;0;5
Облако-земля;"2021-02-05 06:05:45";140633000;44.5786;38.7312;-7031;0;5
Облако-земля;"2021-02-05 06:06:43";354601000;44.6509;38.8637;-14253;0;7
Облако-земля;"2021-02-05 06:07:29";183383000;44.5042;38.7198;-4947;0;5
Облако-земля;"2021-02-05 06:07:29";211363000;44.4512;38.6843999;-8052;0;7
Облако-земля;"2021-02-05 06:07:29";230158000;44.4251999;38.606;-11349;0;7
Облако-земля;"2021-02-05 06:10:26";920762888;44.53304;38.82553;-13465;0;9
Облако-земля;"2021-02-05 06:10:27";142000;44.606;38.8273;-4920;0;5
Облако-земля;"2021-02-05 06:11:20";677726916;44.45853;38.6884;-4012;0;11
Облако-земля;"2021-02-05 06:12:51";64865000;44.5149;38.7673;-9509;0;7
Облако-облако;"2021-02-05 06:12:51";923482748;44.60137;38.95507;-14970;10351;9
Облако-облако;"2021-02-05 06:13:21";837045274;44.43859;38.73222;6466;14800;7
Облако-земля;"2021-02-05 06:14:05";875697000;44.5048;38.7863;-10210;0;5
Облако-земля;"2021-02-05 06:14:19";359502000;44.4883;38.765;-8321;0;8
Облако-земля;"2021-02-05 06:14:19";314938512;44.443;38.79932;-11126;0;11
Облако-земля;"2021-02-05 06:14:19";909042267;44.53467;38.84019;-7222;0;13
Облако-земля;"2021-02-05 06:14:29";133481000;44.4328;38.7272;-12217;0;6
Облако-земля;"2021-02-05 06:14:29";185394000;44.4855;38.7116;-11734;0;9
Облако-земля;"2021-02-05 06:14:38";418409000;44.7309;38.8164;-6315;0;5
Облако-земля;"2021-02-05 06:14:38";283389955;44.41771;38.77344;-12207;0;6
Облако-земля;"2021-02-05 06:14:54";973798000;44.4714;38.7916;-13957;0;5
Облако-земля;"2021-02-05 06:14:55";16367000;44.4572;38.7254999;-10161;0;8
Облако-земля;"2021-02-05 06:15:03";372829000;44.6304;38.7975;-8727;0;5
Облако-земля;"2021-02-05 06:15:03";459344000;44.4155;38.7534;-8119;0;7
Облако-земля;"2021-02-05 06:15:03";409914000;44.453;38.7461;-6073;0;5
Облако-земля;"2021-02-05 06:15:33";470139957;44.4383399;38.78707;-9827;0;5
Облако-земля;"2021-02-05 06:15:49";743340000;44.5009;38.7313;-9675;0;7
Облако-земля;"2021-02-05 06:15:59";556548000;44.4518;38.7084;-6606;0;8
Облако-земля;"2021-02-05 06:15:59";490843000;44.6287;38.8168;-7076;0;5
Облако-земля;"2021-02-05 06:15:59";603845000;44.442;38.7505;-5960;0;6
Облако-земля;"2021-02-05 06:16:13";180361290;44.40401;38.77114;-7140;0;12
Облако-земля;"2021-02-05 06:16:35";399575000;44.4647999;38.7443;-10218;0;7
Облако-земля;"2021-02-05 06:16:35";336690000;44.4812;38.7776;-8466;0;5
Облако-облако;"2021-02-05 06:16:35";312773687;44.43771;38.77847;-11031;18849;6
Облако-земля;"2021-02-05 06:16:49";880371000;44.4273;38.7458;-805;0;6
Облако-земля;"2021-02-05 06:16:49";923845000;44.4152;38.7959;-16109;0;7
Облако-земля;"2021-02-05 06:17:12";587075000;44.4016;38.7751;-9791;0;5
Облако-земля;"2021-02-05 06:17:12";707225000;44.4302;38.7658;-14491;0;10
Облако-земля;"2021-02-05 06:17:12";520531742;44.40901;38.77494;-18868;0;11
Облако-земля;"2021-02-05 06:17:37";553978000;44.4645;38.7543;-5132;0;9
Облако-земля;"2021-02-05 06:17:54";943504000;41.04;40.1164;-166319;0;6
Облако-земля;"2021-02-05 06:17:59";407484000;44.6755;38.7736;-10512;0;5
Облако-земля;"2021-02-05 06:17:59";496412000;44.3335999;38.6941;-5457;0;5
Облако-земля;"2021-02-05 06:17:59";439323000;44.4599;38.7819;-8660;0;7
Облако-земля;"2021-02-05 06:18:13";683605000;44.3783;38.7761;-5698;0;5
Облако-земля;"2021-02-05 06:18:24";755178000;44.2909999;38.7547;-797;0;5
Облако-земля;"2021-02-05 06:18:44";610438000;44.4724;38.7815;-8465;0;7
Облако-земля;"2021-02-05 06:18:44";644720000;44.4659;38.7908;-8541;0;6
Облако-земля;"2021-02-05 06:18:44";670261000;44.4666;38.7284;15067;0;6
Облако-земля;"2021-02-05 06:18:44";683562000;44.3290999;39.0;-13082;0;5
Облако-облако;"2021-02-05 06:18:44";551221079;44.43863;38.80483;-8817;11437;5
Облако-земля;"2021-02-05 06:19:21";595019000;44.4533;38.823;-7028;0;7
Облако-земля;"2021-02-05 06:19:21";761126268;44.45463;38.80027;-7027;0;12
Облако-земля;"2021-02-05 06:19:45";564790177;44.4184399;38.79207;-16801;0;12
Облако-земля;"2021-02-05 06:20:27";413962000;44.4373;38.8312;27043;0;10
Облако-земля;"2021-02-05 06:20:27";451196000;44.5269;38.7373;-7490;0;5
Облако-земля;"2021-02-05 06:20:27";509031823;44.43251;38.75873;-11383;0;12
Облако-земля;"2021-02-05 06:21:00";611486000;44.4107;38.7266;39610;0;9
Облако-земля;"2021-02-05 06:21:00";639366000;44.4727;38.7615;-12787;0;5
Облако-земля;"2021-02-05 06:21:00";940534000;44.4709;38.8116;-12304;0;5
Облако-земля;"2021-02-05 06:21:00";980047000;44.4959;38.8037;-7930;0;7
Облако-земля;"2021-02-05 06:21:28";728799000;44.4317;38.7644;-10812;0;8
Облако-земля;"2021-02-05 06:21:28";795199000;44.5115;38.8172;-7721;0;8
Облако-облако;"2021-02-05 06:21:35";67134639;44.31385;39.20102;-3766;13078;5
Облако-земля;"2021-02-05 06:21:54";278032730;44.40921;38.7879999;-20082;0;12
Облако-земля;"2021-02-05 06:22:20";845147000;44.3962;38.7547;35992;0;5
Облако-земля;"2021-02-05 06:22:20";884597000;44.5272;38.7395;-1527;0;5
Облако-земля;"2021-02-05 06:22:20";912480000;44.4144;38.7283;-32482;0;5
Облако-земля;"2021-02-05 06:22:20";949375000;44.4399;38.7592;-33197;0;7
Облако-земля;"2021-02-05 06:23:02";518113000;44.4611;38.7085999;-13014;0;5
Облако-земля;"2021-02-05 06:23:28";193219000;44.5073999;38.7665999;-11222;0;5
Облако-земля;"2021-02-05 06:24:06";325466000;44.4608;38.8342;35021;0;10
Облако-земля;"2021-02-05 06:24:06";345205000;44.431;38.7539;-22192;0;8
Облако-земля;"2021-02-05 06:24:06";362214936;44.44016;38.86949;-7177;0;9
Облако-облако;"2021-02-05 06:25:47";582654884;44.6114;39.12503;11553;17656;5
Облако-земля;"2021-02-05 06:27:45";485201654;44.41379;38.78842;-11227;0;12
Облако-земля;"2021-02-05 06:28:04";271203000;44.4157;38.8207;80017;0;6
Облако-земля;"2021-02-05 06:28:04";651960718;44.42156;38.81442;-21486;0;8
Облако-земля;"2021-02-05 06:29:07";724334000;44.5888;39.0037;52359;0;6
Облако-земля;"2021-02-05 06:29:07";745505000;44.4079;38.9854;-11999;0;6
Облако-земля;"2021-02-05 06:29:07";542459000;44.4936;38.8234;24651;0;6
Облако-земля;"2021-02-05 06:29:07";759697000;44.6721;39.1492999;-18746;0;6
Облако-земля;"2021-02-05 06:29:07";736234000;44.3935;38.9808;17106;0;5
Облако-земля;"2021-02-05 06:29:07";521204843;44.43997;38.86371;-47048;0;13
Облако-земля;"2021-02-05 06:30:41";231823000;44.6226;38.7857;18413;0;5
Облако-земля;"2021-02-05 06:30:41";262768000;44.4438;38.8651;-12936;0;6
Облако-земля;"2021-02-05 06:31:26";956894000;44.5447;38.9808;42552;0;7
Облако-земля;"2021-02-05 06:31:26";979707000;44.5286;39.0186;16439;0;6
Облако-земля;"2021-02-05 06:31:27";29591943;44.47173;39.05303;-12292;0;13
Облако-земля;"2021-02-05 06:31:58";163715000;44.2806;38.7555;-7180;0;5
Облако-земля;"2021-02-05 06:31:58";196624000;44.4331;38.8347;-999;0;9
Облако-облако;"2021-02-05 06:31:58";223892038;44.41697;38.8379;8828;17866;10
Облако-земля;"2021-02-05 06:32:49";388499000;44.4223;38.8528;-7906;0;5
Облако-земля;"2021-02-05 06:32:49";822765000;44.5169;38.9472;32313;0;7
Облако-земля;"2021-02-05 06:32:49";568603000;44.2229;39.0158;-10553;0;6
Облако-облако;"2021-02-05 06:32:49";428532771;44.46174;38.87845;6082;9950;6
Облако-земля;"2021-02-05 06:35:40";171782000;44.2922;38.8816;16604;0;5
Облако-земля;"2021-02-05 06:35:40";887830000;44.6014;39.1922;16454;0;9
Облако-земля;"2021-02-05 06:35:41";21760000;44.8552;38.9835;-25983;0;5
Облако-облако;"2021-02-05 06:35:41";22628872;44.5683999;39.15114;-3278;14086;8
Облако-земля;"2021-02-05 06:37:21";631931000;44.4589;38.9503;-34615;0;11
Облако-земля;"2021-02-05 06:37:21";494777000;44.4592;38.8996;58973;0;5
Облако-земля;"2021-02-05 06:37:21";556408000;44.4486;38.9286;42997;0;10
Облако-земля;"2021-02-05 06:37:21";507484000;44.4717;38.9713;-10001;0;6
Облако-облако;"2021-02-05 06:37:21";730105679;44.3757499;38.79755;-2789;11247;5
Облако-земля;"2021-02-05 06:37:22";26551924;44.45781;39.04081;-14771;0;11
Облако-земля;"2021-02-05 06:37:22";202906828;44.60761;39.11929;-21351;0;22
Облако-земля;"2021-02-05 06:38:02";237027000;44.4069999;38.8876;15935;0;9
Облако-земля;"2021-02-05 06:38:02";356173000;44.4147;38.8571;-12919;0;7
Облако-земля;"2021-02-05 06:38:02";272882000;44.4372;38.888;16364;0;10
Облако-земля;"2021-02-05 06:38:02";310302000;44.4284;38.9056;-22913;0;8
Облако-земля;"2021-02-05 06:38:02";199016000;44.6188999;38.9859;-10128;0;6
Облако-земля;"2021-02-05 06:38:02";380834963;44.42351;38.98217;-6863;0;12
Облако-земля;"2021-02-05 06:38:29";421647000;44.4532;38.9133;15405;0;10
Облако-земля;"2021-02-05 06:38:29";704073000;44.3878;38.9384;-10646;0;6
Облако-земля;"2021-02-05 06:38:29";514008000;44.4583;38.9592;-13690;0;7
Облако-земля;"2021-02-05 06:38:29";735393000;44.42;38.9137;-13673;0;7
Облако-земля;"2021-02-05 06:38:29";778772023;44.42453;38.95806;-19648;0;14
Облако-земля;"2021-02-05 06:39:00";822320000;44.4745;38.9881;-12293;0;9
Облако-земля;"2021-02-05 06:39:00";907454000;44.5399;38.9679;17597;0;7
Облако-земля;"2021-02-05 06:39:00";948920000;44.4747;38.9814999;-10519;0;6
Облако-земля;"2021-02-05 06:39:00";874402000;44.6004999;39.0696;-9989;0;7
Облако-облако;"2021-02-05 06:39:00";774259525;44.4602099;39.03196;7822;18740;12
Облако-земля;"2021-02-05 06:39:01";274630000;44.6625;39.2040999;-13958;0;12
Облако-облако;"2021-02-05 06:39:01";303577631;44.54409;39.18277;5431;15396;8
Облако-облако;"2021-02-05 06:39:24";535827036;44.4209;38.95434;8173;19699;10
Облако-земля;"2021-02-05 06:39:53";153063000;44.4518;38.9321;-11775;0;8
Облако-земля;"2021-02-05 06:39:53";268894000;44.434;38.9425;-8562;0;10
Облако-земля;"2021-02-05 06:39:53";379666000;44.4609;38.9151;21662;0;11
Облако-земля;"2021-02-05 06:39:53";165370000;44.7223;38.7264;-15386;0;5
Облако-земля;"2021-02-05 06:39:53";221985000;44.5033;38.9485;-14074;0;5
Облако-земля;"2021-02-05 06:39:53";328341597;44.43634;38.94932;-17061;0;8
Облако-земля;"2021-02-05 06:40:31";525789000;44.5915;39.0789;-20747;0;9
Облако-облако;"2021-02-05 06:40:31";175491901;44.40826;38.94806;4026;19693;5
Облако-облако;"2021-02-05 06:40:31";259491047;44.4718;39.08071;-4660;14764;6
Облако-земля;"2021-02-05 06:41:25";776863463;44.41022;38.95502;-7790;0;5
Облако-земля;"2021-02-05 06:41:26";64520000;44.3977999;38.9289;-9914;0;7
Облако-земля;"2021-02-05 06:41:51";811553000;44.4906999;39.0002;-4544;0;5
Облако-земля;"2021-02-05 06:41:55";321547264;44.45278;39.0203;-18223;0;10
Облако-земля;"2021-02-05 06:42:41";510151000;44.4534;38.9519;-14299;0;6
Облако-земля;"2021-02-05 06:42:41";476620725;44.42693;39.00994;-25539;0;17
Облако-земля;"2021-02-05 06:43:42";630579000;44.6838;39.1203999;28826;0;6
Облако-земля;"2021-02-05 06:43:43";55800000;44.6562;39.1325999;-13118;0;5
Облако-земля;"2021-02-05 06:44:48";228889000;44.5172;38.9685;-7370;0;5
Облако-земля;"2021-02-05 06:45:30";862489000;44.4662999;38.9801;-5187;0;8
Облако-земля;"2021-02-05 06:45:30";718956212;44.44501;39.06049;-5769;0;5
Облако-земля;"2021-02-05 06:46:15";413431000;44.5492;39.0041;-840;0;5
Облако-облако;"2021-02-05 06:46:15";694902354;44.61549;39.24307;-13564;17457;12
Облако-облако;"2021-02-05 06:47:16";326620407;44.43859;39.06786;-7313;15227;5
Облако-земля;"2021-02-05 06:47:43";216246000;44.4925;39.0608999;-9754;0;7
Облако-земля;"2021-02-05 06:48:33";606740447;44.45849;39.06583;-6274;0;12
Облако-земля;"2021-02-05 06:49:38";951561000;44.498;39.0808;-11856;0;6
Облако-земля;"2021-02-05 06:49:38";979255000;44.4837;39.1019;-8334;0;6
Облако-облако;"2021-02-05 06:49:39";337568492;44.4877899;39.12277;6726;19169;11
Облако-земля;"2021-02-05 06:49:39";743665720;44.55896;39.29992;-3913;0;6
Облако-земля;"2021-02-05 06:51:36";426073000;44.513;39.1042;25025;0;8
Облако-облако;"2021-02-05 06:52:20";944490148;44.45669;39.07561;12292;17111;12
Облако-облако;"2021-02-05 06:52:47";669807322;44.46188;39.10675;12094;13489;12
Облако-облако;"2021-02-05 06:53:46";944714958;44.46804;39.15549;17566;16964;11
Облако-земля;"2021-02-05 06:54:34";854036929;44.4646;39.16218;-70056;0;18
Облако-земля;"2021-02-05 06:54:35";406558000;44.5929;39.202;-7108;0;6
Облако-земля;"2021-02-05 06:55:33";910818000;44.5235;39.1323999;-10200;0;7
Облако-земля;"2021-02-05 06:56:02";217650000;44.4868;39.1123;18553;0;6
Облако-облако;"2021-02-05 06:56:02";520676861;44.62162;39.36045;-14261;14011;8
Облако-земля;"2021-02-05 06:56:38";661966000;44.5223;39.1026;-14128;0;8
Облако-земля;"2021-02-05 06:56:38";686942000;44.5223;39.1284;19699;0;8
Облако-облако;"2021-02-05 06:56:38";636191313;44.44119;39.18462;-6817;12282;5
Облако-облако;"2021-02-05 06:57:25";17862047;44.41274;39.14873;15575;18061;11
Облако-земля;"2021-02-05 06:58:07";836266000;44.5409;39.1967;17917;0;6
Облако-земля;"2021-02-05 06:58:51";601936000;44.5164;39.1703;-14007;0;7
Облако-земля;"2021-02-05 06:59:39";182512462;44.45853;39.19741;-13147;0;5
Облако-земля;"2021-02-05 07:00:20";300538965;44.45312;39.20117;-7374;0;7
Облако-земля;"2021-02-05 07:01:17";799057000;44.6165;39.1561;-780;0;7
Облако-земля;"2021-02-05 07:01:17";819534000;44.4712;39.2296;16444;0;7
Облако-земля;"2021-02-05 07:01:17";837136000;44.4194;39.1796999;-15061;0;6
