Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-08-26 01:09:44;110120593;42.23785;41.74783;-4645;12414;11
Облако-облако;2023-08-26 01:09:48;780923802;42.215;41.75515;4424;5671;7
Облако-земля;2023-08-26 01:10:01;887096251;42.25047;41.72044;-5131;0;12
Облако-облако;2023-08-26 01:11:57;111718720;42.24299;41.78042;3620;3007;7
Облако-земля;2023-08-26 01:12:23;66204804;42.22603;41.70218;-6888;0;12
Облако-облако;2023-08-26 01:12:26;198926901;42.20952;41.78945;5326;5878;8
Облако-облако;2023-08-26 01:13:55;168571350;42.23772;41.80252;6966;16022;13
Облако-облако;2023-08-26 01:14:36;393917717;42.11787;41.82388;-6289;3543;10
Облако-земля;2023-08-26 01:14:50;218693870;42.22582;41.75301;-5661;0;12
Облако-облако;2023-08-26 01:14:50;190437825;42.34626;41.81433;-4801;5247;7
Облако-облако;2023-08-26 01:15:03;869585120;42.21273;41.81558;5220;3046;10
Облако-земля;2023-08-26 01:15:19;534732217;42.25113;41.75199;-14590;0;10
Облако-облако;2023-08-26 01:16:09;784418795;42.2034;41.74445;-2569;8189;6
Облако-облако;2023-08-26 01:17:45;154564617;42.21408;41.8533199;-4397;6997;9
Облако-земля;2023-08-26 01:21:45;13922990;42.23815;41.79938;-19849;0;16
Облако-земля;2023-08-26 01:23:23;369060774;42.15787;41.82372;-6896;0;12
Облако-облако;2023-08-26 01:28:19;142507094;42.1482699;42.03121;11089;10954;10
Облако-облако;2023-08-26 01:28:19;85293450;42.17584;41.83652;7011;5360;9
Облако-земля;2023-08-26 01:32:43;3326028;42.18274;41.75071;-6989;0;11
Облако-облако;2023-08-26 01:32:59;1161700;42.24364;41.98995;8226;3003;11
Облако-земля;2023-08-26 01:32:59;143280528;42.13362;41.7517799;-13543;0;15
Облако-земля;2023-08-26 01:34:53;230573038;42.20711;41.84286;-11410;0;14
Облако-облако;2023-08-26 01:38:23;518757407;42.15125;41.88794;-4805;11768;10
Облако-облако;2023-08-26 01:38:23;532759256;42.3005799;41.91655;5198;8649;8
Облако-облако;2023-08-26 01:38:23;522506043;42.19402;42.05708;12508;3995;8
Облако-облако;2023-08-26 01:40:05;384748396;42.15801;41.89899;5715;4770;10
Облако-земля;2023-08-26 02:11:10;456627087;42.19121;41.79986;-14160;0;8
Облако-земля;2023-08-26 02:14:14;679779154;42.20159;41.8313;-9331;0;12
Облако-облако;2023-08-26 02:14:14;629346052;42.21532;41.98007;-12127;3022;8
Облако-облако;2023-08-26 02:19:58;929576978;42.20716;41.745;2326;10942;6
Облако-земля;2023-08-26 02:21:20;16395181;42.2006;41.7292;-6339;0;13
Облако-земля;2023-08-26 02:23:24;933600248;42.18509;41.92828;-11629;0;15
Облако-облако;2023-08-26 02:26:51;392610385;42.19277;41.75813;2310;16126;5
Облако-облако;2023-08-26 02:29:26;839443292;42.17577;41.5931799;3928;4639;6
Облако-земля;2023-08-26 02:29:47;162750024;42.16243;41.82733;-8589;0;8
Облако-земля;2023-08-26 02:30:24;273621394;42.17628;41.58227;-19599;0;14
Облако-облако;2023-08-26 02:30:57;473879149;42.16868;41.5940299;2730;18545;6
Облако-облако;2023-08-26 02:33:09;700796805;42.13575;41.84344;5594;17999;11
Облако-земля;2023-08-26 02:34:05;991159657;42.22141;41.61818;-19532;0;16
Облако-облако;2023-08-26 02:55:06;75592930;42.13106;41.88036;5463;4541;11
Облако-земля;2023-08-26 02:56:17;215759108;42.16832;41.87707;-7398;0;13
Облако-земля;2023-08-26 02:56:41;175933078;42.12895;41.88956;-5851;0;11
Облако-земля;2023-08-26 02:59:08;384809449;42.13717;41.88408;-13745;0;16
Облако-земля;2023-08-26 03:02:16;868434909;42.14398;41.89256;-12876;0;16
Облако-облако;2023-08-26 03:11:58;380961843;42.0882099;41.94512;7242;7728;12
Облако-земля;2023-08-26 03:15:33;307225294;42.1011;41.96718;-9044;0;13
Облако-земля;2023-08-26 03:35:31;553603115;42.14493;41.86772;-11660;0;17
Облако-облако;2023-08-26 03:39:08;586774797;42.12316;41.9017;5541;12123;13
Облако-облако;2023-08-26 03:39:29;959236603;42.15448;41.63873;2843;12578;7
Облако-облако;2023-08-26 03:39:40;859710796;42.1773499;41.59328;4080;5034;11
Облако-облако;2023-08-26 03:40:13;6927879;42.1252799;41.89612;6265;6977;14
Облако-облако;2023-08-26 03:40:15;820041519;42.15457;41.64667;3805;18493;7
Облако-земля;2023-08-26 03:40:26;618362732;42.18967;41.56838;-5694;0;17
Облако-земля;2023-08-26 03:40:51;347294977;42.17971;41.57617;-9026;0;18
Облако-облако;2023-08-26 03:41:05;901981100;42.1830799;41.58124;5625;9933;9
Облако-облако;2023-08-26 03:41:42;825855523;42.17801;41.61434;7408;17365;14
Облако-облако;2023-08-26 03:41:57;706858796;42.17891;41.58966;-4490;7374;8
Облако-земля;2023-08-26 03:42:13;921761093;42.23051;41.58102;-14156;0;14
Облако-облако;2023-08-26 03:42:31;369266827;42.1087599;41.92288;3806;8582;7
Облако-облако;2023-08-26 03:43:25;97815902;42.1703;41.64065;5737;3209;14
Облако-земля;2023-08-26 03:44:06;347475114;42.17327;41.6156999;11968;0;13
Облако-облако;2023-08-26 03:44:09;502168058;42.11206;41.91155;6827;3866;15
Облако-облако;2023-08-26 03:44:41;871986143;42.1610299;41.63899;4137;17277;9
Облако-облако;2023-08-26 03:44:42;38665900;42.12901;41.80683;-3154;3903;7
Облако-облако;2023-08-26 03:45:35;229699818;42.17143;41.59533;3292;8660;10
Облако-земля;2023-08-26 03:47:45;244482472;42.17963;41.6224599;-18023;0;14
Облако-облако;2023-08-26 03:47:45;381852621;42.25605;41.80103;6773;6476;8
Облако-облако;2023-08-26 03:49:07;173770943;42.15304;41.63548;3839;8631;7
Облако-облако;2023-08-26 03:50:15;173086516;42.15197;41.64757;4790;4689;12
