Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-09-29 00:00:02;615261321;41.11334;36.22617;6326;10631;10
Облако-облако;2023-09-29 00:01:00;271459025;41.16182;36.20932;6643;19571;9
Облако-земля;2023-09-29 00:02:32;821165035;41.16312;36.19084;-73511;0;16
Облако-облако;2023-09-29 00:04:04;367160397;41.16425;36.21248;8693;11166;8
Облако-облако;2023-09-29 00:05:00;409674835;42.1489199;36.66607;6378;5644;6
Облако-облако;2023-09-29 00:05:38;789735832;41.17309;36.22005;5399;15842;7
Облако-земля;2023-09-29 00:06:55;755279509;41.17556;36.22497;-17866;0;10
Облако-облако;2023-09-29 00:07:56;281033176;41.17837;36.19936;4721;14025;5
Облако-облако;2023-09-29 00:09:20;675812885;41.09584;36.18542;3500;8231;5
Облако-земля;2023-09-29 00:09:30;934467466;41.84532;36.75489;-5540;0;8
Облако-облако;2023-09-29 00:11:11;692426463;41.11686;36.2049;5777;3098;7
Облако-облако;2023-09-29 00:11:12;19903053;41.25142;36.25602;-3243;10876;6
Облако-земля;2023-09-29 00:12:18;122628907;42.16049;36.67779;26510;0;13
Облако-земля;2023-09-29 00:12:45;339317640;41.87716;36.76861;-14306;0;15
Облако-земля;2023-09-29 00:13:24;533212798;42.13734;36.65296;-4045;0;7
Облако-облако;2023-09-29 00:14:44;441307017;41.21426;36.22722;8848;3007;9
Облако-земля;2023-09-29 00:15:16;656594890;41.92854;36.83392;-20075;0;9
Облако-земля;2023-09-29 00:15:55;125244805;41.85992;36.42172;-18527;0;9
Облако-облако;2023-09-29 00:15:58;911928170;41.8868099;36.7966399;4546;18878;7
Облако-земля;2023-09-29 00:17:24;71699200;42.19759;36.68789;-3988;0;8
Облако-облако;2023-09-29 00:19:27;391925379;41.95334;36.5228899;-3290;13998;7
Облако-облако;2023-09-29 00:20:04;956405234;41.90721;36.80168;-5566;11110;11
Облако-облако;2023-09-29 00:21:47;931956936;42.13248;36.61169;-4646;5341;10
Облако-земля;2023-09-29 00:21:47;931234829;41.97808;36.31886;-20902;0;11
Облако-земля;2023-09-29 00:21:48;85320743;42.08611;36.49843;-22707;0;13
Облако-земля;2023-09-29 00:23:55;166403783;41.90882;36.81717;-9631;0;13
Облако-облако;2023-09-29 00:25:07;716882941;41.9001499;36.36554;5240;4798;10
Облако-земля;2023-09-29 00:27:38;347485511;42.05453;36.58976;-25626;0;13
Облако-облако;2023-09-29 00:27:38;336615167;41.99204;36.71201;-11778;6765;12
Облако-облако;2023-09-29 00:38:23;289641724;41.8274199;39.81577;11514;7871;9
Облако-облако;2023-09-29 00:40:47;938673578;42.07625;42.93321;-7730;14982;13
Облако-облако;2023-09-29 00:40:47;952410567;42.11916;43.17186;-12768;15457;10
Облако-земля;2023-09-29 00:43:26;2786099;42.1194599;36.6729399;-27623;0;14
Облако-земля;2023-09-29 00:43:28;798087506;42.04741;42.8632599;-8596;0;11
Облако-облако;2023-09-29 00:44:19;253221723;41.88956;39.91755;18884;5913;11
Облако-земля;2023-09-29 00:44:46;375567036;41.82697;39.83673;-16313;0;7
Облако-земля;2023-09-29 00:45:41;240077177;42.06017;42.89629;-7106;0;9
Облако-земля;2023-09-29 00:46:28;878912294;41.83108;36.72692;-10700;0;9
Облако-земля;2023-09-29 00:46:28;937826260;41.9323;36.90593;-17585;0;11
Облако-облако;2023-09-29 00:47:20;688799198;41.30976;39.27462;15648;7756;11
Облако-земля;2023-09-29 00:47:27;434263421;42.06845;42.88584;-16247;0;10
Облако-облако;2023-09-29 00:47:27;499259441;42.11269;43.16594;-11232;19324;8
Облако-облако;2023-09-29 00:48:30;604159214;41.73796;39.91611;-17478;18761;12
Облако-облако;2023-09-29 00:48:30;584853643;41.8134;39.78399;4695;6703;7
Облако-земля;2023-09-29 00:48:33;83561080;41.95677;36.90421;-4488;0;8
Облако-земля;2023-09-29 00:50:15;576572412;41.95972;36.87916;-7326;0;9
Облако-земля;2023-09-29 00:50:23;205141817;42.14179;36.86774;16552;0;13
Облако-земля;2023-09-29 00:52:14;747522920;41.93086;36.93065;-9971;0;8
Облако-облако;2023-09-29 00:53:49;18453668;41.63973;40.70112;7606;19960;10
Облако-облако;2023-09-29 00:54:38;48896284;42.39925;41.72284;6714;19972;7
Облако-облако;2023-09-29 00:54:55;635461385;41.8416;36.71963;4907;18389;7
Облако-облако;2023-09-29 00:54:55;393640574;41.92636;37.01333;6317;18714;10
Облако-облако;2023-09-29 00:56:03;858629864;41.98211;36.9311;-12282;19281;11
Облако-земля;2023-09-29 00:58:18;441224248;41.99769;36.91294;-13165;0;12
Облако-облако;2023-09-29 00:58:18;661770751;41.89912;37.01188;-3020;14255;7
Облако-облако;2023-09-29 01:01:37;113039256;42.25429;36.84117;-39699;3905;13
Облако-облако;2023-09-29 01:02:07;407277328;42.00949;36.96252;-4668;5600;7
Облако-облако;2023-09-29 01:02:56;229363746;42.03906;43.09004;-6957;7421;12
Облако-облако;2023-09-29 01:02:56;228058456;42.10368;43.28187;11084;7314;10
Облако-облако;2023-09-29 01:03:07;456349972;41.89094;37.0197;3614;14616;5
Облако-облако;2023-09-29 01:03:42;27282199;41.93225;37.01019;-3823;13238;5
Облако-облако;2023-09-29 01:05:25;598166235;41.9385;37.17649;-17537;13520;14
Облако-облако;2023-09-29 01:06:06;76667522;41.92522;36.7586;11745;3350;7
Облако-облако;2023-09-29 01:06:06;404241059;42.0698099;36.96878;4461;16056;5
Облако-облако;2023-09-29 01:07:40;372237118;42.03945;37.07905;-57361;18461;13
Облако-земля;2023-09-29 01:07:59;958007393;41.91339;37.04508;-4073;0;8
Облако-облако;2023-09-29 01:08:09;214323585;42.0344;37.03538;-3608;17373;8
Облако-облако;2023-09-29 01:09:05;439737297;42.00727;37.00921;-4111;16319;7
Облако-облако;2023-09-29 01:09:05;340126555;41.9598;36.8992;-3901;3455;7
Облако-земля;2023-09-29 01:10:26;799294024;41.8215999;37.10836;-12940;0;11
Облако-облако;2023-09-29 01:10:45;430542272;42.19083;36.80766;-8170;19483;11
Облако-земля;2023-09-29 01:10:46;730221792;42.04556;37.00914;-11894;0;10
Облако-земля;2023-09-29 01:11:35;127307385;41.88104;37.07956;-20819;0;12
Облако-земля;2023-09-29 01:12:13;469634773;42.03921;37.0022499;-14466;0;13
Облако-земля;2023-09-29 01:12:32;99695005;41.89223;37.08433;-15390;0;12
Облако-облако;2023-09-29 01:13:38;525813984;42.05262;37.00231;5439;7718;6
Облако-земля;2023-09-29 01:14:48;417496006;41.95359;37.07211;-4518;0;8
Облако-облако;2023-09-29 01:14:53;706858858;42.05993;37.00257;3565;6310;7
Облако-земля;2023-09-29 01:15:57;443949723;42.05701;37.01328;-11715;0;14
Облако-земля;2023-09-29 01:17:51;528679143;42.06147;36.9967;-34762;0;13
Облако-земля;2023-09-29 01:17:51;597284749;41.9359899;36.80366;-15851;0;12
Облако-облако;2023-09-29 01:17:58;253692053;41.75616;37.27743;-38839;3020;13
Облако-земля;2023-09-29 01:17:58;313690079;41.89561;37.11221;-5480;0;7
Облако-облако;2023-09-29 01:18:12;944810443;42.00556;37.1232;4195;4774;7
Облако-земля;2023-09-29 01:19:34;605586482;42.05131;37.0467;12659;0;10
Облако-облако;2023-09-29 01:20:11;630182704;42.0259799;37.12666;-9391;3586;12
Облако-земля;2023-09-29 01:20:23;191519943;41.87157;37.12981;-8487;0;10
Облако-земля;2023-09-29 01:22:01;243546498;41.65468;43.10325;-6537;0;8
Облако-облако;2023-09-29 01:22:01;166616294;41.70183;43.34589;-34667;15074;13
Облако-земля;2023-09-29 01:22:53;303469296;41.97173;37.22461;-17973;0;11
