Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-07-18 17:17:43;970666731;47.79457;36.02694;8698;17602;10
Облако-облако;2023-07-18 17:22:55;61130395;47.99329;36.04555;8123;15011;14
Облако-облако;2023-07-18 17:24:11;694511732;47.83392;36.2043;-6030;5537;10
Облако-облако;2023-07-18 17:28:20;322130097;47.50113;36.0093699;-1958;19885;7
Облако-облако;2023-07-18 17:31:38;868369147;47.7036299;36.17904;-3562;14399;8
Облако-облако;2023-07-18 17:33:27;675574452;47.43381;36.00188;4039;7192;12
Облако-облако;2023-07-18 17:33:58;52165213;47.73769;36.13511;7453;6756;16
Облако-облако;2023-07-18 17:35:03;199462916;47.63031;36.03477;4667;17916;13
Облако-облако;2023-07-18 17:36:17;582303341;47.68037;36.0574;3943;16401;7
Облако-облако;2023-07-18 17:36:50;897246703;47.63032;36.04103;4476;8404;10
Облако-облако;2023-07-18 17:37:04;698242180;47.97138;36.00584;-5088;16075;12
Облако-облако;2023-07-18 17:37:51;28835938;47.63901;36.07963;2564;17884;7
Облако-облако;2023-07-18 17:38:10;940801997;47.62544;36.0219;4214;15936;11
Облако-облако;2023-07-18 17:38:12;937505233;47.68493;36.01337;-3585;15271;14
Облако-облако;2023-07-18 17:38:49;241627870;47.63106;36.05345;3562;17252;8
Облако-облако;2023-07-18 17:39:20;798846961;47.64281;36.00934;-7356;18814;14
Облако-облако;2023-07-18 17:39:37;140046552;47.79291;36.14065;3520;5884;7
Облако-облако;2023-07-18 17:39:51;670331155;47.72821;36.2408;-3782;4697;10
Облако-облако;2023-07-18 17:39:51;660017485;47.62666;36.0206;-2832;16299;7
Облако-земля;2023-07-18 17:40:01;215396314;47.8975099;36.07862;-10124;0;17
Облако-облако;2023-07-18 17:40:56;695116970;47.62925;36.04002;4088;7784;15
Облако-облако;2023-07-18 17:42:09;468127159;47.6224599;36.00873;4079;10731;12
Облако-облако;2023-07-18 17:42:09;465232200;47.85973;36.22309;5750;3048;11
Облако-облако;2023-07-18 17:42:55;29967352;47.9886399;36.54426;2429;19016;7
Облако-земля;2023-07-18 17:43:24;607970559;47.96991;36.05914;-10159;0;16
Облако-облако;2023-07-18 17:43:33;676832790;47.61897;36.03954;13168;17788;17
Облако-облако;2023-07-18 17:44:31;821006995;47.65539;36.04484;8759;12762;14
Облако-облако;2023-07-18 17:45:41;761097823;47.65896;36.04652;4112;12603;10
Облако-земля;2023-07-18 17:46:15;114840005;47.89343;36.10402;-8974;0;15
Облако-облако;2023-07-18 17:46:23;339042238;47.6121;36.05592;6389;18712;14
Облако-облако;2023-07-18 17:46:43;773846622;47.74607;36.01146;7433;16402;16
Облако-облако;2023-07-18 17:48:03;599420312;47.65538;36.06011;10584;14636;16
Облако-облако;2023-07-18 17:48:17;590828413;47.50614;36.065;7304;17249;12
Облако-облако;2023-07-18 17:48:19;349506054;47.94634;36.08141;3891;12121;12
Облако-облако;2023-07-18 17:48:52;381455449;47.57926;36.0377;-8778;19471;15
Облако-облако;2023-07-18 17:49:00;443836291;47.65246;36.07283;6454;19482;15
Облако-земля;2023-07-18 17:50:09;450758531;47.75209;36.02582;20535;0;17
Облако-облако;2023-07-18 17:50:29;368357170;47.52309;36.13075;5003;19912;10
Облако-земля;2023-07-18 17:50:48;542572573;47.63772;36.08229;15828;0;18
Облако-облако;2023-07-18 17:50:48;549562930;47.84775;36.23739;6577;5285;13
Облако-облако;2023-07-18 17:50:48;524678156;47.74638;36.24413;4993;6612;14
Облако-облако;2023-07-18 17:51:44;471565162;47.94305;36.12623;8907;8700;15
Облако-облако;2023-07-18 17:51:44;677432458;47.94042;36.47021;-2855;3858;6
Облако-облако;2023-07-18 17:51:47;486849427;47.74506;36.04278;6586;17623;12
Облако-облако;2023-07-18 17:52:59;891397102;47.64823;36.08574;18513;11005;20
Облако-облако;2023-07-18 17:52:59;885281760;47.73729;36.25361;6504;5592;17
Облако-облако;2023-07-18 17:53:20;151325072;47.94774;36.13912;3063;3019;9
Облако-облако;2023-07-18 17:53:43;354215246;47.63113;36.13714;-3308;18456;6
Облако-облако;2023-07-18 17:54:13;634823488;47.75023;36.06206;12363;3056;14
Облако-земля;2023-07-18 17:54:18;462422493;47.54501;36.20239;-2848;0;6
Облако-облако;2023-07-18 17:54:36;996844392;47.53532;36.12902;6753;19796;14
Облако-облако;2023-07-18 17:55:06;98802842;47.9338;36.15495;4037;17003;12
Облако-облако;2023-07-18 17:55:07;173978280;47.62657;36.15147;6378;8594;15
Облако-облако;2023-07-18 17:55:07;204671782;47.72571;36.33893;-3729;17606;10
Облако-облако;2023-07-18 17:56:01;709032559;47.65616;36.08146;-2426;19507;7
Облако-облако;2023-07-18 17:56:02;212802396;47.63365;36.26764;3025;15981;8
Облако-облако;2023-07-18 17:56:28;885154049;47.71605;36.31661;3925;4450;12
Облако-облако;2023-07-18 17:56:29;177011874;47.72051;36.13388;-4970;18689;8
Облако-облако;2023-07-18 17:56:50;49552850;47.95014;36.1825;3432;3004;10
Облако-облако;2023-07-18 17:58:03;304423167;47.62939;36.15287;7998;16964;10
Облако-облако;2023-07-18 17:58:15;524483165;47.70529;36.13648;10805;12997;14
Облако-облако;2023-07-18 17:58:32;392994964;47.50242;36.21454;-3734;13018;7
Облако-земля;2023-07-18 17:58:41;138409757;47.93759;36.19518;12226;0;16
Облако-облако;2023-07-18 17:59:20;925354200;47.76868;36.18556;-10792;3055;12
Облако-облако;2023-07-18 17:59:23;509756412;47.65014;36.15288;5018;10793;11
Облако-земля;2023-07-18 18:01:17;511136704;47.94983;36.25213;-19780;0;20
Облако-облако;2023-07-18 18:01:28;203989609;47.55399;36.19907;3676;3013;7
Облако-облако;2023-07-18 18:01:28;270479297;47.64414;36.15452;2608;16717;7
Облако-облако;2023-07-18 18:01:51;158804548;47.75906;36.22842;6413;19266;14
Облако-облако;2023-07-18 18:02:04;36306469;47.59753;36.30434;-2312;19318;6
