Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-02-03 00:08:49;99488952;43.04105;40.55032;3333;4830;11
Облако-облако;2023-02-03 00:08:49;147629200;43.13933;40.63619;-4649;6897;11
Облако-земля;2023-02-03 00:10:40;908662690;43.01861;40.5872;-13231;0;9
Облако-земля;2023-02-03 00:13:03;258528154;43.06235;40.51483;13627;0;16
Облако-облако;2023-02-03 00:17:50;468781832;43.18005;40.76794;-9254;3700;9
Облако-облако;2023-02-03 00:17:50;519484630;43.02496;40.59611;2536;9207;7
Облако-земля;2023-02-03 00:24:21;986927951;42.50805;39.4703;132168;0;21
Облако-земля;2023-02-03 00:29:31;532300377;42.47623;39.4805;43863;0;11
Облако-облако;2023-02-03 00:31:36;706996813;42.44498;39.43012;-28004;3194;18
Облако-земля;2023-02-03 00:32:59;353275209;42.46054;39.48284;-35661;0;19
Облако-земля;2023-02-03 00:37:17;353609125;42.45761;39.51611;34141;0;14
Облако-облако;2023-02-03 00:37:17;475859694;42.57318;39.55133;4418;3000;6
Облако-земля;2023-02-03 00:41:33;186051008;44.0598;38.90872;217886;0;16
Облако-облако;2023-02-03 00:42:05;124538429;42.67767;38.63145;-39802;11443;13
Облако-облако;2023-02-03 00:43:46;860628940;42.7386;38.6294899;28333;4800;19
Облако-земля;2023-02-03 00:43:50;781745754;42.86671;39.70746;-45474;0;16
Облако-земля;2023-02-03 00:43:51;88030032;42.77297;39.69524;-21506;0;18
Облако-земля;2023-02-03 00:46:57;739779000;42.508;39.54999;11728;0;10
Облако-земля;2023-02-03 00:46:58;284568214;42.70829;39.65988;-13756;0;13
Облако-облако;2023-02-03 00:46:59;13888643;42.83545;39.75824;-22962;3727;14
Облако-земля;2023-02-03 00:47:43;565186983;42.9056799;40.19084;-59347;0;18
Облако-земля;2023-02-03 00:49:23;772649521;42.53849;39.66187;35803;0;12
Облако-облако;2023-02-03 00:50:47;242589959;42.6905;38.70274;-135023;4900;16
Облако-облако;2023-02-03 00:51:28;796767693;42.53635;39.72979;-4954;5088;7
Облако-земля;2023-02-03 00:52:50;673604750;42.57709;39.56351;-11922;0;11
Облако-земля;2023-02-03 00:55:35;979128261;43.10922;39.33007;-213723;0;12
Облако-облако;2023-02-03 00:56:04;854671376;42.93794;39.7250299;4847;6186;10
Облако-земля;2023-02-03 00:56:05;89621178;42.86997;39.95796;-28186;0;17
Облако-облако;2023-02-03 00:57:14;152464034;42.47868;39.57273;16067;4840;13
Облако-облако;2023-02-03 00:57:28;130258741;42.69968;38.71135;-8088;4659;14
Облако-земля;2023-02-03 00:57:34;629300700;43.47965;39.28702;-5439;0;10
Облако-земля;2023-02-03 00:57:47;439175637;43.11791;39.34303;-22368;0;11
Облако-земля;2023-02-03 00:58:58;798982409;43.10787;39.33889;-62544;0;18
Облако-земля;2023-02-03 01:00:18;511570557;43.09466;39.34486;-15363;0;15
Облако-земля;2023-02-03 01:00:18;498285000;43.1418;39.2324;-64910;0;7
Облако-земля;2023-02-03 01:00:42;489804000;43.3930999;39.0628;440588;0;8
Облако-земля;2023-02-03 01:00:42;729921926;43.52127;39.31038;-8956;0;10
Облако-облако;2023-02-03 01:00:45;203672382;43.07308;40.63905;6518;17281;13
Облако-земля;2023-02-03 01:02:44;967071313;43.0182;40.58452;47673;0;16
Облако-облако;2023-02-03 01:02:47;326468938;43.06583;39.33947;7035;3219;13
Облако-облако;2023-02-03 01:04:35;760393908;43.01446;40.60722;13338;5579;15
Облако-облако;2023-02-03 01:04:35;716862504;43.0757199;40.70989;15182;3227;9
