Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-11-18 00:04:29;27776186;44.25852;36.66353;80881;0;13
Облако-земля;2023-11-18 00:10:06;450255864;44.13918;36.67462;224030;0;18
Облако-земля;2023-11-18 00:27:36;831041479;44.17396;36.6734;146545;0;18
Облако-облако;2023-11-18 00:29:26;277563288;44.1561499;36.64367;19253;8797;14
Облако-земля;2023-11-18 00:33:03;762650425;44.11466;36.61466;33041;0;17
Облако-облако;2023-11-18 00:34:40;489560098;43.82934;36.75204;-6099;5074;11
Облако-облако;2023-11-18 00:35:03;101568457;44.2186;36.80582;-7609;9625;11
Облако-земля;2023-11-18 00:35:03;110308923;44.14984;36.5717799;26923;0;17
Облако-земля;2023-11-18 00:39:47;106012830;44.17816;36.63066;123727;0;18
Облако-земля;2023-11-18 00:39:47;498864697;44.2485;36.88588;-8946;0;7
Облако-земля;2023-11-18 00:47:33;381496929;44.16538;36.60749;154207;0;22
Облако-облако;2023-11-18 01:06:39;399164721;44.18922;36.69981;6633;7451;10
Облако-облако;2023-11-18 01:06:39;480460188;44.05655;36.5985299;5499;3002;7
Облако-облако;2023-11-18 01:22:12;617732239;43.83316;36.78346;17617;8244;14
Облако-облако;2023-11-18 01:25:37;879794158;43.81635;36.77664;11172;4446;13
Облако-земля;2023-11-18 01:27:06;167810687;43.8168999;36.7844399;27640;0;12
Облако-земля;2023-11-18 01:28:47;130583252;43.8046999;36.80685;-39006;0;14
Облако-облако;2023-11-18 01:30:58;953826585;43.8372;36.80028;4937;5469;8
