Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-06-21 00:00:00;183567985;41.09584;38.2301;-38630;0;17
Облако-земля;2023-06-21 00:00:17;732873698;41.43503;41.2511;7755;0;15
Облако-облако;2023-06-21 00:00:17;730138678;41.49989;41.44556;8752;4157;13
Облако-земля;2023-06-21 00:00:31;203549211;41.71837;39.79819;-29445;0;14
Облако-облако;2023-06-21 00:00:31;215670058;41.78703;40.01708;-4241;11460;7
Облако-облако;2023-06-21 00:00:43;468956475;41.0121899;38.54426;8287;11715;13
Облако-земля;2023-06-21 00:01:10;102247846;41.72405;39.71257;-25278;0;15
Облако-облако;2023-06-21 00:01:39;321940942;41.12;38.6321299;6082;3729;6
Облако-земля;2023-06-21 00:01:55;75512832;41.1488;38.51916;-19643;0;17
Облако-облако;2023-06-21 00:02:13;785477683;41.44928;41.23578;5417;5013;8
Облако-земля;2023-06-21 00:02:14;358523258;41.71556;39.83006;-70570;0;14
Облако-земля;2023-06-21 00:02:32;511983451;41.06497;38.2578699;-39848;0;16
Облако-облако;2023-06-21 00:02:44;264627381;41.12356;38.63037;4448;14258;11
Облако-земля;2023-06-21 00:03:06;381227993;41.7141499;39.64266;-37553;0;16
Облако-земля;2023-06-21 00:03:22;511372299;41.74137;39.72685;-16617;0;13
Облако-земля;2023-06-21 00:03:59;893390540;41.72455;39.80731;-31455;0;15
Облако-земля;2023-06-21 00:04:04;630613198;41.13989;38.52673;-43198;0;16
Облако-земля;2023-06-21 00:04:08;560506171;41.50233;41.21709;-6718;0;14
Облако-земля;2023-06-21 00:04:51;746752000;41.0689;38.3484;-70380;0;6
Облако-земля;2023-06-21 00:04:51;783252000;41.2329;38.3418;19755;0;6
Облако-земля;2023-06-21 00:04:51;730128065;41.0506699;38.53759;-129159;0;16
Облако-облако;2023-06-21 00:04:52;7173665;41.19885;38.65557;4138;3571;8
Облако-облако;2023-06-21 00:04:58;923006303;41.71131;39.63367;8834;18804;7
Облако-облако;2023-06-21 00:04:58;919096118;41.84364;39.65655;10287;17551;11
Облако-облако;2023-06-21 00:04:59;248226582;41.81776;39.88603;-6183;14928;7
Облако-облако;2023-06-21 00:05:13;503624178;41.09313;38.19483;2804;13147;9
Облако-земля;2023-06-21 00:05:22;126933363;41.71076;39.83836;-71454;0;16
Облако-земля;2023-06-21 00:05:53;512939202;41.2281199;37.08561;-21977;0;17
Облако-облако;2023-06-21 00:05:59;97262020;41.69927;41.11093;6266;3019;14
Облако-земля;2023-06-21 00:06:02;733465207;41.73209;39.65112;-46192;0;14
Облако-земля;2023-06-21 00:06:09;911757495;41.73079;39.34639;-3956;0;11
Облако-облако;2023-06-21 00:06:13;885240384;41.00679;38.34347;-6417;18242;9
Облако-облако;2023-06-21 00:06:13;881312198;41.01663;38.5514;9940;3061;13
Облако-облако;2023-06-21 00:06:16;662416460;41.24002;37.95134;5556;12581;11
Облако-земля;2023-06-21 00:06:16;654606272;41.10642;38.26961;-36850;0;18
Облако-земля;2023-06-21 00:06:41;561514114;41.72031;39.76302;-21406;0;14
Облако-земля;2023-06-21 00:07:08;90052083;41.81709;41.0589299;-18780;0;17
Облако-земля;2023-06-21 00:07:09;667707907;41.4751;41.21618;-29010;0;15
Облако-облако;2023-06-21 00:07:09;656628188;41.68162;41.22388;-7010;8264;11
Облако-земля;2023-06-21 00:07:30;960181844;41.71033;39.79744;-52015;0;16
Облако-земля;2023-06-21 00:07:31;15381035;41.73721;39.63827;-63146;0;15
Облако-облако;2023-06-21 00:07:51;316580332;41.31004;38.5011;-5636;11500;10
Облако-земля;2023-06-21 00:07:51;298872939;41.18882;38.65424;-67204;0;12
Облако-облако;2023-06-21 00:07:51;568425551;41.23043;38.80848;6609;15798;12
Облако-земля;2023-06-21 00:07:52;184923456;41.35245;38.49443;-41028;0;15
Облако-земля;2023-06-21 00:08:22;390246628;41.68497;39.80634;-4434;0;10
Облако-земля;2023-06-21 00:08:24;662350000;41.5233;41.1879;-22629;0;5
Облако-облако;2023-06-21 00:08:31;208958960;41.78145;41.30834;8010;10159;12
Облако-облако;2023-06-21 00:08:31;631821092;41.1176;38.50853;4813;19529;6
Облако-облако;2023-06-21 00:08:31;210151160;41.72218;41.12392;5168;11965;8
Облако-земля;2023-06-21 00:08:31;380629410;41.07521;38.17327;-21581;0;16
Облако-земля;2023-06-21 00:08:46;168732856;41.23428;37.9326999;-49058;0;19
Облако-земля;2023-06-21 00:08:54;366154945;41.69578;39.81095;-17251;0;14
Облако-земля;2023-06-21 00:09:08;305252830;41.73737;39.3753699;-16711;0;13
Облако-земля;2023-06-21 00:09:18;751603490;41.11839;38.546;-41431;0;15
Облако-облако;2023-06-21 00:09:24;299999293;41.28845;37.13965;8804;14024;14
Облако-земля;2023-06-21 00:09:35;291568025;41.08845;38.28016;-31225;0;16
Облако-земля;2023-06-21 00:09:47;959673357;41.6926599;39.80725;-30798;0;17
Облако-облако;2023-06-21 00:09:48;593467267;41.72765;39.62158;-2899;11946;5
Облако-земля;2023-06-21 00:09:57;685819471;41.47452;41.2276;-59649;0;15
Облако-земля;2023-06-21 00:09:57;715587443;41.41831;41.0428;-5933;0;7
Облако-земля;2023-06-21 00:10:14;391140366;41.69785;39.38841;-20260;0;17
Облако-облако;2023-06-21 00:10:24;665574165;41.29769;37.13382;-2642;14824;7
Облако-земля;2023-06-21 00:10:33;611202675;41.12253;38.55783;-43690;0;16
Облако-облако;2023-06-21 00:10:33;599873989;41.18915;38.69497;-10259;3155;16
Облако-земля;2023-06-21 00:10:34;587970069;41.67291;39.78643;-21138;0;8
Облако-облако;2023-06-21 00:10:35;258134398;41.01625;38.5147;-3749;15053;8
Облако-земля;2023-06-21 00:10:35;7462741;41.89899;39.7882;-3933;0;8
Облако-облако;2023-06-21 00:10:35;118635042;41.09849;38.57419;3199;13337;6
Облако-земля;2023-06-21 00:10:41;936728312;41.08491;38.27059;-48866;0;20
Облако-облако;2023-06-21 00:10:56;818354873;41.31393;38.47453;10057;13920;12
Облако-облако;2023-06-21 00:10:57;132846691;41.1670299;37.97224;-4628;16060;8
Облако-земля;2023-06-21 00:11:07;695028160;41.18332;37.98159;-21558;0;17
Облако-облако;2023-06-21 00:11:15;242589600;41.29192;37.14458;8049;18480;15
Облако-земля;2023-06-21 00:11:18;330469625;41.71005;39.76863;-39158;0;12
Облако-облако;2023-06-21 00:11:20;25049135;41.82434;41.05587;-5630;7208;14
Облако-земля;2023-06-21 00:11:23;238673746;41.71957;41.1211;-42428;0;16
Облако-облако;2023-06-21 00:11:23;269680830;41.73893;41.34129;-6267;5207;12
Облако-земля;2023-06-21 00:11:44;261239921;41.13427;38.55191;-38423;0;17
Облако-земля;2023-06-21 00:11:44;334531009;41.0771299;38.22301;-17662;0;15
Облако-облако;2023-06-21 00:11:44;602758458;41.19699;38.71821;8037;17342;7
Облако-земля;2023-06-21 00:12:10;429871049;41.72011;39.35888;-23527;0;13
Облако-земля;2023-06-21 00:12:10;316251707;41.56585;39.17382;-26881;0;9
Облако-земля;2023-06-21 00:12:14;197651652;41.69534;41.12621;-18848;0;16
Облако-земля;2023-06-21 00:12:18;251356231;41.6902;39.81273;-25758;0;18
Облако-облако;2023-06-21 00:12:38;812816318;41.44715;41.38328;-163658;15928;20
Облако-земля;2023-06-21 00:12:50;249631546;41.118;38.56273;-13101;0;14
Облако-земля;2023-06-21 00:12:56;378625734;41.79131;41.00038;-14507;0;13
Облако-земля;2023-06-21 00:13:04;517291874;41.29219;37.14474;-84495;0;18
Облако-земля;2023-06-21 00:13:06;489569907;41.06329;38.28223;19252;0;13
Облако-земля;2023-06-21 00:13:06;584216047;41.30708;38.46446;-24041;0;14
Облако-земля;2023-06-21 00:13:19;346772177;41.71208;39.78314;-57098;0;18
Облако-земля;2023-06-21 00:13:27;467457140;41.12589;38.5766;-32735;0;19
