Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-04-11 11:44:49;806845531;41.00044;36.61537;-4183;0;7
Облако-облако;2023-04-11 11:44:51;515869441;41.0424099;36.72905;-3257;16965;9
Облако-земля;2023-04-11 12:03:24;546214815;41.03996;37.09492;-4134;0;5
Облако-земля;2023-04-11 12:03:24;563538450;41.05249;36.90168;-3973;0;6
Облако-земля;2023-04-11 12:52:59;753753421;41.5010199;43.36747;-11639;0;14
Облако-земля;2023-04-11 12:54:38;257090049;41.52387;43.33861;-9956;0;10
Облако-земля;2023-04-11 13:00:43;812358965;41.5987;43.39448;-9400;0;14
Облако-земля;2023-04-11 13:01:58;368047301;41.62086;43.39478;-11598;0;11
Облако-облако;2023-04-11 13:03:17;779633749;41.61325;43.40759;-4175;7705;7
Облако-облако;2023-04-11 13:04:53;895502627;41.71516;43.59034;-11844;5821;8
Облако-облако;2023-04-11 13:04:54;306928242;41.6582099;43.42493;-7400;17617;12
Облако-земля;2023-04-11 13:07:06;461512210;41.6639399;43.4155299;-8390;0;12
Облако-земля;2023-04-11 13:13:02;936100100;41.77797;43.38273;-7722;0;13
Облако-земля;2023-04-11 14:05:47;645587263;42.6895;43.15473;-8318;0;8
Облако-земля;2023-04-11 14:19:54;517318042;42.7712999;43.25751;-6735;0;9
Облако-земля;2023-04-11 14:38:00;938409908;42.79181;43.61825;-3976;0;6
Облако-земля;2023-04-11 19:01:08;582645397;43.35422;41.22;-5761;0;10
Облако-земля;2023-04-11 20:17:12;42639552;42.70068;43.75129;-10624;0;12
