Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-02-15 05:42:12;750301171;43.33477;38.92976;5170;14478;6
Облако-земля;2023-02-15 10:08:28;591675515;42.04251;41.78089;-17445;0;16
Облако-облако;2023-02-15 10:08:28;580204997;42.09404;41.93598;-103188;3424;9
Облако-облако;2023-02-15 10:09:36;88371034;41.24198;41.09593;-9663;17686;15
Облако-земля;2023-02-15 10:10:44;716481190;42.11998;41.73495;-17225;0;15
Облако-облако;2023-02-15 10:10:44;364125025;42.09323;41.93901;-76242;7211;10
Облако-облако;2023-02-15 10:13:19;4328545;41.34591;41.24602;-135646;16453;19
Облако-облако;2023-02-15 10:13:57;655887628;42.06688;41.83802;-198204;7066;17
Облако-облако;2023-02-15 10:15:21;196534649;41.25732;41.15937;-154800;14065;20
Облако-облако;2023-02-15 10:19:20;683782379;41.27215;41.23313;-94421;15589;20
Облако-облако;2023-02-15 10:19:28;225887989;41.34631;41.32757;-54446;15892;18
Облако-облако;2023-02-15 10:20:58;819743370;42.0424;41.87804;-7356;4971;10
Облако-облако;2023-02-15 10:21:30;566192498;41.26907;41.2683;-13303;3487;16
Облако-облако;2023-02-15 11:31:46;197847074;42.04874;41.9763499;-142020;19984;17
Облако-облако;2023-02-15 12:53:15;872521112;41.24751;41.27405;-63484;10872;15
Облако-облако;2023-02-15 14:18:41;708949205;41.93191;41.72813;11768;13579;13
Облако-земля;2023-02-15 14:41:07;393148858;41.08261;39.46403;-2344;0;6
Облако-земля;2023-02-15 15:58:34;781969158;41.47296;41.49129;-7591;0;13
Облако-облако;2023-02-15 15:58:35;47891059;41.58509;41.54153;3206;14515;7
Облако-облако;2023-02-15 16:00:14;632848621;41.46009;41.5808;4168;14018;10
Облако-земля;2023-02-15 16:13:44;276671184;41.46943;41.68257;-7243;0;13
Облако-земля;2023-02-15 16:17:04;264191091;41.45156;41.4516599;-41016;0;13
Облако-земля;2023-02-15 16:46:13;421410972;41.23574;39.4854;-18807;0;17
Облако-облако;2023-02-15 17:02:07;444773287;42.21385;36.34798;8620;18985;16
Облако-земля;2023-02-15 17:02:07;473332095;42.28202;36.20499;43335;0;17
Облако-облако;2023-02-15 17:21:53;857438737;42.1506;42.25929;-205764;5918;11
Облако-земля;2023-02-15 17:21:54;70281297;41.98352;41.96013;-5899;0;10
Облако-облако;2023-02-15 17:59:40;17724899;43.66357;37.53403;4332;3005;6
Облако-облако;2023-02-15 17:59:40;16521050;43.58362;37.27964;-4069;6670;8
Облако-земля;2023-02-15 18:12:23;688693267;41.2357;40.73688;112001;0;16
Облако-облако;2023-02-15 18:15:20;569121686;41.22909;40.7825;13528;3006;21
Облако-облако;2023-02-15 18:15:20;577050844;41.28382;40.91561;14878;12898;12
Облако-облако;2023-02-15 18:21:07;644307182;41.31604;41.05416;9413;3655;16
Облако-земля;2023-02-15 18:21:07;658523738;41.21792;40.8636399;-16732;0;16
Облако-облако;2023-02-15 19:20:04;264868883;41.79095;41.93474;-163385;7178;13
Облако-облако;2023-02-15 19:20:04;566514549;41.72242;41.82942;21274;13434;18
Облако-облако;2023-02-15 19:22:48;662250834;41.79676;41.96789;-64817;7495;8
Облако-земля;2023-02-15 19:28:05;695517191;41.27914;38.68453;-37417;0;19
Облако-земля;2023-02-15 19:30:47;13614414;41.28154;38.6673;22908;0;12
Облако-облако;2023-02-15 19:36:18;321929496;41.34742;38.77134;-222492;12870;9
Облако-облако;2023-02-15 19:36:18;755463155;41.2376999;38.51005;11408;19060;10
Облако-облако;2023-02-15 20:14:54;385629274;41.81534;41.93361;-17402;5993;16
Облако-земля;2023-02-15 20:14:54;405683888;41.91149;42.0323;-20611;0;16
Облако-облако;2023-02-15 20:26:47;454293005;41.98178;41.9799999;-16716;4481;16
Облако-облако;2023-02-15 20:26:47;435511103;41.89793;42.03768;-8072;4190;14
Облако-земля;2023-02-15 20:31:40;519424851;41.85425;41.98262;-64344;0;11
Облако-земля;2023-02-15 20:36:59;993539248;41.80969;42.08019;-157839;0;13
Облако-облако;2023-02-15 20:42:02;120430349;41.8244;41.97513;-114763;9370;9
Облако-земля;2023-02-15 21:41:15;235878708;41.66775;41.77978;-11213;0;11
Облако-облако;2023-02-15 21:41:15;230432884;41.72429;41.90272;-35210;3014;9
Облако-земля;2023-02-15 22:52:03;750751624;41.36624;40.43961;-15770;0;18
