Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-03-16 12:24:45;284604212;42.41387;46.1216;-11273;0;14
Облако-облако;2023-03-16 12:27:20;631998251;42.56328;45.884;-12446;9586;8
Облако-земля;2023-03-16 12:28:24;369338887;42.42635;46.08035;-13924;0;15
Облако-земля;2023-03-16 12:28:24;510940982;42.54427;45.89364;-4737;0;8
Облако-облако;2023-03-16 12:30:40;806629180;42.59755;45.84968;-9753;19717;10
Облако-земля;2023-03-16 12:30:40;773286559;42.40966;46.10712;-7302;0;11
Облако-земля;2023-03-16 12:31:25;371460759;42.42423;46.07702;-9348;0;11
Облако-земля;2023-03-16 12:32:25;231157653;42.44652;46.02827;-8353;0;13
Облако-земля;2023-03-16 12:42:59;646882733;42.20706;46.1505;-6968;0;7
Облако-облако;2023-03-16 12:51:45;808822703;42.77323;45.58373;5254;9815;7
Облако-облако;2023-03-16 12:51:45;809306490;42.5028999;46.10983;-5816;6492;12
Облако-облако;2023-03-16 12:53:48;907247051;42.69689;45.69726;5969;8276;6
Облако-земля;2023-03-16 13:15:47;380200779;42.43614;45.87748;12194;0;12
Облако-облако;2023-03-16 13:15:47;768303977;42.58265;45.80757;-3043;9855;5
Облако-облако;2023-03-16 13:20:00;138795914;42.58305;45.66374;-6169;8912;8
Облако-земля;2023-03-16 13:25:11;735662979;42.37612;45.98412;-12140;0;9
Облако-облако;2023-03-16 13:25:11;653062097;42.49263;45.80614;3704;15577;7
Облако-земля;2023-03-16 13:28:16;716045670;42.42318;45.8725499;13639;0;13
Облако-облако;2023-03-16 13:28:16;722255792;42.4891099;45.76869;-3925;11786;7
Облако-земля;2023-03-16 13:30:20;825044974;42.35889;46.07085;-4037;0;7
Облако-земля;2023-03-16 13:33:14;435783000;42.3851;45.969;-4183;0;5
Облако-земля;2023-03-16 13:33:49;665236433;42.4486599;45.86058;39978;0;14
Облако-земля;2023-03-16 13:33:49;723650845;42.63494;45.55323;-5066;0;7
Облако-земля;2023-03-16 13:33:49;741228153;42.56092;45.64544;-6079;0;8
Облако-земля;2023-03-16 13:38:00;258283473;42.35515;45.95264;-32279;0;15
Облако-земля;2023-03-16 13:39:02;605853635;42.43844;45.81809;28328;0;13
Облако-земля;2023-03-16 14:02:01;461628947;42.50868;45.6888999;-5362;0;8
Облако-облако;2023-03-16 17:26:25;354554639;43.56134;40.44337;-4035;3011;7
Облако-облако;2023-03-16 18:34:52;766385017;41.17095;37.03365;-5903;19160;13
Облако-земля;2023-03-16 19:01:07;544872773;41.04459;36.6872;-26605;0;16
