"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-земля;"2022-04-02 11:45:12";753093000;47.5097;36.143;-9498;0;10
Облако-облако;"2022-04-02 11:45:23";160054581;47.59346;36.07017;3817;17613;5
Облако-земля;"2022-04-02 11:45:39";883297000;47.4799999;36.213;-4769;0;8
Облако-земля;"2022-04-02 11:46:00";417076000;47.4768;36.1278;-4652;0;5
Облако-облако;"2022-04-02 11:46:22";335945182;47.52754;36.08226;-5260;18053;5
Облако-облако;"2022-04-02 11:46:29";635947252;47.47457;36.18132;8659;17428;5
Облако-облако;"2022-04-02 11:47:54";225742737;47.3968;36.0147;-4006;18317;6
Облако-облако;"2022-04-02 11:48:17";346734723;47.50569;36.2343;-4142;14998;5
Облако-земля;"2022-04-02 11:49:59";685768000;47.5561999;36.2334;-7848;0;8
Облако-облако;"2022-04-02 11:51:09";513463268;47.6684399;36.16771;-8561;19326;9
Облако-земля;"2022-04-02 11:51:13";845309000;47.9072;36.0981;-16530;0;6
Облако-земля;"2022-04-02 11:52:18";464408000;47.5341;36.1284;-22969;0;10
Облако-облако;"2022-04-02 11:54:21";571590533;47.67854;36.18283;-7786;9785;5
Облако-земля;"2022-04-02 11:54:21";580188000;47.6865;36.189;-19975;0;9
Облако-облако;"2022-04-02 11:54:49";767917171;47.65306;36.17994;-7142;12072;5
Облако-облако;"2022-04-02 11:55:13";32599313;47.70326;36.19305;-7188;14093;5
Облако-облако;"2022-04-02 11:56:07";364931592;47.69285;36.19728;-4857;8937;5
Облако-облако;"2022-04-02 11:57:36";779519595;47.6167;36.23219;3649;10202;5
Облако-земля;"2022-04-02 11:58:31";798197000;47.7399;36.2868;-11691;0;6
Облако-земля;"2022-04-02 11:58:41";618160406;47.58908;36.30409;-12486;0;5
Облако-земля;"2022-04-02 11:58:41";652267000;47.6022;36.3894;-6896;0;8
Облако-облако;"2022-04-02 11:59:07";456694111;47.78468;36.28396;4598;18590;5
Облако-облако;"2022-04-02 11:59:44";222905159;47.768;36.26494;-5531;13801;5
Облако-земля;"2022-04-02 12:00:18";812448000;47.635;36.2298;-16662;0;7
Облако-земля;"2022-04-02 12:00:26";129440000;47.6153;36.3854;-6954;0;7
Облако-земля;"2022-04-02 12:00:26";132833000;47.6161;36.338;-7720;0;7
Облако-земля;"2022-04-02 12:00:50";246845129;47.58987;36.35432;-4422;0;5
Облако-земля;"2022-04-02 12:01:04";634925396;47.58788;36.31093;-9309;0;8
Облако-земля;"2022-04-02 12:02:14";966216303;47.66792;36.30738;-7245;0;9
Облако-земля;"2022-04-02 12:02:23";242925000;47.6959;36.3754;-5064;0;5
Облако-земля;"2022-04-02 12:02:39";990371000;45.193;42.4758;-7358;0;6
Облако-земля;"2022-04-02 12:02:46";907026421;47.74268;36.33696;-6054;0;5
Облако-земля;"2022-04-02 12:02:51";600976000;47.6169;36.3925;-12617;0;9
Облако-облако;"2022-04-02 12:03:20";779282921;47.61571;36.34052;-7058;13110;5
Облако-земля;"2022-04-02 12:04:25";530267000;47.65;36.3101;-18989;0;9
Облако-облако;"2022-04-02 12:05:06";138686488;47.73503;36.3377399;-5300;13783;6
Облако-земля;"2022-04-02 12:05:29";292021000;45.1945;42.4775;-5002;0;6
Облако-облако;"2022-04-02 12:05:47";597227756;47.63479;36.38365;9645;14126;7
Облако-земля;"2022-04-02 12:05:47";560362000;47.5925;36.4158;-7779;0;6
Облако-облако;"2022-04-02 12:06:26";483258468;47.66346;36.46588;11987;16458;5
Облако-облако;"2022-04-02 12:06:49";881150982;47.62825;36.35429;9852;18503;7
Облако-земля;"2022-04-02 12:06:49";747401119;47.78693;36.40704;-6548;0;5
Облако-земля;"2022-04-02 12:07:41";816483000;47.6925;36.3588;-5525;0;6
Облако-облако;"2022-04-02 12:07:58";670661824;47.75999;36.40851;-6846;18261;5
Облако-земля;"2022-04-02 12:08:49";710613789;47.80174;36.3645;-17164;0;5
Облако-земля;"2022-04-02 12:09:14";118502000;47.6011;36.4927;-28403;0;6
Облако-земля;"2022-04-02 12:09:36";490979000;47.7504;36.3832;-20120;0;8
Облако-облако;"2022-04-02 12:10:20";92690264;47.7739;36.44792;-8044;18263;6
Облако-земля;"2022-04-02 12:10:41";354879000;47.8113;36.3235;-26286;0;9
Облако-облако;"2022-04-02 12:11:06";533684657;47.7441699;36.33289;7866;18378;14
Облако-земля;"2022-04-02 12:11:06";753782000;47.866;36.0569;-6863;0;5
Облако-земля;"2022-04-02 12:12:00";501403000;47.8444999;36.4296;-9717;0;8
Облако-земля;"2022-04-02 12:12:04";262986000;47.7831;36.392;-6265;0;6
Облако-земля;"2022-04-02 12:12:04";230912000;47.7727999;36.4018;-10658;0;6
Облако-облако;"2022-04-02 12:12:56";258912448;47.87447;36.27529;3149;9262;5
Облако-земля;"2022-04-02 12:13:19";561252000;47.8869;36.5099;-8638;0;6
Облако-земля;"2022-04-02 12:13:44";954271000;47.8493;36.4074;-28509;0;11
Облако-облако;"2022-04-02 12:13:45";306929412;47.76401;36.34637;-5328;14659;7
Облако-земля;"2022-04-02 12:13:45";48849000;47.7581;36.2742999;-12404;0;7
Облако-земля;"2022-04-02 12:14:23";694231000;47.743;36.4065;-6633;0;8
Облако-облако;"2022-04-02 12:14:34";142591101;47.88241;36.44952;6794;18419;6
Облако-облако;"2022-04-02 12:14:54";112910152;47.76996;36.3807199;-5663;11426;7
Облако-земля;"2022-04-02 12:15:01";27291000;47.898;36.4681;-13467;0;5
Облако-земля;"2022-04-02 12:15:21";445254000;47.7794;36.3643;-6385;0;7
Облако-земля;"2022-04-02 12:15:36";20073000;47.8655;36.4754999;-9906;0;8
Облако-облако;"2022-04-02 12:16:41";33031856;47.58222;36.66799;-4132;13792;5
Облако-земля;"2022-04-02 12:16:57";679697000;47.9754;36.6372;-5295;0;5
Облако-земля;"2022-04-02 12:17:14";975802105;47.9070899;36.45982;-5602;0;6
Облако-земля;"2022-04-02 12:17:23";848653000;47.8162;36.4452;-4191;0;5
Облако-земля;"2022-04-02 12:18:15";511240943;47.91513;36.45776;-10948;0;15
Облако-облако;"2022-04-02 12:18:36";137278453;47.88195;36.55839;6970;15513;5
Облако-земля;"2022-04-02 12:18:36";87806464;47.85427;36.4950199;-33416;0;16
Облако-земля;"2022-04-02 12:18:36";106980000;47.9407;36.312;-14486;0;5
Облако-облако;"2022-04-02 12:18:41";359023220;47.91832;36.51538;-5302;19827;5
Облако-земля;"2022-04-02 12:18:50";908790000;47.8471;36.5503;-8677;0;8
Облако-облако;"2022-04-02 12:19:09";755595028;47.80088;36.61642;-8518;16394;5
Облако-земля;"2022-04-02 12:19:20";644287064;47.9502;36.4976399;-4558;0;6
Облако-облако;"2022-04-02 12:19:31";151158090;47.8438;36.43432;-6919;17008;5
Облако-земля;"2022-04-02 12:19:31";280384000;47.8329;36.5224;-7321;0;8
Облако-земля;"2022-04-02 12:19:44";494152000;47.8626;36.5127;-11038;0;9
Облако-земля;"2022-04-02 12:20:06";240443000;47.8653;36.503;-10650;0;7
Облако-земля;"2022-04-02 12:20:26";917028000;47.7891;36.6318;-10497;0;7
Облако-земля;"2022-04-02 12:20:36";206927000;45.3092;42.6504;33494;0;5
Облако-облако;"2022-04-02 12:20:45";143390558;47.86325;36.52973;17790;13198;5
Облако-земля;"2022-04-02 12:21:11";35215510;47.83387;36.55195;-6036;0;7
Облако-земля;"2022-04-02 12:21:23";624753000;47.8566;36.5111;-13255;0;9
Облако-земля;"2022-04-02 12:21:51";495781000;47.9129;36.4757;-8417;0;5
Облако-облако;"2022-04-02 12:22:22";446755531;47.83645;36.40632;-5204;9597;6
Облако-земля;"2022-04-02 12:22:22";349310000;47.9089;36.5683;-5349;0;5
Облако-земля;"2022-04-02 12:22:28";558522000;47.9195;36.5618;-18216;0;5
Облако-земля;"2022-04-02 12:22:51";229407000;47.8808;36.4888;-26844;0;10
Облако-облако;"2022-04-02 12:22:56";331455909;47.91588;36.58315;-3814;19763;5
Облако-облако;"2022-04-02 12:23:43";998707443;47.87882;36.46037;20395;12806;7
Облако-земля;"2022-04-02 12:23:43";958252000;47.8972;36.5302999;-9005;0;6
Облако-земля;"2022-04-02 12:24:49";728557000;47.9186;36.5154;-4274;0;6
Облако-земля;"2022-04-02 12:25:04";525944000;47.924;36.603;-4951;0;5
Облако-облако;"2022-04-02 12:25:13";438469618;47.77013;36.57474;-4577;19560;5
Облако-облако;"2022-04-02 12:25:42";254328671;47.89693;36.6089399;17742;14992;5
Облако-облако;"2022-04-02 12:26:39";90274878;47.90001;36.72919;-4965;14467;6
Облако-облако;"2022-04-02 12:26:55";118503936;47.90034;36.53185;4564;16827;5
Облако-земля;"2022-04-02 12:28:09";44204000;47.9441;36.6566;-30049;0;9
Облако-земля;"2022-04-02 12:28:32";342353000;47.9368;36.5643;-8276;0;6
Облако-земля;"2022-04-02 12:29:26";566191000;47.9265;36.7699;51348;0;5
Облако-облако;"2022-04-02 12:30:02";687355477;47.96345;36.74182;3634;16065;5
Облако-облако;"2022-04-02 12:30:32";603452561;47.93166;36.70499;-9462;13923;5
Облако-земля;"2022-04-02 12:30:46";65234557;47.89908;36.68793;-57539;0;14
Облако-земля;"2022-04-02 12:31:39";916740978;47.95853;36.6484499;-6777;0;5
Облако-земля;"2022-04-02 12:31:59";662420138;47.97096;36.6811999;-4311;0;5
Облако-земля;"2022-04-02 12:32:03";135227000;47.9566;36.7611;-8547;0;7
Облако-земля;"2022-04-02 12:32:41";128014000;47.903;36.5955;-7373;0;6
Облако-облако;"2022-04-02 12:32:45";978820881;47.91217;36.70471;4502;14682;6
Облако-облако;"2022-04-02 12:34:01";671352743;47.99997;36.82196;6061;15727;5
Облако-земля;"2022-04-02 12:34:11";382947000;47.9687;36.7569;-12243;0;10
Облако-облако;"2022-04-02 12:34:37";662995252;47.95179;36.79872;5769;14390;5
Облако-земля;"2022-04-02 12:34:37";626459000;47.9761;36.7102;-8135;0;5
Облако-земля;"2022-04-02 12:35:31";648730000;47.9814999;36.8099;-5410;0;8
Облако-земля;"2022-04-02 12:35:57";125438000;47.9767;36.7097;49225;0;13
Облако-земля;"2022-04-02 12:36:23";922922221;47.99372;36.72924;-12995;0;5
Облако-земля;"2022-04-02 12:37:52";30643000;47.9946;36.8471;-9379;0;10
Облако-облако;"2022-04-02 12:38:39";419846253;47.94548;36.84932;-3847;11187;5
Облако-земля;"2022-04-02 12:38:40";688870000;47.9856;36.7389;-6538;0;5
Облако-земля;"2022-04-02 12:39:16";505665000;47.9806;36.7815;-5798;0;7
Облако-земля;"2022-04-02 12:40:10";405779000;47.3752;36.2993;-9316;0;7
Облако-земля;"2022-04-02 12:40:10";343155000;47.3429;36.267;72567;0;11
Облако-земля;"2022-04-02 12:40:50";973530000;47.9692;36.6734;-11299;0;7
Облако-земля;"2022-04-02 12:43:01";718108000;47.4263;36.3285;-45869;0;12
Облако-земля;"2022-04-02 12:43:01";691864000;47.4562;36.3595;-10709;0;7
Облако-облако;"2022-04-02 12:43:02";134406288;47.51992;36.29247;3983;11258;5
Облако-облако;"2022-04-02 12:43:06";903871059;47.88643;36.66087;6726;17662;5
Облако-земля;"2022-04-02 12:45:13";908937000;47.4681;36.387;-11445;0;8
Облако-земля;"2022-04-02 12:45:13";727113000;47.4883;36.3921;-12755;0;7
Облако-земля;"2022-04-02 12:45:13";693334000;47.5135999;36.3586;-51012;0;5
Облако-земля;"2022-04-02 12:45:14";365817310;47.45396;36.3226299;-74314;0;23
Облако-земля;"2022-04-02 12:46:08";693262000;47.5305;36.4235;-6714;0;5
Облако-земля;"2022-04-02 12:46:08";691134000;47.5206;36.4045;-18416;0;9
Облако-земля;"2022-04-02 12:46:08";685515000;47.4328999;36.4106;-33952;0;5
Облако-облако;"2022-04-02 12:46:22";798350324;47.96221;36.8074;-4204;7277;7
Облако-облако;"2022-04-02 12:46:40";594092887;47.5582;36.31134;-8811;14954;8
Облако-облако;"2022-04-02 12:47:57";872099956;47.71139;36.53717;-4761;11081;5
Облако-земля;"2022-04-02 12:47:57";886031000;47.7212;36.5351;-33870;0;6
Облако-облако;"2022-04-02 12:48:04";670861364;47.4994;36.37733;6654;18964;5
Облако-облако;"2022-04-02 12:49:33";867568846;47.43039;36.35736;-5430;17175;6
Облако-облако;"2022-04-02 12:50:33";740775748;47.50972;36.43638;7978;15504;11
Облако-облако;"2022-04-02 12:50:41";376583265;47.12121;36.38847;9910;19275;6
Облако-облако;"2022-04-02 12:51:01";837419878;46.9879;36.32094;9025;19572;5
Облако-земля;"2022-04-02 12:51:45";959384000;46.0224;42.9951999;-10419;0;6
Облако-облако;"2022-04-02 12:51:57";79986378;47.53032;36.4141199;-15454;7125;12
Облако-земля;"2022-04-02 12:51:57";28870000;47.5357;36.4341;-23995;0;6
Облако-земля;"2022-04-02 12:52:42";370272000;47.5557;36.4012;-8312;0;7
Облако-облако;"2022-04-02 12:52:50";618156422;47.73939;36.8193;-4065;9315;7
Облако-земля;"2022-04-02 12:53:48";202394905;47.5501099;36.43414;33354;0;5
Облако-земля;"2022-04-02 12:54:28";733267000;47.569;36.4313999;-15565;0;10
Облако-облако;"2022-04-02 12:55:23";403523158;47.99712;37.18525;5254;15666;5
Облако-земля;"2022-04-02 12:55:27";223678000;47.6185;36.4676;-12171;0;7
Облако-облако;"2022-04-02 12:55:32";530250459;47.99901;36.8841899;-3973;12658;7
Облако-облако;"2022-04-02 12:55:58";453423408;47.77227;36.43939;5699;14488;7
Облако-облако;"2022-04-02 12:57:04";882784549;47.7757999;36.65717;-4802;17268;7
Облако-земля;"2022-04-02 12:57:04";842383000;47.6464;36.5521;-11612;0;8
Облако-земля;"2022-04-02 12:57:04";851307000;47.5575;36.4866;-20143;0;9
Облако-земля;"2022-04-02 12:57:05";236556000;47.5505;36.5790999;-6620;0;5
Облако-земля;"2022-04-02 12:57:37";974701000;47.6344;36.5013;-7176;0;7
Облако-облако;"2022-04-02 12:57:38";246339455;47.70052;36.62407;9057;12704;5
Облако-земля;"2022-04-02 12:58:12";446313000;47.6415;36.5008;-23911;0;10
Облако-облако;"2022-04-02 12:59:38";634530740;47.50571;36.41776;-9508;19182;5
Облако-облако;"2022-04-02 13:00:30";562322450;47.63552;36.49407;8993;17381;5
Облако-облако;"2022-04-02 13:00:36";453166378;47.63829;36.60107;6300;18744;6
Облако-земля;"2022-04-02 13:00:36";298336000;47.6419;36.4547;-20218;0;6
Облако-облако;"2022-04-02 13:01:44";269201305;47.33477;36.35937;-6498;13411;7
Облако-облако;"2022-04-02 13:04:39";730874954;47.5905;36.47882;-13558;17471;15
Облако-земля;"2022-04-02 13:04:39";769047000;47.6443;36.6233999;-13670;0;7
Облако-земля;"2022-04-02 13:05:08";657825000;47.6913;36.4807;-26411;0;11
Облако-облако;"2022-04-02 13:06:46";777433537;47.10981;36.14816;10179;17273;7
Облако-земля;"2022-04-02 13:07:28";68245000;47.5971;36.5246;-11144;0;7
Облако-облако;"2022-04-02 13:07:31";347844701;47.69764;36.50277;9439;18089;6
Облако-облако;"2022-04-02 13:09:06";830672973;47.62103;36.44812;-7839;9312;10
Облако-земля;"2022-04-02 13:11:14";168073243;47.15619;36.51968;-4632;0;6
Облако-земля;"2022-04-02 13:11:34";756618573;47.65605;36.53533;-26329;0;17
Облако-земля;"2022-04-02 13:11:35";115412000;47.6101;36.5807;-5564;0;5
Облако-облако;"2022-04-02 13:11:39";730825163;47.74482;36.4824399;-6515;16461;5
Облако-облако;"2022-04-02 13:12:02";13510120;47.78901;36.60336;7976;14174;5
Облако-облако;"2022-04-02 13:13:29";383911585;47.71163;36.59095;-8733;10353;6
Облако-земля;"2022-04-02 13:13:32";80621000;47.6953;36.5584;-9118;0;8
Облако-облако;"2022-04-02 13:13:57";795335052;47.8295;36.6262;-10451;10929;5
Облако-облако;"2022-04-02 13:14:09";348408599;47.83831;36.53528;-5169;19701;5
Облако-облако;"2022-04-02 13:16:30";390863323;47.90467;36.73861;4881;16893;5
Облако-облако;"2022-04-02 13:16:51";677601564;47.34173;36.36275;5401;15488;7
Облако-земля;"2022-04-02 13:16:51";752829807;47.7577;36.5977;-15333;0;10
Облако-земля;"2022-04-02 13:16:51";385873000;47.7846;36.5919;-15906;0;12
Облако-облако;"2022-04-02 13:17:52";294972071;47.88554;36.64201;-5703;18962;5
Облако-земля;"2022-04-02 13:18:42";610669000;47.8194;36.6132;-22081;0;10
Облако-облако;"2022-04-02 13:24:28";876603716;47.93879;36.69907;8701;13247;5
Облако-облако;"2022-04-02 13:24:28";394553651;47.8144;36.65287;-5987;16897;5
Облако-облако;"2022-04-02 13:26:26";610685697;47.83073;36.67853;5901;11883;5
Облако-облако;"2022-04-02 13:26:49";399760937;47.85541;36.66187;-12323;7877;5
Облако-облако;"2022-04-02 13:28:25";575146352;47.84546;36.68406;-9858;19151;5
Облако-земля;"2022-04-02 13:29:13";335301000;47.8705;36.7168;-20282;0;7
Облако-земля;"2022-04-02 13:29:14";131237000;47.8913;36.8196;-16770;0;7
Облако-облако;"2022-04-02 13:30:06";830918916;47.94651;36.71627;-3290;18868;5
Облако-облако;"2022-04-02 13:33:30";669733975;47.89394;36.68039;-12521;15995;12
Облако-земля;"2022-04-02 13:33:30";636500000;47.9338;36.7884;-10961;0;8
Облако-облако;"2022-04-02 13:34:38";651149316;47.99749;36.73116;-6712;16759;6
Облако-земля;"2022-04-02 13:36:18";147009000;47.923;36.7494;-273943;0;13
Облако-земля;"2022-04-02 13:36:18";132076000;47.9484;36.8275999;-53230;0;14
Облако-облако;"2022-04-02 13:38:14";96608778;47.92336;36.73033;5658;13425;5
Облако-земля;"2022-04-02 13:38:14";142109000;47.9421;36.7941999;-12031;0;5
Облако-земля;"2022-04-02 13:38:14";166327000;47.9871;36.8533;-6257;0;8
Облако-облако;"2022-04-02 13:40:55";551694473;47.9924;36.83018;8406;18858;5
Облако-земля;"2022-04-02 14:05:27";508820000;47.9825;37.0795;-14844;0;10
Облако-земля;"2022-04-02 15:22:23";577567000;44.9483;42.7341;-11818;0;6
Облако-земля;"2022-04-02 15:22:23";580870000;44.9147;42.7438999;29933;0;10
Облако-земля;"2022-04-02 15:26:07";238213000;44.8245999;43.1114;-4968;0;5
Облако-земля;"2022-04-02 15:27:15";299175000;44.9196;42.9073;-14082;0;9
Облако-земля;"2022-04-02 15:46:26";614245000;45.0867999;43.1984;-8195;0;7
Облако-земля;"2022-04-02 15:49:00";853895000;45.0073999;43.3005;-1987;0;5
Облако-земля;"2022-04-02 15:49:00";846204000;45.0069;43.2321;-10468;0;9
Облако-земля;"2022-04-02 15:50:03";833663000;45.0306;43.1852;46343;0;9
Облако-земля;"2022-04-02 15:51:32";349567000;45.0267;43.2732;-6421;0;5
Облако-земля;"2022-04-02 15:51:57";881980000;45.1272;43.2516;-5331;0;5
Облако-земля;"2022-04-02 15:52:43";315076684;45.05297;43.3118;-6657;0;5
Облако-облако;"2022-04-02 15:55:24";404972964;45.12472;43.41301;-7557;16775;7
Облако-земля;"2022-04-02 15:55:44";816970000;45.1369;43.2862;-6266;0;6
Облако-земля;"2022-04-02 15:56:42";322355000;45.1916;43.331;-10586;0;9
Облако-земля;"2022-04-02 15:57:43";624235000;45.1536;43.3459999;-9122;0;6
Облако-земля;"2022-04-02 15:58:22";250001000;45.0727;43.3602;-6247;0;5
Облако-облако;"2022-04-02 16:00:40";49340401;45.32652;43.46279;3489;13533;6
Облако-земля;"2022-04-02 16:01:56";265188492;45.14793;43.5398799;-7814;0;6
Облако-земля;"2022-04-02 16:02:25";996337000;45.1943;43.3601;-10442;0;6
Облако-земля;"2022-04-02 16:03:33";924339000;45.3414;43.3847;-8271;0;6
Облако-земля;"2022-04-02 16:05:49";916976000;45.3249;43.4306;-89683;0;8
Облако-земля;"2022-04-02 16:07:51";959737082;45.37435;43.53542;-9687;0;5
Облако-облако;"2022-04-02 16:20:27";858613421;45.32158;43.70824;8024;14992;6
Облако-облако;"2022-04-02 16:23:16";159006934;45.34319;43.69104;-4274;8069;5
Облако-облако;"2022-04-02 16:23:46";565314817;45.28048;43.57219;6632;15555;8
Облако-земля;"2022-04-02 16:28:38";271000000;45.6734;43.7224999;-12561;0;5
Облако-облако;"2022-04-02 16:28:52";454345812;45.44244;43.72077;-4081;16305;5
Облако-земля;"2022-04-02 16:38:38";395698000;45.7491;43.8534999;-23229;0;9
Облако-земля;"2022-04-02 16:38:38";408828000;45.7436;43.8793999;-10226;0;6
Облако-облако;"2022-04-02 16:40:36";329023481;45.76943;44.01615;9605;13226;7
Облако-земля;"2022-04-02 16:40:36";344867000;45.7752;43.8942;-22463;0;10
Облако-облако;"2022-04-02 16:43:02";699699381;45.79119;43.95985;11806;18142;10
Облако-земля;"2022-04-02 16:43:02";713565000;45.7921;43.9662999;-15746;0;5
Облако-земля;"2022-04-02 16:43:02";725346000;45.7253;43.9331;-14057;0;5
Облако-облако;"2022-04-02 16:44:50";284826968;45.44166;44.11788;-8139;18808;9
Облако-земля;"2022-04-02 17:03:34";363967000;43.7909;40.1408;-14532;0;8
Облако-земля;"2022-04-02 17:04:02";142190000;45.7601;41.926;67357;0;5
Облако-земля;"2022-04-02 17:04:02";172508000;45.7777;41.8938;19371;0;5
Облако-земля;"2022-04-02 17:04:58";225107159;45.81331;42.0073099;-13393;0;12
Облако-земля;"2022-04-02 17:05:29";302291539;45.7901;42.03063;-17085;0;10
Облако-земля;"2022-04-02 17:05:37";956510261;43.88659;40.13969;-17601;0;13
Облако-облако;"2022-04-02 17:05:37";978103026;44.04772;40.2480199;8148;18998;6
Облако-земля;"2022-04-02 17:06:24";425922347;45.82797;42.0373;-17013;0;7
Облако-земля;"2022-04-02 17:06:24";426892000;46.0262;41.6775;21410;0;5
Облако-земля;"2022-04-02 17:06:24";491307000;45.8385;41.9461;54118;0;11
Облако-земля;"2022-04-02 17:06:24";453448000;45.8598;41.9299;35297;0;5
Облако-земля;"2022-04-02 17:06:24";383944000;45.7842;41.9601;49393;0;9
Облако-земля;"2022-04-02 17:06:47";552299000;43.7729;40.1886;15838;0;7
Облако-земля;"2022-04-02 17:06:58";355797537;45.79031;41.97257;-26942;0;14
Облако-земля;"2022-04-02 17:06:58";325297000;45.8051;41.9694;31726;0;10
Облако-земля;"2022-04-02 17:07:54";697130708;45.82622;42.00656;-67268;0;7
Облако-земля;"2022-04-02 17:07:54";611465000;45.842;41.9743;35097;0;8
Облако-земля;"2022-04-02 17:07:54";742092000;46.0426;41.631;42310;0;5
Облако-земля;"2022-04-02 17:08:40";302069140;45.85158;42.03206;-14820;0;11
Облако-земля;"2022-04-02 17:08:40";359797000;46.0381;41.9006;39735;0;9
Облако-земля;"2022-04-02 17:08:40";579437000;45.8876;41.9878;19376;0;7
Облако-земля;"2022-04-02 17:08:40";266931000;46.001;41.9599;45967;0;7
Облако-земля;"2022-04-02 17:08:40";166150000;45.8182;41.9914;34278;0;6
Облако-земля;"2022-04-02 17:09:36";198344326;45.82594;42.04433;-12803;0;6
Облако-земля;"2022-04-02 17:09:36";80464000;46.0704;41.9932;29449;0;6
Облако-земля;"2022-04-02 17:09:36";154486000;45.7217;41.9414;36187;0;5
Облако-земля;"2022-04-02 17:09:36";45322000;45.8417;41.9709999;34763;0;11
Облако-облако;"2022-04-02 17:09:48";471029086;43.83531;40.2868;-22432;14151;14
Облако-облако;"2022-04-02 17:10:49";451613459;45.86895;42.05641;29302;16048;21
Облако-земля;"2022-04-02 17:10:49";512474000;45.9497;42.0549;36440;0;9
Облако-земля;"2022-04-02 17:12:19";309446720;45.86604;42.10678;-40400;0;14
Облако-земля;"2022-04-02 17:13:55";226745727;45.88384;42.08328;-29895;0;7
Облако-земля;"2022-04-02 17:13:55";267439000;45.8;42.024;36606;0;5
Облако-земля;"2022-04-02 17:15:03";682482000;46.2311;42.004;-13346;0;5
Облако-земля;"2022-04-02 17:16:12";619628706;45.95632;42.25132;-17416;0;11
Облако-земля;"2022-04-02 17:16:12";594166740;45.91682;42.11477;-35577;0;7
Облако-земля;"2022-04-02 17:16:12";653163000;46.0424;42.0531999;29584;0;9
Облако-земля;"2022-04-02 17:17:22";975463000;45.9354;42.0622;25078;0;5
Облако-земля;"2022-04-02 17:17:22";943508000;45.929;42.143;33974;0;9
Облако-земля;"2022-04-02 17:17:23";17418000;45.9379;42.1406;24041;0;9
Облако-земля;"2022-04-02 17:23:49";519061942;45.96858;42.26308;-10031;0;7
Облако-земля;"2022-04-02 17:23:49";502164000;45.9317;42.3016;16955;0;6
Облако-земля;"2022-04-02 17:24:19";656110459;45.58643;41.65618;-33386;0;20
Облако-земля;"2022-04-02 17:24:19";355234000;45.568;41.6206;37484;0;7
