Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-03-02 02:23:06;790924919;42.13741;41.85339;-12558;6576;10
Облако-облако;2023-03-02 02:23:06;805198293;41.98276;41.76321;2733;7773;7
Облако-облако;2023-03-02 02:45:24;159319770;41.94923;42.6165;-13238;7320;7
Облако-земля;2023-03-02 02:50:28;160545120;41.97069;42.11118;-21718;0;16
Облако-облако;2023-03-02 02:57:40;321139346;41.87652;42.27698;-18361;5858;16
Облако-облако;2023-03-02 03:02:42;386708211;41.8729;42.34933;-9944;6810;14
Облако-облако;2023-03-02 03:02:42;420758567;41.91832;42.49927;-6497;5240;11
Облако-земля;2023-03-02 03:03:40;609763253;41.89167;42.2356;-3954;0;10
Облако-облако;2023-03-02 03:09:05;553684059;41.97397;42.35776;-7111;8758;12
Облако-земля;2023-03-02 03:09:05;475333734;41.84008;42.27444;17061;0;7
Облако-земля;2023-03-02 04:11:04;640071195;41.3274199;36.64262;52586;0;19
Облако-земля;2023-03-02 04:52:20;956651500;41.88756;42.65872;-13320;0;12
Облако-земля;2023-03-02 04:57:57;634181515;41.90396;42.65593;-6468;0;10
Облако-земля;2023-03-02 05:24:29;190538574;41.90937;42.65672;-4079;0;8
