"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-облако;"2022-12-03 00:36:03";132876389;41.33166;40.87048;10753;6506;8
Облако-облако;"2022-12-03 00:36:33";897630593;41.00287;40.66748;22386;7998;8
Облако-облако;"2022-12-03 00:36:34";171308778;41.12306;40.69942;-5033;3038;10
Облако-земля;"2022-12-03 00:36:37";330486000;41.497;40.7335;-10902;0;7
Облако-земля;"2022-12-03 00:36:37";208630942;41.35122;40.71216;-18404;0;11
Облако-облако;"2022-12-03 00:37:40";288344767;41.21112;40.6634;-4989;11229;10
Облако-земля;"2022-12-03 00:37:40";86088862;41.34933;40.72149;-23504;0;11
Облако-облако;"2022-12-03 00:37:40";305401581;41.2603;40.76761;6060;14186;11
Облако-облако;"2022-12-03 00:37:40";488682385;41.29285;40.61265;-5617;10829;11
Облако-облако;"2022-12-03 00:37:40";565222218;41.3778999;40.93625;-5824;13439;13
Облако-земля;"2022-12-03 00:37:50";67938184;41.20378;37.24912;-53125;0;20
Облако-земля;"2022-12-03 00:38:15";941964112;41.37751;40.72702;-11573;0;9
Облако-земля;"2022-12-03 00:39:03";82686940;41.37384;40.69596;-39755;0;6
Облако-земля;"2022-12-03 00:39:42";606031188;41.007;40.66236;-7629;0;9
Облако-облако;"2022-12-03 00:39:59";469207513;41.48083;40.75163;7203;3088;10
Облако-земля;"2022-12-03 00:39:59";202629677;41.37287;40.72345;-33537;0;14
Облако-земля;"2022-12-03 00:40:23";239899000;41.24949;40.5658;-23458;0;5
Облако-земля;"2022-12-03 00:41:13";330074219;41.34653;40.7361;-10110;0;12
Облако-земля;"2022-12-03 00:41:42";647057962;41.25152;40.60803;-17569;0;13
Облако-облако;"2022-12-03 00:42:03";472182869;41.3662;40.71672;-28738;5150;17
Облако-облако;"2022-12-03 00:42:03";553995695;41.31187;40.59585;3818;15755;12
Облако-облако;"2022-12-03 00:43:48";459247065;41.34816;40.74883;-11577;11233;11
Облако-облако;"2022-12-03 00:43:49";21274788;41.28374;40.91496;8166;5218;11
Облако-облако;"2022-12-03 00:45:40";320524196;41.42083;40.86263;-36334;12699;9
Облако-земля;"2022-12-03 00:45:40";343251643;41.35271;40.75162;-8276;0;12
Облако-земля;"2022-12-03 00:45:43";895564829;41.17411;37.30209;-63093;0;19
Облако-земля;"2022-12-03 00:46:08";898799000;41.05169;40.7295;-78871;0;5
Облако-земля;"2022-12-03 00:46:08";918882656;41.0360299;40.59235;-33560;0;19
Облако-земля;"2022-12-03 00:46:50";558362377;41.35803;40.75;-5998;0;10
Облако-земля;"2022-12-03 00:47:32";346525711;41.446;40.76306;-16079;0;13
Облако-земля;"2022-12-03 00:48:01";424917223;41.33678;40.73896;-13357;0;14
Облако-земля;"2022-12-03 00:48:41";328435016;41.1766999;37.3244;-59908;0;23
Облако-облако;"2022-12-03 00:48:54";594846291;41.55896;40.78367;6815;6854;11
Облако-облако;"2022-12-03 00:48:54";255691642;41.36732;40.73195;-24166;11646;16
Облако-облако;"2022-12-03 00:49:41";401565379;41.00171;40.62015;4212;3011;8
Облако-земля;"2022-12-03 00:50:09";946017026;41.2423;40.78543;-10249;0;16
Облако-земля;"2022-12-03 00:50:10";602929887;41.40822;40.76043;-20626;0;13
Облако-земля;"2022-12-03 00:50:52";925062494;41.42094;40.82282;-17058;0;13
Облако-земля;"2022-12-03 00:52:02";347026608;41.42363;40.817;-32490;0;11
Облако-облако;"2022-12-03 00:52:02";556680858;41.3671;40.7048;2439;14539;6
Облако-земля;"2022-12-03 00:52:18";397052287;41.2774;40.77181;-4167;0;8
Облако-облако;"2022-12-03 00:52:18";448105651;41.34424;40.92249;-4651;3923;12
Облако-земля;"2022-12-03 00:52:53";676531835;41.42493;40.82871;-35824;0;15
Облако-облако;"2022-12-03 00:52:53";738286035;41.46882;41.0645499;-7917;4801;13
Облако-земля;"2022-12-03 00:54:07";849362405;41.3791;40.78038;-23154;0;16
Облако-земля;"2022-12-03 00:54:35";278055407;41.1823;40.57438;16266;0;10
Облако-облако;"2022-12-03 00:55:13";417345345;41.3001;41.02003;-7582;14060;11
Облако-земля;"2022-12-03 00:55:13";420973857;41.20961;40.92536;-15315;0;12
Облако-облако;"2022-12-03 00:55:13";406823682;41.09413;40.76453;-59243;13456;8
Облако-облако;"2022-12-03 00:55:14";216297719;41.39296;40.73093;15037;17474;13
Облако-земля;"2022-12-03 00:56:44";577329017;41.37261;40.7971999;-21438;0;12
Облако-земля;"2022-12-03 00:57:41";598429367;41.42266;40.79319;-36768;0;15
Облако-облако;"2022-12-03 00:57:56";941090791;41.16822;40.64877;3769;5597;7
Облако-земля;"2022-12-03 00:57:56";888550754;41.00491;40.58738;30693;0;13
Облако-земля;"2022-12-03 00:58:07";843193713;41.24979;40.82977;-35918;0;13
Облако-земля;"2022-12-03 00:58:08";977586055;41.32125;40.78465;-9662;0;12
Облако-облако;"2022-12-03 00:58:08";239418588;41.46031;40.82624;-4677;5926;8
Облако-облако;"2022-12-03 00:58:09";100753919;41.2356;40.64667;3986;19979;8
Облако-земля;"2022-12-03 00:58:47";877600814;41.4294;40.79892;-25508;0;12
Облако-земля;"2022-12-03 00:58:49";499494314;41.54143;41.5048;-37615;0;18
Облако-облако;"2022-12-03 00:58:50";126891544;41.71609;41.6526799;-4796;11232;7
Облако-облако;"2022-12-03 00:59:11";107582001;41.2747699;40.72273;-16345;7651;12
Облако-облако;"2022-12-03 00:59:11";264809327;41.18596;40.57511;2874;3908;6
Облако-земля;"2022-12-03 00:59:20";987567721;41.25316;40.84061;-8825;0;12
Облако-облако;"2022-12-03 00:59:50";976073100;41.34812;40.65642;-6183;7696;12
Облако-земля;"2022-12-03 00:59:51";73255102;41.4185;40.80618;-5865;0;11
Облако-облако;"2022-12-03 01:00:05";621634157;41.41783;41.47293;-4849;3009;10
Облако-земля;"2022-12-03 01:00:05";329088214;41.40882;41.17277;13835;0;9
Облако-земля;"2022-12-03 01:00:30";369525338;41.22421;40.58588;-29341;0;14
Облако-облако;"2022-12-03 01:01:05";925567285;41.25592;40.8247;-29637;12922;13
Облако-облако;"2022-12-03 01:01:06";266515056;41.42162;40.90368;5150;5830;12
Облако-земля;"2022-12-03 01:01:26";199494791;41.36455;41.17462;-4669;0;13
Облако-земля;"2022-12-03 01:01:51";92099548;41.00242;40.62691;-133193;0;16
Облако-земля;"2022-12-03 01:01:57";172316424;41.20256;40.5804;-20276;0;15
Облако-земля;"2022-12-03 01:02:39";372377691;41.16239;37.36576;-114827;0;16
Облако-земля;"2022-12-03 01:02:54";197330051;41.3945999;40.81539;-82907;0;14
Облако-земля;"2022-12-03 01:02:59";360613000;41.5352;41.4535;6473;0;5
Облако-земля;"2022-12-03 01:03:16";809948282;41.2167699;40.58658;-38568;0;17
Облако-земля;"2022-12-03 01:03:21";370559074;41.39156;41.22659;-7776;0;14
Облако-земля;"2022-12-03 01:03:42";358765725;41.03062;40.6482;-86793;0;9
Облако-земля;"2022-12-03 01:04:29";394229692;41.42455;40.81213;-23489;0;16
Облако-облако;"2022-12-03 01:04:30";21922165;41.20052;40.94804;-16697;13030;9
Облако-земля;"2022-12-03 01:04:43";427736076;41.39486;41.19545;-5499;0;11
Облако-облако;"2022-12-03 01:05:07";980880447;41.28446;40.6856099;-26173;3213;8
Облако-земля;"2022-12-03 01:05:07";985342666;41.21779;40.60196;-40672;0;12
Облако-земля;"2022-12-03 01:05:17";269923538;41.42331;40.78588;-22850;0;15
Облако-земля;"2022-12-03 01:05:41";484091231;41.00855;40.72012;27274;0;12
Облако-земля;"2022-12-03 01:05:56";524172859;41.41311;40.8143;-15188;0;14
Облако-земля;"2022-12-03 01:06:15";355584106;41.39654;41.22742;-8383;0;14
Облако-облако;"2022-12-03 01:06:16";88683275;41.55466;41.44844;-2984;6732;9
Облако-земля;"2022-12-03 01:06:24";151602100;41.2141499;40.90876;15804;0;16
Облако-облако;"2022-12-03 01:06:56";650850924;41.20988;40.59999;-35020;11549;15
Облако-облако;"2022-12-03 01:06:58";20197100;41.41734;40.78213;-34485;19182;14
Облако-облако;"2022-12-03 01:07:12";666177814;41.13526;40.68515;4271;17835;10
Облако-земля;"2022-12-03 01:07:48";737380729;41.19616;40.62736;-35465;0;15
Облако-земля;"2022-12-03 01:07:50";411856040;41.13624;37.36898;-6312;0;14
Облако-облако;"2022-12-03 01:07:50";406082876;41.23829;37.3357699;-30200;18215;11
Облако-облако;"2022-12-03 01:07:51";970539999;41.4539;40.96004;-22387;13685;15
Облако-земля;"2022-12-03 01:07:52";109442352;41.41276;40.83523;-4569;0;6
Облако-земля;"2022-12-03 01:08:26";488978273;41.20406;40.91026;12696;0;9
Облако-земля;"2022-12-03 01:08:42";85136739;41.20684;40.63706;-47715;0;9
Облако-облако;"2022-12-03 01:08:42";101469343;41.10112;40.73607;-2824;13122;8
Облако-земля;"2022-12-03 01:09:01";849312114;41.41207;40.82935;-46111;0;14
Облако-облако;"2022-12-03 01:09:16";376182940;41.17912;40.65322;-9282;19022;9
Облако-облако;"2022-12-03 01:09:16";368381167;41.2474;40.75139;-6390;6181;15
Облако-земля;"2022-12-03 01:09:34";363972567;41.38861;41.25465;-5122;0;9
Облако-облако;"2022-12-03 01:10:22";927783245;41.04116;37.29508;-17050;3024;12
Облако-земля;"2022-12-03 01:10:22";929264092;41.16097;37.4145899;-59149;0;13
Облако-земля;"2022-12-03 01:10:22";664711489;41.19388;40.62741;-38204;0;10
Облако-облако;"2022-12-03 01:10:36";622956178;41.20629;40.80307;11672;12183;10
Облако-облако;"2022-12-03 01:11:32";943914947;41.1415;40.99319;-5707;7946;12
Облако-облако;"2022-12-03 01:11:33";14956801;41.07616;40.77469;6463;7743;8
Облако-земля;"2022-12-03 01:12:08";654248189;41.20165;40.6390699;-12802;0;15
Облако-облако;"2022-12-03 01:12:08";640818630;41.21571;40.77384;-21652;7610;12
Облако-земля;"2022-12-03 01:12:42";29252962;41.48201;40.95066;-17937;0;13
Облако-облако;"2022-12-03 01:12:42";293193580;41.3865;40.87416;7201;3016;7
Облако-земля;"2022-12-03 01:13:33";607084817;41.18166;40.88266;-7621;0;13
Облако-земля;"2022-12-03 01:14:33";446423061;41.18216;40.87554;-12310;0;12
Облако-облако;"2022-12-03 01:15:00";428253663;41.21995;40.95043;7889;12279;6
Облако-земля;"2022-12-03 01:15:10";125630238;41.19084;40.62883;-6443;0;11
Облако-облако;"2022-12-03 01:16:12";399091380;41.42828;40.9688;15149;18550;15
Облако-облако;"2022-12-03 01:16:12";397242994;41.4657;41.18076;9165;4708;13
Облако-земля;"2022-12-03 01:16:14";850046477;41.20387;40.93371;-8975;0;14
Облако-облако;"2022-12-03 01:16:31";105854104;41.28961;37.22461;-9389;3478;10
Облако-земля;"2022-12-03 01:16:38";895891542;41.16778;37.66368;-10367;0;13
Облако-земля;"2022-12-03 01:17:20";585704573;41.16809;40.91781;-16697;0;14
Облако-земля;"2022-12-03 01:17:37";472645743;41.18081;40.64465;-44489;0;14
Облако-облако;"2022-12-03 01:18:12";456425787;41.21216;40.95143;-5732;3516;8
Облако-земля;"2022-12-03 01:18:13";158621429;41.41599;40.94804;-7419;0;14
Облако-земля;"2022-12-03 01:19:08";211944170;41.4432199;41.04003;-17133;0;13
Облако-земля;"2022-12-03 01:19:15";378814884;41.09203;40.81638;-7780;0;13
Облако-облако;"2022-12-03 01:19:23";523436204;41.20335;40.68258;-53190;11694;15
Облако-земля;"2022-12-03 01:20:51";524960689;41.1813;40.64323;-49107;0;14
Облако-земля;"2022-12-03 01:21:55";184745362;41.43164;41.0403499;-13431;0;13
Облако-земля;"2022-12-03 01:21:55";618852423;41.3114599;40.90517;-10062;0;12
Облако-земля;"2022-12-03 01:21:56";257863257;41.1908699;41.07773;-10643;0;10
Облако-облако;"2022-12-03 01:22:17";922181183;41.20359;40.65541;-52874;11791;15
Облако-земля;"2022-12-03 01:23:23";775589207;41.1887;40.68876;-41682;0;13
Облако-облако;"2022-12-03 01:23:48";84574532;41.19664;40.67156;10851;12565;14
Облако-облако;"2022-12-03 01:23:50";919696901;41.40155;41.07533;-92945;9706;15
Облако-облако;"2022-12-03 01:23:50";991613678;41.50589;41.22631;19310;9214;12
Облако-земля;"2022-12-03 01:25:26";946395946;41.20734;40.68466;-42232;0;13
Облако-облако;"2022-12-03 01:25:26";956656905;41.24539;40.52541;-5780;18192;11
Облако-облако;"2022-12-03 01:25:27";530671840;41.2182;40.81891;5225;12859;8
Облако-земля;"2022-12-03 01:25:27";631466904;41.40887;40.9894;-41421;0;13
Облако-земля;"2022-12-03 01:26:16";691921626;41.43589;41.06832;-17722;0;11
Облако-облако;"2022-12-03 01:26:37";907961215;41.12947;40.70346;20425;14627;12
Облако-земля;"2022-12-03 01:27:03";867666267;41.44335;40.98919;-37948;0;12
Облако-земля;"2022-12-03 01:27:44";634497623;41.18549;40.6769;-52460;0;22
Облако-облако;"2022-12-03 01:27:44";645383741;41.26874;40.8159599;-7403;8004;12
Облако-земля;"2022-12-03 01:28:28";281731936;41.4355199;40.98695;-79623;0;17
Облако-облако;"2022-12-03 01:28:56";498821014;41.21488;40.77624;13141;12224;9
Облако-земля;"2022-12-03 01:28:57";263397056;41.00012;40.69517;-31288;0;12
Облако-земля;"2022-12-03 01:28:57";228156358;41.0635;40.90003;-11605;0;11
Облако-земля;"2022-12-03 01:29:28";397008043;41.44731;41.00454;-31244;0;13
Облако-облако;"2022-12-03 01:29:28";408921377;41.49747;41.15481;-4397;10547;9
Облако-земля;"2022-12-03 01:29:55";152994977;41.16905;40.69077;-23790;0;13
Облако-облако;"2022-12-03 01:29:55";645273054;41.1746399;40.95181;-10276;14314;16
Облако-земля;"2022-12-03 01:31:06";868258151;41.44265;41.0082;-68017;0;16
Облако-земля;"2022-12-03 01:31:34";708570365;41.16968;40.66811;-8264;0;14
Облако-земля;"2022-12-03 01:32:48";151973955;41.97029;39.95514;-44025;0;11
Облако-облако;"2022-12-03 01:33:43";514005402;41.31853;40.86048;7971;4271;12
Облако-облако;"2022-12-03 01:33:43";520135553;41.16887;40.96902;-7781;14392;15
Облако-земля;"2022-12-03 01:33:43";97886000;41.1826;40.6266;-81340;0;7
Облако-облако;"2022-12-03 01:33:49";748783745;41.47373;41.16854;-13865;6823;19
Облако-облако;"2022-12-03 01:33:49";751717703;41.4186;41.0197999;-43153;3631;19
Облако-земля;"2022-12-03 01:35:18";908882297;41.42241;41.03101;-47195;0;13
Облако-облако;"2022-12-03 01:35:18";906937875;41.4680899;41.28417;-30359;19214;9
Облако-земля;"2022-12-03 01:35:59";751147611;41.22992;40.74921;-33021;0;13
Облако-земля;"2022-12-03 01:36:00";153598000;41.0739;40.8164;-13402;0;10
Облако-земля;"2022-12-03 01:37:19";38538094;41.4379;41.10213;-43670;0;13
Облако-земля;"2022-12-03 01:37:56";51181744;41.06585;37.62748;-46009;0;14
Облако-облако;"2022-12-03 01:38:07";206356659;41.0019;40.77817;6315;16839;11
Облако-облако;"2022-12-03 01:38:07";170744609;41.24694;40.7238;-7772;13660;7
Облако-облако;"2022-12-03 01:38:10";772864272;41.38065;40.77171;-6825;4642;8
Облако-земля;"2022-12-03 01:38:10";715522424;41.25636;40.95253;-10364;0;7
Облако-земля;"2022-12-03 01:38:10";719575317;41.16773;40.71472;-22855;0;10
Облако-земля;"2022-12-03 01:39:19";805163870;41.40611;40.88401;36125;0;15
Облако-земля;"2022-12-03 01:39:25";345043849;41.43789;41.10114;-5629;0;7
Облако-облако;"2022-12-03 01:39:54";310013166;41.34613;40.82691;7980;11231;12
Облако-облако;"2022-12-03 01:39:54";302792638;41.2945;40.96076;7800;17829;13
Облако-земля;"2022-12-03 01:39:54";237437079;41.22238;40.78811;-15960;0;12
Облако-земля;"2022-12-03 01:40:33";257815000;41.06049;40.5469;-25077;0;14
Облако-земля;"2022-12-03 01:40:41";616776218;41.0246799;40.71065;35648;0;10
Облако-облако;"2022-12-03 01:41:03";756888163;41.28728;40.99846;8549;6471;7
Облако-земля;"2022-12-03 01:41:03";527734037;41.22318;40.77116;-10836;0;12
Облако-земля;"2022-12-03 01:41:51";43046157;41.30638;40.80771;25192;0;13
Облако-облако;"2022-12-03 01:41:51";237468380;41.27748;41.14074;18055;13527;14
Облако-земля;"2022-12-03 01:41:51";721087499;41.14683;40.77073;-46660;0;13
Облако-земля;"2022-12-03 01:42:26";487180375;41.42217;40.85081;-33130;0;13
Облако-земля;"2022-12-03 01:42:32";193010076;41.06985;37.64031;-63813;0;19
Облако-земля;"2022-12-03 01:42:37";81713813;41.44182;41.12286;-5285;0;7
Облако-облако;"2022-12-03 01:42:37";124001174;41.4550399;41.34118;6030;6715;7
Облако-земля;"2022-12-03 01:43:37";278119611;41.42082;40.85333;-6595;0;11
Облако-земля;"2022-12-03 01:43:59";631727394;41.00056;40.60403;-38762;0;12
Облако-земля;"2022-12-03 01:44:13";156828531;41.46402;41.14539;-23249;0;12
Облако-облако;"2022-12-03 01:44:13";387390990;41.38122;40.98343;8635;9920;11
Облако-земля;"2022-12-03 01:44:27";956720557;41.2107699;40.77941;-88975;0;10
Облако-облако;"2022-12-03 01:44:27";969120823;41.24384;40.9945;-6770;13034;10
Облако-облако;"2022-12-03 01:44:28";20736460;41.04407;40.73257;-5733;6437;7
Облако-облако;"2022-12-03 01:45:56";514168920;41.44491;41.3481;-5951;14979;13
Облако-земля;"2022-12-03 01:45:56";529709915;41.43444;41.16949;-12845;0;14
Облако-земля;"2022-12-03 01:46:10";240491000;41.2355;40.7798;-91808;0;9
Облако-облако;"2022-12-03 01:46:11";31248580;41.35437;41.43995;-4021;18417;7
Облако-земля;"2022-12-03 01:46:17";101232846;41.42418;40.8644;-49754;0;14
Облако-облако;"2022-12-03 01:46:17";98981766;41.63523;40.82351;-10410;18241;8
Облако-земля;"2022-12-03 01:46:30";486397241;41.29172;40.76777;-11497;0;14
Облако-облако;"2022-12-03 01:46:30";538713498;41.20122;40.68239;-5147;18010;13
Облако-земля;"2022-12-03 01:47:00";662833622;41.43766;41.1766099;-26778;0;13
Облако-земля;"2022-12-03 01:47:04";168254921;41.26008;40.83128;21294;0;15
Облако-земля;"2022-12-03 01:48:14";668742342;41.30204;40.78083;-9012;0;13
Облако-земля;"2022-12-03 01:48:42";969373258;41.27111;40.79255;-3189;0;9
Облако-облако;"2022-12-03 01:49:08";627836735;41.24728;40.9057699;11705;5984;12
Облако-земля;"2022-12-03 01:49:35";393772674;41.00594;40.55047;-11538;0;11
Облако-облако;"2022-12-03 01:49:57";340263633;41.24297;40.783;-15683;19699;6
Облако-земля;"2022-12-03 01:50:21";584178767;41.43376;41.14589;-5335;0;10
Облако-облако;"2022-12-03 01:50:21";556305317;41.49888;41.26574;-26619;15551;14
Облако-земля;"2022-12-03 01:50:47";520893408;41.34503;40.95767;28600;0;14
Облако-земля;"2022-12-03 01:50:47";923269093;41.1565;40.8096;-40088;0;14
Облако-земля;"2022-12-03 01:52:06";613309062;41.27895;40.80529;-6438;0;12
Облако-облако;"2022-12-03 01:52:49";536477469;41.10141;40.97104;22322;13381;14
Облако-облако;"2022-12-03 01:52:49";969687411;41.31546;41.29316;9885;15118;12
Облако-земля;"2022-12-03 01:52:49";428628535;41.17645;40.81816;27311;0;15
Облако-земля;"2022-12-03 01:52:49";304822937;41.08133;40.76199;-9257;0;11
Облако-земля;"2022-12-03 01:53:36";454850024;41.25712;40.82313;-7484;0;13
Облако-земля;"2022-12-03 01:53:48";974171270;41.99825;40.00438;-73120;0;14
Облако-облако;"2022-12-03 01:54:23";515566788;41.44391;41.18664;-14916;12201;8
Облако-земля;"2022-12-03 01:54:40";628410879;41.16594;40.7958799;-45612;0;17
Облако-облако;"2022-12-03 01:54:40";659436319;41.22601;41.00113;11838;3076;11
Облако-земля;"2022-12-03 01:55:57";139912903;41.28225;40.82244;-6367;0;11
Облако-земля;"2022-12-03 01:56:19";193501973;41.10463;40.7551599;-47554;0;13
Облако-облако;"2022-12-03 01:57:01";803583850;41.10515;40.90016;10527;12633;14
Облако-земля;"2022-12-03 01:57:01";131558110;41.29372;40.80215;-7434;0;11
Облако-облако;"2022-12-03 01:57:01";305575796;41.2702699;40.96028;-7831;19559;8
Облако-облако;"2022-12-03 01:57:01";673812310;41.18663;40.63807;-5253;18821;12
Облако-земля;"2022-12-03 01:57:53";499750824;41.28367;40.81126;-7035;0;8
Облако-земля;"2022-12-03 01:58:10";832437920;41.4688;40.94788;33274;0;15
Облако-облако;"2022-12-03 01:58:30";987252423;41.11023;40.74969;-33244;13432;11
Облако-облако;"2022-12-03 01:58:31";1587062;41.17845;40.8896;-10089;3024;13
Облако-облако;"2022-12-03 01:58:31";3154893;41.12359;40.6263;-7295;19909;15
Облако-земля;"2022-12-03 01:58:41";224817739;42.02112;40.01656;-57129;0;10
Облако-облако;"2022-12-03 01:59:15";659531826;41.07258;40.77067;-4746;16550;7
Облако-земля;"2022-12-03 01:59:15";258603364;41.27655;40.83854;-25977;0;10
Облако-земля;"2022-12-03 01:59:15";634925583;41.15988;40.83623;28961;0;12
Облако-земля;"2022-12-03 01:59:35";972487788;41.36623;41.09666;-6677;0;7
Облако-облако;"2022-12-03 01:59:35";937775838;41.41787;41.33258;-29672;19460;9
Облако-земля;"2022-12-03 01:59:42";213811428;41.00198;40.56113;-14366;0;13
Облако-облако;"2022-12-03 01:59:55";816256869;41.11671;40.8798699;9894;3392;11
Облако-облако;"2022-12-03 02:00:55";711418667;41.20716;40.73035;-4031;7520;10
Облако-облако;"2022-12-03 02:00:55";653106628;41.04806;41.09001;-16682;14998;13
Облако-земля;"2022-12-03 02:02:41";69029842;41.42678;40.9475399;-4396;0;10
Облако-облако;"2022-12-03 02:02:56";646909491;41.28258;40.83061;-7289;10535;9
Облако-земля;"2022-12-03 02:02:56";478685400;41.0575;40.67669;-5089;0;8
Облако-облако;"2022-12-03 02:02:56";620193271;41.12983;40.81636;6237;12035;11
Облако-облако;"2022-12-03 02:02:56";627329701;41.21035;40.74243;-5292;10840;6
Облако-земля;"2022-12-03 02:03:08";367804971;41.00648;40.63833;-9699;0;11
Облако-земля;"2022-12-03 02:03:22";645807906;41.42373;40.9414;-4751;0;9
Облако-земля;"2022-12-03 02:04:11";531398333;41.41126;40.91588;-14041;0;15
Облако-земля;"2022-12-03 02:04:34";654773158;41.03661;40.81154;-5228;0;9
Облако-облако;"2022-12-03 02:05:12";753716946;41.1078;40.7919;-6372;13084;11
Облако-земля;"2022-12-03 02:05:15";664995312;41.41642;40.90554;-11152;0;13
Облако-облако;"2022-12-03 02:05:15";685770297;41.31845;40.83951;3241;16315;8
Облако-облако;"2022-12-03 02:05:39";118474361;41.2508399;40.74565;-37659;12124;11
Облако-земля;"2022-12-03 02:06:13";860490367;41.43518;40.91169;-13500;0;13
Облако-земля;"2022-12-03 02:06:14";219807375;41.31284;41.32284;50956;0;15
Облако-земля;"2022-12-03 02:06:41";791011212;41.21364;40.76574;-10100;0;11
Облако-земля;"2022-12-03 02:07:52";252961;41.4289;40.9133;-18364;0;12
Облако-облако;"2022-12-03 02:07:52";865379084;41.1227;40.67967;-83976;12397;7
Облако-облако;"2022-12-03 02:08:28";747503311;41.1392499;41.06885;5894;4737;13
Облако-земля;"2022-12-03 02:08:28";384920970;41.21301;40.74854;-5275;0;12
Облако-земля;"2022-12-03 02:08:28";749531389;41.08465;40.83119;8138;0;13
Облако-земля;"2022-12-03 02:08:35";500832315;41.41083;40.92051;-4420;0;11
Облако-земля;"2022-12-03 02:09:54";106531961;41.41579;40.93029;-27677;0;11
Облако-облако;"2022-12-03 02:09:54";103756109;41.23107;40.86871;-7732;11138;8
Облако-земля;"2022-12-03 02:10:56";892669094;41.32985;41.01284;16493;0;13
Облако-облако;"2022-12-03 02:10:56";650113549;41.15291;40.97439;-6857;3962;12
Облако-земля;"2022-12-03 02:10:56";634017920;41.11161;40.58925;-12741;0;8
Облако-облако;"2022-12-03 02:10:57";113883963;41.41493;41.22142;7805;12442;11
Облако-земля;"2022-12-03 02:11:23";97575705;41.35626;41.00589;-11683;0;14
Облако-земля;"2022-12-03 02:11:53";557891887;41.24845;40.39732;84260;0;20
Облако-земля;"2022-12-03 02:13:28";585644884;41.03232;40.58525;-5133;0;11
Облако-облако;"2022-12-03 02:13:28";934336784;41.43098;41.1250799;-5077;16667;10
Облако-земля;"2022-12-03 02:13:29";25132136;41.38146;40.9683599;13583;0;14
Облако-земля;"2022-12-03 02:14:27";538320045;41.1126;40.76327;-12392;0;14
Облако-земля;"2022-12-03 02:14:27";529754292;41.11262;40.62261;-20642;0;10
Облако-земля;"2022-12-03 02:16:09";138011312;41.01768;40.83046;-21199;0;13
Облако-земля;"2022-12-03 02:16:09";428188741;41.3266;41.0575;25688;0;16
Облако-земля;"2022-12-03 02:16:22";43291561;41.40865;40.64401;-4332;0;8
Облако-земля;"2022-12-03 02:16:22";151269717;41.44982;40.76896;-8205;0;9
Облако-земля;"2022-12-03 02:17:11";325363844;41.40931;40.97003;-8839;0;11
Облако-облако;"2022-12-03 02:17:11";318812700;41.35152;41.10616;-15771;9204;14
Облако-земля;"2022-12-03 02:18:32";845062605;41.45469;40.78542;-7091;0;10
Облако-облако;"2022-12-03 02:18:32";782690320;41.19314;40.8635499;-8332;15593;12
Облако-облако;"2022-12-03 02:18:43";795699215;41.09626;40.74501;-8107;6009;11
Облако-облако;"2022-12-03 02:18:43";685428157;41.14849;40.94194;11066;6589;15
Облако-земля;"2022-12-03 02:19:16";85942170;41.40889;40.97726;-7927;0;9
Облако-облако;"2022-12-03 02:19:16";81081391;41.34466;40.82212;-18224;15934;18
Облако-земля;"2022-12-03 02:19:20";835975168;41.04238;40.59149;-6572;0;10
Облако-земля;"2022-12-03 02:19:24";83302124;41.11713;38.30638;-6815;0;11
Облако-земля;"2022-12-03 02:19:46";773969314;41.42018;40.78205;-24887;0;13
Облако-земля;"2022-12-03 02:20:41";677979765;41.41772;40.79321;-22029;0;13
Облако-облако;"2022-12-03 02:21:13";591434390;41.20231;40.95351;17781;6641;12
Облако-облако;"2022-12-03 02:21:13";895425447;41.01447;40.98147;-10547;16649;10
Облако-облако;"2022-12-03 02:21:13";261686338;41.08112;40.67616;5081;6206;8
Облако-земля;"2022-12-03 02:21:13";693425023;41.11956;40.81671;-12947;0;11
Облако-земля;"2022-12-03 02:21:33";76661794;41.42102;40.77926;-11788;0;12
Облако-земля;"2022-12-03 02:22:11";767789465;41.41186;40.99726;-43252;0;17
Облако-облако;"2022-12-03 02:22:11";766133849;41.24013;41.19851;-25699;3916;12
Облако-земля;"2022-12-03 02:22:14";737882548;41.01766;40.61508;-5262;0;11
Облако-облако;"2022-12-03 02:22:14";720633994;41.30361;40.75746;-6882;12274;10
Облако-земля;"2022-12-03 02:22:28";995517484;41.43168;40.8055;-6389;0;11
Облако-облако;"2022-12-03 02:23:15";519895448;41.04481;40.6098799;-8490;13752;13
Облако-земля;"2022-12-03 02:23:42";621762920;41.00883;40.64157;-3885;0;9
Облако-земля;"2022-12-03 02:23:49";445311684;41.4123;40.80369;-42709;0;13
Облако-земля;"2022-12-03 02:24:18";156781000;41.1607;40.7382;-10005;0;7
Облако-облако;"2022-12-03 02:24:48";985225971;41.0878299;40.77621;-4673;3458;8
Облако-земля;"2022-12-03 02:24:49";448530817;41.29183;40.99364;-3556;0;8
Облако-земля;"2022-12-03 02:25:01";91603769;41.39736;40.81021;-32394;0;13
Облако-земля;"2022-12-03 02:25:19";7212000;41.0514;40.5308;-10785;0;5
Облако-земля;"2022-12-03 02:25:53";907060423;41.39579;40.79059;-12451;0;13
Облако-облако;"2022-12-03 02:25:53";831640639;41.51706;40.86728;-8096;9861;7
Облако-земля;"2022-12-03 02:26:50";478217458;41.39579;40.81561;-26116;0;15
