Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-06-23 00:00:05;738281466;41.32897;39.68248;-3735;18744;9
Облако-земля;2023-06-23 00:00:24;134433508;41.0516;38.58443;15662;0;17
Облако-земля;2023-06-23 00:00:27;140502214;41.31283;39.63076;-19972;0;14
Облако-земля;2023-06-23 00:00:28;298902690;41.46016;39.58205;-12884;0;13
Облако-облако;2023-06-23 00:00:33;468690553;41.02888;38.5745;-5568;3098;8
Облако-облако;2023-06-23 00:00:47;877250383;41.0486999;38.58983;4716;19662;12
Облако-земля;2023-06-23 00:00:49;740676607;41.40639;39.66426;-6327;0;12
Облако-облако;2023-06-23 00:00:51;962233461;41.43203;39.68973;2940;10756;9
Облако-облако;2023-06-23 00:00:51;783597534;41.52078;39.54293;5195;8036;10
Облако-земля;2023-06-23 00:00:55;458741747;41.23448;39.75293;-9104;0;16
Облако-земля;2023-06-23 00:00:55;204196802;41.32279;39.6962;-4699;0;12
Облако-земля;2023-06-23 00:01:01;423032410;41.0433;38.56237;-6888;0;11
Облако-облако;2023-06-23 00:01:15;555798837;41.04245;38.58898;4939;19012;12
Облако-облако;2023-06-23 00:01:18;914346146;41.50524;39.5584599;3679;3007;7
Облако-земля;2023-06-23 00:01:30;867173157;41.33388;39.65378;-66460;0;17
Облако-облако;2023-06-23 00:01:33;207360067;41.04425;38.57294;4610;17463;11
Облако-земля;2023-06-23 00:01:38;615246298;41.49598;39.5554;-8455;0;12
Облако-земля;2023-06-23 00:01:54;233975937;41.04876;38.57578;-26155;0;13
Облако-облако;2023-06-23 00:01:54;218197743;41.17444;38.4935;-4617;13100;11
Облако-облако;2023-06-23 00:02:01;940551780;41.0514;38.57484;3512;13138;9
Облако-земля;2023-06-23 00:02:01;138046752;41.36812;39.63828;-10914;0;13
Облако-облако;2023-06-23 00:02:01;488652568;41.28952;39.73811;-3425;11664;7
Облако-земля;2023-06-23 00:02:19;437445984;41.33686;39.63498;-27368;0;16
Облако-облако;2023-06-23 00:02:19;695349648;41.43678;39.72138;-4059;14760;6
Облако-земля;2023-06-23 00:02:20;86424605;41.50609;39.54283;-63137;0;13
Облако-земля;2023-06-23 00:02:23;731191884;41.04913;38.59084;-36521;0;17
Облако-облако;2023-06-23 00:02:34;262234741;41.24122;39.74586;5146;11138;12
Облако-земля;2023-06-23 00:02:42;763956738;41.4626499;39.55293;-18563;0;13
Облако-земля;2023-06-23 00:02:44;492529593;41.04863;38.55096;-49007;0;15
Облако-облако;2023-06-23 00:03:02;274884162;41.62724;39.6918999;4657;10179;7
Облако-земля;2023-06-23 00:03:03;295607553;41.46594;39.58423;-16611;0;12
Облако-земля;2023-06-23 00:03:06;760213612;41.05083;38.57985;-17498;0;14
Облако-облако;2023-06-23 00:03:06;714711291;41.16046;38.44684;-4033;17418;7
Облако-земля;2023-06-23 00:03:11;83027867;41.39054;39.67176;-10391;0;14
Облако-облако;2023-06-23 00:03:26;50012645;41.00683;38.5247;-4047;5916;12
Облако-земля;2023-06-23 00:03:28;371103449;41.22745;39.76583;-8597;0;10
Облако-облако;2023-06-23 00:03:36;429149074;41.03273;38.58569;-5769;3151;10
Облако-земля;2023-06-23 00:03:39;986457189;41.0446;38.56575;-30274;0;17
Облако-земля;2023-06-23 00:03:47;829703768;41.33612;39.65075;-25329;0;16
Облако-земля;2023-06-23 00:03:52;545765689;41.46579;39.56257;-41153;0;16
Облако-земля;2023-06-23 00:04:15;742330531;41.36086;39.65994;-21095;0;6
Облако-земля;2023-06-23 00:04:27;602038095;41.56778;39.6762299;-9650;0;7
Облако-облако;2023-06-23 00:04:30;736027736;41.00565;38.55839;3066;3003;6
Облако-земля;2023-06-23 00:04:44;731721293;41.33619;39.67565;-18044;0;7
Облако-земля;2023-06-23 00:05:00;88483293;41.48862;39.5666;27109;0;16
Облако-облако;2023-06-23 00:05:00;576586142;41.58102;39.54487;-3571;17264;8
Облако-земля;2023-06-23 00:05:00;713409923;41.55109;39.93525;52068;0;21
Облако-земля;2023-06-23 00:05:01;299869358;41.5946799;40.0941;-3967;0;10
Облако-облако;2023-06-23 00:05:01;130749099;41.4719399;40.0738;-6667;8010;14
Облако-земля;2023-06-23 00:05:01;750657394;41.78906;40.29984;-5563;0;8
Облако-земля;2023-06-23 00:05:02;162106990;41.64274;40.19625;-21996;0;11
Облако-облако;2023-06-23 00:05:05;279290332;41.12926;39.00771;-7881;15604;12
Облако-земля;2023-06-23 00:05:14;456910975;41.3904799;39.64558;-12425;0;13
Облако-облако;2023-06-23 00:05:22;747902073;41.02322;38.51292;-3014;16004;6
Облако-земля;2023-06-23 00:05:25;21161213;41.5002;39.50908;-5465;0;12
Облако-облако;2023-06-23 00:05:25;992787814;41.09717;38.62974;-3745;11933;7
Облако-земля;2023-06-23 00:05:30;423636155;41.41885;39.57017;-12109;0;17
Облако-земля;2023-06-23 00:05:37;175815880;41.00154;38.5088099;-10518;0;12
Облако-земля;2023-06-23 00:05:40;146746777;41.46587;39.55842;-13813;0;14
Облако-земля;2023-06-23 00:05:40;10377403;41.33607;39.64668;-8642;0;11
Облако-земля;2023-06-23 00:05:43;363072592;41.03301;38.59457;-4992;0;13
Облако-облако;2023-06-23 00:05:46;815807408;41.03938;38.28067;-2796;6899;7
Облако-земля;2023-06-23 00:06:00;775025395;41.44459;39.62659;-22850;0;10
Облако-облако;2023-06-23 00:06:03;702878160;41.31084;39.68256;12678;11238;13
Облако-земля;2023-06-23 00:06:18;179930404;41.40078;39.60816;-8231;0;11
Облако-земля;2023-06-23 00:06:22;277339395;41.29761;39.68644;-4192;0;11
