Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-09-30 02:29:49;64782743;41.31451;36.48447;-86116;0;17
Облако-земля;2023-09-30 02:31:15;95436648;41.29582;36.51523;-34272;0;16
Облако-земля;2023-09-30 02:32:13;925873927;41.1941599;36.41534;-14198;0;8
Облако-земля;2023-09-30 02:32:13;898334345;41.29345;36.46967;-41751;0;23
Облако-земля;2023-09-30 02:33:10;63643516;41.30247;36.51117;20910;0;14
Облако-облако;2023-09-30 02:34:02;927204015;41.30122;36.5047;9711;3085;15
Облако-земля;2023-09-30 02:35:32;530319266;41.28604;36.4719;-60925;0;16
Облако-земля;2023-09-30 02:38:33;876940345;41.30725;36.4768;-15214;0;16
Облако-облако;2023-09-30 02:38:33;920238907;41.302;36.33503;-4123;6874;9
Облако-облако;2023-09-30 02:40:15;943729960;41.24139;36.28589;4834;10371;7
Облако-земля;2023-09-30 02:40:15;932373770;41.28938;36.46237;-14797;0;18
Облако-земля;2023-09-30 02:41:25;871269114;41.30261;36.47402;-22043;0;9
Облако-облако;2023-09-30 02:41:25;872024273;41.16495;36.339;16551;3008;14
Облако-облако;2023-09-30 02:42:16;424963113;41.29404;36.48825;3896;5996;7
Облако-земля;2023-09-30 02:44:52;196717912;41.30151;36.51741;-13953;0;22
Облако-земля;2023-09-30 02:47:19;73447000;41.2896;36.548;-6972;0;5
Облако-облако;2023-09-30 02:48:25;505215356;41.37748;36.65485;6170;18175;9
Облако-облако;2023-09-30 02:48:25;501601364;41.2839699;36.53037;6358;7243;14
Облако-земля;2023-09-30 02:50:45;736018839;41.31041;36.51495;-16069;0;20
Облако-облако;2023-09-30 02:51:06;244059105;41.30945;36.51861;7972;6775;13
Облако-земля;2023-09-30 02:52:12;438388311;41.31101;36.53381;18605;0;15
Облако-облако;2023-09-30 02:54:13;101877647;41.30119;36.53581;9925;3928;12
Облако-земля;2023-09-30 02:56:32;206651512;41.31857;36.4861;-51305;0;16
Облако-земля;2023-09-30 02:58:53;420125757;41.26809;36.48769;-60887;0;16
Облако-земля;2023-09-30 02:59:43;507475358;41.2464;36.3967699;-32021;0;15
Облако-облако;2023-09-30 02:59:43;281949485;41.37517;36.62639;-3556;11734;7
Облако-облако;2023-09-30 03:01:58;11657461;41.32098;36.5005;-12476;16563;15
Облако-земля;2023-09-30 03:02:44;783675948;41.31591;36.5385599;11180;0;10
