Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-03-28 10:03:23;837060445;46.07385;37.06696;-2412;10059;6
Облако-облако;2023-03-28 10:10:55;153938115;41.04408;36.60581;-2911;12369;8
Облако-облако;2023-03-28 10:14:07;945436229;41.13517;36.67939;-4498;11408;12
Облако-облако;2023-03-28 10:14:08;209776149;41.21394;36.84012;-4126;18614;13
Облако-облако;2023-03-28 10:15:46;84763493;41.09049;36.66736;5810;5623;11
Облако-облако;2023-03-28 10:17:03;441807400;41.08247;36.65435;-1990;4222;7
Облако-облако;2023-03-28 10:17:55;406860154;41.97758;36.2588;-8159;13295;13
Облако-облако;2023-03-28 10:17:57;41352424;41.13958;36.66481;-3905;3079;13
Облако-земля;2023-03-28 10:19:21;248799951;41.13097;36.66422;-8301;0;18
Облако-облако;2023-03-28 10:20:48;656180637;41.6250799;36.38291;-5550;5008;16
Облако-облако;2023-03-28 10:20:50;235526599;41.16243;36.68372;-10055;17088;17
Облако-земля;2023-03-28 10:21:39;988683899;41.17197;36.03219;-32012;0;18
Облако-земля;2023-03-28 10:21:39;787359828;41.26302;36.14957;-15982;0;18
Облако-облако;2023-03-28 10:22:16;817867909;41.25823;36.64056;-6662;7950;16
Облако-земля;2023-03-28 10:22:17;230100985;41.11748;36.67053;-3959;0;11
Облако-облако;2023-03-28 10:22:19;431499708;41.07264;36.69529;-3132;18637;11
Облако-облако;2023-03-28 10:23:25;557187697;41.24527;36.14167;-5940;3996;13
Облако-облако;2023-03-28 10:23:29;477341794;41.1691;36.69691;-5013;8059;13
Облако-земля;2023-03-28 10:26:25;416111709;41.24367;36.81941;-3996;0;8
Облако-земля;2023-03-28 10:26:57;594852719;41.33518;36.01685;-6773;0;14
Облако-облако;2023-03-28 10:27:04;704740671;41.08466;36.72751;-4638;6372;13
Облако-облако;2023-03-28 10:27:04;162831452;41.71294;36.44383;4277;16037;12
Облако-облако;2023-03-28 10:27:41;808650372;41.31921;36.20557;-2444;3862;9
Облако-облако;2023-03-28 10:27:45;440518242;41.30026;36.71099;-4684;17529;14
Облако-земля;2023-03-28 10:27:57;553011842;41.09334;36.74324;-7001;0;15
Облако-облако;2023-03-28 10:28:32;996448988;41.09293;36.75986;3347;7740;7
Облако-облако;2023-03-28 10:28:51;557782192;41.35871;36.07282;-4318;9596;11
Облако-земля;2023-03-28 10:29:05;870068818;41.12964;36.7487;-6066;0;14
Облако-облако;2023-03-28 10:29:31;742910519;41.10573;36.75501;-4119;17520;14
Облако-облако;2023-03-28 10:29:57;653079311;41.38469;36.07094;-5330;12204;13
Облако-земля;2023-03-28 10:30:07;290932843;41.25066;36.77726;-12198;0;15
Облако-облако;2023-03-28 10:30:53;40892851;41.15095;36.80711;-2565;19938;7
Облако-облако;2023-03-28 10:30:58;880124879;41.35672;36.11896;-3583;9565;8
Облако-облако;2023-03-28 10:31:33;130724064;41.1189899;36.77938;-3866;7438;10
Облако-облако;2023-03-28 10:31:33;743379895;41.00705;36.7938;-2511;5005;7
Облако-земля;2023-03-28 10:31:34;213617268;41.20556;36.75644;-3399;0;10
Облако-облако;2023-03-28 10:32:06;304774632;41.16993;36.81006;-4036;7547;11
Облако-облако;2023-03-28 10:32:39;874394533;41.39005;36.13319;-8590;3040;14
Облако-земля;2023-03-28 10:32:39;806442998;41.3723699;36.25575;-13301;0;16
Облако-земля;2023-03-28 10:32:48;160491644;41.15398;36.76111;-2522;0;7
Облако-облако;2023-03-28 10:33:02;231651686;41.2745;36.81946;-2689;13203;9
Облако-облако;2023-03-28 10:33:38;370007665;41.37418;36.25973;-2532;6725;7
Облако-облако;2023-03-28 10:33:38;683249042;41.34357;36.13725;-2562;18933;6
Облако-облако;2023-03-28 10:33:41;914653875;41.12289;36.78904;-3415;5232;12
Облако-облако;2023-03-28 10:34:03;647786405;41.26782;36.81725;-4276;7670;13
Облако-облако;2023-03-28 10:34:08;240183102;41.40914;36.11597;-4140;10908;13
Облако-облако;2023-03-28 10:34:08;671325353;41.30404;36.1942499;4345;10953;12
Облако-земля;2023-03-28 10:34:28;918879290;41.1587699;36.80516;-5961;0;12
Облако-облако;2023-03-28 10:34:55;857894803;41.28034;36.82205;-3142;10797;12
Облако-земля;2023-03-28 10:34:57;779080303;41.38589;36.28782;-3538;0;12
Облако-земля;2023-03-28 10:35:10;439603502;41.21543;36.83077;-3304;0;11
Облако-земля;2023-03-28 10:36:20;776726726;41.2876199;36.85624;3659;0;7
Облако-земля;2023-03-28 10:36:24;198344624;41.11886;36.77755;-4038;0;10
Облако-земля;2023-03-28 10:36:27;795099557;41.4052;36.32251;-2831;0;8
Облако-земля;2023-03-28 10:36:51;654212399;41.43682;36.16054;-10384;0;17
Облако-земля;2023-03-28 10:36:52;270636087;41.35014;36.25295;-11888;0;16
Облако-земля;2023-03-28 10:37:16;464337518;41.30963;36.82669;-2809;0;7
Облако-облако;2023-03-28 10:37:39;793636794;41.3506799;36.16098;-2008;18235;7
Облако-облако;2023-03-28 10:37:39;896346336;41.42204;36.31713;-2805;17628;7
Облако-земля;2023-03-28 10:38:32;326405324;41.434;36.29543;3994;0;10
Облако-облако;2023-03-28 10:38:32;778534512;41.23859;36.9288;2213;14700;8
Облако-облако;2023-03-28 10:39:24;251069688;41.42754;36.3031999;-8690;11881;12
Облако-облако;2023-03-28 10:39:24;353017465;41.43451;36.17148;-2434;7718;6
Облако-облако;2023-03-28 10:39:30;671723476;41.2813299;36.79021;2946;9884;6
Облако-земля;2023-03-28 10:39:56;868980579;41.1837;36.89174;-14806;0;16
Облако-облако;2023-03-28 10:40:44;580801420;41.48088;36.37315;-4425;19040;9
Облако-земля;2023-03-28 10:40:48;121556726;41.3289199;36.91836;-2727;0;9
Облако-облако;2023-03-28 10:42:00;23911497;41.3267499;36.90894;-3888;17733;10
Облако-земля;2023-03-28 10:42:40;777243870;41.29158;36.89452;-2239;0;6
Облако-облако;2023-03-28 10:42:41;163483045;41.09734;36.82658;2847;6744;7
Облако-облако;2023-03-28 10:43:02;777983762;41.44386;36.84335;2995;3266;9
Облако-облако;2023-03-28 10:43:12;200325398;41.03523;36.80998;3398;10467;8
Облако-земля;2023-03-28 10:43:24;214481986;41.25068;36.93767;-14482;0;13
Облако-земля;2023-03-28 10:43:46;427392429;41.32011;36.92602;-8351;0;14
Облако-облако;2023-03-28 10:43:54;999981430;41.38595;36.98264;3278;3003;7
Облако-земля;2023-03-28 10:44:11;471933979;41.34237;36.91434;-10649;0;16
Облако-облако;2023-03-28 10:44:15;174097856;41.25747;36.95115;-4145;19752;12
Облако-облако;2023-03-28 10:44:17;279511871;41.2757;36.89714;3089;6047;11
Облако-земля;2023-03-28 10:44:31;704181307;41.46882;36.35282;-8644;0;13
Облако-облако;2023-03-28 10:44:47;49583215;41.40575;36.89873;-6986;17144;12
Облако-земля;2023-03-28 10:44:48;183955443;41.2899699;36.9638599;-14253;0;15
Облако-облако;2023-03-28 10:44:48;979276673;41.1186099;36.82805;3805;6984;9
Облако-облако;2023-03-28 10:44:49;432752703;41.11377;36.98104;-2882;16283;7
Облако-земля;2023-03-28 10:45:27;896528150;41.28747;36.9417199;-3156;0;8
Облако-облако;2023-03-28 10:45:46;343010019;41.25804;36.92528;-4114;13742;13
Облако-земля;2023-03-28 10:46:05;143652924;41.344;36.87447;-6364;0;14
Облако-облако;2023-03-28 10:46:32;866966712;41.41991;36.94581;-3439;16840;8
Облако-земля;2023-03-28 10:46:52;486523829;41.15811;36.96549;16922;0;17
Облако-облако;2023-03-28 10:47:09;321439729;41.38783;36.96078;-2262;14534;5
Облако-облако;2023-03-28 10:47:32;227773266;41.42094;36.92612;-2642;8405;7
Облако-облако;2023-03-28 10:47:38;154781914;41.32387;36.95417;-3497;19449;9
Облако-земля;2023-03-28 10:48:05;748224508;41.40572;36.95693;-4395;0;13
Облако-земля;2023-03-28 10:48:06;134257674;41.56588;36.93373;-3552;0;10
Облако-земля;2023-03-28 10:48:31;654790671;41.29155;36.99738;-11039;0;17
Облако-облако;2023-03-28 10:48:32;941068444;41.2254099;36.8964799;3943;18556;9
Облако-земля;2023-03-28 10:48:49;455222193;41.37636;36.90353;-9768;0;14
Облако-земля;2023-03-28 10:49:11;802340899;41.4721;36.98096;4022;0;11
Облако-земля;2023-03-28 10:49:36;419705208;41.31708;37.00468;-15495;0;15
Облако-земля;2023-03-28 10:49:43;453028822;41.44115;36.95823;-8708;0;14
Облако-облако;2023-03-28 10:50:13;301284067;41.08529;37.08485;-3936;6561;8
Облако-земля;2023-03-28 10:50:33;531733740;41.34078;36.98641;-16611;0;13
Облако-облако;2023-03-28 10:50:45;667044370;41.44686;36.9746;-3173;18006;10
Облако-облако;2023-03-28 10:50:50;457623579;41.37679;37.05934;2689;9541;5
Облако-земля;2023-03-28 10:51:06;636042450;41.40777;36.9392799;-6568;0;14
Облако-облако;2023-03-28 10:51:20;720407550;41.43597;36.9858;3349;6957;9
Облако-земля;2023-03-28 10:51:58;687868153;41.47061;36.99102;-4292;0;9
Облако-земля;2023-03-28 10:52:09;332586172;41.3609099;36.98471;-28326;0;17
Облако-облако;2023-03-28 10:52:09;111773882;41.2416;37.04146;-2762;14538;5
Облако-земля;2023-03-28 10:52:57;346783222;41.28839;37.0472899;-18809;0;16
Облако-облако;2023-03-28 10:52:57;230770455;41.27765;36.85666;-4045;8712;14
Облако-земля;2023-03-28 10:53:00;584542695;41.41102;37.05606;-10371;0;17
Облако-земля;2023-03-28 10:53:02;263560335;41.47278;36.98102;-10868;0;17
Облако-земля;2023-03-28 10:53:41;704927986;41.36024;37.00311;-10143;0;15
Облако-земля;2023-03-28 10:53:54;230727693;41.45968;36.97628;-9764;0;15
Облако-облако;2023-03-28 10:53:54;645465633;41.58638;37.05633;-4922;8290;11
Облако-земля;2023-03-28 10:54:06;748056146;41.39512;37.03859;-14616;0;17
Облако-земля;2023-03-28 10:54:40;252143861;41.47829;37.00983;-3826;0;10
Облако-облако;2023-03-28 10:54:42;403458938;41.39542;37.00746;-4828;6388;9
Облако-земля;2023-03-28 10:54:55;86105435;41.14519;37.0884799;-4153;0;7
Облако-земля;2023-03-28 10:55:21;93389327;41.3674899;37.06253;-11777;0;18
Облако-земля;2023-03-28 10:55:58;956230388;41.50012;37.00426;-10473;0;13
Облако-облако;2023-03-28 10:56:25;522722447;41.4743799;37.03996;3561;7816;6
Облако-земля;2023-03-28 10:56:42;127023056;41.38163;37.07539;-14215;0;16
Облако-облако;2023-03-28 10:56:43;134485952;41.3335099;37.15985;-3477;18954;7
Облако-земля;2023-03-28 10:56:43;125419399;41.24377;37.03461;6594;0;12
Облако-земля;2023-03-28 10:57:05;86191744;41.48974;37.0008;-5081;0;13
Облако-земля;2023-03-28 10:57:46;32701090;41.38927;37.03159;-6154;0;14
Облако-земля;2023-03-28 10:58:04;126433000;41.08979;37.0947;-5297;0;6
Облако-облако;2023-03-28 10:58:04;977512824;41.1263;37.16926;-3504;6598;8
Облако-облако;2023-03-28 10:58:10;927270095;41.04304;36.9768199;-3453;3629;7
Облако-облако;2023-03-28 10:58:26;348973080;41.5061;37.13041;-3125;6534;7
Облако-облако;2023-03-28 10:58:45;496702718;41.45755;37.12403;-2226;14833;5
Облако-земля;2023-03-28 10:58:59;839799011;41.46603;37.11949;-22039;0;18
Облако-облако;2023-03-28 10:58:59;562813892;41.35504;36.79431;-3588;17021;10
Облако-облако;2023-03-28 10:59:51;5123178;41.46774;37.06373;-4230;9369;9
Облако-земля;2023-03-28 11:00:09;634111655;41.53964;37.02825;-8600;0;16
Облако-облако;2023-03-28 11:00:54;117885738;41.27207;37.1058499;-6390;7736;13
Облако-земля;2023-03-28 11:00:54;640309994;41.51751;37.1133;-8284;0;16
Облако-облако;2023-03-28 11:00:54;472976109;41.61635;37.0754;-2296;13739;7
Облако-облако;2023-03-28 11:01:41;933449412;41.51298;37.1515;-2670;4463;10
Облако-облако;2023-03-28 11:02:02;437543770;41.42754;37.08611;-3595;17504;11
Облако-земля;2023-03-28 11:02:10;214166156;41.50003;37.107;-17011;0;16
Облако-земля;2023-03-28 11:02:37;612796711;41.01438;37.18947;-26746;0;18
Облако-облако;2023-03-28 11:02:38;69449835;41.26682;37.28157;-4105;4723;8
