Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-09-04 00:00:00;160037056;41.54496;39.57226;-8210;19921;11
Облако-облако;2023-09-04 00:00:20;761773673;43.22987;39.88003;-4405;4131;8
Облако-облако;2023-09-04 00:00:32;790369324;42.2805899;41.66058;-5252;7163;7
Облако-облако;2023-09-04 00:00:36;18082717;43.26435;41.13651;4329;12030;7
Облако-облако;2023-09-04 00:00:51;221755244;42.68156;43.42832;16462;18376;12
Облако-облако;2023-09-04 00:01:19;370774980;42.16354;36.00853;3278;9648;6
Облако-облако;2023-09-04 00:01:19;480447823;41.70775;38.83264;5055;16941;9
Облако-земля;2023-09-04 00:02:10;19798830;41.51877;39.50251;-32930;0;15
Облако-земля;2023-09-04 00:02:13;335604075;42.1355;36.01042;-9704;0;16
Облако-земля;2023-09-04 00:02:25;737150210;42.2372299;41.62835;-9302;0;8
Облако-земля;2023-09-04 00:02:35;547646330;42.59887;43.2914;-22416;0;12
Облако-облако;2023-09-04 00:02:40;46593513;41.69225;38.85159;4311;10813;11
Облако-облако;2023-09-04 00:02:52;713075033;42.25757;41.65086;5178;9332;11
Облако-облако;2023-09-04 00:03:46;974465824;43.43031;40.08528;10434;3000;13
Облако-облако;2023-09-04 00:03:47;4090464;43.31047;39.97406;5365;12986;13
Облако-облако;2023-09-04 00:03:48;39537436;42.21916;41.64932;-10406;3001;9
Облако-облако;2023-09-04 00:03:48;17896960;42.33491;41.79422;10590;7504;14
Облако-облако;2023-09-04 00:03:53;460193216;41.61572;39.6458299;5561;12367;14
Облако-облако;2023-09-04 00:03:53;454996961;41.53891;39.49365;4125;9987;9
Облако-облако;2023-09-04 00:04:06;494459109;42.76057;43.68803;-7223;7110;13
Облако-земля;2023-09-04 00:04:06;843974383;41.80704;38.8626;15681;0;12
Облако-облако;2023-09-04 00:04:06;474851140;43.20121;39.7831;-5009;19869;12
Облако-земля;2023-09-04 00:04:07;863678714;42.56427;43.28269;-34573;0;15
Облако-облако;2023-09-04 00:04:42;456989025;42.25744;41.63951;-4942;3016;7
Облако-земля;2023-09-04 00:04:42;301013071;42.20816;41.78696;15786;0;14
Облако-облако;2023-09-04 00:04:47;708943016;42.63604;43.29509;-8201;9331;13
Облако-облако;2023-09-04 00:04:47;678637821;42.72734;43.38717;6894;10559;8
Облако-облако;2023-09-04 00:05:00;92904264;41.50508;39.4958699;14384;19968;8
Облако-земля;2023-09-04 00:05:10;923320771;47.11188;37.82189;-16912;0;17
Облако-земля;2023-09-04 00:05:10;824850562;47.12914;38.04403;62811;0;9
Облако-земля;2023-09-04 00:05:13;753281392;42.26424;41.6311;13129;0;10
Облако-земля;2023-09-04 00:05:18;487344535;42.6442;43.28572;23652;0;11
Облако-земля;2023-09-04 00:05:26;314475436;43.2901;41.1297;-9105;0;13
Облако-земля;2023-09-04 00:05:50;786416200;41.5252;39.52484;-13416;0;12
Облако-облако;2023-09-04 00:05:52;189327894;41.70517;38.86301;8871;8693;13
Облако-облако;2023-09-04 00:05:52;187400119;41.79761;38.9929599;5384;7830;7
