Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-06-30 00:00:04;775620427;45.38217;44.13342;2239;4235;6
Облако-облако;2023-06-30 00:00:04;113528535;45.47851;44.21731;-4443;8093;7
Облако-облако;2023-06-30 00:00:05;987422162;45.15214;44.06454;-4387;9309;7
Облако-облако;2023-06-30 00:00:17;728508422;43.15732;44.80223;-3119;5321;5
Облако-облако;2023-06-30 00:01:08;792490202;46.29659;38.00897;-1498;7067;6
Облако-облако;2023-06-30 00:01:45;5769782;45.57477;44.16286;2782;3005;6
Облако-облако;2023-06-30 00:02:00;601791043;45.49508;44.23022;-2430;3722;6
Облако-земля;2023-06-30 00:02:12;564389293;43.04909;44.97173;-17280;0;8
Облако-облако;2023-06-30 00:02:49;262974661;46.29316;38.04921;-2839;6954;6
Облако-облако;2023-06-30 00:04:51;977193088;45.72969;44.5635;-38440;3167;12
Облако-облако;2023-06-30 00:04:52;15864119;45.63418;44.4352;11968;3006;16
Облако-земля;2023-06-30 00:05:36;709580808;45.58204;44.27565;-14738;0;12
Облако-облако;2023-06-30 00:05:36;932901376;45.42062;44.17219;-2847;6264;6
Облако-земля;2023-06-30 00:05:36;300513719;45.62693;44.48095;-14451;0;10
Облако-облако;2023-06-30 00:05:47;631300897;43.33581;44.57835;-3645;4792;7
Облако-земля;2023-06-30 00:07:22;605553585;45.44823;44.1647;-7805;0;9
Облако-земля;2023-06-30 00:07:36;144206155;45.66242;44.4491299;-11332;0;12
Облако-облако;2023-06-30 00:08:45;389319961;45.62169;44.28984;-3581;15420;7
Облако-облако;2023-06-30 00:08:45;317304191;45.48484;44.23836;-3291;5343;7
Облако-земля;2023-06-30 00:09:49;749368000;45.7075;44.4514;46554;0;9
Облако-земля;2023-06-30 00:11:06;130311035;45.58952;44.2879999;-34240;0;18
Облако-облако;2023-06-30 00:11:33;316182803;45.66716;44.38176;3502;14946;6
Облако-облако;2023-06-30 00:13:02;573543589;46.24065;38.36844;-8995;15646;8
Облако-земля;2023-06-30 00:13:02;776014101;46.31087;38.07132;-12879;0;18
Облако-облако;2023-06-30 00:13:21;228414103;45.69395;44.47049;-3984;3665;5
Облако-земля;2023-06-30 00:14:26;353131936;41.72219;46.17265;18859;0;12
Облако-земля;2023-06-30 00:14:26;438750058;41.65843;46.29448;-4510;0;6
Облако-земля;2023-06-30 00:15:46;590625738;41.71109;40.26968;18919;0;16
Облако-земля;2023-06-30 00:15:46;543582502;41.67993;40.12382;14846;0;9
Облако-земля;2023-06-30 00:16:40;754869312;43.23586;44.75287;-5015;0;7
Облако-облако;2023-06-30 00:17:16;797964243;43.21421;44.76601;-4225;7535;7
Облако-земля;2023-06-30 00:17:25;646522735;46.36903;38.14676;-7404;0;12
Облако-облако;2023-06-30 00:18:36;371142877;43.20615;44.79905;-2740;4279;5
