Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-10-07 00:00:33;65792374;45.60916;42.17988;-2541;4955;6
Облако-облако;2023-10-07 00:01:32;199940366;42.2968199;41.57552;-8606;19223;9
Облако-облако;2023-10-07 00:01:32;86449163;42.2486;41.45441;-4047;3989;18
Облако-облако;2023-10-07 00:02:50;103910699;42.93489;40.65757;-18138;14347;18
Облако-земля;2023-10-07 00:03:41;450003480;42.33063;40.4332;-5711;0;12
Облако-земля;2023-10-07 00:04:02;585966480;42.66593;40.94673;-11135;0;12
Облако-облако;2023-10-07 00:04:02;534650168;42.71162;41.16577;-6344;7958;13
Облако-облако;2023-10-07 00:04:02;536376610;42.74371;41.03695;-2805;12916;6
Облако-облако;2023-10-07 00:04:31;192875443;45.37366;42.21429;-3251;3378;6
Облако-земля;2023-10-07 00:06:13;248524042;43.5216;39.85342;-12599;0;14
Облако-облако;2023-10-07 00:06:13;657535541;43.63887;40.10889;-14634;19494;9
Облако-облако;2023-10-07 00:06:40;75372339;42.36409;41.27835;-8336;17706;7
Облако-облако;2023-10-07 00:07:46;643336135;42.64763;40.94274;-4747;18437;10
Облако-облако;2023-10-07 00:07:46;352125975;42.82738;41.10092;-34123;7375;12
Облако-земля;2023-10-07 00:09:11;603258355;42.35467;41.27069;-6100;0;10
Облако-облако;2023-10-07 00:10:44;128202138;42.7909099;41.04676;13086;7378;11
Облако-земля;2023-10-07 00:15:50;193101236;45.61684;42.43976;-11519;0;13
Облако-земля;2023-10-07 00:16:28;967801943;43.57869;40.08946;20735;0;14
Облако-земля;2023-10-07 00:17:13;689278243;42.5336;40.85282;-13280;0;16
Облако-облако;2023-10-07 00:17:36;291848661;42.70082;41.07471;-6762;17499;12
Облако-облако;2023-10-07 00:17:36;297464500;42.76038;41.24073;15151;5339;16
Облако-земля;2023-10-07 00:18:06;857958379;42.24557;41.57954;-49544;0;18
Облако-облако;2023-10-07 00:18:06;872029055;42.28199;41.75301;-5331;5535;8
Облако-облако;2023-10-07 00:18:06;852153087;42.35747;41.63435;-5123;5151;7
Облако-земля;2023-10-07 00:18:25;242748544;42.70114;41.08799;-6469;0;12
Облако-облако;2023-10-07 00:19:00;484198535;42.24509;41.70484;4661;12306;8
Облако-облако;2023-10-07 00:19:59;593769707;42.77813;41.2237099;17584;3589;7
Облако-облако;2023-10-07 00:23:43;578837438;42.73415;41.15599;-3889;4483;13
Облако-облако;2023-10-07 00:23:47;985279361;42.27738;41.67499;9155;3348;18
Облако-облако;2023-10-07 00:23:47;997517166;42.22119;41.54881;2397;15717;5
Облако-земля;2023-10-07 00:24:44;858781107;42.293;41.66314;10729;0;7
Облако-облако;2023-10-07 00:25:50;79054813;42.26776;41.6915;-30455;6977;17
Облако-облако;2023-10-07 00:25:50;89674226;42.2295299;41.5574299;11683;8852;15
Облако-земля;2023-10-07 00:27:06;977410583;42.22497;41.55787;-8172;0;14
Облако-земля;2023-10-07 00:29:16;502444406;42.47002;41.41209;-10892;0;13
Облако-облако;2023-10-07 00:29:16;283442392;42.38805;41.30866;10792;3926;8
Облако-земля;2023-10-07 00:30:01;628822234;42.3965;41.31523;-8901;0;10
Облако-земля;2023-10-07 00:30:19;46935353;42.2349;41.54314;-8816;0;14
Облако-облако;2023-10-07 00:30:19;33989044;42.27476;41.67569;-3539;3467;12
Облако-облако;2023-10-07 00:31:18;527149062;42.43531;41.42556;-5083;5603;9
Облако-земля;2023-10-07 00:31:33;376544623;45.61775;42.68235;175650;0;17
