Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-05-18 00:12:50;115735835;41.1262;40.47288;-9691;0;9
Облако-земля;2023-05-18 00:13:53;395190493;41.16045;40.53953;-15390;0;13
Облако-земля;2023-05-18 00:14:43;732655841;41.1479;40.48607;-5421;0;11
Облако-земля;2023-05-18 00:16:04;204120677;41.15827;40.51338;-11801;0;14
Облако-облако;2023-05-18 00:21:58;978015542;41.19251;40.75231;-9345;19538;9
Облако-облако;2023-05-18 00:23:22;530750089;41.16473;40.64662;-9300;8339;15
Облако-облако;2023-05-18 00:26:35;132034198;41.2232;40.8589;6758;11957;14
Облако-облако;2023-05-18 00:27:50;331959691;41.24855;40.78861;-23335;3768;15
Облако-облако;2023-05-18 00:29:16;145557257;41.18686;40.67232;-10313;12932;18
Облако-облако;2023-05-18 00:29:16;145028192;41.17969;40.91501;15428;13199;10
Облако-облако;2023-05-18 00:30:44;103365042;41.24846;40.85755;16437;12997;16
Облако-земля;2023-05-18 00:30:44;104070702;41.1789;40.70118;14830;0;11
Облако-облако;2023-05-18 00:32:42;77377845;41.06729;41.41277;-6437;12946;14
Облако-облако;2023-05-18 01:23:20;401019668;41.19973;41.41968;-8384;17500;16
Облако-земля;2023-05-18 01:23:20;215794715;41.14706;41.3144;8802;0;13
Облако-облако;2023-05-18 01:27:32;673472504;41.21328;41.53032;-136253;4246;16
Облако-земля;2023-05-18 01:27:32;710699133;41.17734;41.3509;-3875;0;7
Облако-земля;2023-05-18 02:27:22;114940484;41.48232;40.75773;-18251;0;13
Облако-земля;2023-05-18 02:29:32;896140228;41.49519;40.78243;-25142;0;15
Облако-облако;2023-05-18 02:44:53;259912463;41.53433;41.01336;5692;19851;11
Облако-облако;2023-05-18 02:47:48;165581002;41.54414;41.0476699;6669;10824;12
Облако-земля;2023-05-18 02:54:25;185426349;41.54478;41.47923;-12381;0;18
Облако-земля;2023-05-18 02:56:14;400908036;41.55719;41.51;-13615;0;14
Облако-земля;2023-05-18 02:57:22;283555997;41.5540499;41.5543;-23242;0;20
Облако-земля;2023-05-18 03:00:02;102248339;41.53725;41.56262;-30373;0;18
Облако-земля;2023-05-18 03:01:11;462961321;41.54488;41.5843;-23242;0;19
Облако-земля;2023-05-18 03:07:54;951330848;41.55891;41.65749;-18020;0;19
Облако-облако;2023-05-18 03:07:54;941634525;41.81118;41.73491;-9100;10093;17
Облако-земля;2023-05-18 03:09:46;718868066;41.5450299;41.69027;-24777;0;18
Облако-земля;2023-05-18 03:59:14;485864613;41.49218;42.14367;-3785;0;9
Облако-земля;2023-05-18 04:01:34;46515986;41.49273;42.19267;-6972;0;10
Облако-облако;2023-05-18 04:05:09;255187071;41.48695;42.29439;-35264;5523;18
Облако-земля;2023-05-18 04:11:19;697878128;41.3667;42.0857699;-25919;0;18
Облако-облако;2023-05-18 04:11:19;413032118;41.43504;42.34109;-7542;3084;10
Облако-земля;2023-05-18 04:12:31;118512822;41.1570899;44.08151;23140;0;16
Облако-земля;2023-05-18 04:12:54;506698720;41.36079;42.10947;-7950;0;11
Облако-облако;2023-05-18 04:16:03;132964252;41.26561;42.54871;-42374;12241;11
Облако-облако;2023-05-18 04:16:03;142761387;41.22468;42.3847;-14453;3005;11
Облако-земля;2023-05-18 04:16:25;703435822;41.35836;42.16128;-64897;0;16
Облако-облако;2023-05-18 04:16:25;778380415;41.41499;42.04292;-4867;13314;10
Облако-облако;2023-05-18 04:16:25;700893293;41.39173;42.31432;-28028;7269;17
Облако-земля;2023-05-18 04:17:48;430025027;41.36684;42.17998;-21391;0;19
Облако-облако;2023-05-18 04:19:15;915421313;41.3465;42.2131;-9218;16739;16
Облако-земля;2023-05-18 04:21:20;654219791;41.31755;42.24716;-6673;0;11
Облако-земля;2023-05-18 04:21:59;522992068;41.35638;42.23731;-15496;0;21
Облако-земля;2023-05-18 04:23:37;312165357;41.40711;42.29891;-24776;0;23
Облако-земля;2023-05-18 04:23:37;118131939;41.1990399;42.50304;15709;0;8
Облако-облако;2023-05-18 04:23:45;362309450;41.2989;42.32663;5268;6746;10
Облако-земля;2023-05-18 04:24:59;18243623;41.37176;42.23068;-17238;0;18
Облако-облако;2023-05-18 04:24:59;12897199;41.38678;42.40199;-19908;11184;11
Облако-земля;2023-05-18 04:29:26;836725207;41.36182;42.32791;-31023;0;18
Облако-земля;2023-05-18 04:29:26;791303608;41.42596;42.48931;9082;0;12
Облако-облако;2023-05-18 04:41:46;328331966;41.38873;42.51619;-10682;15709;16
Облако-облако;2023-05-18 04:41:46;352554374;41.43362;42.62567;-12784;3401;15
Облако-облако;2023-05-18 04:53:39;783207512;41.04125;43.0286199;-25646;11906;9
Облако-земля;2023-05-18 04:57:43;677562181;41.10477;44.7253;-20760;0;12
Облако-земля;2023-05-18 04:59:05;894333617;41.10119;44.72534;-9101;0;12
Облако-облако;2023-05-18 05:02:07;712056477;41.07352;43.13452;-17783;12494;10
Облако-земля;2023-05-18 05:03:29;501652200;41.28332;43.1602;-9475;0;11
Облако-земля;2023-05-18 05:08:14;757649729;41.13217;43.21316;-4378;0;11
Облако-земля;2023-05-18 05:10:34;663348308;41.12706;43.18568;32929;0;19
Облако-облако;2023-05-18 05:10:34;647856555;41.14881;43.39584;-180782;4346;13
Облако-облако;2023-05-18 05:11:18;843152402;41.06145;43.62763;-4090;5777;7
Облако-земля;2023-05-18 05:13:03;447252453;41.01545;43.50483;-7215;0;11
Облако-земля;2023-05-18 05:13:03;464485441;41.15616;43.34409;-8997;0;15
Облако-земля;2023-05-18 05:14:41;852875348;41.0135;43.54196;-23057;0;18
Облако-земля;2023-05-18 05:14:41;983858841;41.08879;43.7827399;-8658;0;9
Облако-земля;2023-05-18 05:16:38;186196845;41.06406;44.98353;-13158;0;13
Облако-земля;2023-05-18 05:19:36;695511633;41.02404;45.08546;-18674;0;11
Облако-облако;2023-05-18 05:19:36;772662960;41.10998;45.25847;-6448;6446;7
Облако-земля;2023-05-18 05:20:54;841503256;41.0571;45.0884;-14312;0;13
Облако-облако;2023-05-18 05:21:24;692889018;41.68691;41.8970399;-6190;5285;8
Облако-облако;2023-05-18 05:21:24;693291440;41.5885;41.90715;-3916;10862;9
Облако-земля;2023-05-18 05:23:10;681542004;41.03558;45.15461;-14012;0;11
Облако-земля;2023-05-18 05:23:19;858507242;41.16321;43.38422;161088;0;17
Облако-земля;2023-05-18 05:25:03;785746046;41.14942;43.39851;81712;0;18
Облако-земля;2023-05-18 05:25:12;214874674;41.61239;41.9782;13460;0;18
Облако-земля;2023-05-18 05:25:48;529518179;41.0855;43.89352;-280703;0;17
Облако-земля;2023-05-18 05:25:48;549632793;41.04851;43.71249;-4722;0;8
Облако-облако;2023-05-18 05:25:51;452175917;41.18031;43.37702;-12561;9404;7
Облако-земля;2023-05-18 05:27:28;884682713;41.06205;45.1668;-14766;0;14
Облако-земля;2023-05-18 05:27:28;872136244;41.11896;43.75876;-13917;0;8
Облако-облако;2023-05-18 05:27:28;849098664;41.10099;45.32316;-15346;7542;13
Облако-облако;2023-05-18 05:27:32;826820244;41.74136;42.04533;-4147;18845;9
Облако-облако;2023-05-18 05:27:32;827913303;41.68492;42.2531899;-3533;5366;8
Облако-облако;2023-05-18 05:27:32;826293487;41.62917;42.00954;3920;15356;9
Облако-земля;2023-05-18 05:27:49;293417998;41.16371;43.40536;118353;0;21
Облако-земля;2023-05-18 05:29:36;567244560;41.59152;41.9731;-9431;0;13
Облако-облако;2023-05-18 05:29:36;634562613;41.70035;42.20535;-3578;6643;10
Облако-облако;2023-05-18 05:30:40;848961148;41.65531;42.3730199;5067;7351;7
Облако-облако;2023-05-18 05:31:20;709202302;41.14923;43.4382;-13943;14960;21
Облако-земля;2023-05-18 05:32:45;363626303;41.5676;41.57365;-28645;0;20
Облако-облако;2023-05-18 05:32:45;355982859;41.60905;41.80239;-7584;4488;10
Облако-облако;2023-05-18 05:35:25;997600349;41.61701;42.0738;-10356;6669;11
Облако-облако;2023-05-18 05:35:25;998181238;41.71335;42.13931;-6294;18425;11
Облако-облако;2023-05-18 05:39:40;251598280;41.64024;41.87031;-6885;8350;11
Облако-земля;2023-05-18 05:40:31;330651218;41.18267;43.63703;100680;0;15
Облако-облако;2023-05-18 05:40:31;341792303;41.19066;43.82831;-13878;8757;11
Облако-облако;2023-05-18 05:41:55;345564457;41.69171;42.00499;-4214;6153;15
Облако-земля;2023-05-18 05:42:09;304223000;41.09163;43.87316;6633;0;9
Облако-облако;2023-05-18 05:42:09;338748580;41.18768;43.89933;-11922;6522;8
Облако-земля;2023-05-18 05:42:09;399824494;41.06799;43.6914;27573;0;18
Облако-земля;2023-05-18 05:43:22;278475671;41.17349;43.63862;17358;0;17
Облако-земля;2023-05-18 05:45:17;623597672;41.15368;43.61497;6378;0;10
