Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-11-24 17:42:48;618790772;44.53438;38.67956;-16486;0;9
Облако-облако;2023-11-24 21:37:13;251881189;43.1638499;41.73697;-5285;17897;9
Облако-земля;2023-11-24 21:50:38;165563653;43.26756;36.00054;45162;0;15
Облако-облако;2023-11-24 21:50:38;368864341;43.28996;36.23445;-4818;18663;10
Облако-облако;2023-11-24 22:02:42;202757153;43.408;36.1109;13117;15464;8
Облако-земля;2023-11-24 22:02:42;173015681;43.38652;36.44347;-50730;0;16
Облако-земля;2023-11-24 22:02:42;181797886;43.43744;36.31407;186322;0;16
Облако-облако;2023-11-24 22:02:42;249357300;43.29022;36.18139;-9900;6732;9
Облако-облако;2023-11-24 22:02:42;179386218;43.5003;36.52269;17470;19601;11
Облако-земля;2023-11-24 22:08:24;395748419;42.61285;39.06312;-20814;0;16
Облако-облако;2023-11-24 22:08:24;413704823;42.648;39.24387;-7036;5357;12
Облако-земля;2023-11-24 22:10:34;347272481;42.60316;39.06293;-7544;0;12
Облако-земля;2023-11-24 22:10:48;504724411;43.35803;36.45876;20323;0;13
Облако-земля;2023-11-24 22:12:17;428694210;42.59773;39.11289;-13073;0;12
Облако-земля;2023-11-24 22:13:54;580471816;42.62806;39.12538;-9772;0;10
Облако-земля;2023-11-24 22:15:01;915252399;42.62789;39.14544;-16064;0;11
Облако-земля;2023-11-24 22:16:39;477268738;43.47887;36.4989599;-114893;0;22
Облако-облако;2023-11-24 22:16:39;509677272;43.64634;36.72099;7411;6812;7
Облако-земля;2023-11-24 22:16:39;520189201;43.56725;36.57668;91338;0;18
Облако-облако;2023-11-24 22:16:39;663473263;43.45679;36.33194;13361;11786;13
Облако-облако;2023-11-24 22:17:47;178887582;42.97498;41.65563;8019;19651;7
Облако-облако;2023-11-24 22:18:27;30004371;42.26919;36.2612499;-21090;3012;14
Облако-земля;2023-11-24 22:21:03;84339473;42.64376;39.20823;-28974;0;13
Облако-земля;2023-11-24 22:23:09;621732981;43.56308;36.63282;138360;0;20
Облако-облако;2023-11-24 22:23:09;615180731;43.47496;36.69273;-11936;19538;12
Облако-земля;2023-11-24 22:24:27;841137313;43.52585;36.38047;17880;0;15
Облако-облако;2023-11-24 22:24:27;589496293;43.5869799;36.59566;13584;7824;10
Облако-земля;2023-11-24 22:24:27;684026261;43.51117;36.73743;20199;0;8
Облако-земля;2023-11-24 22:25:40;868540493;43.61311;36.62887;51720;0;14
Облако-облако;2023-11-24 22:27:53;454457529;43.47028;36.7675;8584;19138;12
Облако-облако;2023-11-24 22:27:53;943022231;43.55643;36.22196;-9032;11850;15
Облако-земля;2023-11-24 22:27:53;508241214;43.55237;36.65133;36273;0;14
Облако-земля;2023-11-24 22:29:14;488622495;43.56609;36.65411;84526;0;20
Облако-земля;2023-11-24 22:30:58;902361127;42.24041;36.23011;-43033;0;23
Облако-облако;2023-11-24 22:30:58;983988799;42.35082;36.04173;-4080;9635;6
Облако-земля;2023-11-24 22:31:56;197480583;43.6033199;36.57377;62421;0;18
Облако-земля;2023-11-24 22:31:56;382118718;43.5257099;36.27985;20412;0;14
Облако-земля;2023-11-24 22:34:18;142767057;43.58321;36.6151;-10716;0;13
Облако-облако;2023-11-24 22:34:18;52470635;43.50048;36.67471;7633;4140;8
Облако-облако;2023-11-24 22:34:18;44430112;43.4802899;36.49907;-5924;15019;8
Облако-земля;2023-11-24 22:35:40;770839339;43.53897;36.58572;-23953;0;17
Облако-земля;2023-11-24 22:42:20;515378997;43.58647;36.79858;41096;0;19
Облако-облако;2023-11-24 22:42:21;12886440;43.73707;36.74714;-5186;4980;6
Облако-земля;2023-11-24 22:42:21;45990622;43.6347;36.43392;80330;0;16
Облако-облако;2023-11-24 22:42:40;120104687;43.60784;36.6337;2537;9178;6
Облако-земля;2023-11-24 22:47:17;554335289;43.59587;36.65817;50633;0;16
Облако-земля;2023-11-24 22:57:35;61593517;44.50781;38.57793;-17081;0;14
Облако-облако;2023-11-24 23:10:44;316455745;42.82895;39.69393;2716;3264;6
Облако-облако;2023-11-24 23:10:44;267909781;42.84852;39.82509;-45315;5337;10
Облако-земля;2023-11-24 23:11:38;855895625;42.71562;38.4843;-18675;0;12
Облако-облако;2023-11-24 23:11:57;644056415;42.83918;39.67932;-9571;6214;10
Облако-земля;2023-11-24 23:23:50;324901647;42.86502;42.13105;-5308;0;9
Облако-земля;2023-11-24 23:28:53;375444723;43.4173;40.57871;-4420;0;7
Облако-облако;2023-11-24 23:29:31;849893177;42.72469;38.7372;-21300;17123;11
Облако-земля;2023-11-24 23:30:25;649865958;44.03681;37.60889;-44834;0;13
Облако-земля;2023-11-24 23:32:41;821577794;44.04912;37.62919;-32954;0;13
Облако-земля;2023-11-24 23:32:59;492929961;42.82477;38.64823;-4518;0;9
Облако-облако;2023-11-24 23:34:58;569506343;42.90289;39.98905;-10819;4282;10
Облако-земля;2023-11-24 23:39:26;619076370;42.7836;37.46973;-8276;0;12
Облако-земля;2023-11-24 23:40:19;919633953;42.92101;40.02255;-11561;0;11
Облако-земля;2023-11-24 23:41:38;324137542;42.80489;37.49923;-13374;0;13
Облако-облако;2023-11-24 23:41:38;314151563;42.85139;37.64368;-18777;14223;8
Облако-облако;2023-11-24 23:49:29;82609654;42.93733;40.14312;-13144;14090;10
Облако-облако;2023-11-24 23:51:41;753839321;42.98448;40.31761;-15529;9592;10
Облако-облако;2023-11-24 23:51:42;141403230;42.9339;40.17363;-5382;12691;9
