Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-08-28 10:39:55;924372003;46.43615;38.44046;-2786;5713;6
Облако-облако;2023-08-28 10:42:23;801254993;46.42976;38.43822;-7511;9252;12
Облако-земля;2023-08-28 11:28:55;749462441;41.33289;43.00763;-12859;0;17
Облако-земля;2023-08-28 11:31:18;708901408;41.34475;42.9707099;-6760;0;10
Облако-земля;2023-08-28 12:02:10;272446570;41.44091;43.22795;-7342;0;11
Облако-земля;2023-08-28 12:02:39;545783969;41.4359899;43.14946;-10422;0;8
Облако-земля;2023-08-28 12:02:53;899936406;41.4224;43.12867;-10301;0;11
Облако-земля;2023-08-28 12:03:10;260327237;41.4443399;43.23894;-7173;0;7
Облако-облако;2023-08-28 12:03:29;646968491;41.50165;43.41317;-11496;3096;11
Облако-облако;2023-08-28 12:03:29;636379861;41.41238;43.30703;-5844;14951;9
Облако-облако;2023-08-28 12:03:35;349469424;41.4127;43.17198;-5525;3230;8
Облако-земля;2023-08-28 12:04:08;549621641;41.45997;43.25361;-8274;0;9
Облако-земля;2023-08-28 12:04:59;961838438;41.46272;43.26648;-15091;0;12
Облако-земля;2023-08-28 12:07:13;72580569;41.45929;43.26354;-11690;0;8
Облако-земля;2023-08-28 12:09:23;187599893;41.4665;43.22871;-7411;0;10
Облако-облако;2023-08-28 12:09:23;142835179;41.4927;43.38033;-6426;10044;7
Облако-земля;2023-08-28 12:10:46;806614379;41.43676;43.22716;-15086;0;12
Облако-облако;2023-08-28 12:13:44;746597789;41.13173;43.05139;-8806;3008;9
Облако-облако;2023-08-28 12:15:46;166857134;41.55793;43.21546;6296;5885;7
Облако-земля;2023-08-28 12:16:26;695940787;41.37435;43.8078;-7610;0;10
Облако-земля;2023-08-28 12:17:41;446471859;41.45469;43.22413;-10333;0;8
Облако-земля;2023-08-28 12:17:58;756583741;41.3549;43.79262;-15283;0;14
Облако-облако;2023-08-28 12:19:15;223854855;41.36897;43.81448;-5711;18977;10
Облако-облако;2023-08-28 12:19:15;99378183;41.43456;43.94684;-6477;7439;11
Облако-земля;2023-08-28 12:19:30;448074337;41.06936;42.8266;-7610;0;16
Облако-земля;2023-08-28 12:23:00;209519092;41.06452;42.92044;-8683;0;11
Облако-земля;2023-08-28 12:23:09;465414519;41.52465;43.24161;-34535;0;13
Облако-земля;2023-08-28 12:28:26;565542635;41.08313;42.99271;-6333;0;11
Облако-облако;2023-08-28 12:34:27;208750204;41.07913;43.00897;-9450;4436;12
Облако-земля;2023-08-28 12:36:39;373825567;41.1256;42.97225;-9297;0;13
Облако-земля;2023-08-28 12:39:01;550021193;41.0932699;43.03938;-14535;0;16
Облако-земля;2023-08-28 12:40:02;555017206;41.09713;43.01606;-13141;0;15
Облако-земля;2023-08-28 12:41:24;539800180;41.1099699;43.02484;-10901;0;9
Облако-облако;2023-08-28 12:43:06;329461017;41.1861;43.00553;-5906;19893;7
