Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-11-17 00:01:21;875348130;41.62288;39.11299;112170;0;17
Облако-облако;2023-11-17 00:01:21;957980939;41.55366;38.91903;10019;11934;11
Облако-облако;2023-11-17 00:01:21;868877398;41.73553;38.91019;-9628;18128;13
Облако-земля;2023-11-17 00:05:38;443839000;41.5872;39.2232;87590;0;8
Облако-земля;2023-11-17 00:05:38;520027237;41.55937;38.99209;17188;0;7
Облако-облако;2023-11-17 00:11:47;218748360;41.74447;41.33393;13556;7986;17
Облако-облако;2023-11-17 00:14:12;681005771;41.76247;39.27604;-4757;8779;8
Облако-облако;2023-11-17 00:14:12;792201104;41.6574;39.32438;7605;4884;11
Облако-облако;2023-11-17 00:14:12;787756432;41.57269;39.17036;9964;5711;12
Облако-облако;2023-11-17 00:16:48;891848461;41.65532;39.28602;8888;6008;9
Облако-земля;2023-11-17 00:20:00;113315606;41.78506;41.31932;29989;0;11
Облако-облако;2023-11-17 00:21:26;217222301;41.73943;41.38465;10255;7750;13
Облако-облако;2023-11-17 00:21:26;204331998;41.68365;41.22767;3613;10908;10
Облако-земля;2023-11-17 00:25:42;378773895;41.71096;41.40051;-7420;0;12
Облако-облако;2023-11-17 00:25:42;385748153;41.6777;41.26824;4179;6707;8
Облако-земля;2023-11-17 00:27:05;767518914;41.16339;38.1311;-14765;0;12
Облако-земля;2023-11-17 00:28:35;51496085;41.67429;41.2886;22481;0;13
Облако-земля;2023-11-17 00:33:21;424942664;41.64777;39.72299;19000;0;16
Облако-облако;2023-11-17 00:35:44;151967956;41.21009;38.3479699;-3571;3000;14
Облако-облако;2023-11-17 00:35:44;144332585;41.14522;38.21975;4813;12772;9
Облако-облако;2023-11-17 00:39:28;689046638;41.58843;39.74656;8164;6548;10
Облако-облако;2023-11-17 00:45:24;130868537;41.72989;39.55953;6277;9335;10
Облако-земля;2023-11-17 00:45:31;475898248;41.58706;39.86495;73060;0;14
Облако-облако;2023-11-17 00:46:25;591143044;42.03644;41.83563;3510;18366;6
Облако-облако;2023-11-17 00:46:25;591709494;42.15321;41.86585;7632;12417;8
Облако-облако;2023-11-17 00:48:00;373040967;42.14075;41.89445;10653;3000;10
Облако-земля;2023-11-17 00:54:33;842335362;41.66067;39.6042599;24703;0;14
Облако-облако;2023-11-17 00:58:44;898818913;41.68743;39.82117;-6376;7951;12
Облако-облако;2023-11-17 01:07:38;137476223;41.6115;39.79959;-2251;13697;6
Облако-земля;2023-11-17 01:17:31;136073740;41.08255;39.50056;47600;0;14
Облако-земля;2023-11-17 01:21:12;89488300;41.18104;39.52695;39617;0;17
Облако-земля;2023-11-17 01:24:52;997503532;41.17075;39.54543;-15401;0;15
Облако-земля;2023-11-17 01:24:53;194749000;41.1325;39.7394;60397;0;16
Облако-земля;2023-11-17 01:48:04;419530957;41.83095;41.74772;63847;0;14
Облако-облако;2023-11-17 01:51:08;952941617;41.81902;41.86659;-5968;8346;8
Облако-земля;2023-11-17 01:51:08;800916000;41.8089;41.6863;-75693;0;13
Облако-земля;2023-11-17 01:52:44;186345331;41.74556;41.8394199;16259;0;8
Облако-земля;2023-11-17 01:55:23;247922616;41.82086;41.9168;52445;0;14
Облако-облако;2023-11-17 01:55:23;305138703;41.94651;42.00073;-4161;5339;11
Облако-земля;2023-11-17 01:57:36;119241136;41.85324;41.92108;-32059;0;10
Облако-облако;2023-11-17 01:57:36;123250404;41.86049;42.05572;-14881;4477;12
Облако-земля;2023-11-17 01:57:36;359278844;41.72084;41.91294;19911;0;7
Облако-земля;2023-11-17 01:58:41;767743004;41.83958;41.91283;-10614;0;13
Облако-земля;2023-11-17 02:00:43;423614422;41.84011;41.95117;40930;0;9
