"Тип";"Время";"Наносекунды";"Широта";"Долгота";"Пик";"Высота";"Количествосенсоров"
Облако-земля;"2021-03-06 14:01:45";550708000;45.9154;39.9717;55322;0;6
Облако-земля;"2021-03-06 14:01:45";499204000;45.7906;39.9632;76146;0;14
Облако-земля;"2021-03-06 14:01:45";9417958;45.65238;39.81589;-11004;0;12
Облако-земля;"2021-03-06 14:05:15";201992000;45.6129;39.8711;-13463;0;7
Облако-облако;"2021-03-06 14:05:15";191801911;45.59242;39.8120199;-4968;18844;5
Облако-земля;"2021-03-06 14:46:26";538286000;45.9431;40.6681;67389;0;6
Облако-земля;"2021-03-06 14:51:39";770933000;45.8869;40.6905;41769;0;5
Облако-земля;"2021-03-06 15:10:40";556399000;45.8327;40.9614;24820;0;9
Облако-земля;"2021-03-09 07:21:33";221604000;44.2493;38.9774;190994;0;10
Облако-земля;"2021-03-09 07:33:14";278096000;44.2756;39.0672;115482;0;11
Облако-земля;"2021-03-09 07:36:23";758445000;44.3681;39.1205;45398;0;6
Облако-земля;"2021-03-09 07:36:23";771218000;44.2429;39.0375;16814;0;6
Облако-земля;"2021-03-09 11:37:12";441607000;44.9938;40.0552;-9085;0;5
Облако-земля;"2021-03-09 11:37:12";503701000;44.9683;39.9642;-9131;0;7
Облако-земля;"2021-03-09 11:48:59";853960000;44.9597;40.0619;-5354;0;5
Облако-земля;"2021-03-09 11:48:59";838027000;44.9722;40.1421;-10970;0;5
Облако-земля;"2021-03-09 17:23:03";629136000;43.8588;39.2448;34548;0;5
Облако-земля;"2021-03-09 17:24:21";934888000;43.9186;39.2756;-23631;0;5
Облако-облако;"2021-03-09 17:24:21";763128705;43.77102;39.35309;-4230;16439;5
Облако-земля;"2021-03-09 17:24:22";33402000;43.881;39.4012;-2299;0;5
Облако-земля;"2021-03-09 17:27:16";20039739;43.71115;39.35046;-86552;0;14
Облако-земля;"2021-03-09 17:31:55";984399000;43.7355;39.297;201791;0;15
Облако-земля;"2021-03-09 17:31:56";101408000;43.7405;39.312;-17524;0;7
Облако-земля;"2021-03-09 18:00:02";735458000;43.7991;39.5392;355808;0;8
Облако-земля;"2021-03-09 18:02:08";464142000;43.6855;39.4974;226706;0;6
Облако-земля;"2021-03-09 18:02:08";502386000;43.7912;39.3878;53308;0;8
Облако-земля;"2021-03-09 18:05:17";19211000;43.7436;39.3977999;53974;0;6
Облако-облако;"2021-03-09 18:05:17";59670456;43.72177;39.48854;-4234;9487;8
Облако-земля;"2021-03-09 18:10:55";763879000;43.7989;39.4405;48927;0;7
Облако-земля;"2021-03-09 18:10:55";650469275;43.70427;39.50923;-38115;0;13
Облако-земля;"2021-03-09 18:12:41";163051000;43.7301;39.4775;66616;0;7
Облако-облако;"2021-03-09 18:12:41";182331701;43.70876;39.48297;-7153;14437;5
Облако-облако;"2021-03-09 18:13:34";321310806;43.68848;39.52711;-12593;17130;13
Облако-облако;"2021-03-09 18:18:08";414446499;43.68104;39.50345;-4780;12075;7
Облако-земля;"2021-03-16 09:50:21";260232000;41.3926;37.3391;-14209;0;10
Облако-облако;"2021-03-16 09:50:21";590477616;41.38246;37.29389;-14767;18578;18
Облако-земля;"2021-03-16 12:53:43";776554549;41.50667;36.04134;-19654;0;10
Облако-земля;"2021-03-16 15:50:11";376376000;43.0444;40.7131;-16824;0;7
Облако-облако;"2021-03-16 15:52:07";667998050;43.13998;40.64021;9825;16172;7
Облако-земля;"2021-03-16 15:52:55";855131000;43.2426;40.6659;-15093;0;7
Облако-земля;"2021-03-16 15:52:55";899912476;43.1399199;40.68844;-8517;0;5
Облако-облако;"2021-03-16 15:55:25";291678057;43.16256;40.65497;6054;14143;5
Облако-земля;"2021-03-16 15:57:37";18451359;42.66537;41.0178;-11396;0;14
Облако-земля;"2021-03-16 15:57:37";111100496;42.57261;40.98699;82894;0;7
Облако-земля;"2021-03-16 15:59:26";234003239;43.27948;40.57627;-9579;0;11
Облако-земля;"2021-03-16 16:00:37";887529000;42.7363;41.0541;42062;0;10
Облако-земля;"2021-03-16 16:00:37";990995000;42.6922;41.0475;-33688;0;7
Облако-облако;"2021-03-16 16:00:37";896790974;42.71419;41.06626;-7124;19138;9
Облако-облако;"2021-03-16 16:00:38";48501869;42.58923;41.11639;7301;16029;5
Облако-земля;"2021-03-16 16:01:32";453736000;42.8403;42.2059;24718;0;5
Облако-облако;"2021-03-16 16:01:32";452768143;42.83867;42.27255;-22132;10549;7
Облако-земля;"2021-03-16 16:02:29";721002997;43.17337;40.61517;-35638;0;10
Облако-земля;"2021-03-16 16:02:33";476548000;41.4872;41.5188;27949;0;5
Облако-земля;"2021-03-16 16:02:33";341087000;41.61;41.7211;62614;0;6
Облако-земля;"2021-03-16 16:05:17";772199292;41.4310199;41.82331;-14676;0;8
Облако-земля;"2021-03-16 16:06:07";840072973;41.52481;41.73883;-8525;0;5
Облако-облако;"2021-03-16 16:08:23";191340308;41.591;41.82548;6018;11644;7
Облако-земля;"2021-03-16 16:08:57";357363000;41.4398;41.814;-14840;0;6
Облако-облако;"2021-03-16 16:09:48";139281774;41.54876;41.77945;-3178;18086;5
Облако-земля;"2021-03-16 16:14:59";245335000;43.3151;40.7898;-5545;0;5
Облако-облако;"2021-03-16 16:14:59";209855616;43.29445;40.74915;6190;6176;10
Облако-земля;"2021-03-16 16:24:35";873871000;42.9211;41.0527;53253;0;7
Облако-земля;"2021-03-16 16:24:35";941160000;42.7946;41.0753;-10611;0;8
Облако-облако;"2021-03-16 16:31:53";435356421;42.9802899;41.11327;13755;13415;5
Облако-облако;"2021-03-16 17:25:01";786438791;42.537;41.85765;-9583;14116;12
Облако-земля;"2021-03-16 17:27:37";111389000;42.485;41.819;-10145;0;7
Облако-земля;"2021-03-16 17:30:57";834451000;42.7254999;41.8831;-12357;0;6
Облако-земля;"2021-03-16 17:41:38";138376000;42.7159;41.8796;-30439;0;5
Облако-земля;"2021-03-16 17:41:38";178980000;42.7482;41.8539;17404;0;5
Облако-облако;"2021-03-16 17:43:21";345150043;42.68696;42.0157;-17768;19833;11
Облако-земля;"2021-03-16 17:46:04";810599000;42.8899;41.9567;-10196;0;5
Облако-земля;"2021-03-16 17:46:05";53138657;42.68807;42.09565;-25170;0;7
Облако-земля;"2021-03-16 19:16:47";54623000;42.6228;44.7663;-10695;0;7
Облако-земля;"2021-03-16 20:34:52";950190000;42.1683;45.7376;-14386;0;5
Облако-облако;"2021-03-16 20:39:27";526898302;42.20306;45.82268;12919;19916;10
Облако-облако;"2021-03-16 20:41:03";593538699;42.21735;45.93868;17304;18180;10
Облако-земля;"2021-03-16 20:42:37";876736957;42.16955;46.55145;-15362;0;14
Облако-облако;"2021-03-16 20:42:37";833541379;42.16923;46.52633;3944;12636;5
Облако-земля;"2021-03-17 04:49:37";254717000;44.8913;38.8788;-7789;0;10
Облако-земля;"2021-03-17 04:49:37";283394847;44.86368;38.8913;-15171;0;17
Облако-земля;"2021-03-17 05:12:43";162982000;44.901;38.7207999;95432;0;6
Облако-земля;"2021-03-17 05:55:14";387921000;44.9951999;38.8976;-19067;0;6
Облако-земля;"2021-03-17 05:55:14";280221000;45.0039;38.9317;-19995;0;6
Облако-облако;"2021-03-17 06:55:12";756373137;45.09954;38.70852;-10332;9681;13
Облако-земля;"2021-03-17 08:53:54";952792000;46.0116;38.5008;25828;0;6
Облако-облако;"2021-03-17 08:53:55";275531284;45.97068;38.55588;6310;16858;9
Облако-земля;"2021-03-17 08:55:15";365339000;45.9534;38.5065;-4725;0;6
Облако-облако;"2021-03-17 09:11:22";379073113;45.26594;39.8351;-8844;17794;13
Облако-облако;"2021-03-17 09:13:31";331581745;45.2605;39.83053;14928;5930;7
Облако-облако;"2021-03-17 09:15:33";175779701;45.34675;39.93333;-5240;15493;6
Облако-облако;"2021-03-17 09:16:04";650042124;45.27293;39.88659;-10172;14380;12
Облако-облако;"2021-03-17 09:16:15";75995875;45.27294;39.86094;-8042;19567;6
Облако-земля;"2021-03-17 09:19:04";794900000;45.2693;39.9293;-4987;0;5
Облако-земля;"2021-03-17 09:19:04";960279580;45.27388;39.81538;-5522;0;6
Облако-облако;"2021-03-17 09:21:43";461751183;45.275;39.93673;-8535;16645;12
Облако-земля;"2021-03-17 09:22:47";225315000;45.3189;39.9265;-8171;0;6
Облако-земля;"2021-03-17 09:24:26";861746000;45.2974;39.9855;-5676;0;5
Облако-облако;"2021-03-17 09:25:26";246889867;45.28994;39.97002;-3705;18867;11
Облако-земля;"2021-03-17 09:28:16";929949000;45.263;39.8828;-5621;0;6
Облако-земля;"2021-03-17 09:30:10";329888000;45.3228;39.903;-6378;0;5
Облако-облако;"2021-03-17 09:30:51";870959994;45.36425;39.71314;-7584;13555;5
Облако-земля;"2021-03-17 09:33:39";678800000;45.3245;39.9878;-20397;0;5
Облако-земля;"2021-03-17 09:35:03";32719158;45.34297;39.98597;-7153;0;6
Облако-облако;"2021-03-17 09:35:20";580470911;45.3167199;39.95498;3723;17077;8
Облако-земля;"2021-03-17 09:36:18";388016000;45.5454999;40.0028999;-2544;0;5
Облако-облако;"2021-03-17 09:36:44";436647814;45.2986999;39.9664;-4372;16861;6
Облако-облако;"2021-03-17 09:43:48";253647059;45.60524;38.02727;19243;13404;11
Облако-облако;"2021-03-17 09:44:01";342889058;45.33007;40.00107;-6804;12532;13
Облако-земля;"2021-03-17 09:45:31";245322000;45.6367;38.0047;-11837;0;6
Облако-земля;"2021-03-17 09:45:31";300715000;45.6212;37.9738;-10143;0;5
Облако-облако;"2021-03-17 09:45:46";727492093;45.3803399;38.07884;-2796;14561;5
Облако-облако;"2021-03-17 09:50:13";20132843;45.39738;38.0781599;-5737;17759;6
Облако-облако;"2021-03-17 09:50:13";846753910;45.59977;37.96097;-22942;11150;18
Облако-земля;"2021-03-17 09:50:20";192151000;45.3412999;40.0703;-5758;0;7
Облако-земля;"2021-03-17 09:50:44";898625000;45.3234;40.0839;-7109;0;7
Облако-земля;"2021-03-17 09:51:11";269336000;45.4238;40.1257;-6880;0;5
Облако-облако;"2021-03-17 09:53:15";93698599;45.32099;40.08721;-2490;18002;11
Облако-облако;"2021-03-17 09:53:25";561617113;45.34604;40.10935;-4420;11241;10
Облако-земля;"2021-03-17 09:53:39";490866000;45.3193;40.1246;-4134;0;5
Облако-облако;"2021-03-17 09:53:39";435281310;45.33108;40.02067;-3165;11476;7
Облако-земля;"2021-03-17 09:53:57";457403000;44.928;39.5857;-2769;0;5
Облако-земля;"2021-03-17 09:53:57";487830000;44.9983;39.5301;-9658;0;7
Облако-земля;"2021-03-17 09:56:01";845347000;45.3007;40.0062;-220163;0;5
Облако-облако;"2021-03-17 09:56:01";468508086;45.3189;40.05798;6123;18317;6
Облако-земля;"2021-03-17 09:56:35";974751000;45.0636;39.4799999;-7150;0;5
Облако-земля;"2021-03-17 09:57:00";430115000;45.0066;39.5954;-7406;0;5
Облако-облако;"2021-03-17 09:57:29";504137056;45.36558;40.17281;-7907;659;8
Облако-земля;"2021-03-17 09:57:32";915223000;45.0461;39.5212999;33654;0;6
Облако-земля;"2021-03-17 09:58:44";949808000;45.3245;39.9651;-11389;0;5
Облако-земля;"2021-03-17 09:58:44";934717106;45.34677;40.10531;68547;0;20
Облако-земля;"2021-03-17 09:59:15";933751000;45.3412999;40.1155;-7644;0;5
Облако-облако;"2021-03-17 09:59:43";433852182;45.38503;40.12406;-8624;18711;10
Облако-облако;"2021-03-17 10:00:33";537108923;45.41798;38.14729;-10523;13801;10
Облако-земля;"2021-03-17 10:00:37";759478000;45.3585;40.1226;-49877;0;6
Облако-облако;"2021-03-17 10:00:37";815380802;45.36032;40.11148;-6682;11206;5
Облако-земля;"2021-03-17 10:01:38";454472000;45.5533;40.5832;-9819;0;5
Облако-земля;"2021-03-17 10:01:54";642709000;45.457;40.0984;-3580;0;5
Облако-земля;"2021-03-17 10:01:55";882986829;44.99783;39.57714;-7166;0;5
Облако-земля;"2021-03-17 10:03:07";878732757;45.35511;40.16367;-29809;0;5
Облако-земля;"2021-03-17 10:03:22";754566363;45.00039;39.52483;-13528;0;13
Облако-облако;"2021-03-17 10:04:09";138521517;45.3676699;40.05612;-20166;19458;17
Облако-земля;"2021-03-17 10:04:31";775445000;45.5819;40.5063;-5206;0;5
Облако-облако;"2021-03-17 10:04:44";744703763;45.43854;38.14837;4793;16854;6
Облако-земля;"2021-03-17 10:05:02";349233000;45.3564999;40.0887;-11041;0;5
Облако-земля;"2021-03-17 10:05:02";341749141;45.36322;40.06952;43074;0;18
Облако-облако;"2021-03-17 10:05:16";954070107;45.022;39.58064;5064;12152;13
Облако-земля;"2021-03-17 10:06:13";22119000;45.2671;39.5501;-3288;0;5
Облако-земля;"2021-03-17 10:06:13";62541018;45.01361;39.57021;-4675;0;10
Облако-земля;"2021-03-17 10:06:15";729550833;45.36042;40.08701;-33465;0;19
Облако-земля;"2021-03-17 10:06:22";429470241;45.36559;37.7949;-55893;0;19
Облако-земля;"2021-03-17 10:06:42";399355000;45.1813999;39.7527;-16714;0;5
Облако-земля;"2021-03-17 10:07:41";931457957;45.3711399;40.02231;-18183;0;11
Облако-облако;"2021-03-17 10:07:58";648505674;45.37135;37.7953199;-16995;14980;18
Облако-земля;"2021-03-17 10:08:06";179310000;45.0408;39.5354;-13458;0;7
Облако-земля;"2021-03-17 10:08:54";833360000;45.3792;40.1671;-10790;0;10
Облако-земля;"2021-03-17 10:08:54";824348000;45.2906;40.3181;-18617;0;5
Облако-облако;"2021-03-17 10:09:34";963482109;45.00457;39.64465;4003;19649;12
Облако-облако;"2021-03-17 10:09:43";591008209;45.50199;38.0874;-4145;9258;10
Облако-земля;"2021-03-17 10:09:44";323165000;45.3839;40.1717;-10231;0;7
Облако-земля;"2021-03-17 10:11:48";381738000;45.4387;40.1825;-3575;0;5
Облако-облако;"2021-03-17 10:11:48";369588574;45.38158;40.16828;4231;15699;8
Облако-земля;"2021-03-17 10:12:02";909434000;45.5695;40.5951;-7472;0;7
Облако-земля;"2021-03-17 10:12:25";486907000;45.4676;40.1433;-4159;0;5
Облако-облако;"2021-03-17 10:12:43";883640077;45.00848;39.5588399;-5889;19205;10
Облако-облако;"2021-03-17 10:12:53";274170234;45.46302;38.19244;3827;19296;5
Облако-облако;"2021-03-17 10:13:09";913502638;45.00082;39.5902699;-6812;18287;5
Облако-земля;"2021-03-17 10:13:10";904976000;45.3532;40.1901;-8999;0;6
Облако-земля;"2021-03-17 10:13:43";534417000;45.4838;38.1392;-4315;0;5
Облако-земля;"2021-03-17 10:14:00";229383000;45.366;40.2303;-4653;0;5
Облако-облако;"2021-03-17 10:14:47";13366742;45.01007;39.60569;-6919;19433;5
Облако-земля;"2021-03-17 10:15:01";884954394;45.60004;40.53898;-42501;0;9
Облако-земля;"2021-03-17 10:16:01";585222000;45.4262;40.1871;-8542;0;6
Облако-земля;"2021-03-17 10:16:01";387115000;45.3879;40.2171;-14754;0;6
Облако-облако;"2021-03-17 10:16:01";566961516;45.39423;40.24243;10884;8996;12
Облако-земля;"2021-03-17 10:16:03";520343952;45.02765;39.62714;-6509;0;5
Облако-земля;"2021-03-17 10:16:24";249512133;45.0232;39.60168;-5477;0;10
Облако-земля;"2021-03-17 10:16:40";312715000;45.0063;39.6171;-4497;0;7
Облако-облако;"2021-03-17 10:16:58";181454876;45.00638;39.61999;6599;17423;6
Облако-земля;"2021-03-17 10:17:09";742562000;45.4167;40.1781;-61;0;6
Облако-облако;"2021-03-17 10:17:11";406879911;45.06984;39.62155;5900;16451;5
Облако-облако;"2021-03-17 10:17:42";669554574;45.34211;40.22856;7665;17536;5
Облако-облако;"2021-03-17 10:17:58";591905424;45.02502;39.60888;8212;13587;11
Облако-облако;"2021-03-17 10:18:16";871623072;45.46624;38.14597;-5717;10374;5
Облако-облако;"2021-03-17 10:18:53";205609844;45.45582;38.14729;-9256;14966;16
Облако-земля;"2021-03-17 10:18:58";944204000;45.3898;40.181;-7217;0;5
Облако-облако;"2021-03-17 10:19:18";74524044;45.38355;40.15159;-8826;15308;6
Облако-облако;"2021-03-17 10:19:29";372771910;45.60058;40.5990899;-29634;16154;16
Облако-облако;"2021-03-17 10:19:37";126537336;45.0404;39.61496;-8310;15476;5
Облако-земля;"2021-03-17 10:19:57";382719248;45.47355;38.13454;-9388;0;16
Облако-земля;"2021-03-17 10:20:05";788274033;45.12952;39.5971;-17265;0;21
Облако-земля;"2021-03-17 10:20:45";691775000;45.023;39.684;-5603;0;5
Облако-земля;"2021-03-17 10:20:48";939510000;45.3942;40.2567;-3994;0;7
Облако-земля;"2021-03-17 10:21:04";885071000;45.0516;39.5942;-7424;0;6
Облако-земля;"2021-03-17 10:21:46";624605666;45.44471;40.19332;-5135;0;7
Облако-облако;"2021-03-17 10:21:52";312290497;45.37544;40.24376;-4303;14941;6
Облако-земля;"2021-03-17 10:22:00";940712391;45.47009;38.16057;-3619;0;5
Облако-земля;"2021-03-17 10:22:36";168869000;45.476;38.0784;-2908;0;7
Облако-облако;"2021-03-17 10:22:36";277817773;45.5009299;38.14808;7786;15924;5
Облако-земля;"2021-03-17 10:22:36";233296000;45.4906;38.107;-6539;0;7
Облако-земля;"2021-03-17 10:22:59";575644000;45.4563;40.1741;-10793;0;5
Облако-земля;"2021-03-17 10:22:59";866943926;45.39296;40.25526;-6801;0;9
Облако-облако;"2021-03-17 10:23:04";264249731;45.47291;38.14887;-10248;19149;6
Облако-земля;"2021-03-17 10:23:18";224459000;45.5188;38.1504;-5114;0;6
Облако-земля;"2021-03-17 10:23:18";275658186;45.48666;38.16946;-6202;0;14
Облако-облако;"2021-03-17 10:23:39";252480595;45.49672;38.1780199;-23358;18300;14
Облако-земля;"2021-03-17 10:23:45";97956596;45.03781;39.69601;-13558;0;16
Облако-облако;"2021-03-17 10:24:07";514037306;45.38438;40.24235;-2492;14207;6
Облако-земля;"2021-03-17 10:24:16";362613000;45.377;40.2841;-11775;0;9
Облако-земля;"2021-03-17 10:24:28";968005000;45.3349;40.2885;-4065;0;6
Облако-земля;"2021-03-17 10:24:54";983834000;45.495;38.1657;-6134;0;5
Облако-облако;"2021-03-17 10:24:55";65238600;45.48839;38.1833;-3151;13661;6
Облако-облако;"2021-03-17 10:25:10";215187828;45.48319;38.17027;-5214;18351;11
Облако-земля;"2021-03-17 10:25:32";672900000;45.3778;40.2384;-7571;0;6
Облако-облако;"2021-03-17 10:25:49";383988729;45.52632;38.16293;7287;14975;8
Облако-земля;"2021-03-17 10:25:49";308621000;45.4311;38.168;-91263;0;7
Облако-облако;"2021-03-17 10:25:53";346313208;45.0845;39.6189899;-8164;13461;6
Облако-облако;"2021-03-17 10:26:52";541062037;45.50853;38.13857;-5914;9605;6
Облако-земля;"2021-03-17 10:26:59";621620000;45.1059;39.6193;-6401;0;6
Облако-земля;"2021-03-17 10:28:10";476424000;45.1004999;39.6314;-5572;0;6
Облако-земля;"2021-03-17 10:28:10";723515128;45.14091;39.69082;-9014;0;7
Облако-земля;"2021-03-17 10:28:17";618110573;45.39956;40.22762;-8042;0;11
Облако-земля;"2021-03-17 10:28:38";861705000;45.3607;40.2232;-3507;0;5
Облако-облако;"2021-03-17 10:28:56";552343071;45.0286199;39.6762299;9904;11970;9
Облако-земля;"2021-03-17 10:29:11";228546000;45.3844;40.2646;-19354;0;7
Облако-земля;"2021-03-17 10:29:11";272616546;45.38305;40.311;-11473;0;11
Облако-облако;"2021-03-17 10:29:24";459066681;45.45565;40.3365;-5911;17329;5
Облако-облако;"2021-03-17 10:29:31";968818831;45.10657;39.59642;9271;17565;8
Облако-земля;"2021-03-17 10:29:32";114578000;45.1233;39.6252;-9628;0;10
Облако-облако;"2021-03-17 10:29:32";385337493;45.10683;39.763;-5116;13562;8
Облако-облако;"2021-03-17 10:30:05";612979531;45.44186;40.21826;-4755;12746;7
Облако-облако;"2021-03-17 10:30:14";378316218;45.52046;38.2077699;6623;17505;6
Облако-земля;"2021-03-17 10:30:22";992798000;45.4845;40.3411;-8899;0;5
Облако-облако;"2021-03-17 10:30:22";655667676;45.37531;40.32215;-6346;19133;8
Облако-облако;"2021-03-17 10:30:53";488852954;45.11106;39.61751;-19776;19940;10
Облако-земля;"2021-03-17 10:31:22";794439000;45.4863;38.1624;-6356;0;5
Облако-земля;"2021-03-17 10:31:37";937832000;45.565;40.7368;-6178;0;7
Облако-земля;"2021-03-17 10:31:48";948950000;45.3724;40.2025999;-7659;0;5
Облако-земля;"2021-03-17 10:31:49";111210000;45.3545;40.2223;-9576;0;5
Облако-земля;"2021-03-17 10:31:49";347576000;45.4865;40.2617;31556;0;7
Облако-земля;"2021-03-17 10:31:49";527173000;45.6118;40.3033;-10503;0;5
Облако-облако;"2021-03-17 10:32:06";864184782;45.50672;38.1864599;8460;15149;6
Облако-земля;"2021-03-17 10:32:18";950170000;45.2032;39.7727;40441;0;10
Облако-земля;"2021-03-17 10:32:18";973076000;45.0956;39.6263999;-13753;0;5
Облако-облако;"2021-03-17 10:32:18";361384272;45.12314;39.65827;-16245;15814;12
Облако-земля;"2021-03-17 10:32:19";118021000;45.1756;39.7761;-10546;0;5
Облако-облако;"2021-03-17 10:32:19";21066615;45.16263;39.81825;7728;11921;9
Облако-земля;"2021-03-17 10:32:44";288387000;45.4135;40.214;-6562;0;6
Облако-земля;"2021-03-17 10:32:59";810860000;45.4156;40.3052;-7896;0;5
Облако-земля;"2021-03-17 10:34:01";345974000;45.598;40.6274;17818;0;8
Облако-земля;"2021-03-17 10:34:01";125516000;45.617;40.7138;-9106;0;6
Облако-облако;"2021-03-17 10:34:08";76991458;45.41091;40.23878;-5110;13012;7
Облако-земля;"2021-03-17 10:34:33";599523000;45.3442;40.2438999;-11876;0;5
Облако-облако;"2021-03-17 10:34:33";559167935;45.35684;40.27546;4414;13659;8
Облако-земля;"2021-03-17 10:34:34";430759000;45.141;39.7826;20194;0;7
Облако-земля;"2021-03-17 10:34:34";403126162;45.114;39.68256;-59187;0;5
Облако-земля;"2021-03-17 10:34:35";930614000;45.6786;40.6293;-9367;0;5
Облако-земля;"2021-03-17 10:34:36";130619000;45.6222;40.6358;-5874;0;5
Облако-земля;"2021-03-17 10:34:48";677280000;45.4213;40.2624;-5639;0;7
Облако-облако;"2021-03-17 10:34:48";654013664;45.4039;40.27764;-4821;18209;7
Облако-земля;"2021-03-17 10:35:07";987158000;45.3924;40.3344;-18615;0;6
Облако-земля;"2021-03-17 10:35:08";9450000;45.2727;40.4739;-6091;0;5
Облако-земля;"2021-03-17 10:35:08";110702701;45.41026;40.30209;-5857;0;10
Облако-земля;"2021-03-17 10:35:13";660396969;45.64312;40.62202;-15122;0;12
Облако-земля;"2021-03-17 10:35:28";441197000;45.0257;39.6836;-6850;0;5
Облако-облако;"2021-03-17 10:36:02";888091039;45.53923;38.19602;-3651;18976;5
Облако-облако;"2021-03-17 10:36:24";68555184;45.40505;40.24121;-7223;6207;12
Облако-земля;"2021-03-17 10:36:35";951048000;45.6071;40.6873999;-8586;0;7
Облако-облако;"2021-03-17 10:36:44";800669226;45.41027;40.26042;11735;13379;8
Облако-земля;"2021-03-17 10:37:18";121094000;45.656;40.3048;-6968;0;5
Облако-земля;"2021-03-17 10:37:18";325145000;45.4189999;40.3943;-8396;0;7
Облако-земля;"2021-03-17 10:37:19";566133000;45.6271;40.6772;-13251;0;11
Облако-облако;"2021-03-17 10:37:19";542351427;45.61072;40.72589;-27140;16340;14
Облако-облако;"2021-03-17 10:37:27";530591626;45.36265;40.2543;-4044;11178;6
Облако-земля;"2021-03-17 10:37:38";787404098;45.12103;39.6617;-15158;0;20
Облако-облако;"2021-03-17 10:38:04";31146328;45.41303;40.3311;-8854;12466;9
Облако-земля;"2021-03-17 10:38:19";730457427;45.39506;40.34389;-9126;0;15
Облако-облако;"2021-03-17 10:38:50";93761183;45.4509;40.30654;9061;18114;13
Облако-земля;"2021-03-17 10:39:02";704589000;45.4087;40.2963;-12761;0;5
